NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
1204,206.7135,-194.9,206.7207,-214.38,206.7252,-194.06,0.03,19.48,118.16
1205,206.7444,-209.27,206.7507,-231.56,206.7537,-211.25,0,22.29,108.53
1206,206.7645,-217.5,206.7507,-231.56,206.7885,-207.19,0.0807,14.06,131.34
1207,206.8275,-208.85,206.8314,-229.69,206.841,-206.88,0.0435,20.83,121.37
1208,206.8656,-196.35,206.8749,-224.38,206.8848,-203.13,0.117,28.02,331.25
1209,206.9814,-215.52,206.9919,-228.75,206.9946,-208.13,0.0438,13.23,69.75
1210,207.0291,-192.5,207.0357,-219.69,207.0468,-193.44,0.0342,27.19,301.88
1211,207.0645,-186.15,207.0699,-199.38,207.0732,-178.75,0.0405,13.23,26.16
1212,207.1011,-177.5,207.1104,-198.13,207.1185,-176.25,0.0294,20.63,228.28
1213,207.1281,-181.77,207.1398,-208.13,207.1449,-186.88,0.0573,26.35,231.75
1214,207.1884,-191.35,207.1971,-211.88,207.2019,-185.94,0.0993,20.52,62.03
1215,207.2865,-178.02,207.2964,-216.56,207.3033,-191.56,0.0492,38.54,425.16
1216,207.3402,-183.02,207.3456,-211.25,207.3573,-179.38,0.0435,28.23,179
1217,207.3774,-178.13,207.3891,-207.19,207.3972,-190,0.1188,29.06,313.5
1218,207.4995,-197.08,207.5079,-225.94,207.5154,-201.88,0.0243,28.85,221.53
1219,207.5271,-193.33,207.5322,-218.44,207.5421,-184.38,0.0393,25.1,170.34
1220,207.5664,-175.63,207.5715,-197.19,207.5844,-175.63,0.0789,21.56,146.34
1221,207.639,-175.73,207.6504,-210,207.6579,-190.63,0.0657,34.27,350.5
1222,207.7104,-194.79,207.7161,-213.75,207.7203,-180,0.0435,18.96,53.03
1223,207.7479,-196.77,207.7596,-221.25,207.7638,-194.06,0.078,24.48,197.53
1224,207.8334,-188.13,207.8376,-210.63,207.8496,-182.5,0.0954,22.5,183.66
1225,207.9267,-200.83,207.933,-223.75,207.9363,-200.31,0.0789,22.92,107.53
1226,208.0086,-183.23,208.0119,-208.44,208.0158,-185.31,0.0291,25.21,98.59
1227,208.0353,-195.21,208.041,-222.81,208.0452,-199.69,0.1164,27.6,141.5
1228,208.1502,-176.98,208.1574,-205.63,208.1592,-183.13,0.0141,28.65,158.22
1229,208.1652,-187.92,208.1715,-210,208.1754,-188.13,0.1092,22.08,110.75
1230,208.2738,-199.48,208.2807,-222.81,208.2942,-203.44,0.3552,23.33,281.62
1231,208.6203,-186.98,208.6359,-209.06,208.6404,-192.5,0.1278,22.08,270.59
1232,208.7577,-177.4,208.7637,-199.06,208.7712,-180.31,0.0666,21.67,136.91
1233,208.8237,-198.13,208.8303,-215,208.8393,-197.5,0.0345,16.88,165.56
1234,208.8621,-197.4,208.8648,-215.31,208.8762,-191.88,0.0666,17.92,121.5
1235,208.9248,-189.9,208.9314,-216.25,208.9356,-195,0.0549,26.35,143
1236,208.98,-191.98,208.9863,-213.75,208.9947,-190.63,0.0288,21.77,194
1237,209.0106,-181.04,209.0151,-207.19,209.0229,-183.13,0.1305,26.15,188.91
1238,209.1399,-192.29,209.1456,-219.69,209.1624,-192.19,0.0516,27.4,250.19
1239,209.1906,-188.85,209.1972,-212.81,209.2071,-192.5,0.0735,23.96,207.59
1240,209.2671,-209.17,209.2707,-233.12,209.28,-213.13,0.1002,23.96,177.41
1241,209.3643,-213.02,209.3709,-250,209.3796,-205,0.162,36.98,272.75
1242,209.5287,-192.5,209.5329,-217.19,209.538,-188.75,0.051,24.69,122.81
1243,209.5713,-203.33,209.5839,-224.38,209.5869,-197.5,0.1077,21.04,81.53
1244,209.6868,-176.88,209.6916,-202.19,209.6979,-180.63,0.0222,25.31,165.94
1245,209.7054,-159.17,209.7138,-203.13,209.724,-187.5,0.0678,43.96,598.13
1246,209.7735,-211.56,209.7816,-239.69,209.7915,-202.81,0.1542,28.12,190.59
1247,209.9307,-173.85,209.9358,-209.06,209.9532,-199.06,0.075,35.21,605.69
1248,210.0054,-188.54,210.0108,-210.63,210.018,-191.25,0.0312,22.08,127
1249,210.0378,-204.9,210.042,-232.81,210.0519,-206.56,0.0627,27.92,235.5
1250,210.0939,-193.96,210.1047,-222.19,210.111,-194.38,0.0885,28.23,260.47
1251,210.1887,-212.5,210.1932,-225,210.1968,-207.5,0.0567,12.5,44.34
1252,210.2412,-187.4,210.2499,-214.06,210.2622,-199.06,0.0441,26.67,406.28
1253,210.2871,-210.31,210.294,-225.31,210.3045,-205.63,0.0783,15,91.97
1254,210.3642,-196.77,210.3723,-214.06,210.3786,-182.5,0,17.29,68.09
1255,210.4338,-200.63,210.3723,-214.06,210.4572,-197.19,0.0993,13.44,214.03
1256,210.4674,-188.75,210.4716,-211.25,210.4812,-179.06,0.0372,22.5,91.59
1257,210.4968,-176.04,210.5088,-197.5,210.5142,-181.88,0.0279,21.46,195.97
1258,210.525,-185.21,210.5367,-215.63,210.5421,-190.63,0.2292,30.42,283.34
1259,210.7527,-196.67,210.7659,-225,210.774,-207.19,0.0486,28.33,313.59
1260,210.8049,-210.83,210.8145,-225,210.8181,-201.56,0.0273,14.17,53.72
1261,210.8346,-214.9,210.8418,-233.12,210.8541,-206.56,0.0483,18.23,131.44
1262,210.8874,-193.65,210.8901,-221.25,210.8982,-204.06,0.0459,27.6,185.28
1263,210.9195,-210.63,210.936,-228.13,210.9387,-201.88,0.0279,17.5,181.88
1264,210.9588,-201.77,210.9639,-225.31,210.9693,-206.88,0.0966,23.54,140.81
1265,211.0512,-191.67,211.0605,-223.44,211.071,-192.5,0.0285,31.77,332.12
1266,211.0836,-188.23,211.089,-209.69,211.0947,-192.5,0.0357,21.46,105.22
1267,211.1196,-204.79,211.1247,-229.06,211.1328,-202.5,0.0789,24.27,208.22
1268,211.1967,-204.48,211.2036,-225.94,211.2096,-208.75,0.0282,21.46,132.5
1269,211.2252,-216.98,211.2318,-236.87,211.2351,-217.81,0.1182,19.9,95.12
1270,211.3428,-198.85,211.35,-230.63,211.3608,-210.63,0.0798,31.77,398.31
1271,211.4238,-214.48,211.4298,-233.75,211.4349,-208.13,0.159,19.27,102.31
1272,211.5801,-197.08,211.5888,-218.44,211.5948,-193.44,0.0315,21.35,131.22
1273,211.6053,-188.33,211.6203,-221.25,211.6242,-198.75,0.1071,32.92,390.13
1274,211.7217,-188.02,211.7274,-211.88,211.7319,-192.19,0.084,23.85,142
1275,211.8024,-193.54,211.8114,-218.44,211.8153,-199.69,0.0171,24.9,164.09
1276,211.8243,-201.25,211.8285,-232.81,211.8402,-200,0.117,31.56,288.19
1277,211.9398,-202.08,211.9455,-241.87,211.956,-198.44,0.045,39.79,309.31
1278,211.9875,-198.13,211.9905,-213.75,212.0037,-192.81,0.0873,15.63,110.44
1279,212.073,-183.96,212.0778,-206.25,212.0859,-185.31,0.0396,22.29,86.88
1280,212.1096,-202.29,212.1174,-224.38,212.1216,-196.88,0.0339,22.08,110.94
1281,212.1468,-199.06,212.1513,-218.44,212.1564,-199.06,0.0555,19.38,100.5
1282,212.1996,-208.23,212.2068,-235.62,212.2203,-207.19,0.0219,27.4,276.16
1283,212.2236,-202.29,212.2287,-216.56,212.2338,-192.5,0.0408,14.27,56
1284,212.2491,-188.54,212.2695,-215.94,212.2773,-192.5,0.0228,27.4,429.5
1285,212.2878,-188.23,212.2923,-212.81,212.3049,-189.06,0.1215,24.58,282.16
1286,212.4087,-199.48,212.4138,-230,212.4252,-202.81,0.0408,30.52,237.03
1287,212.4477,-180.42,212.4546,-200.31,212.4579,-179.69,0.0675,19.9,109.81
1288,212.5164,-198.13,212.5221,-215.31,212.5299,-189.06,0.1341,17.19,66.84
1289,212.652,-192.19,212.6562,-211.88,212.6589,-186.56,0.0789,19.69,64.31
1290,212.7291,-189.27,212.7351,-214.38,212.7456,-195,0.0462,25.1,203.22
1291,212.7735,-195.1,212.7813,-218.44,212.7954,-198.13,0.0753,23.33,309.78
