TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,Sample,Group
615.3618,-5.99,615.3648,-19.69,615.3796,-6.72,0.0894,13.7,119.69,220512_s23,-70post
615.4518,-5.99,615.4542,-34.53,615.4672,-10.47,0.219,28.54,227.97,220512_s23,-70post
615.6706,-6.61,615.6732,-15.47,615.6872,-5,0.1064,8.85,63,220512_s23,-70post
615.7762,-9.22,615.7796,-20.78,615.7934,-9.22,0,11.56,105.72,220512_s23,-70post
615.901,-7.92,615.7796,-20.78,615.9138,-9.22,0.4218,12.86,82.86,220512_s23,-70post
616.1988,-7.97,616.2014,-21.88,616.2158,-5.94,0.1268,13.91,114.38,220512_s23,-70post
616.3244,-10.16,616.3282,-18.75,616.3394,-9.22,0.471,8.59,74.09,220512_s23,-70post
616.7942,-9.32,616.7992,-21.09,616.8102,-9.38,0.5902,11.77,96.91,220512_s23,-70post
617.3838,-7.6,617.3894,-22.03,617.3998,-8.59,0.113,14.43,122.06,220512_s23,-70post
617.4996,-8.96,617.5024,-29.84,617.5148,-9.38,0.131,20.89,136.26,220512_s23,-70post
617.6292,-6.67,617.6334,-20.94,617.643,-7.19,0.338,14.27,95.85,220512_s23,-70post
617.9682,-7.4,617.9714,-37.66,617.9822,-11.09,0.3666,30.26,202.04,220512_s23,-70post
618.3356,-8.7,618.338,-36.25,618.3522,-11.25,0.148,27.55,185.72,220512_s23,-70post
618.4844,-6.25,618.486,-24.69,618.504,-8.13,0,18.44,195.75,220512_s23,-70post
618.526,-6.72,618.486,-24.69,618.5408,-6.25,0.081,17.97,95.06,220512_s23,-70post
618.564,-7.19,618.567,-18.75,618.5812,-8.91,0.1642,11.56,128.47,220512_s23,-70post
618.7268,-7.92,618.7312,-20.63,618.7456,-7.97,0.0644,12.71,121.49,220512_s23,-70post
618.7902,-6.41,618.7956,-21.72,618.8082,-6.41,0.4586,15.31,156.41,220512_s23,-70post
619.2504,-8.44,619.2542,-25.78,619.267,-9.53,0.8056,17.34,134.5,220512_s23,-70post
620.0558,-9.58,620.0598,-27.97,620.0676,-10.78,0.4874,18.39,108.37,220512_s23,-70post
620.5434,-8.75,620.5472,-19.22,620.5586,-9.84,0.317,10.47,108.56,220512_s23,-70post
620.8594,-9.06,620.8642,-17.66,620.8738,-5.16,0.3084,8.59,41.09,220512_s23,-70post
621.168,-7.92,621.1726,-18.28,621.185,-7.19,0.426,10.36,75.9,220512_s23,-70post
621.595,-5.47,621.5986,-19.53,621.6118,-4.53,0,14.06,100.53,220512_s23,-70post
622.1328,-8.65,621.5986,-19.53,622.1532,-6.25,0.7828,10.89,61.96,220512_s23,-70post
622.3784,-7.97,622.3814,-23.44,622.3932,-8.59,0.1232,15.47,128.19,220512_s23,-70post
622.5018,-18.91,622.5046,-79.53,622.5166,-24.06,0.266,60.63,462.66,220512_s23,-70post
622.7664,-6.82,622.7706,-18.59,622.7816,-7.19,0.578,11.77,97.86,220512_s23,-70post
623.3444,-8.39,623.3486,-19.69,623.363,-7.66,0.158,11.3,122.95,220512_s23,-70post
623.5032,-8.18,623.5066,-25,623.5208,-10,0.141,16.82,167.6,220512_s23,-70post
623.6442,-9.64,623.6476,-23.75,623.6612,-7.81,0.3134,14.11,92.55,220512_s23,-70post
623.9576,-10.78,623.961,-20.63,623.9708,-7.81,0.3094,9.84,55.94,220512_s23,-70post
624.268,-7.19,624.2704,-24.06,624.2828,-7.97,0.4252,16.88,118.59,220512_s23,-70post
624.691,-9.06,624.6956,-28.91,624.7082,-9.69,0.0706,19.84,174.31,220512_s23,-70post
624.7638,-9.69,624.7662,-26.41,624.779,-13.13,0.025,16.72,141.38,220512_s23,-70post
624.7886,-9.58,624.7912,-23.59,624.801,-9.84,0.0516,14.01,90.78,220512_s23,-70post
624.8412,-10.47,624.8428,-21.25,624.8592,-10.31,0.5698,10.78,90.63,220512_s23,-70post
625.4088,-12.55,625.4126,-23.44,625.42,-10.47,0.1944,10.89,55.88,220512_s23,-70post
625.6038,-9.53,625.607,-23.75,625.619,-8.13,0.4108,14.22,88.63,220512_s23,-70post
626.0098,-7.81,626.0178,-81.41,626.0288,-30.78,0.198,73.59,880.63,220512_s23,-70post
626.2102,-10.36,626.2158,-20.94,626.2278,-9.38,0.2044,10.57,88.98,220512_s23,-70post
626.414,-8.07,626.4202,-24.69,626.429,-11.88,0.0282,16.61,142.76,220512_s23,-70post
626.4456,-12.14,626.4484,-28.28,626.462,-11.88,0.0882,16.15,134.74,220512_s23,-70post
626.535,-12.19,626.5366,-22.97,626.5482,-9.38,0.2602,10.78,56.5,220512_s23,-70post
626.7934,-11.41,626.7968,-36.25,626.8068,-11.72,0.6302,24.84,164.47,220512_s23,-70post
627.4232,-8.8,627.427,-27.66,627.4426,-10.63,0.087,18.85,187.7,220512_s23,-70post
627.5098,-7.19,627.514,-42.34,627.5238,-13.44,0,35.16,297.69,220512_s23,-70post
627.733,-9.17,627.514,-42.34,627.7468,-7.5,0,33.18,41.1,220512_s23,-70post
628.1288,-7.19,627.514,-42.34,628.1434,-6.88,0.8296,35.16,72.31,220512_s23,-70post
628.3386,-8.33,628.3436,-18.59,628.3548,-6.88,0.1758,10.26,61.43,220512_s23,-70post
628.5138,-15.52,628.5194,-22.34,628.5318,-10.63,0,6.82,28.93,220512_s23,-70post
630.0768,-9.22,630.0806,-22.03,630.0876,-9.69,0,12.81,73.06,220512_s23,-70post
630.1894,-9.58,630.0806,-22.03,630.2048,-11.88,0.2728,12.45,173.16,220512_s23,-70post
630.3514,-9.84,630.3534,-26.41,630.364,-10,0.487,16.56,95.38,220512_s23,-70post
630.836,-9.69,630.8404,-21.88,630.8524,-9.53,0.2416,12.19,90.5,220512_s23,-70post
631.0786,-9.27,631.082,-24.53,631.0904,-10.63,0.3298,15.26,88.44,220512_s23,-70post
631.4088,-8.75,631.4118,-38.75,631.4252,-13.13,0.0934,30,276.41,220512_s23,-70post
631.5026,-9.84,631.5052,-20.47,631.5194,-10.47,0.08,10.63,127.56,220512_s23,-70post
631.5812,-12.76,631.5852,-27.34,631.5974,-11.56,0.0428,14.58,104.54,220512_s23,-70post
631.6252,-11.09,631.628,-26.41,631.639,-10.94,0.0874,15.31,100.66,220512_s23,-70post
631.71,-10,631.7154,-27.66,631.7256,-12.03,0.2,17.66,152.91,220512_s23,-70post
631.9104,-9.84,631.9154,-30.62,631.928,-12.66,0.1794,20.78,203.75,220512_s23,-70post
632.0914,-8.59,632.0948,-26.25,632.1066,-8.13,0,17.66,138.19,220512_s23,-70post
632.3578,-9.38,632.0948,-26.25,632.3698,-6.88,0.3076,16.88,32.53,220512_s23,-70post
632.3984,-12.5,632.4024,-24.06,632.4168,-9.38,0.0866,11.56,52.72,220512_s23,-70post
632.4864,-7.92,632.489,-17.97,632.5014,-7.81,0.1514,10.05,69.42,220512_s23,-70post
632.6372,-10.16,632.6404,-24.53,632.6524,-10.16,0.3802,14.38,108.22,220512_s23,-70post
633.0168,-9.48,633.0206,-20.47,633.0362,-8.59,0.0552,10.99,77.99,220512_s23,-70post
633.0722,-11.09,633.0758,-25.63,633.0864,-9.69,0.1322,14.53,84.78,220512_s23,-70post
633.203,-8.33,633.208,-21.41,633.2182,-9.22,0,13.07,97.26,220512_s23,-70post
633.2414,-10.47,633.208,-21.41,633.2514,-7.66,0.5444,10.94,24.53,220512_s23,-70post
633.7496,-9.32,633.7524,-25.47,633.7668,-10.63,0.3358,16.15,139.91,220512_s23,-70post
634.0856,-8.44,634.0882,-25.47,634.0998,-8.91,0.0462,17.03,120.34,220512_s23,-70post
634.132,-8.02,634.1344,-20.47,634.1462,-6.72,0.1868,12.45,69.97,220512_s23,-70post
634.3162,-8.85,634.3212,-24.38,634.331,-7.81,0.039,15.52,115.81,220512_s23,-70post
634.3566,-9.11,634.3602,-21.09,634.3702,-9.53,0.3144,11.98,104.56,220512_s23,-70post
634.672,-9.79,634.6746,-17.19,634.6862,-6.41,0.0838,7.4,27.56,220512_s23,-70post
634.7534,-9.01,634.7584,-21.72,634.7674,-7.97,0.1146,12.71,90.49,220512_s23,-70post
634.8698,-8.13,634.873,-28.59,634.886,-9.38,0.3032,20.47,170.97,220512_s23,-70post
635.1728,-10.1,635.1762,-21.41,635.1848,-9.84,0,11.3,67.79,220512_s23,-70post
635.4894,-9.48,635.1762,-21.41,635.5008,-7.81,0.3732,11.93,42.57,220512_s23,-70post
635.5448,-8.33,635.5494,-24.06,635.5612,-7.97,0.4164,15.73,135.29,220512_s23,-70post
635.9618,-6.67,635.9658,-17.5,635.9804,-7.03,0.2882,10.83,114.79,220512_s23,-70post
636.2504,-10.1,636.254,-31.72,636.2658,-11.41,0.1,21.61,149.66,220512_s23,-70post
636.35,-8.59,636.354,-25.31,636.3666,-8.44,0.4482,16.72,132.78,220512_s23,-70post
636.7996,-9.79,636.8022,-23.91,636.8148,-9.53,0.7108,14.11,89.71,220512_s23,-70post
637.5098,-8.07,637.513,-24.69,637.5312,-12.97,0.0668,16.61,243.53,220512_s23,-70post
637.578,-10.57,637.5798,-19.53,637.5938,-7.81,0,8.96,84.8,220512_s23,-70post
637.8014,-10.68,637.5798,-19.53,637.8174,-10.31,1.306,8.85,78.47,220512_s23,-70post
638.8814,-8.49,638.8858,-18.91,638.9026,-7.19,0.0396,10.42,123.2,220512_s23,-70post
638.9222,-8.54,638.9254,-25.94,638.9398,-9.69,0.2594,17.4,149.55,220512_s23,-70post
639.182,-10.94,639.1848,-19.53,639.193,-9.06,1.2648,8.59,34.19,220512_s23,-70post
640.4466,-8.7,640.4496,-29.37,640.4608,-9.84,0.151,20.68,148.44,220512_s23,-70post
640.5964,-15.73,640.6006,-25.47,640.6096,-12.5,0.1044,9.74,46.57,220512_s23,-70post
640.7024,-8.33,640.705,-32.19,640.7198,-11.56,0.0584,23.85,174.71,220512_s23,-70post
640.7596,-9.64,640.7634,-22.97,640.7752,-10.78,0.274,13.33,116.1,220512_s23,-70post
641.0348,-7.76,641.0374,-22.5,641.0472,-9.22,0.7808,14.74,93.16,220512_s23,-70post
641.8146,-9.53,641.8182,-21.25,641.828,-7.5,0,11.72,66.38,220512_s23,-70post
641.9588,-8.49,641.8182,-21.25,641.9722,-9.06,0.5002,12.76,80.98,220512_s23,-70post
642.315,-9.32,642.3184,-23.44,642.3294,-9.38,0.1862,14.11,89.6,220512_s23,-70post
642.4982,-10.83,642.5046,-23.91,642.5162,-9.38,0,13.07,82.86,220512_s23,-70post
642.6216,-9.84,642.5046,-23.91,642.6424,-8.28,0.493,14.06,66.88,220512_s23,-70post
642.9938,-9.06,642.9976,-22.03,643.0084,-7.5,0.5036,12.97,109.81,220512_s23,-70post
643.4978,-10.47,643.5012,-22.19,643.5138,-9.22,0.037,11.72,80.31,220512_s23,-70post
643.5356,-11.88,643.5382,-27.34,643.555,-12.81,0.3126,15.47,149.56,220512_s23,-70post
643.8466,-10.26,643.8508,-21.88,643.8642,-10.16,0.0744,11.61,115.3,220512_s23,-70post
643.92,-10.52,643.9252,-23.91,643.9364,-8.44,0.5766,13.39,103.17,220512_s23,-70post
644.4972,-10.52,644.5018,-21.09,644.5146,-5.78,0.1306,10.57,79.65,220512_s23,-70post
644.63,-8.59,644.6324,-25.78,644.646,-10.47,0.2316,17.19,157.53,220512_s23,-70post
644.8604,-9.74,644.864,-21.25,644.8786,-7.97,0.3348,11.51,93.73,220512_s23,-70post
645.1954,-10.42,645.1988,-18.75,645.2088,-6.72,0,8.33,34.8,220512_s23,-70post
645.3316,-9.27,645.1988,-18.75,645.344,-9.22,1.0672,9.48,67.06,220512_s23,-70post
646.2616,-10.73,646.266,-21.72,646.276,-10.16,0.1766,10.99,86.14,220512_s23,-70post
646.4376,-9.43,646.4426,-30.47,646.4542,-12.03,0,21.04,183.06,220512_s23,-70post
646.5962,-7.92,646.4426,-30.47,646.6168,-8.44,0.2006,22.55,124.18,220512_s23,-70post
646.6402,-10.57,646.6432,-31.41,646.6544,-10.47,0.0516,20.83,128,220512_s23,-70post
646.6884,-8.91,646.6948,-30.62,646.7056,-11.41,0.3768,21.72,194.5,220512_s23,-70post
647.068,-9.11,647.0716,-24.69,647.0856,-10.16,0.9464,15.57,139.23,220512_s23,-70post
648.0126,-10.1,648.018,-20.78,648.0308,-8.59,0.562,10.68,75.11,220512_s23,-70post
648.5756,-9.74,648.58,-20.63,648.5924,-10,0,10.89,90.86,220512_s23,-70post
650.6978,-19.27,650.702,-34.53,650.7136,-17.03,0.0526,15.26,120.04,220512_s23,-70post
650.7494,-14.22,650.7546,-26.56,650.767,-15.47,0.0378,12.34,133.44,220512_s23,-70post
650.7894,-12.76,650.7924,-30.94,650.8022,-15.94,0.0294,18.18,132.08,220512_s23,-70post
650.8188,-13.91,650.8218,-36.56,650.8332,-16.72,0.5588,22.66,171.44,220512_s23,-70post
651.3762,-10.42,651.3806,-23.59,651.3944,-9.38,0,13.18,114.02,220512_s23,-70post
651.9036,-11.93,651.3806,-23.59,651.9198,-10.47,0.5652,11.67,69.27,220512_s23,-70post
651.9434,-10.63,651.9458,-22.03,651.9612,-5.94,0.2548,11.41,65.41,220512_s23,-70post
652.1972,-9.95,652.2006,-25.78,652.2146,-11.09,0.2396,15.83,131.7,220512_s23,-70post
652.4366,-11.77,652.4402,-25.16,652.4476,-14.06,0.0164,13.39,75.85,220512_s23,-70post
652.4538,-11.77,652.4566,-31.56,652.465,-12.97,0.0448,19.79,120.94,220512_s23,-70post
652.4956,-18.96,652.5014,-25.63,652.5126,-12.03,0.0332,6.67,25.42,220512_s23,-70post
652.531,-10.42,652.5346,-27.66,652.5506,-14.84,0.1034,17.24,237.53,220512_s23,-70post
652.6324,-9.43,652.638,-30.94,652.6508,-11.56,0.1098,21.51,222.63,220512_s23,-70post
652.743,-10.99,652.7478,-34.69,652.7566,-14.69,0.2252,23.7,174.84,220512_s23,-70post
652.969,-10.73,652.973,-31.72,652.9824,-12.66,0.0564,20.99,151.46,220512_s23,-70post
653.0236,-17.92,653.0294,-31.09,653.044,-14.53,0.037,13.18,112.89,220512_s23,-70post
653.0632,-13.49,653.0664,-35.78,653.0792,-15,0.1264,22.29,189.28,220512_s23,-70post
653.1896,-11.09,653.1928,-31.09,653.2016,-14.06,0.1028,20,123.25,220512_s23,-70post
653.2908,-10.36,653.2956,-27.03,653.3086,-11.25,0.2314,16.67,142.56,220512_s23,-70post
653.5246,-11.51,653.527,-22.81,653.5342,-11.09,0.0638,11.3,47.35,220512_s23,-70post
653.5868,-12.66,653.5908,-27.81,653.5994,-11.56,0.0882,15.16,80.41,220512_s23,-70post
653.6756,-12.71,653.679,-22.03,653.6888,-13.28,0.0326,9.32,73.05,220512_s23,-70post
653.7058,-17.34,653.7116,-30.94,653.7218,-16.09,0.3634,13.59,105.09,220512_s23,-70post
654.0708,-11.2,654.075,-30.47,654.0872,-13.44,0.0716,19.27,159.8,220512_s23,-70post
654.1426,-10.94,654.1466,-31.72,654.155,-14.06,0.0778,20.78,148.56,220512_s23,-70post
654.2224,-11.35,654.2244,-28.75,654.244,-13.44,0.1126,17.4,237.64,220512_s23,-70post
654.334,-9.17,654.337,-26.88,654.349,-11.72,0.0956,17.71,142.39,220512_s23,-70post
654.4292,-12.34,654.4326,-25.94,654.4448,-14.06,0.1152,13.59,121.31,220512_s23,-70post
654.5438,-14.11,654.5478,-27.19,654.5582,-12.03,0.071,13.07,55.11,220512_s23,-70post
654.6162,-14.69,654.6188,-26.56,654.6316,-13.91,0.058,11.88,106.22,220512_s23,-70post
654.672,-12.76,654.6768,-25.31,654.6902,-13.91,0.1374,12.55,141.36,220512_s23,-70post
654.8124,-12.86,654.8142,-25.63,654.823,-13.59,0.0152,12.76,68.97,220512_s23,-70post
654.8262,-15.1,654.8294,-27.19,654.8402,-14.38,0.1322,12.08,77.58,220512_s23,-70post
654.958,-11.04,654.9616,-24.69,654.9728,-12.03,0.0376,13.65,103.5,220512_s23,-70post
654.996,-12.14,654.9992,-20.78,655.0092,-11.25,0.0618,8.65,67.1,220512_s23,-70post
655.0574,-11.15,655.061,-47.34,655.0706,-16.25,0.4108,36.2,261.49,220512_s23,-70post
655.4692,-11.04,655.4718,-21.88,655.4804,-10.31,0.288,10.83,64.63,220512_s23,-70post
655.7564,-8.59,655.7598,-27.81,655.7716,-11.41,0.1018,19.22,156.94,220512_s23,-70post
655.8564,-16.72,655.8616,-26.41,655.8696,-14.53,0.0764,9.69,44.56,220512_s23,-70post
655.9346,-10.83,655.938,-25.16,655.9516,-10.94,0.3746,14.32,119.51,220512_s23,-70post
656.308,-12.76,656.3126,-24.22,656.3242,-10.94,0.144,11.46,93.35,220512_s23,-70post
656.4508,-11.72,656.4566,-30,656.4638,-16.72,0.0092,18.28,148.75,220512_s23,-70post
656.463,-20.1,656.4658,-30.16,656.4722,-17.97,0.0736,10.05,34.93,220512_s23,-70post
656.5346,-13.54,656.5394,-32.81,656.5572,-17.81,0.233,19.27,249.16,220512_s23,-70post
656.7702,-12.5,656.7724,-28.13,656.7836,-12.66,0.1432,15.63,93.16,220512_s23,-70post
656.9128,-11.77,656.9156,-34.06,656.9306,-14.84,0.0612,22.29,196.59,220512_s23,-70post
656.9724,-14.9,656.9768,-32.66,656.9872,-13.75,0,17.76,106.09,220512_s23,-70post
657.0504,-12.4,656.9768,-32.66,657.0656,-13.44,0.3018,20.26,107.54,220512_s23,-70post
657.2756,-18.49,657.2786,-38.59,657.2856,-18.13,0,20.1,108.5,220512_s23,-70post
657.2968,-16.46,657.2786,-38.59,657.3146,-16.25,0.142,22.14,165.47,220512_s23,-70post
657.4126,-13.49,657.4206,-36.25,657.4294,-16.72,0.0288,22.76,209.3,220512_s23,-70post
657.445,-12.14,657.4494,-30.47,657.4628,-12.66,0.0474,18.33,154.25,220512_s23,-70post
657.4898,-12.66,657.4968,-25.31,657.5104,-12.81,0.0794,12.66,140.63,220512_s23,-70post
657.565,-18.8,657.5762,-74.53,657.5848,-35.16,0.1158,55.73,740.58,220512_s23,-70post
657.6884,-15.16,657.692,-27.81,657.7074,-16.09,0,12.66,181.28,220512_s23,-70post
657.9412,-11.46,657.692,-27.81,657.9524,-11.41,0.384,16.35,89.78,220512_s23,-70post
658.072,-11.72,658.076,-24.69,658.0896,-13.75,0.0482,12.97,143.63,220512_s23,-70post
658.121,-13.02,658.1242,-27.66,658.1358,-12.97,0,14.64,102.91,220512_s23,-70post
658.321,-11.72,658.1242,-27.66,658.3384,-12.03,0.5294,15.94,113.19,220512_s23,-70post
658.6496,-12.24,658.6536,-21.09,658.6728,-10.94,0.2386,8.85,91.12,220512_s23,-70post
658.8884,-11.98,658.8922,-23.44,658.906,-7.97,0.103,11.46,54.21,220512_s23,-70post
658.9924,-10.47,658.9952,-48.13,659.0066,-15.47,0,37.66,287.97,220512_s23,-70post
659.1728,-10.47,658.9952,-48.13,659.187,-10,0.919,37.66,51.47,220512_s23,-70post
659.9124,-11.3,659.9142,-23.13,659.9302,-11.25,0.076,11.82,103.37,220512_s23,-70post
659.986,-10.57,659.9902,-24.84,660.0036,-11.88,0.2686,14.27,137.77,220512_s23,-70post
660.2548,-8.18,660.2588,-29.22,660.2716,-10.78,0.1608,21.04,197.86,220512_s23,-70post
660.4148,-20.21,660.4196,-76.25,660.4306,-26.72,0.2814,56.04,493.26,220512_s23,-70post
660.6972,-11.41,660.701,-24.84,660.7192,-15.78,0.2832,13.44,251.06,220512_s23,-70post
660.98,-9.32,660.9842,-22.03,661.005,-10.94,0.111,12.71,168.16,220512_s23,-70post
661.0922,-11.67,661.0952,-25.78,661.1078,-10.94,0.4312,14.11,105.76,220512_s23,-70post
661.524,-12.76,661.5264,-24.69,661.538,-10.47,0.3556,11.93,82.24,220512_s23,-70post
661.8802,-14.48,661.882,-26.25,661.8926,-10.94,0,11.77,59.53,220512_s23,-70post
661.9406,-11.82,661.882,-26.25,661.9554,-11.88,0.0952,14.43,69.56,220512_s23,-70post
661.9722,-12.34,661.9772,-25.47,661.992,-12.5,0.0428,13.13,124.53,220512_s23,-70post
662.0152,-10.42,662.02,-34.22,662.0316,-15,0.151,23.8,200.02,220512_s23,-70post
662.1672,-12.55,662.171,-29.37,662.1808,-13.44,0.0754,16.82,117.88,220512_s23,-70post
662.2442,-12.24,662.2464,-33.91,662.2548,-14.22,0.0304,21.67,129.63,220512_s23,-70post
662.2742,-12.86,662.2768,-29.37,662.2938,-15,0.1078,16.51,189.66,220512_s23,-70post
662.381,-15.73,662.3846,-43.59,662.395,-18.13,0.4084,27.86,199.43,220512_s23,-70post
662.7878,-11.56,662.793,-27.19,662.8038,-15,0.0276,15.63,152.19,220512_s23,-70post
662.8172,-13.39,662.8206,-27.19,662.8298,-11.41,0.2072,13.8,79.1,220512_s23,-70post
663.0214,-14.01,663.0278,-27.66,663.044,-13.59,0.2388,13.65,95.75,220512_s23,-70post
663.2618,-12.92,663.2666,-28.59,663.2752,-12.66,0.081,15.68,108.08,220512_s23,-70post
663.3426,-11.09,663.3476,-28.75,663.359,-11.72,0.2044,17.66,144.22,220512_s23,-70post
663.5486,-12.14,663.552,-24.69,663.5642,-11.88,0.1074,12.55,87.95,220512_s23,-70post
663.6558,-12.45,663.6594,-45,663.6722,-18.91,0.3834,32.55,300.93,220512_s23,-70post
664.0402,-10.47,664.0428,-32.34,664.054,-14.84,0.126,21.88,174.31,220512_s23,-70post
664.1636,-11.15,664.1688,-26.88,664.1814,-13.75,0.0644,15.73,152.13,220512_s23,-70post
664.2294,-13.7,664.2332,-28.59,664.2458,-14.38,0.3504,14.9,114.74,220512_s23,-70post
664.58,-12.03,664.5836,-24.84,664.588,-15.31,0.0168,12.81,67.78,220512_s23,-70post
664.5984,-17.92,664.6004,-30,664.6104,-19.38,0.0158,12.08,98.85,220512_s23,-70post
664.614,-18.54,664.6162,-34.06,664.6232,-21.09,0.0182,15.52,83.86,220512_s23,-70post
664.632,-17.4,664.6344,-35.47,664.6438,-16.41,0,18.07,103.09,220512_s23,-70post
664.6876,-17.55,664.6344,-35.47,664.7032,-13.75,0.1178,17.92,32.05,220512_s23,-70post
664.7464,-15.36,664.7522,-26.88,664.7666,-15.47,0.0742,11.51,109.41,220512_s23,-70post
664.8226,-15.83,664.8264,-28.75,664.8404,-15.78,0.0564,12.92,92.22,220512_s23,-70post
664.8784,-14.53,664.8828,-25.47,664.8954,-15.31,0.1278,10.94,106.84,220512_s23,-70post
665.0074,-13.75,665.0106,-39.06,665.0218,-17.66,0.208,25.31,202.19,220512_s23,-70post
665.215,-15.05,665.2186,-27.19,665.2314,-18.59,0.0288,12.14,147.26,220512_s23,-70post
665.243,-18.75,665.2474,-30.62,665.2546,-15.16,0.0976,11.87,45.03,220512_s23,-70post
665.3404,-12.24,665.345,-25,665.3642,-11.56,0.062,12.76,119.56,220512_s23,-70post
665.4018,-14.58,665.407,-28.13,665.4136,-15.78,0.019,13.54,88.41,220512_s23,-70post
665.4216,-14.9,665.426,-26.56,665.4348,-15.47,0.0816,11.67,96.49,220512_s23,-70post
665.4992,-23.59,665.5076,-37.03,665.5178,-17.97,0,13.44,70.66,220512_s23,-70post
665.6452,-14.06,665.5076,-37.03,665.6612,-13.91,0.1962,22.97,81.28,220512_s23,-70post
665.7016,-22.66,665.7038,-33.59,665.7094,-19.69,0.0136,10.94,27.94,220512_s23,-70post
665.7154,-17.71,665.7174,-30.31,665.7298,-16.41,0.048,12.6,94.55,220512_s23,-70post
665.7606,-14.43,665.7654,-31.87,665.786,-19.53,0.2468,17.45,339.57,220512_s23,-70post
666.009,-12.86,666.0122,-25.63,666.02,-10.94,0,12.76,67.42,220512_s23,-70post
666.3354,-12.45,666.0122,-25.63,666.3538,-9.69,0.4584,13.18,64.66,220512_s23,-70post
666.468,-13.02,666.4706,-30,666.4816,-14.06,0.1042,16.98,122.31,220512_s23,-70post
666.571,-12.34,666.5748,-30.16,666.5826,-14.69,0.011,17.81,113.03,220512_s23,-70post
666.583,-16.46,666.5858,-31.09,666.5962,-14.69,0.0974,14.64,79.05,220512_s23,-70post
666.6792,-10.99,666.6832,-25.63,666.6944,-12.03,0,14.64,119.32,220512_s23,-70post
666.849,-14.38,666.6832,-25.63,666.8698,-14.22,0.2902,11.25,97.31,220512_s23,-70post
666.9692,-14.64,666.9734,-23.44,666.9872,-13.91,0.0678,8.8,58.14,220512_s23,-70post
667.0382,-14.48,667.0412,-25.78,667.0544,-13.75,0,11.3,86.48,220512_s23,-70post
667.1552,-13.91,667.0412,-25.78,667.1686,-14.53,0,11.88,76.34,220512_s23,-70post
667.2604,-14.22,667.0412,-25.78,667.2736,-12.5,0.2668,11.56,47.63,220512_s23,-70post
667.306,-15.83,667.308,-25.16,667.3166,-12.81,0.08,9.32,36.03,220512_s23,-70post
667.384,-14.22,667.388,-24.38,667.3976,-11.56,0.274,10.16,48.09,220512_s23,-70post
667.6584,-14.11,667.662,-30.47,667.6748,-13.44,0.07,16.35,126.23,220512_s23,-70post
667.7272,-13.85,667.732,-41.72,667.7452,-17.34,0.1972,27.86,261.98,220512_s23,-70post
667.925,-13.02,667.9292,-26.41,667.9388,-17.97,0.0144,13.39,145.77,220512_s23,-70post
667.9384,-21.25,667.9436,-28.28,667.9522,-16.72,0.1176,7.03,38.75,220512_s23,-70post
668.059,-11.09,668.0612,-20.63,668.0736,-9.84,0.1802,9.53,57.22,220512_s23,-70post
668.2372,-13.33,668.2414,-31.09,668.2498,-16.09,0.1268,17.76,121.58,220512_s23,-70post
668.365,-12.4,668.3682,-33.91,668.3828,-14.84,0,21.51,186.06,220512_s23,-70post
670.7212,-16.82,670.7274,-37.34,670.7404,-20.47,0.0492,20.52,228.32,220512_s23,-70post
670.7716,-16.35,670.7766,-43.75,670.7878,-21.09,0,27.4,251.7,220512_s23,-70post
670.8102,-24.01,670.7766,-43.75,670.8282,-18.75,0.1174,19.74,14.82,220512_s23,-70post
670.8874,-17.71,670.894,-31.41,670.9018,-17.97,0.0918,13.7,102.58,220512_s23,-70post
670.98,-17.14,670.9858,-37.03,670.9954,-18.91,0.0718,19.9,179.94,220512_s23,-70post
671.0526,-19.27,671.0576,-30.62,671.066,-22.97,0.0318,11.35,105.2,220512_s23,-70post
671.0852,-26.35,671.0894,-40.78,671.099,-21.25,0.0662,14.43,46.73,220512_s23,-70post
671.1508,-16.77,671.1556,-36.72,671.1666,-17.66,0,19.95,141.48,220512_s23,-70post
671.284,-17.14,671.1556,-36.72,671.3044,-16.09,0.2142,19.58,113.54,220512_s23,-70post
671.3658,-16.51,671.3698,-30,671.3798,-17.34,0.0246,13.49,97.3,220512_s23,-70post
671.3914,-16.51,671.3944,-29.22,671.3976,-18.13,0.0152,12.71,48.83,220512_s23,-70post
671.4076,-18.54,671.4096,-30.47,671.4248,-17.97,0.1136,11.93,119.62,220512_s23,-70post
671.5194,-18.8,671.5232,-29.69,671.5342,-16.41,0.036,10.89,66.5,220512_s23,-70post
671.5538,-16.67,671.5592,-33.28,671.5776,-20.31,0.3286,16.61,280.28,220512_s23,-70post
671.8856,-12.86,671.8878,-34.69,671.902,-14.38,0.072,21.82,160.64,220512_s23,-70post
671.9566,-11.61,671.9598,-21.72,671.9688,-11.09,0.0584,10.1,55.45,220512_s23,-70post
672.0158,-12.14,672.0182,-25,672.0274,-14.84,0.0936,12.86,88.11,220512_s23,-70post
672.1072,-13.18,672.1118,-30.31,672.1214,-13.13,0.2634,17.14,116,220512_s23,-70post
672.3722,-14.95,672.3752,-27.19,672.3888,-15.47,0.2754,12.24,107.47,220512_s23,-70post
672.648,-13.23,672.6506,-21.25,672.663,-11.09,0.229,8.02,46.95,220512_s23,-70post
672.8742,-16.93,672.8796,-27.81,672.8972,-16.88,0.1584,10.89,135.73,220512_s23,-70post
