ID,ch,frame,time,int,delta,d
cell7_02_2_2022,ca,8,16.0,2695.231396484375,0.3917086975207191,8.06225774829855
cell7_02_2_2022,ca,8,16.0,2015.231396484375,0.45704898726293813,8.246211251235321
cell7_02_2_2022,ca,8,16.0,1499.231396484375,0.5515869811610323,8.54400374531753
cell7_02_2_2022,ca,8,16.0,2532.231396484375,0.6773660067541662,8.94427190999916
cell7_02_2_2022,ca,8,16.0,2269.231396484375,0.8042254785773709,9.055385138137417
cell7_02_2_2022,ca,8,16.0,1785.231396484375,0.8986358501821944,9.219544457292887
cell7_02_2_2022,ca,8,16.0,1890.231396484375,0.9595880714357109,9.486832980505138
cell7_02_2_2022,ca,8,16.0,1810.231396484375,0.9977750547918062,9.848857801796104
cell7_02_2_2022,ca,8,16.0,2040.231396484375,1.00709436577682,10.295630140987
cell7_02_2_2022,ca,8,16.0,1600.231396484375,0.9874751825195078,10.816653826391969
cell7_02_2_2022,ca,8,16.0,1751.231396484375,0.9667581483180901,11.40175425099138
cell7_02_2_2022,ca,8,16.0,1641.231396484375,0.9709430311409153,12.041594578792296
cell7_02_2_2022,ca,8,16.0,1816.231396484375,0.9870725752813541,12.727922061357855
cell7_02_2_2022,ca,8,16.0,1379.231396484375,0.9818121460404614,13.416407864998739
cell7_02_2_2022,ca,8,16.0,1299.231396484375,0.9474158849590847,13.892443989449804
cell7_02_2_2022,ca,8,16.0,1660.231396484375,0.9038510385877753,14.422205101855956
cell7_02_2_2022,ca,8,16.0,1579.231396484375,0.872856409922591,15.0
cell7_02_2_2022,ca,8,16.0,914.231396484375,0.8663152125003292,15.620499351813308
cell7_02_2_2022,ca,8,16.0,861.231396484375,0.8735883826280186,16.1245154965971
cell7_02_2_2022,ca,8,16.0,492.231396484375,0.8647189621758619,16.64331697709324
cell7_02_2_2022,ca,8,16.0,247.231396484375,0.8298134640596668,17.204650534085253
cell7_02_2_2022,ca,8,16.0,233.231396484375,0.7938542748064025,17.804493814764857
cell7_02_2_2022,ca,8,16.0,13.231396484375011,0.7723863355226178,18.439088914585774
cell7_02_2_2022,ca,8,16.0,714.231396484375,0.4573426230121153,16.55294535724685
cell7_02_2_2022,ca,8,16.0,800.231396484375,0.4916719132527404,16.1245154965971
cell7_02_2_2022,ca,8,16.0,805.231396484375,0.5174395721810574,15.556349186104045
cell7_02_2_2022,ca,8,16.0,941.231396484375,0.5299330784944117,14.866068747318506
cell7_02_2_2022,ca,8,16.0,1281.231396484375,0.5416526993837996,14.212670403551895
cell7_02_2_2022,ca,8,16.0,1342.231396484375,0.5601553647469326,13.601470508735444
cell7_02_2_2022,ca,8,16.0,1388.231396484375,0.5832018686404447,13.038404810405298
cell7_02_2_2022,ca,8,16.0,1328.231396484375,0.6135395251402206,12.529964086141668
cell7_02_2_2022,ca,8,16.0,1383.231396484375,0.6567948603281881,12.041594578792296
cell7_02_2_2022,ca,8,16.0,1899.231396484375,0.7048869041406263,11.40175425099138
cell7_02_2_2022,ca,8,16.0,2115.231396484375,0.7313712667008209,10.816653826391969
cell7_02_2_2022,ca,8,16.0,1539.231396484375,0.720839116664673,10.295630140987
cell7_02_2_2022,ca,8,16.0,1192.231396484375,0.6927842184174581,9.848857801796104
cell7_02_2_2022,ca,8,16.0,1213.231396484375,0.6732108462563039,9.433981132056603
cell7_02_2_2022,ca,8,16.0,1379.231396484375,0.656457620676969,8.94427190999916
cell7_02_2_2022,ca,8,16.0,1655.231396484375,0.6172161601151398,8.54400374531753
cell7_02_2_2022,ca,8,16.0,1825.231396484375,0.5516893109958205,8.246211251235321
cell7_02_2_2022,ca,8,16.0,1637.231396484375,0.48583461488271396,8.06225774829855
cell7_02_2_2022,ca,8,16.0,2099.231396484375,0.4357701076876525,8.0
cell7_02_2_2022,ca,8,16.0,1858.231396484375,0.39114502825957814,8.0
cell7_02_2_2022,ca,8,16.0,2428.231396484375,0.3462182527756192,8.06225774829855
cell7_02_2_2022,ca,8,16.0,2099.231396484375,0.3147763833537796,8.246211251235321
cell7_02_2_2022,ca,8,16.0,2132.231396484375,0.313058533957736,8.54400374531753
cell7_02_2_2022,ca,8,16.0,2256.231396484375,0.3471287513876573,8.94427190999916
cell7_02_2_2022,ca,8,16.0,1886.231396484375,0.4135368629400454,9.055385138137417
cell7_02_2_2022,ca,8,16.0,2201.231396484375,0.5057076071797013,9.219544457292887
cell7_02_2_2022,ca,8,16.0,2309.231396484375,0.6195330872697719,9.486832980505138
cell7_02_2_2022,ca,8,16.0,2111.231396484375,0.7418779253343989,9.848857801796104
cell7_02_2_2022,ca,8,16.0,2135.231396484375,0.8422728040813495,10.04987562112089
cell7_02_2_2022,ca,8,16.0,1994.231396484375,0.9040191800093139,10.198039027185569
cell7_02_2_2022,ca,8,16.0,1734.231396484375,0.9461166907715532,10.44030650891055
cell7_02_2_2022,ca,8,16.0,1673.231396484375,0.9840506254651769,10.770329614269007
cell7_02_2_2022,ca,8,16.0,2191.231396484375,0.9994652362791139,11.180339887498949
cell7_02_2_2022,ca,8,16.0,1758.231396484375,0.9806849544271412,11.661903789690601
cell7_02_2_2022,ca,8,16.0,1776.231396484375,0.9597254801539219,12.206555615733702
cell7_02_2_2022,ca,8,16.0,1750.231396484375,0.9718374752223332,12.806248474865697
cell7_02_2_2022,ca,8,16.0,2861.231396484375,1.003085032838195,13.45362404707371
cell7_02_2_2022,ca,8,16.0,1954.231396484375,1.0099466289421588,14.142135623730951
cell7_02_2_2022,ca,8,16.0,1483.231396484375,0.9779976660563071,14.7648230602334
cell7_02_2_2022,ca,8,16.0,1292.231396484375,0.9318593829114336,15.264337522473747
cell7_02_2_2022,ca,8,16.0,1085.231396484375,0.8961718513941439,15.811388300841896
cell7_02_2_2022,ca,8,16.0,875.231396484375,0.8790797638913194,16.401219466856727
cell7_02_2_2022,ca,8,16.0,858.231396484375,0.8750609757012575,17.0
cell7_02_2_2022,ca,8,16.0,581.231396484375,0.8692121534019928,17.4928556845359
cell7_02_2_2022,ca,8,16.0,269.231396484375,0.8594655194107862,18.027756377319946
cell7_02_2_2022,ca,8,16.0,146.231396484375,0.8695904206100731,18.601075237738275
cell7_02_2_2022,ca,8,16.0,28.23139648437501,0.9121232661528859,19.209372712298546
cell7_02_2_2022,ca,8,16.0,322.231396484375,0.41649117535945024,16.97056274847714
cell7_02_2_2022,ca,8,16.0,764.231396484375,0.44280074660643803,16.278820596099706
cell7_02_2_2022,ca,8,16.0,521.231396484375,0.4610507953522429,15.620499351813308
cell7_02_2_2022,ca,8,16.0,855.231396484375,0.4845141706269547,15.0
cell7_02_2_2022,ca,8,16.0,1060.231396484375,0.5245506738029411,14.422205101855956
cell7_02_2_2022,ca,8,16.0,1116.231396484375,0.5745557318833975,13.892443989449804
cell7_02_2_2022,ca,8,16.0,1546.231396484375,0.6235251208840594,13.416407864998739
cell7_02_2_2022,ca,8,16.0,1406.231396484375,0.6705512324770524,12.806248474865697
cell7_02_2_2022,ca,8,16.0,1460.231396484375,0.7163366115357057,12.206555615733702
cell7_02_2_2022,ca,8,16.0,1829.231396484375,0.7451415750287798,11.661903789690601
cell7_02_2_2022,ca,8,16.0,1669.231396484375,0.7439211078218441,11.180339887498949
cell7_02_2_2022,ca,8,16.0,1415.231396484375,0.7279542329674378,10.770329614269007
cell7_02_2_2022,ca,8,16.0,1706.231396484375,0.7143727496299855,10.295630140987
cell7_02_2_2022,ca,8,16.0,2018.231396484375,0.6873868497495333,9.848857801796104
cell7_02_2_2022,ca,8,16.0,1815.231396484375,0.6231187561058851,9.486832980505138
cell7_02_2_2022,ca,8,16.0,1514.231396484375,0.5347500623269882,9.219544457292887
cell7_02_2_2022,ca,8,16.0,1404.231396484375,0.4632224366386972,9.055385138137417
cell7_02_2_2022,ca,8,16.0,1672.231396484375,0.4222761688425301,9.0
cell7_02_2_2022,ca,8,16.0,2605.231396484375,0.3876152238259524,9.0
cell7_02_2_2022,ca,8,16.0,1757.231396484375,0.34537388263462215,9.055385138137417
cell7_02_2_2022,ca,8,16.0,2499.231396484375,0.31398258052669187,9.219544457292887
cell7_02_2_2022,ca,8,16.0,2150.231396484375,0.31742687493204863,9.486832980505138
cell7_02_2_2022,ca,8,16.0,1960.231396484375,0.3660796107058498,9.848857801796104
cell7_02_2_2022,ca,8,16.0,2256.231396484375,0.4566896517108325,10.04987562112089
cell7_02_2_2022,ca,8,16.0,2100.231396484375,0.5728668247226771,10.198039027185569
cell7_02_2_2022,ca,8,16.0,2462.231396484375,0.6920563236448553,10.44030650891055
cell7_02_2_2022,ca,8,16.0,2258.231396484375,0.7922689111771088,10.770329614269007
cell7_02_2_2022,ca,8,16.0,1983.231396484375,0.8538527516674,11.045361017187261
cell7_02_2_2022,ca,8,16.0,1694.231396484375,0.8803226356385287,11.180339887498949
cell7_02_2_2022,ca,8,16.0,1964.231396484375,0.9038155849741328,11.40175425099138
cell7_02_2_2022,ca,8,16.0,1463.231396484375,0.9366839007149087,11.704699910719626
cell7_02_2_2022,ca,8,16.0,2002.231396484375,0.9487892532646185,12.083045973594572
cell7_02_2_2022,ca,8,16.0,2070.231396484375,0.9233544899901803,12.529964086141668
cell7_02_2_2022,ca,8,16.0,1609.231396484375,0.8968023461836514,13.038404810405298
cell7_02_2_2022,ca,8,16.0,2146.231396484375,0.9106456019087263,13.601470508735444
cell7_02_2_2022,ca,8,16.0,1604.231396484375,0.9576674899190918,14.212670403551895
cell7_02_2_2022,ca,8,16.0,1567.231396484375,0.9938846324228747,14.866068747318506
cell7_02_2_2022,ca,8,16.0,1282.231396484375,0.9902213858667358,15.556349186104045
cell7_02_2_2022,ca,8,16.0,989.231396484375,0.9595673220694987,16.1245154965971
cell7_02_2_2022,ca,8,16.0,796.231396484375,0.9272973801200974,16.64331697709324
cell7_02_2_2022,ca,8,16.0,723.231396484375,0.9048376753774822,17.204650534085253
cell7_02_2_2022,ca,8,16.0,534.231396484375,0.8937368398517345,17.804493814764857
cell7_02_2_2022,ca,8,16.0,247.231396484375,0.8915688026745563,18.35755975068582
cell7_02_2_2022,ca,8,16.0,173.231396484375,0.9029855958958226,18.867962264113206
cell7_02_2_2022,ca,8,16.0,81.23139648437501,0.9534653013522608,19.4164878389476
cell7_02_2_2022,ca,8,16.0,278.231396484375,0.33243545281071457,17.69180601295413
cell7_02_2_2022,ca,8,16.0,543.231396484375,0.3670238611667373,17.029386365926403
cell7_02_2_2022,ca,8,16.0,480.231396484375,0.39372208262362834,16.401219466856727
cell7_02_2_2022,ca,8,16.0,584.231396484375,0.4245263916695981,15.811388300841896
cell7_02_2_2022,ca,8,16.0,790.231396484375,0.47638606832746644,15.264337522473747
cell7_02_2_2022,ca,8,16.0,1009.231396484375,0.544292559700685,14.7648230602334
cell7_02_2_2022,ca,8,16.0,1397.231396484375,0.6082938714048421,14.212670403551895
cell7_02_2_2022,ca,8,16.0,1277.231396484375,0.6588899899642564,13.601470508735444
cell7_02_2_2022,ca,8,16.0,1374.231396484375,0.7015045008692887,13.038404810405298
cell7_02_2_2022,ca,8,16.0,1644.231396484375,0.7332426174037595,12.529964086141668
cell7_02_2_2022,ca,8,16.0,1828.231396484375,0.7470868914991131,12.083045973594572
cell7_02_2_2022,ca,8,16.0,1547.231396484375,0.7495338576882767,11.661903789690601
cell7_02_2_2022,ca,8,16.0,1659.231396484375,0.7416659004355344,11.180339887498949
cell7_02_2_2022,ca,8,16.0,1869.231396484375,0.70171327671015,10.770329614269007
cell7_02_2_2022,ca,8,16.0,1598.231396484375,0.617624649545161,10.44030650891055
cell7_02_2_2022,ca,8,16.0,1572.231396484375,0.5198948847817532,10.198039027185569
cell7_02_2_2022,ca,8,16.0,1501.231396484375,0.45376174797591295,10.04987562112089
cell7_02_2_2022,ca,8,16.0,1744.231396484375,0.42402356740781105,10.0
cell7_02_2_2022,ca,8,16.0,2093.231396484375,0.3970527278827997,10.0
cell7_02_2_2022,ca,8,16.0,2187.231396484375,0.35854615822386066,10.04987562112089
cell7_02_2_2022,ca,8,16.0,1785.231396484375,0.33351841912664026,10.198039027185569
cell7_02_2_2022,ca,8,16.0,2091.231396484375,0.349827189118344,10.44030650891055
cell7_02_2_2022,ca,8,16.0,1963.231396484375,0.41627957682101724,10.770329614269007
cell7_02_2_2022,ca,8,16.0,2150.231396484375,0.52428337783048,11.045361017187261
cell7_02_2_2022,ca,8,16.0,2348.231396484375,0.6450650688581605,11.180339887498949
cell7_02_2_2022,ca,8,16.0,2195.231396484375,0.74409112075007,11.40175425099138
cell7_02_2_2022,ca,8,16.0,1948.231396484375,0.8059629434610527,11.704699910719626
cell7_02_2_2022,ca,8,16.0,2259.231396484375,0.8312887236216883,12.041594578792296
cell7_02_2_2022,ca,8,16.0,1452.231396484375,0.834915849771773,12.165525060596439
cell7_02_2_2022,ca,8,16.0,1403.231396484375,0.8439427722352827,12.36931687685298
cell7_02_2_2022,ca,8,16.0,1980.231396484375,0.8616301509989562,12.649110640673518
cell7_02_2_2022,ca,8,16.0,1729.231396484375,0.8595498084323462,13.0
cell7_02_2_2022,ca,8,16.0,1488.231396484375,0.8286167965459922,13.416407864998739
cell7_02_2_2022,ca,8,16.0,1510.231396484375,0.803264238517289,13.892443989449804
cell7_02_2_2022,ca,8,16.0,1514.231396484375,0.8196608402213136,14.422205101855956
cell7_02_2_2022,ca,8,16.0,1227.231396484375,0.8776356568483713,15.0
cell7_02_2_2022,ca,8,16.0,1576.231396484375,0.94263630568329,15.620499351813308
cell7_02_2_2022,ca,8,16.0,1290.231396484375,0.9778592275077955,16.278820596099706
cell7_02_2_2022,ca,8,16.0,1502.231396484375,0.9799471109280606,16.97056274847714
cell7_02_2_2022,ca,8,16.0,807.231396484375,0.9672706775631928,17.4928556845359
cell7_02_2_2022,ca,8,16.0,608.231396484375,0.951676806654206,18.027756377319946
cell7_02_2_2022,ca,8,16.0,290.231396484375,0.9395529363721957,18.601075237738275
cell7_02_2_2022,ca,8,16.0,224.231396484375,0.9347806083605225,19.209372712298546
cell7_02_2_2022,ca,8,16.0,36.23139648437501,0.9399853531436962,19.72308292331602
cell7_02_2_2022,ca,8,16.0,460.231396484375,0.31078528286713736,17.804493814764857
cell7_02_2_2022,ca,8,16.0,665.231396484375,0.3540798021095356,17.204650534085253
cell7_02_2_2022,ca,8,16.0,802.231396484375,0.3929653377534552,16.64331697709324
cell7_02_2_2022,ca,8,16.0,764.231396484375,0.44698923478975355,16.1245154965971
cell7_02_2_2022,ca,8,16.0,828.231396484375,0.5207879964006191,15.620499351813308
cell7_02_2_2022,ca,8,16.0,1181.231396484375,0.5952473580091053,15.0
cell7_02_2_2022,ca,8,16.0,916.231396484375,0.6501413913570421,14.422205101855956
cell7_02_2_2022,ca,8,16.0,1464.231396484375,0.6850992067465578,13.892443989449804
cell7_02_2_2022,ca,8,16.0,1518.231396484375,0.7076330799501772,13.416407864998739
cell7_02_2_2022,ca,8,16.0,1332.231396484375,0.7231315498006328,13.0
cell7_02_2_2022,ca,8,16.0,1521.231396484375,0.7342276249715427,12.529964086141668
cell7_02_2_2022,ca,8,16.0,1702.231396484375,0.7289257592575946,12.083045973594572
cell7_02_2_2022,ca,8,16.0,1558.231396484375,0.6839297006946617,11.704699910719626
cell7_02_2_2022,ca,8,16.0,1301.231396484375,0.5975875949144921,11.40175425099138
cell7_02_2_2022,ca,8,16.0,1302.231396484375,0.506455040121614,11.180339887498949
cell7_02_2_2022,ca,8,16.0,1577.231396484375,0.4510369055308243,11.045361017187261
cell7_02_2_2022,ca,8,16.0,1744.231396484375,0.43023630815975866,11.0
cell7_02_2_2022,ca,8,16.0,2317.231396484375,0.411303641633815,11.0
cell7_02_2_2022,ca,8,16.0,1972.231396484375,0.3854646220812207,11.045361017187261
cell7_02_2_2022,ca,8,16.0,1639.231396484375,0.38032668920707974,11.180339887498949
cell7_02_2_2022,ca,8,16.0,2098.231396484375,0.41839071597974853,11.40175425099138
cell7_02_2_2022,ca,8,16.0,1996.231396484375,0.49942482676470545,11.704699910719626
cell7_02_2_2022,ca,8,16.0,1839.231396484375,0.6077024133837217,12.041594578792296
cell7_02_2_2022,ca,8,16.0,2528.231396484375,0.7081446782339875,12.165525060596439
cell7_02_2_2022,ca,8,16.0,1842.231396484375,0.7668355751193755,12.36931687685298
cell7_02_2_2022,ca,8,16.0,1751.231396484375,0.7848850124473965,12.649110640673518
cell7_02_2_2022,ca,8,16.0,1574.231396484375,0.7831818760247322,13.0
cell7_02_2_2022,ca,8,16.0,1495.231396484375,0.7790759259447483,13.152946437965905
cell7_02_2_2022,ca,8,16.0,1332.231396484375,0.7821502082273819,13.341664064126334
cell7_02_2_2022,ca,8,16.0,1437.231396484375,0.7840799813023617,13.601470508735444
cell7_02_2_2022,ca,8,16.0,1727.231396484375,0.768637614592196,13.92838827718412
cell7_02_2_2022,ca,8,16.0,1417.231396484375,0.740264643294556,14.317821063276353
cell7_02_2_2022,ca,8,16.0,1657.231396484375,0.7254268882273397,14.7648230602334
cell7_02_2_2022,ca,8,16.0,1483.231396484375,0.7477715734135345,15.264337522473747
cell7_02_2_2022,ca,8,16.0,1093.231396484375,0.8099290222711166,15.811388300841896
cell7_02_2_2022,ca,8,16.0,1143.231396484375,0.8878027201280576,16.401219466856727
cell7_02_2_2022,ca,8,16.0,1054.231396484375,0.9478499930329699,17.029386365926403
cell7_02_2_2022,ca,8,16.0,779.231396484375,0.980540975647976,17.69180601295413
cell7_02_2_2022,ca,8,16.0,862.231396484375,0.9962406392757613,18.35755975068582
cell7_02_2_2022,ca,8,16.0,364.231396484375,1.0028094204334401,18.867962264113206
cell7_02_2_2022,ca,8,16.0,245.231396484375,1.0079164972146097,19.4164878389476
cell7_02_2_2022,ca,8,16.0,167.231396484375,1.0142804530615865,20.0
cell7_02_2_2022,ca,8,16.0,336.231396484375,0.33160708159303864,18.027756377319946
cell7_02_2_2022,ca,8,16.0,520.231396484375,0.38310603050000824,17.4928556845359
cell7_02_2_2022,ca,8,16.0,696.231396484375,0.4374771992664976,17.0
cell7_02_2_2022,ca,8,16.0,931.231396484375,0.5113550833855787,16.401219466856727
cell7_02_2_2022,ca,8,16.0,1241.231396484375,0.5942384252110284,15.811388300841896
cell7_02_2_2022,ca,8,16.0,1179.231396484375,0.6568136497486462,15.264337522473747
cell7_02_2_2022,ca,8,16.0,1273.231396484375,0.6851364836706526,14.7648230602334
cell7_02_2_2022,ca,8,16.0,1224.231396484375,0.691484799125158,14.317821063276353
cell7_02_2_2022,ca,8,16.0,1264.231396484375,0.6963142102260408,13.892443989449804
cell7_02_2_2022,ca,8,16.0,1365.231396484375,0.7062457735208167,13.416407864998739
cell7_02_2_2022,ca,8,16.0,1509.231396484375,0.7042787556343808,13.0
cell7_02_2_2022,ca,8,16.0,1343.231396484375,0.6655870010559932,12.649110640673518
cell7_02_2_2022,ca,8,16.0,1469.231396484375,0.5877172240126015,12.36931687685298
cell7_02_2_2022,ca,8,16.0,1642.231396484375,0.502636038926396,12.165525060596439
cell7_02_2_2022,ca,8,16.0,1491.231396484375,0.44861880168645835,12.041594578792296
cell7_02_2_2022,ca,8,16.0,1848.231396484375,0.4300520615872993,12.0
cell7_02_2_2022,ca,8,16.0,2024.231396484375,0.42350187541780715,12.0
cell7_02_2_2022,ca,8,16.0,1712.231396484375,0.42429992364140456,12.041594578792296
cell7_02_2_2022,ca,8,16.0,1928.231396484375,0.45329180727846197,12.165525060596439
cell7_02_2_2022,ca,8,16.0,2162.231396484375,0.5175601162970902,12.36931687685298
cell7_02_2_2022,ca,8,16.0,1828.231396484375,0.602798606996741,12.649110640673518
cell7_02_2_2022,ca,8,16.0,2031.231396484375,0.6897996791646538,13.0
cell7_02_2_2022,ca,8,16.0,1747.231396484375,0.750523647361682,13.152946437965905
cell7_02_2_2022,ca,8,16.0,2096.231396484375,0.7645738848387664,13.341664064126334
cell7_02_2_2022,ca,8,16.0,1544.231396484375,0.7476481340283833,13.601470508735444
cell7_02_2_2022,ca,8,16.0,1343.231396484375,0.7299739198602074,13.92838827718412
cell7_02_2_2022,ca,8,16.0,1421.231396484375,0.725995258111328,14.142135623730951
cell7_02_2_2022,ca,8,16.0,2042.231396484375,0.7296400065954622,14.317821063276353
cell7_02_2_2022,ca,8,16.0,1613.231396484375,0.7251248284932447,14.560219778561036
cell7_02_2_2022,ca,8,16.0,991.231396484375,0.7078324955346139,14.866068747318506
cell7_02_2_2022,ca,8,16.0,1206.231396484375,0.6891179449548049,15.231546211727817
cell7_02_2_2022,ca,8,16.0,1190.231396484375,0.6845060568049425,15.652475842498529
cell7_02_2_2022,ca,8,16.0,1015.231396484375,0.7088792155781313,16.1245154965971
cell7_02_2_2022,ca,8,16.0,1388.231396484375,0.7696978063573751,16.64331697709324
cell7_02_2_2022,ca,8,16.0,1237.231396484375,0.8520350081601524,17.204650534085253
cell7_02_2_2022,ca,8,16.0,611.231396484375,0.9275043848479194,17.804493814764857
cell7_02_2_2022,ca,8,16.0,663.231396484375,0.982322777883298,18.439088914585774
cell7_02_2_2022,ca,8,16.0,420.231396484375,1.0175113345900784,19.1049731745428
cell7_02_2_2022,ca,8,16.0,224.231396484375,1.040133411399972,19.72308292331602
cell7_02_2_2022,ca,8,16.0,240.231396484375,1.0696389033729794,20.248456731316587
cell7_02_2_2022,ca,8,16.0,435.231396484375,0.3164777809357364,18.867962264113206
cell7_02_2_2022,ca,8,16.0,536.231396484375,0.37623132152167077,18.35755975068582
cell7_02_2_2022,ca,8,16.0,740.231396484375,0.43057107398717737,17.804493814764857
cell7_02_2_2022,ca,8,16.0,780.231396484375,0.5044701074889381,17.204650534085253
cell7_02_2_2022,ca,8,16.0,1172.231396484375,0.5970812000375406,16.64331697709324
cell7_02_2_2022,ca,8,16.0,1081.231396484375,0.6725113134713037,16.1245154965971
cell7_02_2_2022,ca,8,16.0,1528.231396484375,0.7012141721530948,15.652475842498529
cell7_02_2_2022,ca,8,16.0,1065.231396484375,0.6944466938586312,15.231546211727817
cell7_02_2_2022,ca,8,16.0,1540.231396484375,0.6856979968971539,14.7648230602334
cell7_02_2_2022,ca,8,16.0,1370.231396484375,0.6913200702070083,14.317821063276353
cell7_02_2_2022,ca,8,16.0,1530.231396484375,0.6962229716926535,13.92838827718412
cell7_02_2_2022,ca,8,16.0,1181.231396484375,0.6712911697099788,13.601470508735444
cell7_02_2_2022,ca,8,16.0,1453.231396484375,0.6034106277918017,13.341664064126334
cell7_02_2_2022,ca,8,16.0,1298.231396484375,0.5168336153970584,13.152946437965905
cell7_02_2_2022,ca,8,16.0,1465.231396484375,0.45432788536534957,13.038404810405298
cell7_02_2_2022,ca,8,16.0,1426.231396484375,0.4332346088941681,13.0
cell7_02_2_2022,ca,8,16.0,2104.231396484375,0.4416453758979139,13.0
cell7_02_2_2022,ca,8,16.0,1422.231396484375,0.4752033973621121,13.038404810405298
cell7_02_2_2022,ca,8,16.0,2116.231396484375,0.541047527540837,13.152946437965905
cell7_02_2_2022,ca,8,16.0,2256.231396484375,0.6249899743788169,13.341664064126334
cell7_02_2_2022,ca,8,16.0,1841.231396484375,0.6973212014839067,13.601470508735444
cell7_02_2_2022,ca,8,16.0,1550.231396484375,0.7428045947717042,13.92838827718412
cell7_02_2_2022,ca,8,16.0,2012.231396484375,0.7557318973906041,14.142135623730951
cell7_02_2_2022,ca,8,16.0,1451.231396484375,0.7370657171021096,14.317821063276353
cell7_02_2_2022,ca,8,16.0,1732.231396484375,0.7076398478919674,14.560219778561036
cell7_02_2_2022,ca,8,16.0,1436.231396484375,0.6920630022031775,14.866068747318506
cell7_02_2_2022,ca,8,16.0,1282.231396484375,0.6963464229516154,15.132745950421556
cell7_02_2_2022,ca,8,16.0,1173.231396484375,0.7063155689673092,15.297058540778355
cell7_02_2_2022,ca,8,16.0,1349.231396484375,0.7060608539890448,15.524174696260024
cell7_02_2_2022,ca,8,16.0,1526.231396484375,0.6970221810996732,15.811388300841896
cell7_02_2_2022,ca,8,16.0,1077.231396484375,0.6873159128685293,16.15549442140351
cell7_02_2_2022,ca,8,16.0,1329.231396484375,0.6814082287229722,16.55294535724685
cell7_02_2_2022,ca,8,16.0,927.231396484375,0.6952928539931792,17.0
cell7_02_2_2022,ca,8,16.0,960.231396484375,0.7502093355323012,17.4928556845359
cell7_02_2_2022,ca,8,16.0,872.231396484375,0.8416258943779052,18.027756377319946
cell7_02_2_2022,ca,8,16.0,992.231396484375,0.9399649893252187,18.601075237738275
cell7_02_2_2022,ca,8,16.0,770.231396484375,1.0163747456178303,19.209372712298546
cell7_02_2_2022,ca,8,16.0,494.231396484375,1.0531840804977606,19.849433241279208
cell7_02_2_2022,ca,8,16.0,123.23139648437501,1.0573467816780666,20.518284528683193
cell7_02_2_2022,ca,8,16.0,406.231396484375,0.374642916362689,19.209372712298546
cell7_02_2_2022,ca,8,16.0,629.231396484375,0.4250552116653194,18.601075237738275
cell7_02_2_2022,ca,8,16.0,598.231396484375,0.5000636588771858,18.027756377319946
cell7_02_2_2022,ca,8,16.0,861.231396484375,0.6022309056047683,17.4928556845359
cell7_02_2_2022,ca,8,16.0,1123.231396484375,0.6877197886634447,17.0
cell7_02_2_2022,ca,8,16.0,1416.231396484375,0.7153008852014997,16.55294535724685
cell7_02_2_2022,ca,8,16.0,1540.231396484375,0.6962077972662112,16.1245154965971
cell7_02_2_2022,ca,8,16.0,1257.231396484375,0.6741069444369197,15.652475842498529
cell7_02_2_2022,ca,8,16.0,1650.231396484375,0.67571612355417,15.231546211727817
cell7_02_2_2022,ca,8,16.0,1561.231396484375,0.6905753265178854,14.866068747318506
cell7_02_2_2022,ca,8,16.0,1665.231396484375,0.6844013450838775,14.560219778561036
cell7_02_2_2022,ca,8,16.0,1613.231396484375,0.6317890343832692,14.317821063276353
cell7_02_2_2022,ca,8,16.0,1373.231396484375,0.5496079320601055,14.142135623730951
cell7_02_2_2022,ca,8,16.0,1036.231396484375,0.4836878749283896,14.035668847618199
cell7_02_2_2022,ca,8,16.0,1592.231396484375,0.46111309783332777,14.0
cell7_02_2_2022,ca,8,16.0,1710.231396484375,0.4797223467865805,14.0
cell7_02_2_2022,ca,8,16.0,1571.231396484375,0.5354357974990088,14.035668847618199
cell7_02_2_2022,ca,8,16.0,1822.231396484375,0.6233044633172595,14.142135623730951
cell7_02_2_2022,ca,8,16.0,2244.231396484375,0.7110796703866014,14.317821063276353
cell7_02_2_2022,ca,8,16.0,1947.231396484375,0.7571203997763315,14.560219778561036
cell7_02_2_2022,ca,8,16.0,1423.231396484375,0.755879430436862,14.866068747318506
cell7_02_2_2022,ca,8,16.0,1338.231396484375,0.7305375476733114,15.132745950421556
cell7_02_2_2022,ca,8,16.0,1190.231396484375,0.701507446551474,15.297058540778355
cell7_02_2_2022,ca,8,16.0,1134.231396484375,0.6849099686957771,15.524174696260024
cell7_02_2_2022,ca,8,16.0,1273.231396484375,0.6919742275569105,15.811388300841896
cell7_02_2_2022,ca,8,16.0,1142.231396484375,0.7188619598206913,16.1245154965971
cell7_02_2_2022,ca,8,16.0,1134.231396484375,0.7455167846172058,16.278820596099706
cell7_02_2_2022,ca,8,16.0,1204.231396484375,0.7548702394423702,16.492422502470642
cell7_02_2_2022,ca,8,16.0,973.231396484375,0.7505292332291245,16.76305461424021
cell7_02_2_2022,ca,8,16.0,1450.231396484375,0.7382076757648228,17.08800749063506
cell7_02_2_2022,ca,8,16.0,1028.231396484375,0.7168189041231015,17.46424919657298
cell7_02_2_2022,ca,8,16.0,853.231396484375,0.7081441026658535,17.88854381999832
cell7_02_2_2022,ca,8,16.0,985.231396484375,0.7495142513766436,18.35755975068582
cell7_02_2_2022,ca,8,16.0,800.231396484375,0.8461348242154907,18.867962264113206
cell7_02_2_2022,ca,8,16.0,744.231396484375,0.9626650241215204,19.4164878389476
