"","id","roi","int","index","time","roi_type"
"1232","24_05_9_cell02_ch0","1",2.3867,11,11,"Mid"
"1233","24_05_9_cell02_ch0","1",2.4574,12,12,"Mid"
"1234","24_05_9_cell02_ch0","1",2.4823,13,13,"Mid"
"1235","24_05_9_cell02_ch0","1",2.5586,14,14,"Mid"
"1236","24_05_9_cell02_ch0","1",2.5849,15,15,"Mid"
"1237","24_05_9_cell02_ch0","1",2.6032,16,16,"Mid"
"1238","24_05_9_cell02_ch0","1",2.6471,17,17,"Mid"
"1239","24_05_9_cell02_ch0","1",2.7385,18,18,"Mid"
"1240","24_05_9_cell02_ch0","1",2.7465,19,19,"Mid"
"1241","24_05_9_cell02_ch0","1",2.7501,20,20,"Mid"
"1242","24_05_9_cell02_ch0","1",2.7714,21,21,"Mid"
"1243","24_05_9_cell02_ch0","1",2.8463,22,22,"Mid"
"1244","24_05_9_cell02_ch0","1",2.9473,23,23,"Mid"
"1245","24_05_9_cell02_ch0","1",2.949,24,24,"Mid"
"1246","24_05_9_cell02_ch0","1",2.945,25,25,"Mid"
"1247","24_05_9_cell02_ch0","1",2.9391,26,26,"Mid"
"1248","24_05_9_cell02_ch0","1",2.1958,27,27,"Mid"
"1249","24_05_9_cell02_ch0","1",1.7037,28,28,"Mid"
"1250","24_05_9_cell02_ch0","1",1.382,29,29,"Mid"
"1251","24_05_9_cell02_ch0","1",1.227,30,30,"Mid"
"1252","24_05_9_cell02_ch0","1",1.0429,31,31,"Mid"
"1253","24_05_9_cell02_ch0","1",0.9669,32,32,"Mid"
"1254","24_05_9_cell02_ch0","1",0.9263,33,33,"Mid"
"1255","24_05_9_cell02_ch0","1",0.8964,34,34,"Mid"
"1256","24_05_9_cell02_ch0","1",0.8604,35,35,"Mid"
"1257","24_05_9_cell02_ch0","1",0.864,36,36,"Mid"
"1258","24_05_9_cell02_ch0","1",0.8513,37,37,"Mid"
"1259","24_05_9_cell02_ch0","1",0.816,38,38,"Mid"
"1260","24_05_9_cell02_ch0","1",0.8731,39,39,"Mid"
"1261","24_05_9_cell02_ch0","1",0.8526,40,40,"Mid"
"1262","24_05_9_cell02_ch0","1",0.8122,41,41,"Mid"
"1263","24_05_9_cell02_ch0","1",0.7962,42,42,"Mid"
"1264","24_05_9_cell02_ch0","1",0.7631,43,43,"Mid"
"1265","24_05_9_cell02_ch0","1",0.757,44,44,"Mid"
"1266","24_05_9_cell02_ch0","1",0.7657,45,45,"Mid"
"1267","24_05_9_cell02_ch0","1",0.7624,46,46,"Mid"
"1268","24_05_9_cell02_ch0","1",0.7917,47,47,"Mid"
"1269","24_05_9_cell02_ch0","1",0.8087,48,48,"Mid"
"1270","24_05_9_cell02_ch0","1",0.7892,49,49,"Mid"
"1271","24_05_9_cell02_ch0","1",0.7634,50,50,"Mid"
"1272","24_05_9_cell02_ch0","1",0.7134,51,51,"Mid"
"1273","24_05_9_cell02_ch0","1",0.7128,52,52,"Mid"
"1274","24_05_9_cell02_ch0","1",0.6933,53,53,"Mid"
"1275","24_05_9_cell02_ch0","1",0.699,54,54,"Mid"
"1276","24_05_9_cell02_ch0","1",0.7634,55,55,"Mid"
"1277","24_05_9_cell02_ch0","1",0.7851,56,56,"Mid"
"1278","24_05_9_cell02_ch0","1",0.7523,57,57,"Mid"
"1279","24_05_9_cell02_ch0","1",0.7642,58,58,"Mid"
"1280","24_05_9_cell02_ch0","1",0.7709,59,59,"Mid"
"1281","24_05_9_cell02_ch0","1",0.7607,60,60,"Mid"
"1282","24_05_9_cell02_ch0","2",-0.0463,0,0,"Mid"
"1283","24_05_9_cell02_ch0","2",-0.0237,1,1,"Mid"
"1284","24_05_9_cell02_ch0","2",0.0699,2,2,"Mid"
"1285","24_05_9_cell02_ch0","2",0.008,3,3,"Mid"
"1286","24_05_9_cell02_ch0","2",0.0101,4,4,"Mid"
"1287","24_05_9_cell02_ch0","2",-4e-04,5,5,"Mid"
"1288","24_05_9_cell02_ch0","2",0.2103,6,6,"Mid"
"1289","24_05_9_cell02_ch0","2",0.9146,7,7,"Mid"
"1290","24_05_9_cell02_ch0","2",1.2881,8,8,"Mid"
"1291","24_05_9_cell02_ch0","2",1.4345,9,9,"Mid"
"1292","24_05_9_cell02_ch0","2",1.644,10,10,"Mid"
"1293","24_05_9_cell02_ch0","2",1.7351,11,11,"Mid"
"1294","24_05_9_cell02_ch0","2",1.7402,12,12,"Mid"
"1295","24_05_9_cell02_ch0","2",1.7917,13,13,"Mid"
"1296","24_05_9_cell02_ch0","2",1.83,14,14,"Mid"
"1297","24_05_9_cell02_ch0","2",1.8883,15,15,"Mid"
"1298","24_05_9_cell02_ch0","2",1.9696,16,16,"Mid"
"1299","24_05_9_cell02_ch0","2",2.0159,17,17,"Mid"
"1300","24_05_9_cell02_ch0","2",2.0842,18,18,"Mid"
"1301","24_05_9_cell02_ch0","2",2.0453,19,19,"Mid"
"1302","24_05_9_cell02_ch0","2",2.043,20,20,"Mid"
"1303","24_05_9_cell02_ch0","2",2.0192,21,21,"Mid"
"1304","24_05_9_cell02_ch0","2",2.1917,22,22,"Mid"
"1305","24_05_9_cell02_ch0","2",2.2072,23,23,"Mid"
"1306","24_05_9_cell02_ch0","2",2.1979,24,24,"Mid"
"1307","24_05_9_cell02_ch0","2",2.1076,25,25,"Mid"
"1308","24_05_9_cell02_ch0","2",2.0941,26,26,"Mid"
"1309","24_05_9_cell02_ch0","2",1.6837,27,27,"Mid"
"1310","24_05_9_cell02_ch0","2",1.2482,28,28,"Mid"
"1311","24_05_9_cell02_ch0","2",1.0028,29,29,"Mid"
"1312","24_05_9_cell02_ch0","2",0.8609,30,30,"Mid"
"1313","24_05_9_cell02_ch0","2",0.7945,31,31,"Mid"
"1314","24_05_9_cell02_ch0","2",0.7282,32,32,"Mid"
"1315","24_05_9_cell02_ch0","2",0.7015,33,33,"Mid"
"1316","24_05_9_cell02_ch0","2",0.7012,34,34,"Mid"
"1317","24_05_9_cell02_ch0","2",0.6884,35,35,"Mid"
"1318","24_05_9_cell02_ch0","2",0.6725,36,36,"Mid"
"1319","24_05_9_cell02_ch0","2",0.6843,37,37,"Mid"
"1320","24_05_9_cell02_ch0","2",0.7275,38,38,"Mid"
"1321","24_05_9_cell02_ch0","2",0.8422,39,39,"Mid"
"1322","24_05_9_cell02_ch0","2",0.7455,40,40,"Mid"
"1323","24_05_9_cell02_ch0","2",0.6323,41,41,"Mid"
"1324","24_05_9_cell02_ch0","2",0.6068,42,42,"Mid"
"1325","24_05_9_cell02_ch0","2",0.5702,43,43,"Mid"
"1326","24_05_9_cell02_ch0","2",0.5491,44,44,"Mid"
"1327","24_05_9_cell02_ch0","2",0.5783,45,45,"Mid"
"1328","24_05_9_cell02_ch0","2",0.5628,46,46,"Mid"
"1329","24_05_9_cell02_ch0","2",0.5889,47,47,"Mid"
"1330","24_05_9_cell02_ch0","2",0.6076,48,48,"Mid"
"1331","24_05_9_cell02_ch0","2",0.563,49,49,"Mid"
"1332","24_05_9_cell02_ch0","2",0.5778,50,50,"Mid"
"1333","24_05_9_cell02_ch0","2",0.5265,51,51,"Mid"
"1334","24_05_9_cell02_ch0","2",0.5345,52,52,"Mid"
"1335","24_05_9_cell02_ch0","2",0.535,53,53,"Mid"
"1336","24_05_9_cell02_ch0","2",0.528,54,54,"Mid"
"1337","24_05_9_cell02_ch0","2",0.5936,55,55,"Mid"
"1338","24_05_9_cell02_ch0","2",0.5783,56,56,"Mid"
"1339","24_05_9_cell02_ch0","2",0.5788,57,57,"Mid"
"1340","24_05_9_cell02_ch0","2",0.5584,58,58,"Mid"
"1341","24_05_9_cell02_ch0","2",0.5901,59,59,"Mid"
"1342","24_05_9_cell02_ch0","2",0.5753,60,60,"Mid"
"1343","24_05_9_cell02_ch0","3",-0.0224,0,0,"Mid"
"1344","24_05_9_cell02_ch0","3",0.0205,1,1,"Mid"
"1345","24_05_9_cell02_ch0","3",0.0019,2,2,"Mid"
"1346","24_05_9_cell02_ch0","3",0.0114,3,3,"Mid"
"1347","24_05_9_cell02_ch0","3",0.018,4,4,"Mid"
"1348","24_05_9_cell02_ch0","3",0.0156,5,5,"Mid"
"1349","24_05_9_cell02_ch0","3",0.1027,6,6,"Mid"
"1350","24_05_9_cell02_ch0","3",0.429,7,7,"Mid"
"1351","24_05_9_cell02_ch0","3",0.5573,8,8,"Mid"
"1352","24_05_9_cell02_ch0","3",0.6684,9,9,"Mid"
"1353","24_05_9_cell02_ch0","3",0.7179,10,10,"Mid"
"1354","24_05_9_cell02_ch0","3",0.7882,11,11,"Mid"
"1355","24_05_9_cell02_ch0","3",0.8098,12,12,"Mid"
"1356","24_05_9_cell02_ch0","3",0.8213,13,13,"Mid"
"1357","24_05_9_cell02_ch0","3",0.8155,14,14,"Mid"
"1358","24_05_9_cell02_ch0","3",0.8583,15,15,"Mid"
"1359","24_05_9_cell02_ch0","3",0.8912,16,16,"Mid"
"1360","24_05_9_cell02_ch0","3",0.9249,17,17,"Mid"
"1361","24_05_9_cell02_ch0","3",0.9497,18,18,"Mid"
"1362","24_05_9_cell02_ch0","3",0.962,19,19,"Mid"
"1363","24_05_9_cell02_ch0","3",0.9993,20,20,"Mid"
"1364","24_05_9_cell02_ch0","3",1.01,21,21,"Mid"
"1365","24_05_9_cell02_ch0","3",1.0428,22,22,"Mid"
"1366","24_05_9_cell02_ch0","3",1.0609,23,23,"Mid"
"1367","24_05_9_cell02_ch0","3",1.0654,24,24,"Mid"
"1368","24_05_9_cell02_ch0","3",1.0607,25,25,"Mid"
"1369","24_05_9_cell02_ch0","3",1.0131,26,26,"Mid"
"1370","24_05_9_cell02_ch0","3",0.812,27,27,"Mid"
"1371","24_05_9_cell02_ch0","3",0.6531,28,28,"Mid"
"1372","24_05_9_cell02_ch0","3",0.5642,29,29,"Mid"
"1373","24_05_9_cell02_ch0","3",0.5339,30,30,"Mid"
"1374","24_05_9_cell02_ch0","3",0.5095,31,31,"Mid"
"1375","24_05_9_cell02_ch0","3",0.5053,32,32,"Mid"
"1376","24_05_9_cell02_ch0","3",0.4996,33,33,"Mid"
"1377","24_05_9_cell02_ch0","3",0.5087,34,34,"Mid"
"1378","24_05_9_cell02_ch0","3",0.5083,35,35,"Mid"
"1379","24_05_9_cell02_ch0","3",0.5314,36,36,"Mid"
"1380","24_05_9_cell02_ch0","3",0.5265,37,37,"Mid"
"1381","24_05_9_cell02_ch0","3",0.5341,38,38,"Mid"
"1382","24_05_9_cell02_ch0","3",0.5526,39,39,"Mid"
"1383","24_05_9_cell02_ch0","3",0.5677,40,40,"Mid"
"1384","24_05_9_cell02_ch0","3",0.5785,41,41,"Mid"
"1385","24_05_9_cell02_ch0","3",0.5889,42,42,"Mid"
"1386","24_05_9_cell02_ch0","3",0.5905,43,43,"Mid"
"1387","24_05_9_cell02_ch0","3",0.608,44,44,"Mid"
"1388","24_05_9_cell02_ch0","3",0.6303,45,45,"Mid"
"1389","24_05_9_cell02_ch0","3",0.6279,46,46,"Mid"
"1390","24_05_9_cell02_ch0","3",0.6495,47,47,"Mid"
"1391","24_05_9_cell02_ch0","3",0.6537,48,48,"Mid"
"1392","24_05_9_cell02_ch0","3",0.6371,49,49,"Mid"
"1393","24_05_9_cell02_ch0","3",0.6256,50,50,"Mid"
"1394","24_05_9_cell02_ch0","3",0.6144,51,51,"Mid"
"1395","24_05_9_cell02_ch0","3",0.6185,52,52,"Mid"
"1396","24_05_9_cell02_ch0","3",0.6218,53,53,"Mid"
"1397","24_05_9_cell02_ch0","3",0.6287,54,54,"Mid"
"1398","24_05_9_cell02_ch0","3",0.6397,55,55,"Mid"
"1399","24_05_9_cell02_ch0","3",0.6758,56,56,"Mid"
"1400","24_05_9_cell02_ch0","3",0.6708,57,57,"Mid"
"1401","24_05_9_cell02_ch0","3",0.6758,58,58,"Mid"
"1402","24_05_9_cell02_ch0","3",0.68,59,59,"Mid"
"1403","24_05_9_cell02_ch0","3",0.7028,60,60,"Mid"
"1404","24_05_08_cell7_ch0","1",7e-04,0,0,"Min"
"1405","24_05_08_cell7_ch0","1",-0.0028,1,1,"Min"
"1406","24_05_08_cell7_ch0","1",-0.0076,2,2,"Min"
"1407","24_05_08_cell7_ch0","1",0.0097,3,3,"Min"
"1408","24_05_08_cell7_ch0","1",0.0607,4,4,"Min"
"1409","24_05_08_cell7_ch0","1",0.0255,5,5,"Min"
"1410","24_05_08_cell7_ch0","1",0.089,6,6,"Min"
"1411","24_05_08_cell7_ch0","1",0.4281,7,7,"Min"
"1412","24_05_08_cell7_ch0","1",0.5989,8,8,"Min"
"1413","24_05_08_cell7_ch0","1",0.7142,9,9,"Min"
"1414","24_05_08_cell7_ch0","1",0.7991,10,10,"Min"
"1415","24_05_08_cell7_ch0","1",0.825,11,11,"Min"
"1416","24_05_08_cell7_ch0","1",0.8545,12,12,"Min"
"1417","24_05_08_cell7_ch0","1",0.865,13,13,"Min"
"1418","24_05_08_cell7_ch0","1",0.8629,14,14,"Min"
"1419","24_05_08_cell7_ch0","1",0.9009,15,15,"Min"
"1420","24_05_08_cell7_ch0","1",0.9058,16,16,"Min"
"1421","24_05_08_cell7_ch0","1",0.904,17,17,"Min"
"1422","24_05_08_cell7_ch0","1",0.9122,18,18,"Min"
"1423","24_05_08_cell7_ch0","1",0.9263,19,19,"Min"
"1424","24_05_08_cell7_ch0","1",0.9165,20,20,"Min"
"1425","24_05_08_cell7_ch0","1",0.943,21,21,"Min"
"1426","24_05_08_cell7_ch0","1",0.9371,22,22,"Min"
"1427","24_05_08_cell7_ch0","1",0.9105,23,23,"Min"
"1428","24_05_08_cell7_ch0","1",0.9644,24,24,"Min"
"1429","24_05_08_cell7_ch0","1",0.9658,25,25,"Min"
"1430","24_05_08_cell7_ch0","1",0.9217,26,26,"Min"
"1431","24_05_08_cell7_ch0","1",0.9351,27,27,"Min"
"1432","24_05_08_cell7_ch0","1",0.8493,28,28,"Min"
"1433","24_05_08_cell7_ch0","1",0.7571,29,29,"Min"
"1434","24_05_08_cell7_ch0","1",0.7162,30,30,"Min"
"1435","24_05_08_cell7_ch0","1",0.6409,31,31,"Min"
"1436","24_05_08_cell7_ch0","1",0.5461,32,32,"Min"
"1437","24_05_08_cell7_ch0","1",0.5388,33,33,"Min"
"1438","24_05_08_cell7_ch0","1",0.4692,34,34,"Min"
"1439","24_05_08_cell7_ch0","1",0.4119,35,35,"Min"
"1440","24_05_08_cell7_ch0","1",0.4346,36,36,"Min"
"1441","24_05_08_cell7_ch0","1",0.3943,37,37,"Min"
"1442","24_05_08_cell7_ch0","1",0.3306,38,38,"Min"
"1443","24_05_08_cell7_ch0","1",0.3465,39,39,"Min"
"1444","24_05_08_cell7_ch0","1",0.3189,40,40,"Min"
"1445","24_05_08_cell7_ch0","1",0.2756,41,41,"Min"
"1446","24_05_08_cell7_ch0","1",0.3319,42,42,"Min"
"1447","24_05_08_cell7_ch0","1",0.3406,43,43,"Min"
"1448","24_05_08_cell7_ch0","1",0.3478,44,44,"Min"
"1449","24_05_08_cell7_ch0","1",0.3221,45,45,"Min"
"1450","24_05_08_cell7_ch0","1",0.3236,46,46,"Min"
"1451","24_05_08_cell7_ch0","1",0.3015,47,47,"Min"
"1452","24_05_08_cell7_ch0","1",0.3094,48,48,"Min"
"1453","24_05_08_cell7_ch0","1",0.2753,49,49,"Min"
"1454","24_05_08_cell7_ch0","1",0.2763,50,50,"Min"
"1455","24_05_08_cell7_ch0","1",0.2851,51,51,"Min"
"1456","24_05_08_cell7_ch0","1",0.291,52,52,"Min"
"1457","24_05_08_cell7_ch0","1",0.2548,53,53,"Min"
"1458","24_05_08_cell7_ch0","1",0.2706,54,54,"Min"
"1459","24_05_08_cell7_ch0","1",0.2559,55,55,"Min"
"1460","24_05_08_cell7_ch0","1",0.2293,56,56,"Min"
"1461","24_05_08_cell7_ch0","1",0.2824,57,57,"Min"
"1462","24_05_08_cell7_ch0","1",0.2851,58,58,"Min"
"1463","24_05_08_cell7_ch0","1",0.2746,59,59,"Min"
"1464","24_05_08_cell7_ch0","1",0.3322,60,60,"Min"
"1465","24_05_08_cell7_ch0","2",0.0031,0,0,"Min"
"1466","24_05_08_cell7_ch0","2",0.0138,1,1,"Min"
"1467","24_05_08_cell7_ch0","2",-0.0032,2,2,"Min"
"1468","24_05_08_cell7_ch0","2",-0.0137,3,3,"Min"
"1469","24_05_08_cell7_ch0","2",0.0251,4,4,"Min"
"1470","24_05_08_cell7_ch0","2",0.0226,5,5,"Min"
"1471","24_05_08_cell7_ch0","2",0.0603,6,6,"Min"
"1472","24_05_08_cell7_ch0","2",0.271,7,7,"Min"
"1473","24_05_08_cell7_ch0","2",0.4165,8,8,"Min"
"1474","24_05_08_cell7_ch0","2",0.5036,9,9,"Min"
"1475","24_05_08_cell7_ch0","2",0.6359,10,10,"Min"
"1476","24_05_08_cell7_ch0","2",0.6783,11,11,"Min"
"1477","24_05_08_cell7_ch0","2",0.7226,12,12,"Min"
"1478","24_05_08_cell7_ch0","2",0.7475,13,13,"Min"
"1479","24_05_08_cell7_ch0","2",0.7507,14,14,"Min"
"1480","24_05_08_cell7_ch0","2",0.8145,15,15,"Min"
"1481","24_05_08_cell7_ch0","2",0.8444,16,16,"Min"
"1482","24_05_08_cell7_ch0","2",0.8445,17,17,"Min"
"1483","24_05_08_cell7_ch0","2",0.8917,18,18,"Min"
"1484","24_05_08_cell7_ch0","2",0.9211,19,19,"Min"
"1485","24_05_08_cell7_ch0","2",0.9146,20,20,"Min"
"1486","24_05_08_cell7_ch0","2",0.9454,21,21,"Min"
"1487","24_05_08_cell7_ch0","2",0.9433,22,22,"Min"
"1488","24_05_08_cell7_ch0","2",0.924,23,23,"Min"
"1489","24_05_08_cell7_ch0","2",0.9849,24,24,"Min"
"1490","24_05_08_cell7_ch0","2",0.9831,25,25,"Min"
"1491","24_05_08_cell7_ch0","2",0.9685,26,26,"Min"
"1492","24_05_08_cell7_ch0","2",0.9894,27,27,"Min"
"1493","24_05_08_cell7_ch0","2",0.9174,28,28,"Min"
"1494","24_05_08_cell7_ch0","2",0.8224,29,29,"Min"
"1495","24_05_08_cell7_ch0","2",0.7952,30,30,"Min"
"1496","24_05_08_cell7_ch0","2",0.7232,31,31,"Min"
"1497","24_05_08_cell7_ch0","2",0.628,32,32,"Min"
"1498","24_05_08_cell7_ch0","2",0.6251,33,33,"Min"
"1499","24_05_08_cell7_ch0","2",0.5565,34,34,"Min"
"1500","24_05_08_cell7_ch0","2",0.4846,35,35,"Min"
"1501","24_05_08_cell7_ch0","2",0.4885,36,36,"Min"
"1502","24_05_08_cell7_ch0","2",0.4619,37,37,"Min"
"1503","24_05_08_cell7_ch0","2",0.3822,38,38,"Min"
"1504","24_05_08_cell7_ch0","2",0.4158,39,39,"Min"
"1505","24_05_08_cell7_ch0","2",0.3811,40,40,"Min"
"1506","24_05_08_cell7_ch0","2",0.3368,41,41,"Min"
"1507","24_05_08_cell7_ch0","2",0.375,42,42,"Min"
"1508","24_05_08_cell7_ch0","2",0.3652,43,43,"Min"
"1509","24_05_08_cell7_ch0","2",0.3555,44,44,"Min"
"1510","24_05_08_cell7_ch0","2",0.3472,45,45,"Min"
"1511","24_05_08_cell7_ch0","2",0.3357,46,46,"Min"
"1512","24_05_08_cell7_ch0","2",0.2939,47,47,"Min"
"1513","24_05_08_cell7_ch0","2",0.3364,48,48,"Min"
"1514","24_05_08_cell7_ch0","2",0.3072,49,49,"Min"
"1515","24_05_08_cell7_ch0","2",0.2858,50,50,"Min"
"1516","24_05_08_cell7_ch0","2",0.2885,51,51,"Min"
"1517","24_05_08_cell7_ch0","2",0.2937,52,52,"Min"
"1518","24_05_08_cell7_ch0","2",0.2599,53,53,"Min"
"1519","24_05_08_cell7_ch0","2",0.2958,54,54,"Min"
"1520","24_05_08_cell7_ch0","2",0.2708,55,55,"Min"
"1521","24_05_08_cell7_ch0","2",0.2423,56,56,"Min"
"1522","24_05_08_cell7_ch0","2",0.285,57,57,"Min"
"1523","24_05_08_cell7_ch0","2",0.2747,58,58,"Min"
"1524","24_05_08_cell7_ch0","2",0.2766,59,59,"Min"
"1525","24_05_08_cell7_ch0","2",0.2821,60,60,"Min"
"1526","24_05_08_cell7_ch0_up","1",0.002,0,0,"Min"
"1527","24_05_08_cell7_ch0_up","1",0.0038,1,1,"Min"
"1528","24_05_08_cell7_ch0_up","1",0.0106,2,2,"Min"
"1529","24_05_08_cell7_ch0_up","1",-0.0163,3,3,"Min"
"1530","24_05_08_cell7_ch0_up","1",0.0095,4,4,"Min"
"1531","24_05_08_cell7_ch0_up","1",0.0115,5,5,"Min"
"1532","24_05_08_cell7_ch0_up","1",0.0337,6,6,"Min"
"1533","24_05_08_cell7_ch0_up","1",0.0764,7,7,"Min"
"1534","24_05_08_cell7_ch0_up","1",0.1178,8,8,"Min"
"1535","24_05_08_cell7_ch0_up","1",0.1277,9,9,"Min"
"1536","24_05_08_cell7_ch0_up","1",0.1708,10,10,"Min"
"1537","24_05_08_cell7_ch0_up","1",0.1599,11,11,"Min"
"1538","24_05_08_cell7_ch0_up","1",0.1753,12,12,"Min"
"1539","24_05_08_cell7_ch0_up","1",0.1754,13,13,"Min"
"1540","24_05_08_cell7_ch0_up","1",0.1788,14,14,"Min"
"1541","24_05_08_cell7_ch0_up","1",0.2052,15,15,"Min"
"1542","24_05_08_cell7_ch0_up","1",0.2144,16,16,"Min"
"1543","24_05_08_cell7_ch0_up","1",0.1973,17,17,"Min"
"1544","24_05_08_cell7_ch0_up","1",0.2126,18,18,"Min"
"1545","24_05_08_cell7_ch0_up","1",0.232,19,19,"Min"
"1546","24_05_08_cell7_ch0_up","1",0.2374,20,20,"Min"
"1547","24_05_08_cell7_ch0_up","1",0.2447,21,21,"Min"
"1548","24_05_08_cell7_ch0_up","1",0.2394,22,22,"Min"
"1549","24_05_08_cell7_ch0_up","1",0.223,23,23,"Min"
"1550","24_05_08_cell7_ch0_up","1",0.2557,24,24,"Min"
"1551","24_05_08_cell7_ch0_up","1",0.2563,25,25,"Min"
"1552","24_05_08_cell7_ch0_up","1",0.234,26,26,"Min"
"1553","24_05_08_cell7_ch0_up","1",0.2503,27,27,"Min"
"1554","24_05_08_cell7_ch0_up","1",0.2202,28,28,"Min"
"1555","24_05_08_cell7_ch0_up","1",0.1812,29,29,"Min"
"1556","24_05_08_cell7_ch0_up","1",0.1957,30,30,"Min"
"1557","24_05_08_cell7_ch0_up","1",0.1942,31,31,"Min"
"1558","24_05_08_cell7_ch0_up","1",0.1599,32,32,"Min"
"1559","24_05_08_cell7_ch0_up","1",0.2032,33,33,"Min"
"1560","24_05_08_cell7_ch0_up","1",0.1803,34,34,"Min"
"1561","24_05_08_cell7_ch0_up","1",0.1554,35,35,"Min"
"1562","24_05_08_cell7_ch0_up","1",0.2021,36,36,"Min"
"1563","24_05_08_cell7_ch0_up","1",0.1922,37,37,"Min"
"1564","24_05_08_cell7_ch0_up","1",0.1607,38,38,"Min"
"1565","24_05_08_cell7_ch0_up","1",0.2028,39,39,"Min"
"1566","24_05_08_cell7_ch0_up","1",0.1908,40,40,"Min"
"1567","24_05_08_cell7_ch0_up","1",0.1618,41,41,"Min"
"1568","24_05_08_cell7_ch0_up","1",0.1893,42,42,"Min"
"1569","24_05_08_cell7_ch0_up","1",0.1901,43,43,"Min"
"1570","24_05_08_cell7_ch0_up","1",0.1846,44,44,"Min"
"1571","24_05_08_cell7_ch0_up","1",0.1978,45,45,"Min"
"1572","24_05_08_cell7_ch0_up","1",0.1948,46,46,"Min"
"1573","24_05_08_cell7_ch0_up","1",0.1679,47,47,"Min"
"1574","24_05_08_cell7_ch0_up","1",0.2122,48,48,"Min"
"1575","24_05_08_cell7_ch0_up","1",0.1957,49,49,"Min"
"1576","24_05_08_cell7_ch0_up","1",0.1849,50,50,"Min"
"1577","24_05_08_cell7_ch0_up","1",0.2018,51,51,"Min"
"1578","24_05_08_cell7_ch0_up","1",0.2058,52,52,"Min"
"1579","24_05_08_cell7_ch0_up","1",0.1826,53,53,"Min"
"1580","24_05_08_cell7_ch0_up","1",0.2211,54,54,"Min"
"1581","24_05_08_cell7_ch0_up","1",0.2143,55,55,"Min"
"1582","24_05_08_cell7_ch0_up","1",0.1947,56,56,"Min"
"1583","24_05_08_cell7_ch0_up","1",0.2281,57,57,"Min"
"1584","24_05_08_cell7_ch0_up","1",0.2139,58,58,"Min"
"1585","24_05_08_cell7_ch0_up","1",0.2087,59,59,"Min"
"1586","24_05_08_cell7_ch0_up","1",0.2284,60,60,"Min"
"1587","24_05_08_cell7_ch0_up","2",0.0098,0,0,"Min"
"1588","24_05_08_cell7_ch0_up","2",0.0072,1,1,"Min"
"1589","24_05_08_cell7_ch0_up","2",0.0024,2,2,"Min"
"1590","24_05_08_cell7_ch0_up","2",-0.0194,3,3,"Min"
"1591","24_05_08_cell7_ch0_up","2",0.0023,4,4,"Min"
"1592","24_05_08_cell7_ch0_up","2",-1e-04,5,5,"Min"
"1593","24_05_08_cell7_ch0_up","2",0.0244,6,6,"Min"
"1594","24_05_08_cell7_ch0_up","2",0.0719,7,7,"Min"
"1595","24_05_08_cell7_ch0_up","2",0.1018,8,8,"Min"
"1596","24_05_08_cell7_ch0_up","2",0.1101,9,9,"Min"
"1597","24_05_08_cell7_ch0_up","2",0.1333,10,10,"Min"
"1598","24_05_08_cell7_ch0_up","2",0.143,11,11,"Min"
"1599","24_05_08_cell7_ch0_up","2",0.1481,12,12,"Min"
"1600","24_05_08_cell7_ch0_up","2",0.1437,13,13,"Min"
"1601","24_05_08_cell7_ch0_up","2",0.1428,14,14,"Min"
"1602","24_05_08_cell7_ch0_up","2",0.1674,15,15,"Min"
"1603","24_05_08_cell7_ch0_up","2",0.1683,16,16,"Min"
"1604","24_05_08_cell7_ch0_up","2",0.1586,17,17,"Min"
"1605","24_05_08_cell7_ch0_up","2",0.1755,18,18,"Min"
"1606","24_05_08_cell7_ch0_up","2",0.1737,19,19,"Min"
"1607","24_05_08_cell7_ch0_up","2",0.1752,20,20,"Min"
"1608","24_05_08_cell7_ch0_up","2",0.1915,21,21,"Min"
"1609","24_05_08_cell7_ch0_up","2",0.1849,22,22,"Min"
"1610","24_05_08_cell7_ch0_up","2",0.1946,23,23,"Min"
"1611","24_05_08_cell7_ch0_up","2",0.2327,24,24,"Min"
"1612","24_05_08_cell7_ch0_up","2",0.2292,25,25,"Min"
"1613","24_05_08_cell7_ch0_up","2",0.1954,26,26,"Min"
"1614","24_05_08_cell7_ch0_up","2",0.2149,27,27,"Min"
"1615","24_05_08_cell7_ch0_up","2",0.1791,28,28,"Min"
"1616","24_05_08_cell7_ch0_up","2",0.1399,29,29,"Min"
"1617","24_05_08_cell7_ch0_up","2",0.1898,30,30,"Min"
"1618","24_05_08_cell7_ch0_up","2",0.1857,31,31,"Min"
"1619","24_05_08_cell7_ch0_up","2",0.168,32,32,"Min"
"1620","24_05_08_cell7_ch0_up","2",0.199,33,33,"Min"
"1621","24_05_08_cell7_ch0_up","2",0.1685,34,34,"Min"
"1622","24_05_08_cell7_ch0_up","2",0.132,35,35,"Min"
"1623","24_05_08_cell7_ch0_up","2",0.1712,36,36,"Min"
"1624","24_05_08_cell7_ch0_up","2",0.1575,37,37,"Min"
"1625","24_05_08_cell7_ch0_up","2",0.1314,38,38,"Min"
"1626","24_05_08_cell7_ch0_up","2",0.1585,39,39,"Min"
"1627","24_05_08_cell7_ch0_up","2",0.1507,40,40,"Min"
"1628","24_05_08_cell7_ch0_up","2",0.1213,41,41,"Min"
"1629","24_05_08_cell7_ch0_up","2",0.1548,42,42,"Min"
"1630","24_05_08_cell7_ch0_up","2",0.1472,43,43,"Min"
"1631","24_05_08_cell7_ch0_up","2",0.146,44,44,"Min"
