NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,
641,183.89070,-145.79,183.90030,-167.19,183.91590,-145.79,0.23670,21.40,194.52,
642,184.12410,-145.07,184.13700,-178.44,184.14540,-145.07,0.12600,33.36,254.91,
643,184.25220,-160.22,184.26300,-198.75,184.27890,-160.22,0.11280,38.53,476.35,
644,184.36800,-159.15,184.37580,-182.50,184.38360,-159.15,0.08760,23.35,154.95,
645,184.45020,-141.01,184.46340,-178.75,184.47930,-141.01,0.04560,37.74,373.18,
646,184.49820,-153.41,184.50900,-175.94,184.52190,-153.41,0.05430,22.53,199.91,
647,184.55310,-147.85,184.56330,-173.13,184.57080,-147.85,0.03390,25.27,157.60,
648,184.58790,-127.16,184.59720,-167.50,184.61310,-127.16,0.24960,40.34,496.70,
649,184.83390,-148.67,184.84680,-200.31,184.86270,-148.67,0.07290,51.64,732.24,
650,184.90680,-154.56,184.91970,-180.31,184.93560,-154.56,0.08610,25.75,322.31,
651,185.00070,-160.71,185.00580,-183.44,185.01210,-160.71,0.28800,22.73,65.64,
652,185.28090,-159.71,185.29380,-187.19,185.30970,-159.71,0.04470,27.48,429.65,
653,185.32680,-164.03,185.33850,-186.25,185.34600,-164.03,0.08550,22.22,124.20,
654,185.41290,-149.39,185.42400,-178.13,185.43270,-149.39,0.04350,28.74,164.44,
655,185.45880,-159.56,185.46750,-186.56,185.47830,-159.56,0.05820,27.00,111.44,
656,185.51550,-165.52,185.52570,-192.50,185.53470,-165.52,0.09810,26.98,178.63,
657,185.61390,-149.32,185.62380,-177.81,185.63970,-149.32,0.32430,28.50,269.66,
658,185.93430,-145.86,185.94810,-179.38,185.96400,-145.86,0.04530,33.51,474.50,
659,185.97990,-147.30,185.99340,-175.63,186.00120,-147.30,0.03180,28.33,187.71,
660,186.01170,-146.96,186.02520,-191.88,186.04110,-146.96,0.16140,44.92,503.85,
661,186.18090,-149.09,186.18660,-172.50,186.20160,-149.09,0.08850,23.41,168.40,
662,186.26700,-139.49,186.27510,-160.63,186.28740,-139.49,0.20910,21.14,153.20,
663,186.47130,-139.39,186.48420,-165.00,186.50010,-139.39,0.44610,25.61,280.61,
664,186.91680,-150.29,186.93030,-181.25,186.94620,-150.29,0.08190,30.96,430.46,
665,187.00710,-150.58,187.01220,-173.75,187.02060,-150.58,0.03630,23.17,104.14,
666,187.03920,-150.16,187.04850,-174.69,187.05270,-150.16,0.01590,24.53,109.80,
667,187.05270,-150.21,187.06440,-176.56,187.07550,-150.21,0.06690,26.35,175.06,
668,187.11780,-141.31,187.13130,-169.69,187.14720,-141.31,0.03540,28.38,321.82,
669,187.15290,-149.34,187.16670,-171.88,187.17720,-149.34,0.21600,22.53,165.49,
670,187.37010,-149.61,187.38270,-177.19,187.39860,-149.61,0.03420,27.58,322.72,
671,187.40310,-152.90,187.41690,-185.00,187.43280,-152.90,0.13230,32.10,466.14,
672,187.54560,-146.88,187.54920,-169.69,187.56510,-146.88,0.09450,22.81,207.54,
673,187.63050,-141.00,187.64370,-166.88,187.65450,-141.00,0.30090,25.87,259.74,
674,187.93200,-125.99,187.94460,-162.81,187.96050,-125.99,0.08880,36.83,456.13,
675,188.02050,-124.72,188.03340,-163.44,188.04930,-124.72,0.07710,38.72,460.54,
676,188.10180,-146.03,188.11050,-179.69,188.12190,-146.03,0.29430,33.66,275.30,
677,188.39370,-136.94,188.40480,-162.81,188.41380,-136.94,0.35550,25.87,97.51,
678,188.75160,-127.36,188.76030,-162.19,188.77620,-127.36,0.04710,34.82,392.55,
679,188.79450,-129.18,188.80740,-157.81,188.82330,-129.18,0.03000,28.63,366.88,
680,188.82570,-136.91,188.83740,-166.56,188.85330,-136.91,0.07800,29.65,370.87,
681,188.90220,-123.95,188.91540,-154.69,188.93130,-123.95,0.02670,30.74,358.96,
682,188.93580,-136.20,188.94210,-157.19,188.95440,-136.20,0.03180,20.99,116.32,
683,188.96040,-134.48,188.97390,-157.81,188.98380,-134.48,0.02490,23.33,152.69,
684,188.98680,-132.70,188.99880,-165.00,189.01470,-132.70,0.06240,32.30,360.97,
685,189.05220,-139.08,189.06120,-183.75,189.07680,-139.08,0.23160,44.67,457.82,
686,189.27930,-130.85,189.29280,-157.81,189.30810,-130.85,0.07530,26.96,335.98,
687,189.36450,-138.05,189.36810,-160.00,189.37950,-138.05,0.11490,21.95,93.89,
688,189.47430,-142.03,189.48300,-165.63,189.49050,-142.03,0.17610,23.60,116.74,
689,189.65400,-138.03,189.65910,-161.25,189.67050,-138.03,0.05100,23.22,90.99,
690,189.69720,-132.43,189.71010,-159.69,189.72600,-132.43,0.07290,27.26,337.63,
691,189.76980,-139.02,189.78300,-182.50,189.79890,-139.02,0.09270,43.48,500.71,
692,189.86130,-157.13,189.87570,-186.25,189.88680,-157.13,0.04980,29.12,335.77,
693,189.91740,-149.66,189.92550,-179.69,189.94140,-149.66,0.15870,30.02,325.04,
694,190.07100,-127.12,190.08420,-161.25,190.10010,-127.12,0.10500,34.13,522.58,
695,190.17690,-137.08,190.18920,-168.44,190.20510,-137.08,0.20790,31.35,476.88,
696,190.38420,-144.19,190.39710,-166.88,190.41300,-144.19,0.17220,22.68,333.02,
697,190.55610,-153.19,190.56930,-184.69,190.58520,-153.19,0.16770,31.50,476.67,
698,190.72860,-138.11,190.73700,-165.31,190.75020,-138.11,0.12900,27.21,255.01,
699,190.85280,-139.47,190.86600,-165.94,190.87440,-139.47,0.04470,26.47,157.01,
700,190.89690,-141.45,190.91070,-166.88,190.92660,-141.45,0.06120,25.42,343.19,
701,190.95780,-145.27,190.97190,-172.50,190.98300,-145.27,0.07740,27.23,300.36,
702,191.03670,-154.04,191.04930,-175.31,191.05860,-154.04,0.05490,21.27,189.99,
703,191.09190,-126.30,191.10420,-150.00,191.11110,-126.30,0.03180,23.70,147.38,
704,191.12550,-154.05,191.13600,-176.25,191.14410,-154.05,0.02880,22.20,159.30,
705,191.15310,-138.39,191.16480,-163.75,191.17110,-138.39,0.03450,25.36,114.10,
706,191.18610,-150.56,191.19930,-176.25,191.21520,-150.56,0.05370,25.69,382.93,
707,191.24670,-148.59,191.25300,-171.25,191.26050,-148.59,0.62490,22.66,108.92,
708,191.86860,-166.70,191.87790,-190.31,191.89050,-166.70,0.30690,23.61,165.69,
709,192.17160,-138.44,192.18480,-165.00,192.19440,-138.44,0.09720,26.56,206.41,
710,192.27090,-157.48,192.28200,-193.75,192.29790,-157.48,0.18600,36.27,555.49,
711,192.46050,-168.13,192.46800,-191.56,192.47670,-168.13,0.06930,23.44,164.99,
712,192.52290,-171.31,192.53730,-195.94,192.54540,-171.31,0.08760,24.63,235.54,
713,192.62010,-169.41,192.62490,-192.19,192.63210,-169.41,0.05700,22.78,84.19,
714,192.66990,-167.23,192.68190,-195.00,192.69780,-167.23,0.26340,27.77,261.43,
715,192.93330,-153.93,192.94530,-175.94,192.96120,-153.93,0.20640,22.01,253.39,
716,193.14180,-159.93,193.15170,-184.69,193.16760,-159.93,0.08520,24.76,317.45,
717,193.22310,-158.17,193.23690,-186.88,193.25280,-158.17,0.05430,28.71,468.40,
718,193.28760,-164.30,193.29120,-190.00,193.30290,-164.30,0.29340,25.70,118.29,
719,193.57470,-170.17,193.58460,-194.69,193.59480,-170.17,0.13290,24.51,213.86,
720,193.71030,-161.92,193.71750,-189.06,193.73340,-161.92,0.08430,27.14,309.40,
721,193.79250,-161.51,193.80180,-185.63,193.80990,-161.51,0.06060,24.12,189.59,
722,193.85340,-159.99,193.86240,-188.13,193.87170,-159.99,0.04470,28.14,164.99,
723,193.89330,-161.99,193.90710,-194.06,193.91820,-161.99,0.12450,32.07,310.05,
724,194.02050,-178.22,194.03160,-205.00,194.04600,-178.22,0.03060,26.78,202.57,
725,194.05500,-175.76,194.06220,-198.75,194.07030,-175.76,0.14190,22.99,138.65,
726,194.19240,-160.84,194.20410,-183.44,194.21100,-160.84,0.10320,22.60,169.86,
727,194.29470,-170.91,194.30730,-196.56,194.32320,-170.91,0.10200,25.65,211.32,
728,194.39520,-174.61,194.40930,-200.63,194.41920,-174.61,0.41580,26.01,275.90,
729,194.81520,-165.63,194.82510,-192.19,194.83230,-165.63,0.03060,26.56,145.04,
730,194.84100,-156.93,194.85570,-182.50,194.87160,-156.93,0.05670,25.57,406.31,
731,194.89920,-177.05,194.91240,-218.13,194.92770,-177.05,0.25260,41.08,457.76,
732,195.15150,-164.05,195.16500,-187.81,195.18090,-164.05,0.04050,23.76,290.62,
733,195.19290,-165.39,195.20550,-197.19,195.21510,-165.39,0.03210,31.80,199.27,
734,195.23160,-154.38,195.23760,-176.56,195.25200,-154.38,0.07740,22.18,154.79,
735,195.30330,-162.01,195.31500,-195.63,195.32790,-162.01,0.07890,33.61,308.45,
736,195.38490,-174.38,195.39390,-205.63,195.40560,-174.38,0.03870,31.25,212.72,
737,195.42270,-165.37,195.43260,-195.00,195.44850,-165.37,0.11760,29.63,307.43,
738,195.53640,-155.61,195.55020,-187.19,195.56610,-155.61,0.05640,31.58,489.79,
739,195.59460,-169.04,195.60660,-194.38,195.62250,-169.04,0.13410,25.34,315.48,
740,195.73320,-154.76,195.74070,-190.31,195.75660,-154.76,0.05760,35.55,447.37,
741,195.79440,-163.42,195.79830,-196.88,195.81390,-163.42,0.20790,33.45,258.75,
742,195.99900,-190.54,196.00620,-214.38,196.01190,-190.54,0.01710,23.84,87.49,
743,196.01190,-187.23,196.02330,-216.88,196.03920,-187.23,0.12180,29.64,280.15,
744,196.13250,-189.25,196.14510,-220.63,196.15710,-189.25,0.05070,31.38,218.18,
745,196.18200,-202.79,196.19580,-229.38,196.21170,-202.79,0.03780,26.59,355.78,
746,196.22490,-194.38,196.23360,-235.62,196.24950,-194.38,0.03390,41.25,490.10,
747,196.26240,-199.85,196.26750,-222.19,196.28340,-199.85,0.09870,22.34,257.90,
748,196.35630,-186.03,196.36620,-215.31,196.38060,-186.03,0.04230,29.28,289.00,
749,196.39830,-180.22,196.40850,-210.63,196.42440,-180.22,0.08820,30.40,334.71,
750,196.48410,-215.09,196.49670,-236.25,196.50540,-215.09,0.07650,21.16,105.11,
751,196.55940,-178.55,196.57320,-214.69,196.58910,-178.55,0.08910,36.14,567.22,
752,196.65570,-189.58,196.66230,-211.25,196.66890,-189.58,0.12360,21.67,92.76,
753,196.78110,-174.72,196.78590,-196.25,196.79970,-174.72,0.46230,21.53,153.68,
754,197.23410,-191.67,197.24820,-215.00,197.25630,-191.67,0.06540,23.33,190.78,
755,197.30190,-199.01,197.31360,-234.06,197.32740,-199.01,0.04860,35.05,356.86,
756,197.34960,-171.52,197.36220,-201.56,197.37540,-171.52,0.16260,30.04,227.58,
757,197.51190,-181.36,197.52480,-213.44,197.54070,-181.36,0.11790,32.08,316.27,
758,197.63640,-172.25,197.64270,-199.06,197.65620,-172.25,0.24720,26.81,227.71,
759,197.87880,-187.60,197.88990,-212.81,197.90280,-187.60,0.07530,25.21,181.64,
760,197.95230,-181.82,197.96520,-213.75,197.98110,-181.82,0.23970,31.93,299.13,
761,198.19410,-181.98,198.20490,-210.31,198.21720,-181.98,0.28470,28.34,201.33,
762,198.48480,-176.89,198.48960,-200.31,198.50550,-176.89,0.05850,23.42,246.55,
763,198.53970,-187.10,198.54810,-212.19,198.56040,-187.10,0.05820,25.09,171.04,
764,198.59550,-175.24,198.60630,-203.13,198.61470,-175.24,0.15420,27.88,182.25,
765,198.75300,-177.81,198.76050,-209.06,198.77640,-177.81,0.21390,31.25,315.22,
766,198.97080,-190.78,198.97440,-222.50,198.99030,-190.78,0.14670,31.72,257.27,
767,199.10790,-192.05,199.12110,-214.06,199.12920,-192.05,0.08850,22.02,169.54,
768,199.20060,-201.60,199.20960,-222.81,199.21890,-201.60,0.09090,21.21,70.99,
769,199.29090,-188.52,199.30050,-215.94,199.30890,-188.52,0.04320,27.42,169.39,
770,199.33500,-172.74,199.34370,-205.63,199.35810,-172.74,0.03720,32.88,361.85,
771,199.36890,-171.62,199.38090,-202.50,199.39320,-171.62,0.04890,30.88,232.53,
772,199.42080,-165.26,199.42980,-191.25,199.44420,-165.26,0.20970,25.99,258.60,
773,199.62600,-161.21,199.63950,-191.56,199.64670,-161.21,0.07140,30.35,265.05,
774,199.70340,-140.71,199.71090,-162.50,199.72200,-140.71,0.03540,21.79,108.41,
775,199.74240,-156.14,199.74630,-179.69,199.75770,-156.14,0.11970,23.54,123.35,
776,199.86090,-166.28,199.86600,-189.06,199.88190,-166.28,0.05400,22.78,271.88,
777,199.90590,-176.14,199.92000,-215.63,199.93590,-176.14,0.14820,39.48,632.32,
778,200.06220,-171.94,200.06820,-194.38,200.07540,-171.94,0.15420,22.43,107.53,
779,200.21340,-182.98,200.22240,-205.63,200.23650,-182.98,0.08520,22.64,208.70,
780,200.29770,-161.72,200.30760,-186.25,200.31990,-161.72,0.03330,24.53,256.34,
781,200.33460,-190.28,200.34090,-212.81,200.35020,-190.28,0.03360,22.53,119.60,
782,200.36220,-171.93,200.37450,-195.94,200.39040,-171.93,0.18210,24.01,229.47,
783,200.54310,-170.62,200.55660,-199.38,200.57250,-170.62,0.02640,28.76,461.79,
784,200.57550,-170.79,200.58300,-198.75,200.59890,-170.79,0.22740,27.96,303.75,
785,200.80110,-158.01,200.81040,-186.88,200.82630,-158.01,0.11340,28.87,262.46,
786,200.91540,-168.59,200.92380,-197.19,200.93130,-168.59,0.04590,28.60,112.86,
787,200.95980,-160.54,200.96970,-186.56,200.97600,-160.54,0.05940,26.03,200.02,
788,201.02100,-171.51,201.02910,-199.06,201.04080,-171.51,0.04440,27.55,196.04,
789,201.06450,-168.38,201.07350,-210.31,201.08940,-168.38,0.04170,41.94,476.37,
790,201.10590,-179.89,201.11520,-205.63,201.12210,-179.89,0.12480,25.73,171.47,
791,201.22890,-167.96,201.24000,-207.81,201.25500,-167.96,0.04140,39.85,395.65,
792,201.26760,-162.04,201.28140,-191.88,201.29700,-162.04,0.04620,29.84,405.75,
793,201.32160,-169.45,201.32760,-198.44,201.33450,-169.45,0.19110,28.99,116.74,
794,201.51150,-193.12,201.51870,-220.00,201.53010,-193.12,0.07890,26.88,130.71,
795,201.58380,-181.04,201.59760,-203.75,201.60990,-181.04,0.25260,22.71,121.89,
796,201.83700,-150.39,201.85020,-175.31,201.85800,-150.39,0.02100,24.93,175.90,
797,201.86520,-158.64,201.87120,-180.31,201.88230,-158.64,0.04170,21.67,162.72,
798,201.89880,-158.20,201.91290,-194.06,201.92880,-158.20,0.26040,35.86,502.51,
799,202.16670,-162.33,202.17330,-187.81,202.18530,-162.33,0.07110,25.49,84.94,
800,202.22970,-163.00,202.24440,-188.13,202.26030,-163.00,0.07620,25.12,431.56,
801,202.30710,-152.45,202.32060,-180.31,202.33650,-152.45,0.08820,27.87,373.33,
802,202.39590,-179.88,202.40880,-205.31,202.42200,-179.88,0.26160,25.44,230.49,
803,202.65780,-161.81,202.67040,-188.75,202.68630,-161.81,0.20160,26.94,360.67,
804,202.86450,-166.70,202.87200,-196.56,202.88790,-166.70,0.16200,29.86,341.96,
805,203.02890,-177.71,203.03400,-201.56,203.04060,-177.71,0.02430,23.85,95.35,
806,203.04570,-170.84,203.05830,-191.88,203.06850,-170.84,0.03360,21.04,86.57,
807,203.08440,-171.59,203.09190,-195.00,203.10570,-171.59,0.07860,23.41,196.64,
808,203.15730,-168.78,203.17050,-211.88,203.18550,-168.78,0.04080,43.09,399.70,
809,203.19780,-177.21,203.21130,-206.56,203.22150,-177.21,0.48750,29.35,259.77,
810,203.68800,-177.63,203.69880,-215.31,203.71110,-177.63,0.08190,37.68,303.20,
811,203.76930,-178.86,203.78070,-200.94,203.79540,-178.86,0.20970,22.08,235.79,
812,203.97690,-155.51,203.99040,-178.13,204.00090,-155.51,0.06000,22.62,229.73,
813,204.03720,-170.67,204.05040,-194.69,204.05700,-170.67,0.03660,24.02,145.62,
814,204.07650,-162.39,204.08700,-188.75,204.09960,-162.39,0.04440,26.36,258.25,
815,204.11820,-167.99,204.13140,-194.38,204.13950,-167.99,0.04380,26.39,196.49,
816,204.16170,-169.23,204.17520,-199.38,204.19110,-169.23,0.05880,30.15,322.09,
817,204.22050,-156.49,204.23400,-191.25,204.24990,-156.49,0.07740,34.76,489.43,
818,204.30390,-184.30,204.31140,-207.50,204.31860,-184.30,0.06540,23.20,99.73,
819,204.36960,-163.78,204.37680,-191.88,204.39270,-163.78,0.03870,28.09,260.29,
820,204.40410,-173.43,204.41550,-202.81,204.43140,-173.43,0.21000,29.38,320.51,
821,204.61800,-188.14,204.62550,-212.81,204.63930,-188.14,0.32070,24.68,185.27,
822,204.93390,-195.28,204.94620,-221.88,204.95370,-195.28,0.03900,26.59,149.03,
823,204.97380,-182.30,204.98520,-215.63,205.00050,-182.30,0.04830,33.32,447.97,
824,205.02000,-169.49,205.03350,-203.44,205.04940,-169.49,0.07410,33.94,550.26,
825,205.10280,-179.79,205.10760,-204.06,205.12170,-179.79,0.20820,24.27,199.92,
826,205.30620,-192.84,205.31580,-216.56,205.33170,-192.84,0.16110,23.73,240.86,
827,205.46340,-189.28,205.47690,-213.13,205.49010,-189.28,0.07440,23.85,278.25,
828,205.54350,-214.33,205.55130,-235.31,205.55880,-214.33,0.16440,20.99,132.46,
829,205.70340,-174.56,205.71570,-215.63,205.73160,-174.56,0.02550,41.07,603.96,
830,205.73610,-190.01,205.74120,-210.94,205.75230,-190.01,0.04770,20.93,158.24,
831,205.78140,-188.22,205.78890,-212.81,205.79820,-188.22,0.15660,24.59,120.37,
832,205.93290,-189.42,205.94550,-210.63,205.95780,-189.42,0.38490,21.21,127.36,
833,206.31840,-183.54,206.33040,-205.00,206.33670,-183.54,0.05820,21.46,27.27,
834,206.38500,-181.40,206.38860,-205.31,206.39970,-181.40,0.09570,23.92,137.88,
835,206.47590,-205.08,206.48430,-233.44,206.49840,-205.08,0.11070,28.36,256.32,
836,206.58810,-185.30,206.59500,-214.38,206.60790,-185.30,0.09540,29.07,237.01,
837,206.68530,-190.25,206.69040,-215.63,206.70000,-190.25,0.14100,25.38,168.88,
838,206.82750,-208.72,206.83140,-229.69,206.84220,-208.72,0.04350,20.97,125.42,
839,206.86170,-192.91,206.87490,-224.38,206.89080,-192.91,0.16080,31.46,463.73,
840,207.02550,-196.13,207.03570,-219.69,207.04890,-196.13,0.10410,23.55,223.25,
841,207.12540,-174.14,207.13980,-208.13,207.15570,-174.14,0.05730,33.99,471.54,
842,207.18960,-190.91,207.19710,-211.88,207.20340,-190.91,0.09930,20.97,57.90,
843,207.28560,-182.66,207.29640,-216.56,207.30480,-182.66,0.09270,33.90,349.96,
844,207.37500,-179.06,207.38910,-207.19,207.39900,-179.06,0.18240,28.12,303.74,
845,207.55860,-172.00,207.57150,-197.19,207.58560,-172.00,0.07890,25.18,198.41,
846,207.63900,-177.19,207.65040,-210.00,207.66630,-177.19,0.10920,32.81,472.38,
847,207.74670,-200.01,207.75960,-221.25,207.76590,-200.01,0.03750,21.24,142.29,
848,207.78360,-187.10,207.79710,-216.25,207.81300,-187.10,0.04050,29.15,486.58,
849,207.83040,-188.84,207.83760,-210.63,207.84960,-188.84,0.17430,21.79,177.86,
850,208.00740,-186.50,208.01190,-208.44,208.02000,-186.50,0.02910,21.94,47.72,
851,208.03380,-198.28,208.04100,-222.81,208.05480,-198.28,0.24570,24.53,210.46,
852,208.27620,-202.21,208.28670,-229.06,208.29780,-202.21,0.16110,26.85,248.06,
853,208.44450,-203.20,208.44780,-225.94,208.46370,-203.20,0.35190,22.73,236.03,
854,208.79370,-189.58,208.79970,-212.19,208.80900,-189.58,0.13170,22.61,102.06,
855,208.91850,-180.81,208.93140,-216.25,208.94730,-180.81,0.08370,35.44,463.75,
856,209.00550,-185.26,209.01510,-207.19,209.02560,-185.26,0.10530,21.92,146.38,
857,209.11260,-190.09,209.12040,-212.50,209.12970,-190.09,0.07680,22.41,108.67,
858,209.18430,-190.30,209.19720,-212.81,209.20950,-190.30,0.07350,22.51,191.98,
859,209.26590,-210.80,209.27070,-233.12,209.28510,-210.80,0.10020,22.33,187.52,
860,209.35890,-214.86,209.37090,-250.00,209.37810,-214.86,0.09870,35.14,259.88,
861,209.45610,-192.77,209.46960,-225.31,209.48550,-192.77,0.06330,32.54,528.82,
862,209.52810,-196.05,209.53290,-217.19,209.54130,-196.05,0.15870,21.14,66.04,
863,209.68650,-181.09,209.69160,-202.19,209.69790,-181.09,0.09000,21.10,116.72,
864,209.76810,-200.76,209.78160,-239.69,209.79270,-200.76,0.06960,38.93,400.72,
865,209.84790,-183.96,209.85120,-205.00,209.85930,-183.96,0.40200,21.04,80.23,
866,210.24180,-192.82,210.25320,-223.13,210.26550,-192.82,0.04080,30.31,294.12,
867,210.28020,-202.99,210.29400,-225.31,210.30720,-202.99,0.07830,22.32,253.03,
868,210.36060,-190.36,210.37230,-214.06,210.37860,-190.36,0.16440,23.70,160.04,
869,210.52260,-181.63,210.53670,-215.63,210.55260,-181.63,0.11760,34.00,474.04,
870,210.64140,-190.41,210.65430,-212.50,210.67020,-190.41,0.11160,22.09,193.83,
871,210.75270,-195.54,210.76590,-225.00,210.78180,-195.54,0.07590,29.46,430.08,
872,210.83400,-209.62,210.84180,-233.12,210.85410,-209.62,0.04830,23.50,238.51,
873,210.88530,-195.12,210.89010,-221.25,210.90390,-195.12,0.17040,26.13,198.43,
874,211.05420,-201.86,211.06050,-223.44,211.06920,-201.86,0.17130,21.57,141.84,
875,211.21830,-213.69,211.23180,-236.87,211.24410,-213.69,0.11820,23.19,215.82,
876,211.33770,-203.43,211.35000,-230.63,211.36200,-203.43,0.23880,27.19,305.52,
877,211.57770,-195.57,211.58880,-218.44,211.59990,-195.57,0.03150,22.87,117.81,
878,211.60680,-196.64,211.62030,-221.25,211.62690,-196.64,0.13290,24.61,228.85,
879,211.74000,-193.73,211.75320,-220.94,211.76040,-193.73,0.07530,27.20,189.16,
880,211.81920,-198.00,211.82850,-232.81,211.84290,-198.00,0.11700,34.81,327.70,
881,211.93350,-198.42,211.94550,-241.87,211.95720,-198.42,0.13230,43.46,365.50,
882,212.07060,-181.99,212.07780,-206.25,212.08800,-181.99,0.03960,24.26,118.63,
883,212.10360,-199.82,212.11740,-224.38,212.12580,-199.82,0.03390,24.55,161.38,
884,212.14320,-193.32,212.15130,-218.44,212.15760,-193.32,0.05550,25.12,145.45,
885,212.19390,-202.99,212.20680,-235.62,212.22270,-202.99,0.08550,32.64,397.32,
886,212.28150,-185.22,212.29230,-212.81,212.30820,-185.22,0.12150,27.59,365.13,
887,212.40750,-194.67,212.41380,-230.00,212.42970,-194.67,0.10830,35.33,367.49,
888,212.50830,-186.76,212.52210,-215.31,212.53230,-186.76,0.21300,28.55,263.91,
889,212.72250,-187.37,212.73510,-214.38,212.74860,-187.37,0.04620,27.00,292.71,
890,212.76840,-187.70,212.78130,-218.44,212.79720,-187.70,0.10530,30.73,476.31,
891,212.87310,-187.34,212.88660,-212.81,212.90040,-187.34,0.05250,25.48,221.56,
892,212.92920,-188.13,212.93910,-215.00,212.95500,-188.13,0.03900,26.87,335.02,
893,212.97450,-187.80,212.97810,-210.63,212.98470,-187.80,0.06900,22.82,68.35,
894,213.04110,-185.50,213.04710,-209.38,213.05490,-185.50,0.03120,23.88,147.85,
895,213.06750,-197.22,213.07830,-229.06,213.09300,-197.22,0.02880,31.84,293.05,
896,213.09300,-214.14,213.10710,-244.06,213.12030,-214.14,0.15780,29.93,318.04,
897,213.25380,-209.44,213.26490,-252.50,213.27750,-209.44,0.26430,43.06,390.31,
898,213.52560,-195.03,213.52920,-220.00,213.53760,-195.03,0.06360,24.97,112.01,
899,213.58050,-204.84,213.59280,-226.88,213.60120,-204.84,0.05040,22.03,152.95,
900,213.63000,-187.44,213.64320,-225.94,213.65310,-187.44,0.03150,38.50,294.51,
901,213.66150,-190.11,213.67470,-226.56,213.69060,-190.11,0.03660,36.45,486.21,
902,213.69780,-188.18,213.71130,-227.81,213.72720,-188.18,0.08220,39.64,489.03,
903,213.78720,-199.01,213.79350,-220.63,213.80250,-199.01,0.06780,21.61,105.13,
904,213.85470,-204.91,213.86130,-230.31,213.87600,-204.91,0.28920,25.41,288.41,
905,214.14720,-193.28,214.15050,-214.38,214.15710,-193.28,0.03720,21.09,58.23,
906,214.17930,-187.55,214.18770,-217.81,214.20210,-187.55,0.03930,30.26,304.97,
907,214.22310,-199.40,214.22700,-222.19,214.23900,-199.40,0.15690,22.79,143.75,
908,214.37760,-195.68,214.38390,-217.50,214.39350,-195.68,0.02670,21.82,148.78,
909,214.39980,-190.14,214.41060,-213.75,214.41900,-190.14,0.06690,23.61,195.37,
910,214.46760,-213.00,214.47750,-235.62,214.48710,-213.00,0.26520,22.62,125.21,
911,214.73760,-189.04,214.74270,-212.19,214.75020,-189.04,0.11220,23.15,99.37,
912,214.84080,-205.74,214.85490,-226.56,214.86630,-205.74,0.20730,20.82,185.65,
913,215.04870,-191.09,215.06220,-227.81,215.07810,-191.09,0.19530,36.72,543.81,
914,215.24400,-198.87,215.25750,-233.75,215.27340,-198.87,0.06240,34.88,451.73,
915,215.30640,-191.55,215.31990,-222.81,215.32770,-191.55,0.27000,31.26,229.26,
916,215.58480,-211.51,215.58990,-237.19,215.59800,-211.51,0.03060,25.68,138.00,
917,215.61240,-202.54,215.62050,-225.31,215.63400,-202.54,0.09240,22.77,187.75,
918,215.69910,-200.23,215.71290,-227.81,215.72550,-200.23,0.07740,27.59,318.63,
919,215.78310,-203.71,215.79030,-231.88,215.79960,-203.71,0.03660,28.16,157.37,
920,215.82330,-205.98,215.82690,-227.50,215.83770,-205.98,0.43140,21.52,116.98,
921,216.24840,-201.45,216.25830,-230.63,216.26790,-201.45,0.06300,29.17,129.79,
922,216.31260,-200.14,216.32130,-238.44,216.33180,-200.14,0.13350,38.29,270.13,
923,216.44850,-204.39,216.45480,-228.44,216.46710,-204.39,0.06420,24.05,178.12,
924,216.50910,-207.50,216.51900,-233.75,216.52740,-207.50,0.01800,26.25,100.27,
925,216.52740,-204.73,216.53700,-230.31,216.54450,-204.73,0.25650,25.58,119.36,
926,216.78000,-191.41,216.79350,-215.63,216.80850,-191.41,0.04470,24.22,283.42,
927,216.82500,-192.96,216.83820,-219.38,216.84570,-192.96,0.50880,26.42,253.34,
928,217.33950,-174.59,217.34700,-199.38,217.36290,-174.59,0.20790,24.79,262.97,
929,217.54440,-185.99,217.55490,-207.19,217.56510,-185.99,0.12960,21.20,202.86,
930,217.67190,-202.36,217.68450,-223.75,217.70040,-202.36,0.14310,21.39,286.43,
931,217.81410,-196.08,217.82760,-221.88,217.83900,-196.08,0.09630,25.79,265.48,
932,217.91550,-201.31,217.92390,-224.69,217.93470,-201.31,0.02880,23.38,85.87,
933,217.94250,-195.13,217.95270,-224.69,217.96860,-195.13,0.05220,29.56,341.33,
934,217.99320,-189.12,218.00490,-228.44,218.01780,-189.12,0.08790,39.32,296.04,
935,218.08440,-188.41,218.09280,-220.31,218.10870,-188.41,0.26130,31.91,387.32,
936,218.34240,-189.43,218.35410,-215.00,218.36700,-189.43,0.15000,25.57,193.56,
937,218.49810,-196.93,218.50410,-224.38,218.51760,-196.93,0.08400,27.45,273.88,
938,218.58090,-199.50,218.58810,-222.19,218.60400,-199.50,0.10560,22.69,255.64,
939,218.68800,-181.58,218.69370,-205.31,218.70270,-181.58,0.05760,23.74,139.47,
940,218.74380,-177.64,218.75130,-224.06,218.76720,-177.64,0.34320,46.42,500.57,
941,219.08910,-192.89,219.09450,-213.75,219.10110,-192.89,0.07830,20.86,113.66,
942,219.15900,-184.97,219.17280,-216.56,219.18570,-184.97,0.02640,31.59,347.06,
943,219.18810,-184.95,219.19920,-208.44,219.20580,-184.95,0.07800,23.49,132.17,
