NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,
[-],[s],[pA],[s],[pA],[s],[pA],[s],[pA],[fC],
613,265.83270,-243.85,265.83750,-326.72,265.84710,-237.34,2.35320,82.86,418.38,
614,268.18800,-220.36,268.19070,-303.75,268.20510,-229.06,0.18600,83.39,713.94,
615,268.37370,-222.97,268.37670,-286.72,268.38960,-234.53,1.68180,63.75,507.00,
616,270.05550,-204.27,270.05850,-281.56,270.06750,-226.09,0.21150,77.29,519.72,
617,270.26730,-230.63,270.27000,-284.84,270.28650,-230.16,1.13790,54.22,372.47,
618,271.40370,-244.58,271.40790,-298.59,271.42380,-255.62,0.07110,54.01,374.92,
619,271.47000,-225.16,271.47900,-301.56,271.48950,-241.25,0.14460,76.41,718.88,
620,271.61970,-228.39,271.62360,-324.53,271.63230,-240.16,0.42390,96.15,613.98,
621,272.03700,-217.34,272.04750,-271.88,272.05620,-222.34,0.43650,54.53,428.91,
622,272.47830,-211.20,272.48400,-302.19,272.49180,-227.50,0.00000,90.99,762.02,
623,273.98610,-240.63,272.48400,-302.19,274.00500,-243.28,3.37830,61.56,152.30,
624,275.85300,-225.89,275.86230,-358.44,275.87250,-269.69,0.28620,132.55,1484.63,
625,276.14490,-236.82,276.14850,-301.25,276.16140,-245.16,0.00000,64.43,686.66,
626,278.00070,-215.94,276.14850,-301.25,278.01570,-224.84,2.16570,85.31,447.70,
627,278.31000,-212.19,278.31420,-290.47,278.32350,-224.06,0.17550,78.28,518.77,
628,278.48550,-228.75,278.48970,-278.13,278.49930,-218.28,0.95940,49.37,257.34,
629,279.44580,-208.91,279.44910,-280.94,279.45870,-208.91,0.06780,72.03,449.25,
630,279.51330,-200.16,279.51690,-272.66,279.53370,-211.56,0.39030,72.50,593.53,
631,279.90270,-192.55,279.90720,-260.63,279.91920,-192.66,0.60270,68.07,557.97,
632,280.50540,-155.73,280.50990,-213.13,280.51950,-156.72,0.06660,57.40,357.52,
633,280.56720,-185.36,280.57650,-220.47,280.58430,-159.38,0.13440,35.10,0.00,
634,280.70610,-146.61,280.71090,-197.97,280.71930,-147.97,1.61520,51.35,351.84,
635,282.31830,-162.14,282.32610,-210.16,282.33420,-163.44,0.02460,48.02,337.59,
636,282.34590,-154.90,282.35070,-252.50,282.36090,-176.56,0.27690,97.60,864.56,
637,282.62160,-188.28,282.62760,-261.09,282.63900,-198.91,0.43920,72.81,620.11,
638,283.06380,-167.50,283.06680,-237.19,283.07970,-187.50,0.25800,69.69,692.63,
639,283.32150,-183.85,283.32480,-242.81,283.33980,-181.88,0.51330,58.96,496.30,
640,283.82910,-194.11,283.83810,-240.62,283.85370,-194.22,0.19920,46.51,194.88,
641,284.02740,-175.83,284.03730,-235.31,284.04510,-184.22,0.12450,59.48,374.20,
642,284.15640,-162.60,284.16180,-224.22,284.17770,-176.72,0.00000,61.61,444.05,
643,284.50950,-176.46,284.16180,-224.22,284.52390,-170.94,0.37860,47.76,256.77,
644,284.53680,-179.64,284.54040,-249.22,284.55060,-174.53,0.68940,69.58,379.30,
645,285.21990,-179.48,285.22980,-233.59,285.23880,-170.63,0.60930,54.11,387.25,
646,285.83370,-168.02,285.83910,-235.47,285.84960,-181.88,0.30600,67.45,533.58,
647,286.14090,-159.11,286.14510,-219.69,286.16040,-168.44,0.31230,60.57,523.50,
648,286.44750,-189.53,286.45740,-216.72,286.46610,-162.03,0.65850,27.19,0.00,
649,287.10780,-153.96,287.11590,-215.47,287.12460,-151.25,0.44760,61.51,457.83,
650,287.55570,-152.66,287.56350,-214.22,287.57880,-166.41,0.05760,61.56,484.55,
651,287.61330,-140.73,287.62110,-203.59,287.63340,-151.41,0.34830,62.86,627.88,
652,287.96610,-159.11,287.96940,-235.31,287.98500,-140.63,0.71010,76.20,342.12,
653,288.67650,-140.78,288.67950,-195.16,288.69240,-134.22,0.51420,54.38,304.50,
654,289.19040,-156.15,289.19370,-224.69,289.20390,-165.47,1.72920,68.54,479.56,
655,290.91480,-50.89,290.92290,-112.66,290.93430,-58.28,0.08970,61.77,581.53,
656,291.00900,-62.92,291.01260,-127.03,291.02850,-57.50,1.51110,64.11,504.28,
657,292.51980,-32.66,292.52370,-103.13,292.53300,-35.63,0.33000,70.47,464.86,
658,292.85130,-15.94,292.85370,-88.75,292.86540,-16.41,0.30630,72.81,483.42,
659,293.15490,-13.33,293.16000,-70.31,293.17260,-10.31,0.42900,56.98,402.28,
660,293.58360,-9.95,293.58900,-105.63,293.60010,-13.91,0.66150,95.68,651.27,
661,294.24630,6.72,294.25050,-62.19,294.25920,-6.25,0.12840,68.91,506.63,
662,294.36990,15.99,294.37890,-42.19,294.39180,11.25,0.17970,58.18,598.06,
663,294.55470,9.74,294.55860,-46.25,294.57030,6.41,0.60240,55.99,372.73,
664,295.15770,6.67,295.16100,-73.59,295.17120,-5.00,0.88410,80.26,589.16,
665,296.03520,15.78,296.04510,-46.56,296.05860,13.44,0.21660,62.34,493.27,
666,296.25840,20.89,296.26170,-45.78,296.27460,17.03,0.36510,66.67,496.86,
667,296.62230,9.90,296.62680,-67.97,296.63490,6.56,0.67830,77.86,539.03,
668,297.30120,1.04,297.30510,-51.88,297.31710,11.56,0.98820,52.92,224.34,
669,298.28790,-2.76,298.29330,-63.75,298.30470,-7.50,1.27860,60.99,428.53,
670,299.56620,15.05,299.57190,-38.59,299.58780,1.25,0.66810,53.65,454.05,
671,300.23610,14.69,300.24000,-74.84,300.25110,5.31,0.09360,89.53,689.81,
672,300.32910,9.48,300.33360,-49.53,300.35010,9.69,0.76590,59.01,422.22,
673,301.09620,22.92,301.09950,-56.09,301.11090,10.16,0.28380,79.01,662.45,
674,301.37940,19.69,301.38330,-67.97,301.39440,4.38,1.38210,87.66,726.09,
675,302.76150,24.17,302.76540,-39.84,302.78160,25.31,0.08610,64.01,481.94,
676,302.84550,21.35,302.85150,-59.69,302.86350,14.53,0.48960,81.04,603.78,
677,303.33690,26.88,303.34110,-45.94,303.35490,19.22,0.81150,72.81,686.77,
678,304.14600,28.49,304.15260,-44.38,304.16970,16.41,0.08280,72.86,826.16,
679,304.22670,30.47,304.23540,-29.06,304.25130,12.34,1.67640,59.53,549.52,
680,305.90760,15.16,305.91180,-45.47,305.92290,12.34,1.01370,60.63,449.67,
681,306.92040,33.75,306.92550,-27.81,306.93540,17.03,0.29010,61.56,545.67,
682,307.20990,32.50,307.21560,-30.78,307.23150,21.25,0.06150,63.28,504.42,
683,307.27320,24.17,307.27710,-44.38,307.29330,13.13,1.18560,68.54,540.06,
684,308.45760,26.09,308.46270,-47.66,308.47830,6.56,0.32130,73.75,833.72,
685,308.78040,31.30,308.78400,-29.22,308.80050,23.28,0.21390,60.52,531.31,
686,308.99100,31.72,308.99790,-30.16,309.01050,32.34,2.63100,61.88,431.86,
687,311.62290,28.85,311.62890,-41.41,311.63970,17.50,0.32670,70.26,633.56,
688,311.95020,26.72,311.95560,-30.62,311.97120,8.91,0.11400,57.34,589.03,
689,312.06360,16.82,312.06960,-34.38,312.08340,19.69,2.65650,51.20,417.97,
690,314.72220,23.07,314.72610,-44.06,314.74230,15.63,0.28020,67.14,540.34,
691,315.00270,29.32,315.00630,-32.03,315.02220,23.13,0.47280,61.35,505.59,
692,315.47460,27.50,315.47910,-41.09,315.49560,13.59,0.42240,68.59,632.06,
693,315.89580,23.91,315.90150,-48.28,315.91050,7.81,1.15320,72.19,638.20,
694,317.05080,37.92,317.05470,-24.53,317.07060,35.94,0.10290,62.45,533.47,
695,317.14830,35.00,317.15760,-43.13,317.16540,11.09,1.35420,78.13,878.58,
696,318.50820,38.65,318.51180,-50.47,318.52410,29.84,0.80640,89.11,693.61,
697,319.31400,42.60,319.31820,-12.50,319.33140,35.78,0.52290,55.10,460.05,
698,319.83660,35.73,319.84110,-24.06,319.85730,31.25,0.10200,59.79,400.86,
699,319.93830,37.50,319.94310,-25.31,319.95750,42.81,0.00000,62.81,396.89,
700,320.33520,26.77,319.94310,-25.31,320.35890,35.00,1.03440,52.08,271.58,
701,320.97330,31.20,320.97750,-47.81,320.98770,22.81,2.14110,79.01,616.16,
702,323.11410,26.15,323.11860,-28.28,323.13360,29.22,0.18240,54.43,410.06,
703,323.29230,37.76,323.30100,-42.03,323.31090,25.78,0.24690,79.79,810.00,
704,323.54130,31.82,323.54790,-23.75,323.55990,34.53,0.13740,55.57,374.91,
705,323.68110,33.02,323.68530,-41.09,323.69670,22.97,0.30870,74.11,634.06,
706,323.99040,39.27,323.99400,-37.81,324.00690,20.94,1.82460,77.08,837.17,
707,325.81410,42.76,325.81860,-25.78,325.83180,35.31,0.57000,68.54,578.53,
708,326.38230,39.32,326.38860,-12.03,326.39940,33.59,0.53010,51.35,349.44,
709,326.91600,34.43,326.91870,-50.16,326.93130,33.13,0.90780,84.58,546.11,
710,327.82230,41.51,327.82650,-29.37,327.83760,31.41,0.84900,70.89,544.02,
711,328.67070,39.90,328.67550,-17.19,328.69230,32.66,0.06390,57.08,479.92,
712,328.73520,40.99,328.73940,-19.69,328.75380,30.78,1.40370,60.68,652.22,
713,330.13740,39.74,330.14310,-37.19,330.15480,27.81,0.17970,76.93,725.05,
714,330.31740,36.61,330.32280,-28.28,330.33000,17.66,0.01860,64.90,485.31,
715,330.33750,35.36,330.34140,-70.78,330.36000,14.38,0.41760,106.15,1311.67,
716,330.75510,39.58,330.75900,-22.50,330.77460,35.63,0.00000,62.08,452.86,
717,330.87060,36.41,330.75900,-22.50,330.88980,18.13,0.00000,58.91,601.78,
718,332.56530,33.39,330.75900,-22.50,332.58930,35.00,2.01030,55.89,377.34,
719,332.76510,33.13,332.76930,-22.50,332.78580,21.41,1.07790,55.63,459.42,
720,333.84210,48.75,333.84720,-46.72,333.85830,37.81,1.05900,95.47,744.75,
721,334.90200,46.25,334.90620,-10.00,334.91850,45.00,2.51640,56.25,420.00,
722,337.41960,45.31,337.42260,-23.75,337.43670,37.66,0.35670,69.06,607.41,
723,337.77630,50.73,337.77930,-37.03,337.79250,41.56,0.39360,87.76,590.47,
724,338.16750,44.58,338.17290,-22.03,338.18910,37.34,0.07110,66.61,660.48,
725,338.24040,39.22,338.24400,-17.81,338.25930,30.94,0.28950,57.03,517.64,
726,338.52420,34.53,338.53350,-16.41,338.54430,37.19,0.96720,50.94,280.97,
727,339.49080,42.24,339.50070,-10.78,339.51600,37.03,0.68250,53.02,325.14,
728,340.17750,38.33,340.18320,-20.31,340.19820,37.50,0.37230,58.65,497.83,
729,340.54920,37.71,340.55550,-29.37,340.56600,27.03,0.38670,67.08,643.69,
730,340.93770,34.64,340.94220,-30.47,340.95900,35.63,1.71780,65.10,489.66,
731,342.65310,31.09,342.66000,-32.66,342.66750,18.91,0.50190,63.75,410.34,
732,343.15860,25.89,343.16190,-62.19,343.17300,22.19,1.15560,88.07,586.25,
733,344.31420,47.08,344.31750,-5.78,344.33430,43.59,0.69660,52.86,427.02,
734,345.00870,43.80,345.01410,-25.94,345.03060,28.44,0.75120,69.74,727.20,
735,345.76200,39.48,345.76530,-31.56,345.77520,26.25,0.02310,71.04,488.48,
736,345.78420,35.05,345.78840,-24.69,345.80400,37.03,0.24180,59.74,404.17,
737,346.02450,37.14,346.03020,-45.94,346.04220,34.22,0.30090,83.07,601.17,
738,346.32150,31.09,346.33110,-43.59,346.34310,29.06,1.47300,74.69,683.63,
739,347.79720,36.41,347.80410,-16.88,347.81970,33.28,0.89430,53.28,397.78,
740,348.69510,25.10,348.69840,-30.47,348.71040,30.31,0.12720,55.57,361.91,
741,348.81570,22.81,348.82560,-37.81,348.83790,24.22,1.02030,60.63,445.59,
742,349.84140,37.29,349.84590,-29.84,349.85850,29.53,0.11850,67.14,522.36,
743,349.96050,42.50,349.96440,-11.41,349.98000,32.19,0.74700,53.91,486.05,
744,350.70870,37.81,350.71140,-37.97,350.72880,24.69,0.92340,75.78,865.73,
745,351.63150,38.39,351.63480,-28.91,351.65250,31.25,0.27630,67.29,612.95,
746,351.90180,36.41,351.91110,-18.13,351.92670,31.56,0.03300,54.53,461.95,
747,351.93810,39.43,351.94410,-25.63,351.95370,33.59,1.24740,65.05,507.64,
748,353.18730,41.15,353.19150,-10.94,353.20800,39.38,0.55830,52.08,373.05,
749,353.74560,36.46,353.74980,-33.13,353.76720,25.31,0.59730,69.58,615.77,
750,354.34380,7.60,354.34710,-54.22,354.35610,0.78,0.41520,61.82,398.91,
751,354.75900,9.64,354.76230,-55.63,354.77640,3.44,1.59780,65.26,586.66,
752,356.35620,40.00,356.36010,-26.56,356.37300,26.72,0.39870,66.56,576.33,
753,356.75490,41.93,356.75880,-21.25,356.77080,32.50,0.24780,63.18,546.89,
754,357.00120,42.50,357.00660,-30.94,357.01830,31.56,0.54150,73.44,640.08,
755,357.53850,40.42,357.54810,-7.03,357.56340,35.63,0.66210,47.45,403.78,
756,358.20720,38.23,358.21020,-59.06,358.22190,26.56,0.19320,97.29,685.33,
757,358.39950,48.65,358.40340,-10.94,358.41750,43.44,0.80190,59.58,542.27,
758,359.20140,40.68,359.20530,-18.75,359.21790,33.59,0.21780,59.43,539.80,
759,359.41770,44.38,359.42310,-26.56,359.43720,32.34,0.28920,70.94,810.23,
760,359.70900,38.65,359.71230,-37.66,359.72970,16.25,0.90360,76.30,888.25,
761,360.60900,16.98,360.61590,-38.75,360.62610,7.03,0.11610,55.73,488.98,
762,360.72690,42.14,360.73200,-13.91,360.74730,43.91,0.87870,56.04,483.70,
763,361.60530,42.81,361.61070,-16.88,361.62660,36.25,0.86610,59.69,483.38,
764,362.46780,37.60,362.47680,-12.66,362.48820,37.97,0.21330,50.26,351.00,
765,362.68560,36.41,362.69010,-24.53,362.70210,34.38,1.20300,60.94,484.73,
766,363.88920,14.58,363.89310,-58.75,363.90360,6.88,0.46890,73.33,505.56,
767,364.35930,32.71,364.36200,-27.81,364.38060,36.09,0.28860,60.52,468.19,
768,364.64580,40.63,364.65060,-18.59,364.66290,36.72,0.18330,59.22,514.22,
769,364.83060,40.26,364.83390,-18.13,364.84500,35.16,0.44640,58.39,446.28,
770,365.27700,32.81,365.28030,-28.44,365.29620,23.91,0.91680,61.25,499.03,
771,366.19260,41.93,366.19710,-26.41,366.20850,36.25,0.15930,68.33,535.08,
772,366.35040,43.44,366.35640,-11.56,366.37170,31.56,0.73530,55.00,460.69,
773,367.08750,32.66,367.09170,-25.94,367.10220,31.56,0.46860,58.59,463.27,
774,367.55490,25.89,367.56030,-18.91,367.57680,30.78,0.00000,44.79,219.86,
775,368.91180,35.42,367.56030,-18.91,368.93640,23.59,1.44930,54.32,782.31,
776,369.00450,38.96,369.00960,-25.16,369.02310,30.94,0.12030,64.11,626.53,
777,369.12390,40.42,369.12990,-36.25,369.14010,25.00,0.51990,76.67,724.34,
778,369.64650,39.43,369.64980,-18.59,369.65910,23.75,2.23560,58.02,434.69,
779,371.88180,43.49,371.88540,-16.72,371.90070,30.31,0.51240,60.21,581.55,
780,372.39510,29.58,372.39780,-29.69,372.40890,37.19,0.84510,59.27,341.33,
781,373.23900,38.49,373.24290,-35.16,373.25280,26.88,1.37340,73.65,530.19,
782,374.61210,15.73,374.61630,-48.13,374.62950,11.72,0.53880,63.85,495.20,
783,375.15120,-29.58,375.15510,-100.47,375.17250,-48.75,1.19370,70.89,720.09,
784,376.34430,38.18,376.34880,-19.84,376.36440,26.56,0.69960,58.02,611.38,
785,377.04270,32.97,377.04840,-25.00,377.06250,37.97,0.05790,57.97,416.02,
786,377.10240,27.60,377.10630,-33.44,377.12220,25.63,0.70920,61.04,421.67,
787,377.80890,40.57,377.81550,-31.25,377.82390,31.41,0.00000,71.82,595.45,
788,378.52830,43.18,377.81550,-31.25,378.54900,43.44,1.10070,74.43,392.13,
789,378.91290,48.85,378.91620,-7.34,378.93180,35.47,1.12560,56.20,565.95,
790,380.03370,48.44,380.04180,-34.22,380.05290,33.13,0.13050,82.66,814.55,
791,380.16840,28.23,380.17230,-33.59,380.18400,35.16,1.04250,61.82,395.08,
792,381.21090,28.70,381.21480,-52.66,381.22650,16.72,0.00000,81.35,700.80,
793,382.43610,34.11,381.21480,-52.66,382.45380,30.16,1.47090,86.77,497.25,
794,382.67850,36.77,382.68570,-16.09,382.70100,27.66,1.85730,52.86,486.86,
795,384.53670,34.58,384.54300,-50.16,384.55380,21.56,0.17880,84.74,715.61,
796,384.71520,39.01,384.72180,-14.22,384.73110,36.09,0.57330,53.23,434.30,
797,385.29090,45.05,385.29510,-12.97,385.31160,43.13,0.17910,58.02,468.95,
798,385.46700,45.10,385.47420,-25.00,385.48980,36.25,0.10230,70.10,754.47,
799,385.57230,43.07,385.57650,-19.53,385.59150,45.47,0.77820,62.60,523.70,
800,386.35080,37.24,386.35470,-10.63,386.37000,35.63,1.14870,47.86,325.39,
801,387.50040,43.59,387.50340,-23.75,387.51630,38.13,0.26520,67.34,510.05,
802,387.75900,44.48,387.76860,-0.78,387.78390,39.06,0.35130,45.26,301.03,
803,388.11630,47.71,388.11990,-25.16,388.13160,33.13,2.02530,72.86,576.81,
804,390.14100,44.74,390.14520,-9.06,390.16140,41.88,1.86420,53.80,495.94,
805,392.00610,44.74,392.00940,-9.06,392.02530,42.34,0.59700,53.80,417.69,
806,392.60040,38.59,392.60640,-21.88,392.61840,34.53,2.96730,60.47,533.34,
807,395.57040,33.13,395.57370,-19.53,395.59020,26.56,2.29350,52.66,378.19,
808,397.86420,33.70,397.86720,-21.09,397.88310,39.22,0.75660,54.79,354.08,
809,398.62020,41.35,398.62380,-29.06,398.63700,30.47,1.96770,70.42,647.34,
810,400.58850,29.58,400.59150,-46.56,400.60770,29.69,0.60600,76.15,615.45,
811,401.19420,26.77,401.19750,-21.41,401.21460,31.09,0.21630,48.18,349.36,
812,401.41050,37.71,401.41380,-15.00,401.42580,33.44,1.98900,52.71,434.83,
813,403.39980,38.28,403.40280,-36.25,403.41570,27.50,0.10110,74.53,647.91,
814,403.50000,42.60,403.50390,-50.00,403.51500,24.22,1.06530,92.60,772.13,
815,404.56560,21.51,404.56920,-40.16,404.58000,27.34,0.00000,61.67,394.25,
816,404.59530,34.74,404.56920,-40.16,404.61690,27.19,0.41280,74.90,595.14,
817,404.97810,39.69,404.98200,-16.88,404.99820,36.25,1.16880,56.56,501.70,
818,406.14540,39.69,406.15080,-30.16,406.16310,34.53,0.13410,69.84,563.02,
819,406.28070,38.91,406.28490,-15.31,406.30020,42.19,0.74610,54.22,368.11,
820,407.02710,37.86,407.03100,-30.31,407.04180,34.22,0.82920,68.18,496.63,
821,407.85600,30.57,407.86020,-35.00,407.87550,28.44,0.28950,65.57,626.48,
822,408.14520,37.86,408.14970,-39.84,408.16080,28.13,0.29040,77.71,646.39,
823,408.43710,36.72,408.44010,-32.66,408.45780,29.06,0.95700,69.38,705.09,
824,409.39050,27.97,409.39710,-38.59,409.40790,24.69,0.45690,66.56,538.36,
825,409.85010,27.34,409.85400,-48.75,409.86630,20.31,2.63160,76.09,587.11,
826,412.48140,49.74,412.48560,-20.16,412.50180,39.38,1.26780,69.90,751.22,
827,413.74890,35.05,413.75340,-28.75,413.76540,30.94,0.21960,63.80,504.27,
828,413.96820,37.86,413.97300,-19.69,413.98380,30.62,0.83400,57.55,458.28,
829,414.80220,29.53,414.80700,-21.09,414.82230,29.53,2.78670,50.63,407.72,
830,417.58830,32.34,417.59370,-29.84,417.60360,22.34,0.36150,62.19,535.31,
831,417.95190,38.65,417.95520,-41.56,417.96690,28.59,1.34970,80.21,655.97,
832,419.30010,35.36,419.30490,-32.50,419.31960,33.28,0.46830,67.86,629.44,
833,419.76870,36.56,419.77320,-28.75,419.78580,28.59,0.37500,65.31,590.53,
834,420.14430,35.00,420.14820,-23.13,420.16440,33.28,1.42350,58.13,509.58,
835,421.56840,34.64,421.57170,-40.47,421.58430,23.59,2.98200,75.10,682.27,
836,424.55010,44.06,424.55370,-40.16,424.57080,18.13,0.43800,84.22,1071.23,
837,424.98810,41.51,424.99170,-21.41,425.00760,23.75,0.80040,62.92,674.20,
838,425.78550,41.56,425.79210,-91.41,425.80440,7.50,0.66990,132.97,1381.92,
839,426.45570,34.11,426.46200,-19.53,426.47220,30.47,2.24640,53.65,440.98,
840,428.70540,43.49,428.70840,-23.13,428.72550,39.69,0.77910,66.61,507.59,
841,429.48180,39.90,429.48750,-13.13,429.50370,35.00,0.54390,53.02,467.84,
842,430.02810,50.05,430.03140,-17.81,430.04130,26.09,0.54870,67.86,540.52,
843,430.57620,46.88,430.58010,-22.03,430.58970,40.94,1.14000,68.91,504.33,
844,431.71350,49.95,431.72010,-35.63,431.73180,37.66,0.72240,85.57,725.59,
845,432.43830,50.83,432.44250,-6.88,432.45930,37.34,0.17970,57.71,587.52,
846,432.61830,51.82,432.62220,-9.53,432.63810,42.50,0.04950,61.35,470.19,
847,432.66690,34.69,432.67170,-12.81,432.68730,46.41,0.34470,47.50,302.39,
848,433.01340,53.07,433.01640,-12.81,433.03080,48.59,0.39570,65.89,541.56,
849,433.40880,55.26,433.41210,-7.03,433.42920,54.53,1.27080,62.29,518.62,
850,434.67690,44.43,434.68290,-28.91,434.69550,32.34,0.11730,73.33,733.31,
851,434.79630,43.91,434.80020,-22.34,434.81280,39.06,2.30850,66.25,541.36,
852,437.10390,45.21,437.10870,-10.63,437.12010,39.53,5.50590,55.83,470.83,
853,442.61130,49.01,442.61460,-14.06,442.63050,37.50,0.12930,63.07,698.03,
854,442.73340,33.85,442.74390,-20.16,442.75260,38.75,0.00000,54.01,479.17,
855,443.24010,39.22,442.74390,-20.16,443.25540,47.03,0.76680,59.38,258.75,
856,443.50440,48.23,443.51070,-9.84,443.52600,41.72,0.25800,58.07,500.47,
857,443.75880,42.92,443.76870,-30.31,443.78580,26.25,1.34910,73.23,861.50,
858,445.11180,56.51,445.11780,-16.41,445.13040,45.94,0.35220,72.92,754.36,
859,445.46010,39.38,445.47000,-3.91,445.48500,45.00,1.04640,43.28,84.47,
860,446.51280,51.72,446.51640,-8.91,446.53320,41.56,0.22230,60.63,513.66,
861,446.73420,50.83,446.73870,-9.84,446.75010,42.03,0.08340,60.68,509.77,
862,446.81910,53.70,446.82210,-8.28,446.83200,40.31,0.22260,61.98,470.59,
863,447.04110,57.92,447.04470,-6.56,447.06120,46.09,1.09140,64.48,596.87,
864,448.13340,50.52,448.13610,-9.22,448.15200,36.25,0.76260,59.74,567.28,
865,448.89360,52.24,448.89870,-14.22,448.91400,32.50,1.14630,66.46,806.48,
866,450.04080,49.53,450.04500,-12.50,450.06240,44.06,1.49010,62.03,613.69,
867,451.53030,49.64,451.53510,-4.06,451.55160,43.91,1.47090,53.70,455.77,
868,453.00150,45.78,453.00600,-20.78,453.01740,40.63,0.42360,66.56,545.02,
869,453.42360,53.80,453.42960,-12.97,453.43950,43.59,4.68360,66.77,529.83,
870,458.10930,36.72,458.11320,-47.66,458.12580,29.53,2.15880,84.38,686.20,
871,460.26690,28.54,460.27200,-31.72,460.28280,34.69,1.61790,60.26,352.59,
872,461.88330,28.07,461.88990,-32.50,461.89920,31.72,1.46670,60.57,433.08,
873,463.35030,51.35,463.35660,-40.94,463.36860,29.53,0.13560,92.29,889.33,
874,463.48860,49.01,463.49220,-5.00,463.50780,43.13,0.71760,54.01,477.67,
875,464.20620,42.03,464.20980,-10.47,464.22270,45.63,0.43860,52.50,364.08,
876,464.63970,45.26,464.64840,-25.31,464.66040,35.63,0.24300,70.57,741.55,
877,464.88660,47.03,464.89140,-5.00,464.90310,48.91,0.22170,52.03,374.34,
878,465.10920,42.50,465.11310,-41.41,465.12450,35.16,0.64410,83.91,639.66,
879,465.75150,45.78,465.75720,-12.34,465.77460,35.94,0.55560,58.13,652.45,
880,466.30890,51.20,466.31280,-24.06,466.32450,42.97,1.29600,75.26,615.16,
881,467.60460,53.33,467.60880,-15.16,467.62140,41.72,1.24800,68.49,658.41,
882,468.85110,46.77,468.85680,-36.56,468.86670,37.34,0.67470,83.33,670.25,
883,469.52640,52.81,469.53150,0.16,469.54740,47.50,1.20270,52.66,410.77,
884,470.73000,49.43,470.73420,-27.50,470.75100,22.97,0.00000,76.93,1130.37,
885,471.15450,50.42,470.73420,-27.50,471.17670,46.88,0.68010,77.92,513.33,
886,471.40530,55.94,471.41430,-15.16,471.43020,54.53,0.69330,71.09,843.42,
887,472.10370,55.94,472.10760,-2.34,472.11900,46.41,0.94650,58.28,453.28,
888,473.05020,41.56,473.05410,-4.38,473.06640,44.69,0.82740,45.94,306.84,
889,473.87820,49.58,473.88150,-25.47,473.89080,31.41,3.07590,75.05,558.34,
890,476.95080,49.22,476.95740,-10.47,476.97330,40.16,0.14460,59.69,601.22,
891,477.09870,52.14,477.10200,-23.91,477.12000,35.31,0.32220,76.04,784.45,
892,477.41850,43.23,477.42420,-28.91,477.43710,38.44,0.36930,72.14,644.81,
893,477.78870,44.90,477.79350,-46.09,477.80460,27.19,0.74010,90.99,824.16,
894,478.52730,46.77,478.53360,-37.03,478.54440,28.91,0.37350,83.80,852.95,
895,478.90260,44.69,478.90710,-17.34,478.92270,37.66,2.56650,62.03,580.92,
896,481.46940,54.22,481.47360,-1.09,481.48650,51.25,0.42240,55.31,481.50,
897,481.89000,47.81,481.89600,-6.25,481.91160,44.69,0.38250,54.06,483.00,
898,482.27040,51.09,482.27850,1.41,482.29410,46.88,0.55980,49.69,370.97,
899,482.83230,27.45,482.83830,-49.06,482.84760,26.41,2.86650,76.51,600.45,
900,485.70030,56.67,485.70480,-10.78,485.72190,45.31,3.19110,67.45,662.66,
901,488.89200,55.05,488.89590,-16.41,488.90730,48.28,0.20370,71.46,580.84,
902,489.09300,59.64,489.09960,-2.19,489.10830,39.53,0.59760,61.82,627.92,
903,489.69210,60.00,489.69720,5.94,489.71250,52.50,3.17280,54.06,490.55,
904,492.86610,52.66,492.87000,-19.69,492.88230,48.59,2.08950,72.34,560.91,
905,494.95530,41.41,494.95950,-19.69,494.97090,38.59,2.22240,61.09,474.19,
906,497.17860,51.46,497.18190,-4.22,497.19780,44.84,0.05610,55.68,480.78,
907,497.23380,52.92,497.23800,-11.72,497.25540,38.28,3.42840,64.64,585.55,
908,500.66310,53.18,500.66640,-11.09,500.68290,37.34,0.11760,64.27,587.83,
909,500.77770,46.72,500.78400,-20.31,500.79570,39.22,0.71070,67.03,643.27,
910,501.49200,54.06,501.49470,-13.44,501.50880,47.19,0.13320,67.50,622.31,
911,501.62460,58.59,501.62790,2.66,501.64380,54.69,0.27720,55.94,516.52,
912,501.89970,55.94,501.90510,-8.91,501.91560,43.13,0.61650,64.84,579.89,
913,502.51890,51.51,502.52160,-17.81,502.53270,43.59,3.27210,69.32,540.44,
914,505.78920,43.28,505.79370,-21.09,505.80930,34.84,0.42810,64.38,597.19,
915,506.21730,39.48,506.22180,-20.94,506.23500,36.25,2.27700,60.42,490.59,
916,508.49520,51.46,508.49880,-11.88,508.51110,41.56,0.56280,63.33,549.94,
917,509.05770,51.77,509.06160,-12.66,509.07120,43.44,1.06590,64.43,464.08,
918,510.12210,51.72,510.12750,-5.63,510.14280,46.88,0.21540,57.34,532.27,
919,510.33720,53.13,510.34290,-6.88,510.35880,36.09,1.41690,60.00,533.39,
920,511.75440,56.98,511.75980,0.78,511.77600,50.31,1.01640,56.20,528.87,
921,512.77200,51.67,512.77620,-14.38,512.78820,39.38,1.85580,66.04,576.50,
922,514.62810,51.46,514.63200,-13.13,514.64880,44.22,0.91410,64.58,636.34,
923,515.54160,51.56,515.54610,-7.97,515.56290,42.50,0.62970,59.53,550.31,
924,516.17130,42.03,516.17580,-38.75,516.19290,32.50,0.08700,80.78,887.91,
925,516.25710,43.33,516.26280,-15.00,516.27930,36.88,1.15860,58.33,403.08,
926,517.41690,46.09,517.42140,-30.94,517.43250,38.28,1.47930,77.03,633.28,
