NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
63,0.8352,-249.11,0.84,-286.69,0.8358,-249.11,0.0012,37.58,1.77
64,0.8358,-249.78,0.8412,-279.56,0.8484,-249.78,0.0111,29.78,141.44
65,0.8487,-253.9,0.8523,-268.56,0.8571,-253.9,0.0072,14.66,42.05
66,0.8571,-246.29,0.8595,-272.31,0.8595,-246.29,0.0027,26.03,12.63
67,0.8595,-254.74,0.8622,-270.19,0.8682,-254.74,0.0084,15.45,38.53
68,0.8682,-251.24,0.8706,-256.81,0.8763,-251.24,0.0144,5.57,14.46
69,0.8826,-245.86,0.885,-263.31,0.8919,-245.86,0.0105,17.45,80.42
70,0.8919,-251.05,0.8955,-261.06,0.9006,-251.05,0.027,10.01,3.67
71,0.9177,-253.76,0.9225,-271.5,0.9291,-253.76,0.0252,17.74,52.42
72,0.9441,-245.87,0.9477,-262.31,0.9489,-245.87,0.0048,16.44,34.23
73,0.9489,-260.6,0.9525,-286.25,0.9648,-260.6,0.0183,25.65,173.68
74,0.966,-254.91,0.9708,-264.13,0.9723,-254.91,0.0051,9.22,13.05
75,0.9723,-259.23,0.9759,-268.31,0.9834,-259.23,0.0117,9.09,3.41
76,0.9861,-247.94,0.9876,-257.44,0.9888,-247.94,0.006,9.5,18.64
77,0.9888,-255.38,0.9936,-278.5,0.9972,-255.38,0.0087,23.12,95.48
78,0.9972,-266.86,1.0023,-327,0.9984,-266.86,0.0021,60.14,0
79,0.9984,-267.27,1.0044,-328.19,1.0143,-267.27,0.0201,60.91,382.25
80,1.0209,-255.76,1.0245,-262.94,1.0236,-255.76,0.0027,7.18,7.51
81,1.0236,-260.05,1.0272,-275.88,1.035,-260.05,0.0135,15.83,55.87
82,1.0374,-260.81,1.0407,-281.38,1.0365,-260.81,0.0009,20.57,0
83,1.0365,-261.63,1.0416,-283.38,1.0545,-261.63,0.0213,21.74,171.66
84,1.0605,-258.17,1.0629,-275.44,1.0596,-258.17,0.0024,17.27,0
85,1.0596,-256.67,1.0653,-276.06,1.0713,-256.67,0.0249,19.39,94.17
86,1.0845,-248.48,1.0902,-262.5,1.0998,-248.48,0.0147,14.02,119.37
87,1.0998,-249.86,1.1049,-257.63,1.104,-249.86,0.0015,7.77,12.23
88,1.104,-254.7,1.1064,-259,1.1028,-254.7,0.0015,4.3,0
89,1.1028,-252.42,1.1079,-266.06,1.1157,-252.42,0.021,13.64,74.33
90,1.1235,-244.77,1.1289,-264.19,1.1268,-244.77,0.0021,19.42,4.18
91,1.1268,-249.89,1.131,-269.75,1.14,-249.89,0.0177,19.86,67.07
92,1.1463,-244.5,1.1487,-286.38,1.1616,-244.5,0.0225,41.87,215.98
93,1.1673,-270.79,1.1712,-335.5,1.1778,-270.79,0.0111,64.71,210.22
94,1.1778,-267.95,1.1823,-290.75,1.1886,-267.95,0.0408,22.8,81.78
95,1.2177,-244.36,1.2231,-254.69,1.221,-244.36,0.0021,10.33,0
96,1.221,-245.33,1.2252,-256.06,1.2225,-245.33,0.0021,10.73,6.44
97,1.2225,-248.87,1.2273,-282.69,1.2399,-248.87,0.0162,33.82,242.35
98,1.2399,-259.15,1.2435,-282.19,1.2504,-259.15,0.0213,23.04,90.09
99,1.2603,-252.29,1.2648,-265.13,1.2696,-252.29,0.0096,12.83,41.65
