ID,date,cell,rep,power,stimul,frame,time,mask,int,delta,rel
cell10_01_17_03,17_03,cell10_17_03,1,50,21,26,5.0,cell,531.695,-0.07429380070474106,531.695
cell10_01_17_03,17_03,cell10_17_03,1,50,21,26,5.0,up,571.3,0.16511533868101072,0.23220904363444003
cell10_01_17_03,17_03,cell10_17_03,1,50,21,26,5.0,down,632.513,-0.11692768072558704,-0.04605288421834189
cell10_01_17_03,17_03,cell10_17_03,1,50,21,27,6.0,cell,536.031,-0.06674461916242047,536.031
cell10_01_17_03,17_03,cell10_17_03,1,50,21,27,6.0,up,571.139,0.1634774854439389,0.2218971566111677
cell10_01_17_03,17_03,cell10_17_03,1,50,21,27,6.0,down,636.847,-0.1108768399812304,-0.047285839872097404
cell10_01_17_03,17_03,cell10_17_03,1,50,21,28,7.0,cell,536.791,-0.06542142313562974,536.791
cell10_01_17_03,17_03,cell10_17_03,1,50,21,28,7.0,up,581.996,0.18347177951940327,0.24336179393299526
cell10_01_17_03,17_03,cell10_17_03,1,50,21,28,7.0,down,635.915,-0.11217803600655124,-0.050026997517708366
cell10_01_17_03,17_03,cell10_17_03,1,50,21,29,8.0,cell,531.592,-0.07447312858731936,531.592
cell10_01_17_03,17_03,cell10_17_03,1,50,21,29,8.0,up,535.152,0.09714781260816567,0.15446683283766965
cell10_01_17_03,17_03,cell10_17_03,1,50,21,29,8.0,down,643.777,-0.1012016377757868,-0.02887655341426539
cell10_01_17_03,17_03,cell10_17_03,1,50,21,30,9.0,cell,535.822,-0.06710849806978778,535.822
cell10_01_17_03,17_03,cell10_17_03,1,50,21,30,9.0,up,531.108,0.0888317388983655,0.13669787010494397
cell10_01_17_03,17_03,cell10_17_03,1,50,21,30,9.0,down,649.758,-0.0928513658579286,-0.02759202074021089
cell10_01_17_03,17_03,cell10_17_03,1,50,21,31,10.0,cell,534.995,-0.06854834427262431,534.995
cell10_01_17_03,17_03,cell10_17_03,1,50,21,31,10.0,up,525.722,0.0789016719782428,0.1269098432978638
cell10_01_17_03,17_03,cell10_17_03,1,50,21,31,10.0,down,647.555,-0.09592704702078471,-0.029390902853936973
cell10_01_17_03,17_03,cell10_17_03,1,50,21,32,11.0,cell,534.843,-0.0688129834779825,534.843
cell10_01_17_03,17_03,cell10_17_03,1,50,21,32,11.0,up,533.318,0.09312826380825776,0.1435171168476878
cell10_01_17_03,17_03,cell10_17_03,1,50,21,32,11.0,down,644.585,-0.10007356225168894,-0.033568007342086606
cell10_01_17_03,17_03,cell10_17_03,1,50,21,33,12.0,cell,535.022,-0.06850133599272511,535.022
cell10_01_17_03,17_03,cell10_17_03,1,50,21,33,12.0,up,517.933,0.06433941034200462,0.1101577281341272
cell10_01_17_03,17_03,cell10_17_03,1,50,21,33,12.0,down,649.354,-0.09341540361997752,-0.026743530645333462
cell10_01_17_03,17_03,cell10_17_03,1,50,21,34,13.0,cell,537.454,-0.06426710870699553,537.454
cell10_01_17_03,17_03,cell10_17_03,1,50,21,34,13.0,up,541.291,0.10751059625567956,0.15497411447169837
cell10_01_17_03,17_03,cell10_17_03,1,50,21,34,13.0,down,651.388,-0.09057566894669153,-0.02811277457385871
cell10_01_17_03,17_03,cell10_17_03,1,50,21,35,14.0,cell,538.978,-0.06161375246379977,538.978
cell10_01_17_03,17_03,cell10_17_03,1,50,21,35,14.0,up,524.395,0.0758565284668391,0.11575861227305702
cell10_01_17_03,17_03,cell10_17_03,1,50,21,35,14.0,down,651.323,-0.0906664175965262,-0.030957564706723145
cell10_01_17_03,17_03,cell10_17_03,1,50,21,36,15.0,cell,536.056,-0.06670109297732851,536.056
cell10_01_17_03,17_03,cell10_17_03,1,50,21,36,15.0,up,521.807,0.0714421627591147,0.11630400683115019
cell10_01_17_03,17_03,cell10_17_03,1,50,21,36,15.0,down,645.337,-0.09902367017975632,-0.034629943196683485
cell10_01_17_03,17_03,cell10_17_03,1,50,21,37,16.0,cell,530.846,-0.07577194995045847,530.846
cell10_01_17_03,17_03,cell10_17_03,1,50,21,37,16.0,up,532.13,0.09158965123595167,0.1495607811370819
cell10_01_17_03,17_03,cell10_17_03,1,50,21,37,16.0,down,643.435,-0.10167911528722443,-0.028028454237772945
cell10_01_17_03,17_03,cell10_17_03,1,50,21,38,17.0,cell,528.41,-0.08001314142580294,528.41
cell10_01_17_03,17_03,cell10_17_03,1,50,21,38,17.0,up,521.242,0.07140667284873489,0.13123053321519476
cell10_01_17_03,17_03,cell10_17_03,1,50,21,38,17.0,down,640.519,-0.10575023933211225,-0.027972820679772796
cell10_01_17_03,17_03,cell10_17_03,1,50,21,39,18.0,cell,527.858,-0.0809741995926298,527.858
cell10_01_17_03,17_03,cell10_17_03,1,50,21,39,18.0,up,515.758,0.06109218767168443,0.12049935095122095
cell10_01_17_03,17_03,cell10_17_03,1,50,21,39,18.0,down,640.556,-0.10569858240836019,-0.026900128569184053
cell10_01_17_03,17_03,cell10_17_03,1,50,21,40,19.0,cell,531.998,-0.07376626334142852,531.998
cell10_01_17_03,17_03,cell10_17_03,1,50,21,40,19.0,up,515.206,0.059581051056582915,0.11058973905012398
cell10_01_17_03,17_03,cell10_17_03,1,50,21,40,19.0,down,649.237,-0.09357875118967993,-0.021387672414848
cell10_01_17_03,17_03,cell10_17_03,1,50,21,41,20.0,cell,534.676,-0.06910373839439554,534.676
cell10_01_17_03,17_03,cell10_17_03,1,50,21,41,20.0,up,502.758,0.03599937158204221,0.07832840070988709
cell10_01_17_03,17_03,cell10_17_03,1,50,21,41,20.0,down,651.799,-0.09000185825312201,-0.02244676096563859
cell10_01_17_03,17_03,cell10_17_03,1,50,21,42,21.0,cell,533.246,-0.07159343618164628,533.246
cell10_01_17_03,17_03,cell10_17_03,1,50,21,42,21.0,up,522.628,0.07335826241547054,0.12395212111488074
cell10_01_17_03,17_03,cell10_17_03,1,50,21,42,21.0,down,646.172,-0.09785789906265016,-0.028287144465771845
cell10_01_17_03,17_03,cell10_17_03,1,50,21,43,22.0,cell,537.048,-0.06497397395288619,537.048
cell10_01_17_03,17_03,cell10_17_03,1,50,21,43,22.0,up,518.991,0.06606672029315816,0.1082288894480289
cell10_01_17_03,17_03,cell10_17_03,1,50,21,43,22.0,down,650.307,-0.09208488880009479,-0.028992141241031243
cell10_01_17_03,17_03,cell10_17_03,1,50,21,44,23.0,cell,532.78,-0.07240476427175734,532.78
cell10_01_17_03,17_03,cell10_17_03,1,50,21,44,23.0,up,524.215,0.07640301813131124,0.1283511462025371
cell10_01_17_03,17_03,cell10_17_03,1,50,21,44,23.0,down,643.696,-0.1013147245548115,-0.031163891784109117
cell10_01_17_03,17_03,cell10_17_03,1,50,21,45,24.0,cell,532.878,-0.07223414162619737,532.878
cell10_01_17_03,17_03,cell10_17_03,1,50,21,45,24.0,up,518.776,0.06618025138962388,0.11643856459627898
cell10_01_17_03,17_03,cell10_17_03,1,50,21,45,24.0,down,646.306,-0.09767081723068341,-0.02741444144638557
cell10_01_17_03,17_03,cell10_17_03,1,50,21,46,25.0,cell,530.709,-0.0760104734447616,530.709
cell10_01_17_03,17_03,cell10_17_03,1,50,21,46,25.0,up,523.753,0.07583063411398715,0.1317560246774149
cell10_01_17_03,17_03,cell10_17_03,1,50,21,46,25.0,down,641.547,-0.10431501453165105,-0.03063028944033458
cell10_01_17_03,17_03,cell10_17_03,1,50,21,47,26.0,cell,527.955,-0.08080531799447348,527.955
cell10_01_17_03,17_03,cell10_17_03,1,50,21,47,26.0,up,497.139,0.025814700116487198,0.07985059347328459
cell10_01_17_03,17_03,cell10_17_03,1,50,21,47,26.0,down,640.057,-0.10639525281247514,-0.02783683001781922
cell10_01_17_03,17_03,cell10_17_03,1,50,21,48,27.0,cell,531.208,-0.07514169079032935,531.208
cell10_01_17_03,17_03,cell10_17_03,1,50,21,48,27.0,up,527.578,0.08295997048237226,0.13895040775708895
cell10_01_17_03,17_03,cell10_17_03,1,50,21,48,27.0,down,643.376,-0.10176148713861272,-0.028779883988830433
cell10_01_17_03,17_03,cell10_17_03,1,50,21,49,28.0,cell,533.262,-0.07156557942318759,533.262
cell10_01_17_03,17_03,cell10_17_03,1,50,21,49,28.0,up,508.709,0.04725444528205648,0.09398540520012381
cell10_01_17_03,17_03,cell10_17_03,1,50,21,49,28.0,down,647.34,-0.09622721563177598,-0.026559915132170077
cell10_01_17_03,17_03,cell10_17_03,1,50,21,50,29.0,cell,536.398,-0.06610565476527279,536.398
cell10_01_17_03,17_03,cell10_17_03,1,50,21,50,29.0,up,511.305,0.05181786658414088,0.0931396166340998
cell10_01_17_03,17_03,cell10_17_03,1,50,21,50,29.0,down,650.125,-0.09233898501963171,-0.028087569920695943
cell10_01_17_03,17_03,cell10_17_03,1,50,21,51,30.0,cell,531.839,-0.07404308987861231,531.839
cell10_01_17_03,17_03,cell10_17_03,1,50,21,51,30.0,up,495.874,0.02324951724111996,0.06923680771619209
cell10_01_17_03,17_03,cell10_17_03,1,50,21,51,30.0,down,645.492,-0.09880726955322768,-0.02674173035419971
cell10_01_17_03,17_03,cell10_17_03,1,50,21,52,31.0,cell,530.408,-0.07653452871326669,530.408
cell10_01_17_03,17_03,cell10_17_03,1,50,21,52,31.0,up,507.413,0.04506530821556236,0.09706982031568864
cell10_01_17_03,17_03,cell10_17_03,1,50,21,52,31.0,down,640.185,-0.10621654777895477,-0.03213931737903174
cell10_01_17_03,17_03,cell10_17_03,1,50,21,53,32.0,cell,537.496,-0.06419398471604128,537.496
cell10_01_17_03,17_03,cell10_17_03,1,50,21,53,32.0,up,497.22,0.025507166564960486,0.06085516882088809
cell10_01_17_03,17_03,cell10_17_03,1,50,21,53,32.0,down,650.577,-0.0917079328700126,-0.02939865573339148
cell10_01_17_03,17_03,cell10_17_03,1,50,21,54,33.0,cell,532.576,-0.07275993794210628,532.576
cell10_01_17_03,17_03,cell10_17_03,1,50,21,54,33.0,up,506.399,0.04297790362314486,0.09042046070705537
cell10_01_17_03,17_03,cell10_17_03,1,50,21,54,33.0,down,644.97,-0.0995360510180532,-0.028874534783732652
cell10_01_17_03,17_03,cell10_17_03,1,50,21,55,34.0,cell,538.353,-0.06270190709109462,538.353
cell10_01_17_03,17_03,cell10_17_03,1,50,21,55,34.0,up,508.117,0.04570792769799741,0.08237893588482353
cell10_01_17_03,17_03,cell10_17_03,1,50,21,55,34.0,down,650.385,-0.0919759904202933,-0.031229738984635772
cell10_01_17_03,17_03,cell10_17_03,1,50,21,56,35.0,cell,538.607,-0.06225968105056196,538.607
cell10_01_17_03,17_03,cell10_17_03,1,50,21,56,35.0,up,525.897,0.07869745473044354,0.11972517871525115
cell10_01_17_03,17_03,cell10_17_03,1,50,21,56,35.0,down,650.673,-0.09157390409487225,-0.031257814988135464
cell10_01_17_03,17_03,cell10_17_03,1,50,21,57,36.0,cell,537.659,-0.06391019398924276,537.659
cell10_01_17_03,17_03,cell10_17_03,1,50,21,57,36.0,up,529.211,0.08499997210127609,0.12876799477275522
cell10_01_17_03,17_03,cell10_17_03,1,50,21,57,36.0,down,651.053,-0.09104337352660839,-0.028982976045483364
cell10_01_17_03,17_03,cell10_17_03,1,50,21,58,37.0,cell,535.11,-0.06834812382120205,535.11
cell10_01_17_03,17_03,cell10_17_03,1,50,21,58,37.0,up,513.35,0.05576423539085421,0.10015339538880036
cell10_01_17_03,17_03,cell10_17_03,1,50,21,58,37.0,down,649.998,-0.09251629392007772,-0.025938511661453847
cell10_01_17_03,17_03,cell10_17_03,1,50,21,59,38.0,cell,535.809,-0.06713113168603556,535.809
cell10_01_17_03,17_03,cell10_17_03,1,50,21,59,38.0,up,494.816,0.021100802711413954,0.05905002338606468
cell10_01_17_03,17_03,cell10_17_03,1,50,21,59,38.0,down,650.591,-0.09168838700697128,-0.02632175520436843
cell10_01_17_03,17_03,cell10_17_03,1,50,21,60,39.0,cell,530.917,-0.07564833558479772,530.917
cell10_01_17_03,17_03,cell10_17_03,1,50,21,60,39.0,up,505.251,0.04094990365725716,0.09134809368894309
cell10_01_17_03,17_03,cell10_17_03,1,50,21,60,39.0,down,646.661,-0.09717518998927915,-0.023285899793041596
cell10_01_17_03,17_03,cell10_17_03,1,50,21,61,40.0,cell,531.926,-0.07389161875449289,531.926
cell10_01_17_03,17_03,cell10_17_03,1,50,21,61,40.0,up,494.009,0.019737707876659533,0.06504114652731557
cell10_01_17_03,17_03,cell10_17_03,1,50,21,61,40.0,down,647.041,-0.09664465942101515,-0.024565747906186278
cell10_01_17_03,17_03,cell10_17_03,1,50,21,62,41.0,cell,531.652,-0.07436866574309896,531.652
cell10_01_17_03,17_03,cell10_17_03,1,50,21,62,41.0,up,511.3,0.052272915365690335,0.10288717083453516
cell10_01_17_03,17_03,cell10_17_03,1,50,21,62,41.0,down,643.629,-0.10140826547079487,-0.02920937985581113
cell10_01_17_03,17_03,cell10_17_03,1,50,21,63,42.0,cell,537.776,-0.06370649144301323,537.776
cell10_01_17_03,17_03,cell10_17_03,1,50,21,63,42.0,up,505.547,0.04097802802653893,0.07805983308248368
cell10_01_17_03,17_03,cell10_17_03,1,50,21,63,42.0,down,651.415,-0.0905379733536834,-0.02865444345806595
cell10_01_17_03,17_03,cell10_17_03,1,50,21,64,43.0,cell,535.539,-0.0676012144850269,535.539
cell10_01_17_03,17_03,cell10_17_03,1,50,21,64,43.0,up,520.498,0.06906686534500756,0.11457861437101338
cell10_01_17_03,17_03,cell10_17_03,1,50,21,64,43.0,down,648.677,-0.09436058571133185,-0.02869680837521804
cell10_01_17_03,17_03,cell10_17_03,1,50,21,65,44.0,cell,538.014,-0.06329212216093925,538.014
cell10_01_17_03,17_03,cell10_17_03,1,50,21,65,44.0,up,516.426,0.061180564074540804,0.10077172727926036
cell10_01_17_03,17_03,cell10_17_03,1,50,21,65,44.0,down,650.17,-0.09227615903128472,-0.03093977305881471
cell10_01_17_03,17_03,cell10_17_03,1,50,21,66,45.0,cell,534.845,-0.06880950138317504,534.845
cell10_01_17_03,17_03,cell10_17_03,1,50,21,66,45.0,up,517.009,0.06263309930914564,0.10854392744674429
cell10_01_17_03,17_03,cell10_17_03,1,50,21,66,45.0,down,644.51,-0.1001782722322674,-0.03368406896195671
cell10_01_17_03,17_03,cell10_17_03,1,50,21,67,46.0,cell,533.883,-0.07048438898550725,533.883
cell10_01_17_03,17_03,cell10_17_03,1,50,21,67,46.0,up,503.87,0.03813569639789991,0.08231867857197857
cell10_01_17_03,17_03,cell10_17_03,1,50,21,67,46.0,down,647.25,-0.0963528676084701,-0.027827377906627843
cell10_01_17_03,17_03,cell10_17_03,1,50,21,68,47.0,cell,535.673,-0.06736791413293486,535.673
cell10_01_17_03,17_03,cell10_17_03,1,50,21,68,47.0,up,505.691,0.041407724488633925,0.08260047102859712
cell10_01_17_03,17_03,cell10_17_03,1,50,21,68,47.0,down,648.958,-0.09396827231743154,-0.028519129413026034
cell10_01_17_03,17_03,cell10_17_03,1,50,21,69,48.0,cell,531.608,-0.07444527182886068,531.608
cell10_01_17_03,17_03,cell10_17_03,1,50,21,69,48.0,up,493.834,0.01942032475056809,0.06530072758601167
cell10_01_17_03,17_03,cell10_17_03,1,50,21,69,48.0,down,645.557,-0.09871652090339299,-0.02622077163091156
cell10_01_17_03,17_03,cell10_17_03,1,50,21,70,49.0,cell,529.348,-0.07838003896115886,529.348
cell10_01_17_03,17_03,cell10_17_03,1,50,21,70,49.0,up,501.175,0.0333712416028775,0.0857525715182038
cell10_01_17_03,17_03,cell10_17_03,1,50,21,70,49.0,down,642.093,-0.10355272587304044,-0.027310834640475498
cell10_01_17_03,17_03,cell10_17_03,1,50,21,71,50.0,cell,527.503,-0.08159227142093312,527.503
cell10_01_17_03,17_03,cell10_17_03,1,50,21,71,50.0,up,503.623,0.03813058883077442,0.09487204185403884
cell10_01_17_03,17_03,cell10_17_03,1,50,21,71,50.0,down,638.435,-0.10865978065911727,-0.029469532921273252
cell10_01_17_03,17_03,cell10_17_03,1,50,21,72,51.0,cell,533.02,-0.07198691289487609,533.02
cell10_01_17_03,17_03,cell10_17_03,1,50,21,72,51.0,up,494.682,0.020959813890660765,0.06430314909098912
cell10_01_17_03,17_03,cell10_17_03,1,50,21,72,51.0,down,648.913,-0.09403109830577852,-0.02375147813950732
cell10_01_17_03,17_03,cell10_17_03,1,50,21,73,52.0,cell,532.319,-0.07320738712485003,532.319
cell10_01_17_03,17_03,cell10_17_03,1,50,21,73,52.0,up,492.507,0.01690151957754655,0.061019056056822035
cell10_01_17_03,17_03,cell10_17_03,1,50,21,73,52.0,down,647.461,-0.0960582835297762,-0.024653195146931952
cell10_01_17_03,17_03,cell10_17_03,1,50,21,74,53.0,cell,536.582,-0.06578530204299725,536.582
cell10_01_17_03,17_03,cell10_17_03,1,50,21,74,53.0,up,498.762,0.028426223764494524,0.06595777589508033
cell10_01_17_03,17_03,cell10_17_03,1,50,21,74,53.0,down,652.63,-0.08884167166831339,-0.024677252969690387
cell10_01_17_03,17_03,cell10_17_03,1,50,21,75,54.0,cell,535.267,-0.06807477937882551,535.267
cell10_01_17_03,17_03,cell10_17_03,1,50,21,75,54.0,up,491.717,0.01533440320438211,0.05348291825681999
cell10_01_17_03,17_03,cell10_17_03,1,50,21,75,54.0,down,652.41,-0.08914882094467672,-0.02261074681992012
cell10_01_17_03,17_03,cell10_17_03,1,50,21,76,55.0,cell,535.333,-0.06795987025018332,535.333
cell10_01_17_03,17_03,cell10_17_03,1,50,21,76,55.0,up,505.565,0.041198655789947566,0.08301813443400223
cell10_01_17_03,17_03,cell10_17_03,1,50,21,76,55.0,down,649.563,-0.09312361180743248,-0.026995872160142667
cell10_01_17_03,17_03,cell10_17_03,1,50,21,77,56.0,cell,532.049,-0.07367746992384137,532.049
cell10_01_17_03,17_03,cell10_17_03,1,50,21,77,56.0,up,498.076,0.02737905719210073,0.07356100557303476
cell10_01_17_03,17_03,cell10_17_03,1,50,21,77,56.0,down,642.141,-0.10348571148547027,-0.03217644379161745
cell10_01_17_03,17_03,cell10_17_03,1,50,21,78,57.0,cell,533.253,-0.07158124884982046,533.253
cell10_01_17_03,17_03,cell10_17_03,1,50,21,78,57.0,up,509.148,0.04807849182283081,0.09494796020110953
cell10_01_17_03,17_03,cell10_17_03,1,50,21,78,57.0,down,645.482,-0.09882123088397145,-0.029337507858858174
cell10_01_17_03,17_03,cell10_17_03,1,50,21,79,58.0,cell,534.844,-0.06881124243057868,534.844
cell10_01_17_03,17_03,cell10_17_03,1,50,21,79,58.0,up,500.063,0.030949211358826122,0.07221119641228849
cell10_01_17_03,17_03,cell10_17_03,1,50,21,79,58.0,down,649.885,-0.09267405695748257,-0.025623492256101294
cell10_01_17_03,17_03,cell10_17_03,1,50,21,80,59.0,cell,531.95,-0.07384983361680476,531.95
cell10_01_17_03,17_03,cell10_17_03,1,50,21,80,59.0,up,491.0,0.01408027070213366,0.05850624111243224
cell10_01_17_03,17_03,cell10_17_03,1,50,21,80,59.0,down,642.83,-0.10252377579722333,-0.030957682483810357
cell10_01_17_03,17_03,cell10_17_03,1,50,21,81,60.0,cell,527.789,-0.08109433186348308,527.789
cell10_01_17_03,17_03,cell10_17_03,1,50,21,81,60.0,up,493.143,0.01825350660964893,0.07150766576143555
cell10_01_17_03,17_03,cell10_17_03,1,50,21,81,60.0,down,643.468,-0.10163304289576991,-0.022348571661295294
cell10_01_17_03,17_03,cell10_17_03,1,50,21,82,61.0,cell,532.054,-0.07366876468682303,532.054
cell10_01_17_03,17_03,cell10_17_03,1,50,21,82,61.0,up,494.004,0.019725441402564402,0.06477414505466253
cell10_01_17_03,17_03,cell10_17_03,1,50,21,82,61.0,down,646.834,-0.09693365896741166,-0.025112398840879693
cell10_01_17_03,17_03,cell10_17_03,1,50,21,83,62.0,cell,531.682,-0.07431643432098885,531.682
cell10_01_17_03,17_03,cell10_17_03,1,50,21,83,62.0,up,495.13,0.02185516906722439,0.06794780542574115
cell10_01_17_03,17_03,cell10_17_03,1,50,21,83,62.0,down,646.965,-0.09675076553466795,-0.024232725630510807
cell10_01_17_03,17_03,cell10_17_03,1,50,21,84,63.0,cell,529.079,-0.07884838071274657,529.079
cell10_01_17_03,17_03,cell10_17_03,1,50,21,84,63.0,up,486.39,0.005443421492820543,0.05425788416605887
cell10_01_17_03,17_03,cell10_17_03,1,50,21,84,63.0,down,644.656,-0.09997443680340819,-0.022931696811127736
cell10_01_17_03,17_03,cell10_17_03,1,50,21,85,64.0,cell,530.186,-0.07692104123688177,530.186
cell10_01_17_03,17_03,cell10_17_03,1,50,21,85,64.0,up,498.848,0.028929470035044303,0.07900317809876835
cell10_01_17_03,17_03,cell10_17_03,1,50,21,85,64.0,down,643.753,-0.1012351449695719,-0.02633753109057248
cell10_01_17_03,17_03,cell10_17_03,1,50,21,86,65.0,cell,531.117,-0.07530012610406349,531.117
cell10_01_17_03,17_03,cell10_17_03,1,50,21,86,65.0,up,499.852,0.030769114903119274,0.079279618401229
cell10_01_17_03,17_03,cell10_17_03,1,50,21,86,65.0,down,641.066,-0.10498655454042713,-0.032101178642809904
cell10_01_17_03,17_03,cell10_17_03,1,50,21,87,66.0,cell,529.026,-0.07894065622514117,529.026
cell10_01_17_03,17_03,cell10_17_03,1,50,21,87,66.0,up,503.538,0.037858252713477224,0.09153578425813988
cell10_01_17_03,17_03,cell10_17_03,1,50,21,87,66.0,down,643.19,-0.10202116789044702,-0.02505596521609843
cell10_01_17_03,17_03,cell10_17_03,1,50,21,88,67.0,cell,528.778,-0.07937243598125165,528.778
cell10_01_17_03,17_03,cell10_17_03,1,50,21,88,67.0,up,503.897,0.038554932315640965,0.09282630200165595
cell10_01_17_03,17_03,cell10_17_03,1,50,21,88,67.0,down,642.687,-0.10272342282685949,-0.025361513072711287
cell10_01_17_03,17_03,cell10_17_03,1,50,21,89,68.0,cell,527.168,-0.08217552230116322,527.168
cell10_01_17_03,17_03,cell10_17_03,1,50,21,89,68.0,up,489.946,0.012208631783416293,0.06581522685191599
cell10_01_17_03,17_03,cell10_17_03,1,50,21,89,68.0,down,641.581,-0.1042675460071222,-0.024067291364399973
cell10_01_17_03,17_03,cell10_17_03,1,50,21,90,69.0,cell,529.326,-0.07841834200403952,529.326
cell10_01_17_03,17_03,cell10_17_03,1,50,21,90,69.0,up,504.157,0.0390062078945678,0.09225821313927646
cell10_01_17_03,17_03,cell10_17_03,1,50,21,90,69.0,down,644.402,-0.10032905460430021,-0.023772420978400762
cell10_01_17_03,17_03,cell10_17_03,1,50,21,91,70.0,cell,531.183,-0.0751852169754211,531.183
cell10_01_17_03,17_03,cell10_17_03,1,50,21,91,70.0,up,487.861,0.008191150695711271,0.053257786314063686
cell10_01_17_03,17_03,cell10_17_03,1,50,21,91,70.0,down,648.129,-0.0951256666360913,-0.021558857180035185
cell10_01_17_03,17_03,cell10_17_03,1,50,21,92,71.0,cell,524.989,-0.08596926459376394,524.989
cell10_01_17_03,17_03,cell10_17_03,1,50,21,92,71.0,up,498.641,0.0288234610629937,0.0892323345513249
cell10_01_17_03,17_03,cell10_17_03,1,50,21,92,71.0,down,640.285,-0.10607693447151689,-0.02199619719318331
cell10_01_17_03,17_03,cell10_17_03,1,50,21,93,72.0,cell,525.111,-0.08575685681051606,525.111
cell10_01_17_03,17_03,cell10_17_03,1,50,21,93,72.0,up,496.619,0.02496424565472824,0.08456343679818187
cell10_01_17_03,17_03,cell10_17_03,1,50,21,93,72.0,down,641.989,-0.10369792371277571,-0.019621247238691842
cell10_01_17_03,17_03,cell10_17_03,1,50,21,94,73.0,cell,526.052,-0.08411853120366088,526.052
cell10_01_17_03,17_03,cell10_17_03,1,50,21,94,73.0,up,497.386,0.02637762046337624,0.08429542413126563
cell10_01_17_03,17_03,cell10_17_03,1,50,21,94,73.0,down,640.538,-0.10572371280369905,-0.023586797832562248
cell10_01_17_03,17_03,cell10_17_03,1,50,21,95,74.0,cell,526.51,-0.08332113149277927,526.51
cell10_01_17_03,17_03,cell10_17_03,1,50,21,95,74.0,up,484.848,0.0025412622742208126,0.05604330708231991
cell10_01_17_03,17_03,cell10_17_03,1,50,21,95,74.0,down,641.495,-0.10438761345151877,-0.022978611631945763
cell10_01_17_03,17_03,cell10_17_03,1,50,21,96,75.0,cell,527.643,-0.08134852478441909,527.643
cell10_01_17_03,17_03,cell10_17_03,1,50,21,96,75.0,up,486.148,0.004999592527523344,0.05660111979796426
cell10_01_17_03,17_03,cell10_17_03,1,50,21,96,75.0,down,644.498,-0.10019502582915986,-0.020512692487255083
cell10_01_17_03,17_03,cell10_17_03,1,50,21,97,76.0,cell,528.856,-0.07923663428376529,528.856
cell10_01_17_03,17_03,cell10_17_03,1,50,21,97,76.0,up,492.381,0.01677394224514802,0.06769348886042195
cell10_01_17_03,17_03,cell10_17_03,1,50,21,97,76.0,down,645.98,-0.09812595661293086,-0.020512144037914952
cell10_01_17_03,17_03,cell10_17_03,1,50,21,98,77.0,cell,526.054,-0.08411504910885362,526.054
cell10_01_17_03,17_03,cell10_17_03,1,50,21,98,77.0,up,476.3,-0.013703916327981538,0.03832425325084309
cell10_01_17_03,17_03,cell10_17_03,1,50,21,98,77.0,down,644.128,-0.10071159506667994,-0.018118063342007242
cell10_01_17_03,17_03,cell10_17_03,1,50,21,99,78.0,cell,526.562,-0.08323059702778829,526.562
cell10_01_17_03,17_03,cell10_17_03,1,50,21,99,78.0,up,493.713,0.019376635609861706,0.07524589311225631
cell10_01_17_03,17_03,cell10_17_03,1,50,21,99,78.0,down,641.606,-0.10423264268026276,-0.022906055664777818
cell10_01_17_03,17_03,cell10_17_03,1,50,21,100,79.0,cell,528.19,-0.08039617185461059,528.19
cell10_01_17_03,17_03,cell10_17_03,1,50,21,100,79.0,up,479.951,-0.006738105605937257,0.042052189349914074
cell10_01_17_03,17_03,cell10_17_03,1,50,21,100,79.0,down,644.989,-0.09950952448964,-0.020781628268231996
cell10_01_17_03,17_03,cell10_17_03,1,50,21,101,80.0,cell,525.645,-0.08482713749695535,525.645
cell10_01_17_03,17_03,cell10_17_03,1,50,21,101,80.0,up,489.552,0.011494449676112205,0.06804373188893052
cell10_01_17_03,17_03,cell10_17_03,1,50,21,101,80.0,down,640.054,-0.10639944121169832,-0.023569137491237444
cell10_01_17_03,17_03,cell10_17_03,1,50,21,102,81.0,cell,525.27,-0.08548003027333227,525.27
cell10_01_17_03,17_03,cell10_17_03,1,50,21,102,81.0,up,491.444,0.015104612865764274,0.07293690553016152
cell10_01_17_03,17_03,cell10_17_03,1,50,21,102,81.0,down,642.315,-0.10324278433052826,-0.019420326766250086
cell10_01_17_03,17_03,cell10_17_03,1,50,21,103,82.0,cell,525.382,-0.08528503296412109,525.382
cell10_01_17_03,17_03,cell10_17_03,1,50,21,103,82.0,up,485.031,0.002896939750505347,0.058710088325632986
cell10_01_17_03,17_03,cell10_17_03,1,50,21,103,82.0,down,642.933,-0.1023799740905624,-0.01868610654459767
cell10_01_17_03,17_03,cell10_17_03,1,50,21,104,83.0,cell,522.614,-0.09010425217748438,522.614
cell10_01_17_03,17_03,cell10_17_03,1,50,21,104,83.0,up,475.839,-0.014678137210254604,0.044147225166781795
cell10_01_17_03,17_03,cell10_17_03,1,50,21,104,83.0,down,637.935,-0.10935784719630656,-0.02115751672400083
cell10_01_17_03,17_03,cell10_17_03,1,50,21,105,84.0,cell,525.024,-0.08590832793463549,525.024
cell10_01_17_03,17_03,cell10_17_03,1,50,21,105,84.0,up,486.717,0.006110196867190834,0.06311465081789717
cell10_01_17_03,17_03,cell10_17_03,1,50,21,105,84.0,down,638.774,-0.10818649154690287,-0.024369218689784602
cell10_01_17_03,17_03,cell10_17_03,1,50,21,106,85.0,cell,523.879,-0.08790182721183963,523.879
cell10_01_17_03,17_03,cell10_17_03,1,50,21,106,85.0,up,463.794,-0.03763464464122441,0.0152590752043777
