TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,Sample,Group
643.6762,-18.33,643.6798,-30,643.6882,-18.75,0.1002,11.67,68.99,180213_s50,-70post
643.7788,-19.22,643.78,-34.38,643.7888,-17.34,2.437,15.16,51.41,180213_s50,-70post
646.2146,-18.59,646.217,-32.5,646.2252,-17.81,0.1396,13.91,56.94,180213_s50,-70post
646.354,-18.44,646.3566,-26.72,646.365,-16.88,0.538,8.28,28.5,180213_s50,-70post
646.893,-16.77,646.8946,-31.87,646.905,-17.81,0.085,15.1,76.77,180213_s50,-70post
646.978,-17.08,646.9796,-28.28,646.9894,-18.13,1.1924,11.2,61.71,180213_s50,-70post
648.1706,-17.45,648.172,-29.84,648.18,-17.5,0.6478,12.4,50.06,180213_s50,-70post
648.8166,-17.92,648.8198,-36.56,648.8242,-18.13,4.186,18.65,55.03,180213_s50,-70post
653.0032,-19.43,653.0058,-26.72,653.0112,-16.88,1.6782,7.29,15.14,180213_s50,-70post
654.6824,-19.48,654.684,-36.56,654.689,-17.97,1.644,17.08,46.57,180213_s50,-70post
656.3262,-19.17,656.328,-28.75,656.3334,-15.47,1.364,9.58,29.64,180213_s50,-70post
657.6902,-18.65,657.692,-33.75,657.7002,-17.81,0,15.1,69.75,180213_s50,-70post
657.8128,-17.6,657.692,-33.75,657.8186,-16.41,0.925,16.15,20.66,180213_s50,-70post
658.6158,-17.92,658.617,-40.31,658.6226,-20,0.2832,22.4,66.36,180213_s50,-70post
658.8988,-20.21,658.9002,-29.84,658.9078,-17.66,1.063,9.64,23.49,180213_s50,-70post
659.9622,-19.84,659.9632,-29.84,659.9694,-17.66,0,10,26.22,180213_s50,-70post
660.3882,-19.32,659.9632,-29.84,660.3918,-17.66,2.0604,10.52,8.95,180213_s50,-70post
662.022,-19.64,662.0236,-28.91,662.0278,-16.72,0.9106,9.27,21.09,180213_s50,-70post
662.9322,-18.96,662.9342,-30.78,662.9408,-17.81,0,11.82,41.07,180213_s50,-70post
663.1352,-18.7,662.9342,-30.78,663.144,-17.34,0.2334,12.08,29.28,180213_s50,-70post
663.1664,-19.27,663.1676,-34.69,663.1732,-18.75,0.0246,15.42,42.29,180213_s50,-70post
663.191,-20.36,663.1922,-30.47,663.1974,-18.28,0.0652,10.1,17.44,180213_s50,-70post
663.2552,-19.11,663.2574,-28.44,663.2656,-17.19,0.0484,9.32,32.48,180213_s50,-70post
663.3044,-19.53,663.3058,-27.66,663.3134,-17.5,0.3466,8.13,22.84,180213_s50,-70post
663.6498,-20,663.6524,-27.97,663.6606,-17.19,0.2352,7.97,32.63,180213_s50,-70post
663.8854,-23.18,663.8876,-33.13,663.896,-21.88,0.613,9.95,53.75,180213_s50,-70post
664.4966,-18.91,664.5006,-30.16,664.5062,-17.03,2.1404,11.25,38.5,180213_s50,-70post
666.639,-19.22,666.641,-32.66,666.6466,-18.59,0,13.44,46.47,180213_s50,-70post
669.1704,-17.45,666.641,-32.66,669.1826,-16.56,0,15.21,57.27,180213_s50,-70post
670.6292,-18.28,666.641,-32.66,670.6356,-17.34,5.1972,14.38,26.03,180213_s50,-70post
671.8352,-18.49,671.8382,-30.78,671.846,-19.22,0.4154,12.29,71.8,180213_s50,-70post
672.2506,-19.64,672.2536,-30.78,672.2646,-19.53,0,11.15,71.46,180213_s50,-70post
673.5822,-19.01,672.2536,-30.78,673.588,-17.34,0,11.77,16.09,180213_s50,-70post
674.0854,-18.91,672.2536,-30.78,674.0948,-16.41,4.1294,11.87,29.25,180213_s50,-70post
676.3816,-21.04,676.383,-37.66,676.3888,-18.91,0.2024,16.61,35.17,180213_s50,-70post
676.583,-19.64,676.5854,-32.66,676.592,-17.66,0.451,13.02,32.79,180213_s50,-70post
677.0348,-17.97,677.0364,-30.78,677.0424,-17.66,0.761,12.81,44.91,180213_s50,-70post
677.7942,-17.66,677.7974,-36.09,677.8064,-18.59,1.394,18.44,86.13,180213_s50,-70post
679.1898,-18.96,679.1914,-29.37,679.198,-18.91,0.6086,10.42,41.78,180213_s50,-70post
679.7986,-20.52,679.8,-29.22,679.8094,-18.28,0.8258,8.7,41.96,180213_s50,-70post
680.624,-18.54,680.6258,-28.59,680.633,-17.66,0.131,10.05,38.23,180213_s50,-70post
680.7546,-17.92,680.7568,-33.75,680.7646,-18.75,0.1072,15.83,62.22,180213_s50,-70post
680.8618,-21.82,680.864,-35.16,680.8716,-19.69,1.2062,13.33,46.18,180213_s50,-70post
682.0688,-18.96,682.0702,-41.56,682.077,-18.13,0.4806,22.6,70.25,180213_s50,-70post
682.5496,-18.39,682.5508,-28.91,682.555,-16.88,0.234,10.52,28.76,180213_s50,-70post
682.781,-17.97,682.7848,-27.66,682.7876,-16.56,0.1446,9.69,23.97,180213_s50,-70post
682.9274,-19.32,682.9294,-27.97,682.9354,-18.75,0.274,8.65,38.15,180213_s50,-70post
683.201,-19.48,683.2034,-31.09,683.2096,-18.13,0.5966,11.61,34.18,180213_s50,-70post
683.7984,-20.63,683.8,-28.75,683.8074,-17.19,0,8.13,21.91,180213_s50,-70post
684.4096,-20.94,683.8,-28.75,684.422,-18.28,1.8896,7.81,23.94,180213_s50,-70post
685.6876,-16.46,685.6896,-28.59,685.6936,-16.88,0.099,12.14,28.65,180213_s50,-70post
685.7868,-18.7,685.7886,-33.59,685.7966,-17.81,0,14.9,57.9,180213_s50,-70post
686.3862,-20.16,685.7886,-33.59,686.3916,-17.03,0,13.44,9.59,180213_s50,-70post
686.4318,-18.39,685.7886,-33.59,686.4418,-15.94,0.91,15.21,22.22,180213_s50,-70post
686.696,-17.55,686.6986,-24.69,686.7038,-16.09,1.8508,7.14,28.3,180213_s50,-70post
688.5472,-19.74,688.5494,-28.13,688.554,-17.66,0.125,8.39,17.73,180213_s50,-70post
688.6724,-18.96,688.6744,-25.47,688.682,-15.94,0.3296,6.51,20.74,180213_s50,-70post
689.002,-20.52,689.004,-36.72,689.0124,-17.66,0.5322,16.2,42.57,180213_s50,-70post
689.5352,-17.45,689.5362,-27.19,689.5444,-17.03,4.3138,9.74,38.8,180213_s50,-70post
693.8488,-19.17,693.85,-33.59,693.8562,-17.81,0,14.43,53.52,180213_s50,-70post
