TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,Sample,Group
684.5434,-93.65,684.4056,-97.5,684.5548,-89.84,0,3.85,3.18,190313_s49,-70post
684.6194,-91.04,684.4056,-97.5,684.6352,-90.47,0.4018,6.46,88.61,190313_s49,-70post
684.8042,-91.98,684.8074,-102.81,684.8142,-91.25,0,10.83,34.72,190313_s49,-70post
685.9208,-90.31,684.8074,-102.81,685.929,-89.06,1.176,12.5,24.69,190313_s49,-70post
685.9794,-91.82,685.9834,-101.72,685.9894,-89.53,0,9.9,49.72,190313_s49,-70post
686.3582,-90.31,685.9834,-101.72,686.369,-90.31,0.6748,11.41,68.56,190313_s49,-70post
686.6556,-87.92,686.6582,-99.22,686.6698,-90,0.1806,11.3,123.06,190313_s49,-70post
686.8354,-89.01,686.8388,-95.63,686.8436,-87.34,0.122,6.61,26.5,190313_s49,-70post
686.959,-87.71,686.9608,-97.97,686.9702,-85.31,0.2772,10.26,70.31,190313_s49,-70post
687.236,-89.48,687.238,-98.44,687.2458,-88.91,0.0446,8.96,47.83,190313_s49,-70post
687.2772,-92.55,687.2826,-98.75,687.2886,-89.69,0,6.2,28.71,190313_s49,-70post
687.7416,-92.6,687.2826,-98.75,687.7538,-89.38,0.864,6.15,26.08,190313_s49,-70post
688.1438,-89.69,688.1466,-103.44,688.1512,-88.28,0.3692,13.75,29.72,190313_s49,-70post
688.5142,-89.79,688.5158,-110,688.5162,-96.25,0.0062,20.21,16.05,190313_s49,-70post
688.5166,-105.57,688.522,-113.91,688.5238,-97.34,0.0078,8.33,0,190313_s49,-70post
688.5268,-100.83,688.5298,-116.09,688.5334,-104.53,0.0046,15.26,63.11,190313_s49,-70post
688.5324,-109.64,688.5344,-115.31,688.5364,-106.41,0,5.68,2,190313_s49,-70post
688.5468,-110.36,688.5344,-115.31,688.5534,-102.5,0.0204,4.95,0,190313_s49,-70post
688.5536,-102.24,688.5548,-112.5,688.5652,-97.5,0.2182,10.26,69.57,190313_s49,-70post
688.77,-90.42,688.773,-98.13,688.785,-88.59,0,7.71,29.1,190313_s49,-70post
689.1498,-88.8,688.773,-98.13,689.1664,-89.38,0.5794,9.32,84.87,190313_s49,-70post
689.3472,-94.32,689.3524,-97.81,689.358,-89.84,0,3.49,0,190313_s49,-70post
690.4726,-87.29,689.3524,-97.81,690.491,-89.38,1.6218,10.52,111.44,190313_s49,-70post
690.9712,-88.07,690.9742,-97.03,690.9844,-88.91,0.1724,8.96,72.32,190313_s49,-70post
691.1442,-88.59,691.1466,-100.47,691.1548,-89.06,0.363,11.88,54.13,190313_s49,-70post
691.5052,-93.13,691.5096,-101.41,691.5246,-88.91,0.4666,8.28,25.06,190313_s49,-70post
691.9744,-90.52,691.9762,-97.19,691.9812,-90,0.1686,6.67,31.04,190313_s49,-70post
692.1432,-93.49,692.1448,-103.13,692.1562,-88.28,0.3454,9.64,28.81,190313_s49,-70post
692.4854,-89.53,692.4902,-98.44,692.497,-88.91,0.2316,8.91,51.16,190313_s49,-70post
692.7164,-94.11,692.7218,-97.97,692.7308,-89.22,0,3.85,9.15,190313_s49,-70post
692.816,-94.95,692.7218,-97.97,692.8318,-89.53,0,3.02,0,190313_s49,-70post
693.2084,-90.16,692.7218,-97.97,693.2182,-88.59,0.6152,7.81,29.44,190313_s49,-70post
693.3334,-87.92,693.337,-100.78,693.3504,-91.41,0.467,12.86,133.65,190313_s49,-70post
693.8,-90.26,693.804,-101.41,693.8142,-91.09,0.1624,11.15,85.69,190313_s49,-70post
693.9622,-93.02,693.9664,-98.59,693.9708,-90,0,5.57,24.39,190313_s49,-70post
694.034,-90.36,693.9664,-98.59,694.047,-88.91,0,8.23,28.53,190313_s49,-70post
694.2138,-89.69,693.9664,-98.59,694.2212,-87.81,0.2776,8.91,28.25,190313_s49,-70post
694.241,-91.2,694.244,-101.25,694.2534,-89.53,0,10.05,59.31,190313_s49,-70post
694.5202,-88.96,694.244,-101.25,694.5278,-89.06,1.21,12.29,42.59,190313_s49,-70post
695.451,-88.07,695.454,-98.28,695.465,-88.59,0.1182,10.21,79.93,190313_s49,-70post
695.5688,-90.89,695.5722,-99.53,695.5858,-91.72,0,8.65,85.86,190313_s49,-70post
695.6914,-89.69,695.5722,-99.53,695.7064,-89.84,0.4096,9.84,60.31,190313_s49,-70post
695.9794,-90.57,695.9818,-105.31,695.99,-88.28,0.174,14.74,54.72,190313_s49,-70post
696.1522,-89.32,696.1558,-102.66,696.1738,-92.81,0.351,13.33,206.76,190313_s49,-70post
696.5012,-95.47,696.5068,-104.84,696.5158,-92.81,0.7798,9.38,55.47,190313_s49,-70post
697.2824,-92.24,697.2866,-100.78,697.296,-90.47,0,8.54,28.34,190313_s49,-70post
697.3446,-95.78,697.2866,-100.78,697.3612,-90.47,0,5,0,190313_s49,-70post
