TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,Sample,Group
577.4084,-7.4,577.4098,-21.09,577.417,-8.28,3.1354,13.7,47.7,190213_s22,-40post
580.5428,-8.54,580.5452,-14.53,580.5548,-8.13,3.4892,5.99,32.79,190213_s22,-40post
584.032,-8.23,584.0344,-23.44,584.0412,-8.44,5.883,15.21,66.55,190213_s22,-40post
589.9144,-8.07,589.9174,-19.84,589.9254,-7.66,6.6186,11.77,54.55,190213_s22,-40post
602.9712,-22.29,602.9728,-37.19,602.9772,-21.25,0.749,14.9,29.17,190213_s22,-70post
603.719,-21.51,603.7218,-29.37,603.727,-21.25,1.1114,7.86,30.55,190213_s22,-70post
604.8286,-21.51,604.8332,-28.91,604.8378,-19.69,0,7.4,29.68,190213_s22,-70post
606.0324,-22.76,604.8332,-28.91,606.0404,-21.56,4.176,6.15,26.24,190213_s22,-70post
609.0058,-22.34,609.0092,-38.59,609.0174,-22.81,0,16.25,76.5,190213_s22,-70post
611.079,-22.92,609.0092,-38.59,611.0878,-20.78,3.665,15.68,12.69,190213_s22,-70post
612.6714,-22.5,612.6742,-34.69,612.6848,-22.5,1.5862,12.19,85.72,190213_s22,-70post
614.2582,-22.76,614.2604,-51.41,614.2696,-23.75,0.2524,28.65,154.6,190213_s22,-70post
614.511,-21.82,614.5128,-43.75,614.5212,-23.44,0.7792,21.93,112.79,190213_s22,-70post
615.2904,-22.6,615.292,-32.03,615.302,-21.41,0.3068,9.43,37.27,190213_s22,-70post
615.5952,-22.45,615.5988,-32.34,615.6044,-21.88,2.4336,9.9,40.02,190213_s22,-70post
618.0296,-21.88,618.0324,-28.44,618.0376,-20.78,0.6826,6.56,23.13,190213_s22,-70post
618.7132,-22.29,618.715,-27.66,618.7204,-21.25,2.5054,5.36,18.45,190213_s22,-70post
621.2182,-20.83,621.2204,-27.19,621.2222,-20.16,1.7694,6.35,10.97,190213_s22,-70post
622.9874,-21.41,622.9898,-32.66,623,-21.56,1.107,11.25,71.78,190213_s22,-70post
624.0928,-21.2,624.0968,-27.34,624.1006,-20.16,0.7372,6.15,22.07,190213_s22,-70post
624.8316,-21.67,624.834,-32.5,624.8384,-20.94,0.0408,10.83,25.71,190213_s22,-70post
624.8722,-22.71,624.8748,-29.37,624.887,-21.41,0.343,6.67,34.69,190213_s22,-70post
625.2158,-23.02,625.2178,-52.19,625.2258,-24.22,3.05,29.17,118.81,190213_s22,-70post
628.2626,-21.2,628.2678,-33.75,628.2768,-22.03,3.7668,12.55,81.53,190213_s22,-70post
632.0312,-23.28,632.0346,-33.91,632.0412,-22.5,0.242,10.63,47.94,190213_s22,-70post
632.2732,-23.07,632.2766,-28.13,632.2838,-21.41,1.4742,5.05,19.97,190213_s22,-70post
633.7482,-22.97,633.7508,-45.63,633.76,-23.44,0.2014,22.66,119.56,190213_s22,-70post
633.949,-21.77,633.9522,-30.47,633.957,-21.25,1.4946,8.7,33.26,190213_s22,-70post
635.445,-21.3,635.4468,-29.22,635.4574,-20.47,0.254,7.92,50.31,190213_s22,-70post
635.6984,-22.24,635.7008,-29.69,635.7082,-21.41,3.383,7.45,29.73,190213_s22,-70post
639.0818,-21.88,639.0838,-32.19,639.0926,-21.41,3.5298,10.31,60.09,190213_s22,-70post
642.6116,-22.76,642.6136,-50.94,642.6224,-22.03,0.4576,28.18,139.01,190213_s22,-70post
643.0684,-21.51,643.0712,-32.5,643.081,-22.34,2.6854,10.99,55.14,190213_s22,-70post
645.7526,-21.93,645.7566,-28.28,645.7666,-21.56,0,6.35,51.29,190213_s22,-70post
648.0384,-21.41,645.7566,-28.28,648.048,-20.47,2.6184,6.88,34.44,190213_s22,-70post
648.3712,-22.24,648.375,-41.88,648.3842,-22.81,4.074,19.64,135.88,190213_s22,-70post
652.4438,-24.43,652.449,-27.34,652.4502,-21.09,0.1614,2.92,9.47,190213_s22,-70post
652.6074,-23.91,652.6104,-45.63,652.6186,-24.06,0.9486,21.72,105.53,190213_s22,-70post
653.556,-21.72,653.559,-29.06,653.5646,-21.25,2.1508,7.34,28.44,190213_s22,-70post
655.7084,-23.59,655.7098,-27.19,655.718,-20.63,0,3.59,5.16,190213_s22,-70post
656.5298,-21.67,655.7098,-27.19,656.5376,-22.34,0,5.52,38.07,190213_s22,-70post
657.2484,-22.34,655.7098,-27.19,657.2582,-20.63,2.73,4.84,15.97,190213_s22,-70post
658.436,-21.88,658.4398,-27.81,658.442,-20.94,0.7768,5.94,13.41,190213_s22,-70post
659.2148,-22.14,659.2166,-29.06,659.2238,-20.63,1.6268,6.93,30.6,190213_s22,-70post
660.8408,-21.77,660.8434,-41.56,660.8528,-21.25,2.3086,19.79,125.21,190213_s22,-70post
663.15,-22.14,663.152,-31.25,663.1594,-22.34,0.4242,9.11,44.41,190213_s22,-70post
663.5736,-23.07,663.5762,-28.59,663.5832,-20.94,3.5776,5.52,22.85,190213_s22,-70post
667.1516,-21.98,667.1538,-29.84,667.16,-20.63,0.5002,7.86,29.45,190213_s22,-70post
667.6514,-23.39,667.654,-29.84,667.6582,-20.78,1.4982,6.46,8.02,190213_s22,-70post
669.1496,-22.29,669.1522,-35.31,669.1586,-23.13,0.485,13.02,65.73,190213_s22,-70post
669.6338,-22.55,669.6372,-31.56,669.6446,-20.94,0.3418,9.01,37.05,190213_s22,-70post
669.9756,-21.88,669.979,-31.25,669.9858,-21.41,0,9.37,41.56,190213_s22,-70post
672.2642,-21.72,669.979,-31.25,672.2682,-21.25,2.7846,9.53,12.22,190213_s22,-70post
672.762,-21.61,672.7636,-28.75,672.7654,-21.09,0.09,7.14,10.28,190213_s22,-70post
672.8512,-23.07,672.8536,-51.41,672.8614,-23.91,1.6542,28.33,120.54,190213_s22,-70post
674.506,-22.03,674.5078,-49.38,674.516,-22.03,3.2674,27.34,109.75,190213_s22,-70post
677.7736,-21.41,677.7752,-47.66,677.7836,-22.97,4.305,26.25,118.75,190213_s22,-70post
682.0782,-21.61,682.0802,-43.13,682.0884,-22.5,1.1616,21.51,80.55,190213_s22,-70post
683.2388,-22.76,683.2418,-43.28,683.2504,-22.97,5.0356,20.52,107.83,190213_s22,-70post
688.2746,-21.72,688.2774,-28.59,688.2844,-19.22,2.0354,6.88,33.09,190213_s22,-70post
690.3106,-21.15,690.3128,-30.94,690.3182,-21.09,0.5832,9.79,41.81,190213_s22,-70post
690.8944,-20.68,690.896,-48.44,690.9038,-22.5,1.0044,27.76,125.47,190213_s22,-70post
691.8982,-22.29,691.9004,-34.22,691.9078,-22.03,2.8812,11.93,50.29,190213_s22,-70post
694.7776,-22.86,694.7816,-43.91,694.7922,-24.84,0,21.04,144.67,190213_s22,-70post
695.1312,-23.85,694.7816,-43.91,695.1412,-20.31,0.7272,20.05,12.38,190213_s22,-70post
695.5048,-22.08,695.5088,-49.22,695.518,-24.69,1.2378,27.14,165.93,190213_s22,-70post
696.7444,-23.91,696.7466,-45.16,696.753,-22.97,0,21.25,61.94,190213_s22,-70post
697.6786,-20.68,696.7466,-45.16,697.6836,-20.31,0,24.48,14.1,190213_s22,-70post
