ID,stim,mask_region,int,delta
cell5_02_2_2022,3,1,187.55869244255464,0.4626684923498152
cell5_02_2_2022,3,1,172.56429509132877,0.4452040424220562
cell5_02_2_2022,3,1,160.5995173990486,0.4530602223768713
cell5_02_2_2022,3,1,154.32902593406698,0.5189785386391934
cell5_02_2_2022,3,1,150.93465075207234,0.6122966173035495
cell5_02_2_2022,3,1,144.7945385342691,0.6466182792097338
cell5_02_2_2022,3,1,135.05978862010275,0.6152623350649393
cell5_02_2_2022,3,1,125.10238575505402,0.6119459819629991
cell5_02_2_2022,3,1,117.16774038183814,0.6882269904968894
cell5_02_2_2022,3,1,110.44652092673941,0.7787812862574284
cell5_02_2_2022,3,1,103.11041909328112,0.7867550580324914
cell5_02_2_2022,3,1,94.79611459271597,0.7396981883190031
cell5_02_2_2022,3,1,86.50039045046397,0.7336838271462818
cell5_02_2_2022,3,1,79.24592533185283,0.8050983399896505
cell5_02_2_2022,3,1,72.88357210520893,0.9012111688279741
cell5_02_2_2022,3,1,66.35785084140198,0.9223207386359076
cell5_02_2_2022,3,1,59.16580172936005,0.8364448269829776
cell5_02_2_2022,3,1,51.53038994413242,0.6984294125752154
cell5_02_2_2022,3,1,256.0508039742012,0.13649984709179772
cell5_02_2_2022,3,1,252.65419515566714,0.1677907891070803
cell5_02_2_2022,3,1,245.72006799603375,0.19687829132713647
cell5_02_2_2022,3,1,240.47553135981207,0.2428282176929337
cell5_02_2_2022,3,1,238.42684234167825,0.30268713804219477
cell5_02_2_2022,3,1,236.1719463768194,0.3487332459581734
cell5_02_2_2022,3,1,229.37104283817203,0.35089962561527155
cell5_02_2_2022,3,1,217.26643545162673,0.3141367356413734
cell5_02_2_2022,3,1,203.17234952432452,0.28005818544886957
cell5_02_2_2022,3,1,192.8107842448842,0.29615291290653845
cell5_02_2_2022,3,1,188.9897073793595,0.3782835843533616
cell5_02_2_2022,3,1,186.29379773852327,0.47559492173887374
cell5_02_2_2022,3,1,178.3079404721216,0.518241204905608
cell5_02_2_2022,3,1,167.17262740310184,0.5278642174988457
cell5_02_2_2022,3,1,158.54644372518382,0.5857343118575153
cell5_02_2_2022,3,1,153.45510335339978,0.7088867858708993
cell5_02_2_2022,3,1,148.70959176928224,0.8272184637873146
cell5_02_2_2022,3,1,140.57583625020624,0.8595496298521059
cell5_02_2_2022,3,1,128.12400029624203,0.8085854098241607
cell5_02_2_2022,3,1,114.22982404344015,0.7495275235893444
cell5_02_2_2022,3,1,102.6136583105867,0.7361784226508524
cell5_02_2_2022,3,1,94.33386319135677,0.75755818418531
cell5_02_2_2022,3,1,87.62728908402086,0.7651527541054123
cell5_02_2_2022,3,1,80.62290314062982,0.7333267409888565
cell5_02_2_2022,3,1,73.04950435113344,0.6813168381628554
cell5_02_2_2022,3,1,65.48533228689918,0.6534356062544094
cell5_02_2_2022,3,1,58.09541350915824,0.6793868645364699
cell5_02_2_2022,3,1,51.07695191959963,0.723718496829298
cell5_02_2_2022,3,1,238.5475926980339,0.09316175717871973
cell5_02_2_2022,3,1,238.85123305901803,0.1346180449509968
cell5_02_2_2022,3,1,242.6946330343047,0.19193269087016543
cell5_02_2_2022,3,1,245.92219618955676,0.23344145470981467
cell5_02_2_2022,3,1,244.57159483673604,0.22728854851987246
cell5_02_2_2022,3,1,237.4853757112272,0.18341922495821839
cell5_02_2_2022,3,1,227.1788527406574,0.14969588133637254
cell5_02_2_2022,3,1,219.75327401630796,0.17239585862349452
cell5_02_2_2022,3,1,218.25741805402564,0.2569477038180835
cell5_02_2_2022,3,1,216.73823016772954,0.3496266075940395
cell5_02_2_2022,3,1,209.14562719083446,0.398455459731002
cell5_02_2_2022,3,1,199.07029099677894,0.4332009318105759
cell5_02_2_2022,3,1,192.60696851229815,0.5107155893277364
cell5_02_2_2022,3,1,190.03348215994507,0.6256637051324002
cell5_02_2_2022,3,1,187.72062270099423,0.7318406389649128
cell5_02_2_2022,3,1,180.9243566999386,0.7880606280367404
cell5_02_2_2022,3,1,167.601396191001,0.7836550977435309
cell5_02_2_2022,3,1,151.9187620574371,0.7628780284902353
cell5_02_2_2022,3,1,139.45112789088364,0.7741916482838844
cell5_02_2_2022,3,1,130.9178581451993,0.8094054499006788
cell5_02_2_2022,3,1,123.56143850978542,0.8278135853658888
cell5_02_2_2022,3,1,115.70435773725315,0.8129365063486793
cell5_02_2_2022,3,1,107.6538743378443,0.7896114886557861
cell5_02_2_2022,3,1,99.12539083474356,0.7916240968842477
cell5_02_2_2022,3,1,88.61201301332608,0.8223838169102514
cell5_02_2_2022,3,1,76.39797361317657,0.8460701210467747
cell5_02_2_2022,3,1,65.3972960179173,0.817079575083302
cell5_02_2_2022,3,1,58.18138785295719,0.7510663977893568
cell5_02_2_2022,3,1,54.66220744427701,0.7004185146735747
cell5_02_2_2022,3,1,52.75221144986176,0.673837580936538
cell5_02_2_2022,3,1,50.4513128278334,0.6563777388719798
cell5_02_2_2022,3,1,236.84783922476083,0.10635251562408206
cell5_02_2_2022,3,1,242.2438551735785,0.1436734080946434
cell5_02_2_2022,3,1,244.29865251667434,0.13467831329684313
cell5_02_2_2022,3,1,241.62332794832287,0.09103266907630311
cell5_02_2_2022,3,1,231.30568640539624,0.1418347992820625
cell5_02_2_2022,3,1,232.2603652078882,0.2231329298941507
cell5_02_2_2022,3,1,227.91751179852153,0.27450877283873104
cell5_02_2_2022,3,1,221.23152727291549,0.31774850536114563
cell5_02_2_2022,3,1,217.14129764032612,0.3859119978303956
cell5_02_2_2022,3,1,215.75818910435396,0.46636333331524293
cell5_02_2_2022,3,1,214.78371640509775,0.5399508075288963
cell5_02_2_2022,3,1,210.42859154718562,0.6016306085664717
cell5_02_2_2022,3,1,200.45559726505186,0.6478745100532077
cell5_02_2_2022,3,1,189.16495253412336,0.7025853793708827
cell5_02_2_2022,3,1,181.34008739369492,0.7868281882548276
cell5_02_2_2022,3,1,174.93508665598975,0.8629616275978805
cell5_02_2_2022,3,1,166.2716089624361,0.8790791702985338
cell5_02_2_2022,3,1,156.25868056710078,0.8406863614994335
cell5_02_2_2022,3,1,147.33612366574945,0.8059593576719477
cell5_02_2_2022,3,1,138.14966258429118,0.8129886794041289
cell5_02_2_2022,3,1,125.18024091849338,0.8404589634083677
cell5_02_2_2022,3,1,108.70034550546343,0.8469663272012643
cell5_02_2_2022,3,1,93.08014370772166,0.8171977133082542
cell5_02_2_2022,3,1,82.1366273075879,0.7691264386986608
cell5_02_2_2022,3,1,76.12611493253179,0.7205763745544479
cell5_02_2_2022,3,1,72.52629543273692,0.6808992327969526
cell5_02_2_2022,3,1,69.06925040620142,0.6749701937586663
cell5_02_2_2022,3,1,64.72100311851119,0.7196356238241388
cell5_02_2_2022,3,1,59.34960150667286,0.8118124764960964
cell5_02_2_2022,3,1,54.6552882009658,0.941972486455712
cell5_02_2_2022,3,1,52.532009307739465,1.042996199782932
cell5_02_2_2022,3,1,51.78305027293964,1.0179257615787325
cell5_02_2_2022,3,1,49.878899600792,0.8864910821058308
cell5_02_2_2022,3,1,46.70317300923896,0.7628819210991341
cell5_02_2_2022,3,1,41.10262658851478,0.9269040768656525
cell5_02_2_2022,3,1,38.40427842577516,1.1394058969149747
cell5_02_2_2022,3,1,232.99084214997757,0.09898319441326732
cell5_02_2_2022,3,1,229.20000026419837,0.13451026657659443
cell5_02_2_2022,3,1,226.93446245746733,0.18269546455255364
cell5_02_2_2022,3,1,226.40932290255083,0.24426802082019067
cell5_02_2_2022,3,1,226.95175533015808,0.30118979249754524
cell5_02_2_2022,3,1,226.79728450955497,0.34386234243502845
cell5_02_2_2022,3,1,224.43664863022158,0.389879936336672
cell5_02_2_2022,3,1,219.91039723163317,0.4573974090245553
cell5_02_2_2022,3,1,217.05546226276974,0.5633608144168986
cell5_02_2_2022,3,1,216.94318171614302,0.6941693450796689
cell5_02_2_2022,3,1,213.53557692344035,0.7818236603469284
cell5_02_2_2022,3,1,203.40381426140493,0.7757202777948788
cell5_02_2_2022,3,1,191.48656777482972,0.7098165192320058
cell5_02_2_2022,3,1,182.58171928923915,0.6645202824645056
cell5_02_2_2022,3,1,174.19039666438962,0.6711837460117126
cell5_02_2_2022,3,1,161.36487455881277,0.6919674432890585
cell5_02_2_2022,3,1,144.3551194741001,0.6914497300616197
cell5_02_2_2022,3,1,127.52518772837634,0.6809175974529103
cell5_02_2_2022,3,1,114.56753595104645,0.6815013482129131
cell5_02_2_2022,3,1,106.23865477855946,0.685601746075402
cell5_02_2_2022,3,1,100.1098388134244,0.6784126963584378
cell5_02_2_2022,3,1,93.72328551773997,0.6890004892955708
cell5_02_2_2022,3,1,86.82506979895065,0.7690027460310664
cell5_02_2_2022,3,1,80.1149538060172,0.9334420423952393
cell5_02_2_2022,3,1,75.27275050952663,1.1445116409086562
cell5_02_2_2022,3,1,73.67657820702082,1.309475163018169
cell5_02_2_2022,3,1,72.85790987620373,1.3340829666922076
cell5_02_2_2022,3,1,68.92670995077576,1.2098711957462611
cell5_02_2_2022,3,1,62.10088484394915,1.0304179762037684
cell5_02_2_2022,3,1,55.730168411857285,0.9520817335545831
cell5_02_2_2022,3,1,51.61181853392154,1.0550446272089227
cell5_02_2_2022,3,1,48.35351612056477,1.2085572305870715
cell5_02_2_2022,3,1,43.629230314052535,1.1415974591900397
cell5_02_2_2022,3,1,225.2868738982445,0.12972304380082983
cell5_02_2_2022,3,1,230.5493024774189,0.1875937636730032
cell5_02_2_2022,3,1,232.1229892303119,0.21217403948355884
cell5_02_2_2022,3,1,230.26661161647675,0.2313269335746113
cell5_02_2_2022,3,1,229.66872435628792,0.2895654877453376
cell5_02_2_2022,3,1,234.25094364943516,0.4043529000579914
cell5_02_2_2022,3,1,240.3125173702027,0.5338652967086108
cell5_02_2_2022,3,1,239.06716998332317,0.6004641058021396
cell5_02_2_2022,3,1,229.10352786965072,0.5760584192931434
cell5_02_2_2022,3,1,218.18777891176413,0.511364363456984
cell5_02_2_2022,3,1,211.16916985391438,0.4741768085575757
cell5_02_2_2022,3,1,204.3533448885313,0.47650051864272347
cell5_02_2_2022,3,1,193.20142500185617,0.4818806830610957
cell5_02_2_2022,3,1,178.81927801146185,0.4755719967843994
cell5_02_2_2022,3,1,164.30820648674992,0.4831703825577095
cell5_02_2_2022,3,1,151.7373555321092,0.5261769727747149
cell5_02_2_2022,3,1,142.37629303049206,0.5968515632601095
cell5_02_2_2022,3,1,134.32780835961356,0.6566514346829926
cell5_02_2_2022,3,1,124.86190833774283,0.6974361917227483
cell5_02_2_2022,3,1,114.87393558209537,0.7767987996710889
cell5_02_2_2022,3,1,106.46376828895177,0.9342555653614377
cell5_02_2_2022,3,1,100.94324694981015,1.1438695249634674
cell5_02_2_2022,3,1,98.76901211114729,1.351150601847211
cell5_02_2_2022,3,1,96.91101188601824,1.480592942974238
cell5_02_2_2022,3,1,90.87483192630783,1.4508396673304131
cell5_02_2_2022,3,1,80.70733390327528,1.2836057598966713
cell5_02_2_2022,3,1,70.95722901877384,1.1419968707398056
cell5_02_2_2022,3,1,64.87497604128794,1.1450206064023087
cell5_02_2_2022,3,1,60.31814671373553,1.1776911649214175
cell5_02_2_2022,3,1,53.12124073059673,1.0120598545249504
cell5_02_2_2022,3,1,231.46890916823023,0.1291568653196337
cell5_02_2_2022,3,1,236.46527955818848,0.15110453066674942
cell5_02_2_2022,3,1,234.42977685323595,0.14608122278551422
cell5_02_2_2022,3,1,234.70213306536058,0.17912255640749714
cell5_02_2_2022,3,1,242.48591077722276,0.2710119160856068
cell5_02_2_2022,3,1,250.8632526020186,0.3679463209905497
cell5_02_2_2022,3,1,250.55999256234836,0.4034482211722071
cell5_02_2_2022,3,1,242.83818464357682,0.3746859651987122
cell5_02_2_2022,3,1,235.682359311857,0.32993070588516965
cell5_02_2_2022,3,1,231.4069602915653,0.3065745962409068
cell5_02_2_2022,3,1,225.46286237189227,0.29880040482619186
cell5_02_2_2022,3,1,215.48903701575162,0.2841472872276447
cell5_02_2_2022,3,1,204.43842468991184,0.27002332904824405
cell5_02_2_2022,3,1,194.08438129833783,0.2819427506788635
cell5_02_2_2022,3,1,184.3018854595332,0.3355973676858314
cell5_02_2_2022,3,1,176.40524980496863,0.43748809233740066
cell5_02_2_2022,3,1,169.02468859081472,0.5553081346518451
cell5_02_2_2022,3,1,159.3285843229198,0.6425550946123314
cell5_02_2_2022,3,1,149.08735476954624,0.7206983988610124
cell5_02_2_2022,3,1,140.71266385008542,0.8290241309223926
cell5_02_2_2022,3,1,134.01911684195795,0.9702920017626122
cell5_02_2_2022,3,1,129.1418383418464,1.156196032504569
cell5_02_2_2022,3,1,124.73264525884268,1.361455084737346
cell5_02_2_2022,3,1,116.88860169576374,1.4623550548237025
cell5_02_2_2022,3,1,104.44422313893286,1.3787978112130157
cell5_02_2_2022,3,1,91.72590638458071,1.2192650123190736
cell5_02_2_2022,3,1,83.0996541387572,1.1267169169815678
cell5_02_2_2022,3,1,76.25181794839905,1.0547933056681904
cell5_02_2_2022,3,1,66.05251017234072,0.8557416731879133
cell5_02_2_2022,3,1,46.93392856651775,0.8066278180615848
cell5_02_2_2022,3,1,47.121687651175925,0.9916538866356167
cell5_02_2_2022,3,1,236.34734471877883,0.11601919962148757
cell5_02_2_2022,3,1,235.28313586155969,0.09750708772717506
cell5_02_2_2022,3,1,235.29438832758797,0.10529440436199776
cell5_02_2_2022,3,1,242.99833859899528,0.16164035346984543
cell5_02_2_2022,3,1,250.73186385393896,0.2167521957817547
cell5_02_2_2022,3,1,249.98811857238027,0.22347801073417747
cell5_02_2_2022,3,1,243.87785157072776,0.19321237261845384
cell5_02_2_2022,3,1,239.70703203785192,0.16513635057876472
cell5_02_2_2022,3,1,237.6457166410975,0.153962136353952
cell5_02_2_2022,3,1,232.92255805967042,0.14365175108277958
cell5_02_2_2022,3,1,224.65270145980642,0.12225436049486174
cell5_02_2_2022,3,1,216.64701798314647,0.10488024692109195
cell5_02_2_2022,3,1,210.13115889726623,0.10856228419462766
cell5_02_2_2022,3,1,204.0456669379133,0.14451963661997588
cell5_02_2_2022,3,1,199.53133964715673,0.23286417250186017
cell5_02_2_2022,3,1,195.46832987144504,0.3637078945845416
cell5_02_2_2022,3,1,189.46286160747715,0.4870530557387881
cell5_02_2_2022,3,1,183.89297697811654,0.5849745268308291
cell5_02_2_2022,3,1,179.8693878464185,0.672257763064847
cell5_02_2_2022,3,1,174.08779215934737,0.7644550092532533
cell5_02_2_2022,3,1,166.45441130475584,0.9032455867607887
cell5_02_2_2022,3,1,158.99478065103847,1.1004323935005822
cell5_02_2_2022,3,1,149.43354180480452,1.2543891969889638
cell5_02_2_2022,3,1,134.9717059756108,1.2444197455660193
cell5_02_2_2022,3,1,118.94876370952522,1.106949219757797
cell5_02_2_2022,3,1,106.76643697573353,0.975487409440997
cell5_02_2_2022,3,1,97.08930731083278,0.8783510970725953
cell5_02_2_2022,3,1,85.00119455732599,0.7451798129603986
cell5_02_2_2022,3,1,71.07207832635815,0.5809304395922924
cell5_02_2_2022,3,1,60.71542588446923,0.5094795782223537
cell5_02_2_2022,3,1,57.87527775470881,0.6604678113420944
cell5_02_2_2022,3,1,60.29834551629927,0.9903151124637319
cell5_02_2_2022,3,1,60.42386331322948,1.180533621667748
cell5_02_2_2022,3,1,53.42397642116665,1.0165736850741005
cell5_02_2_2022,3,1,244.72769302334493,0.09346896081522937
cell5_02_2_2022,3,1,210.4450779724873,0.15783462175142596
cell5_02_2_2022,3,1,209.37108923464567,0.28087727785141664
cell5_02_2_2022,3,1,211.02994981866098,0.3947101795509489
cell5_02_2_2022,3,1,214.8002421774787,0.4885314256629768
cell5_02_2_2022,3,1,213.8777815639213,0.5698229867834598
cell5_02_2_2022,3,1,206.8144257838447,0.6755882876746497
cell5_02_2_2022,3,1,197.97744309745164,0.8234760629689527
cell5_02_2_2022,3,1,186.86252879631206,0.9490970055537719
cell5_02_2_2022,3,1,169.9627419060554,0.9603818452925089
cell5_02_2_2022,3,1,150.1822498885784,0.864069165609209
cell5_02_2_2022,3,1,134.18996344226278,0.76022568576789
cell5_02_2_2022,3,1,122.49927290147116,0.7076045976943096
cell5_02_2_2022,3,1,110.90327176558624,0.685089215968296
cell5_02_2_2022,3,1,98.26148033963268,0.6766054368584303
cell5_02_2_2022,3,1,87.14853025640552,0.718719899409912
cell5_02_2_2022,3,1,80.96357093936413,0.8732413588565726
cell5_02_2_2022,3,1,79.64687841885855,1.1076204073986937
cell5_02_2_2022,3,1,77.18276866704433,1.1944705902391393
cell5_02_2_2022,3,1,68.07425829491353,0.9926350955727286
cell5_02_2_2022,3,1,54.637144025353216,0.6756026083913071
cell5_02_2_2022,3,1,220.2154622665581,0.1053185534194877
cell5_02_2_2022,3,1,226.267865026184,0.20368748200562617
cell5_02_2_2022,3,1,236.08268491655193,0.2937492489838729
cell5_02_2_2022,3,1,241.37235806021695,0.37408831571788953
cell5_02_2_2022,3,1,238.54168284298342,0.46075500697982785
cell5_02_2_2022,3,1,231.33400117440178,0.5595153023748839
cell5_02_2_2022,3,1,220.1131974276656,0.637811975719896
cell5_02_2_2022,3,1,202.12597561677592,0.6525174158122218
cell5_02_2_2022,3,1,180.51717599242318,0.6077431804208129
cell5_02_2_2022,3,1,162.62349717154305,0.5619050424909959
cell5_02_2_2022,3,1,150.64344880171538,0.5669477581972053
cell5_02_2_2022,3,1,141.21590090562526,0.6260404337364751
cell5_02_2_2022,3,1,131.36995537438003,0.713907034983605
cell5_02_2_2022,3,1,120.6621715551142,0.8071332064430274
cell5_02_2_2022,3,1,111.26642474100747,0.9038911914548374
cell5_02_2_2022,3,1,104.62752816111413,0.9922642718371563
cell5_02_2_2022,3,1,97.08440377506174,0.9833002038263032
cell5_02_2_2022,3,1,84.35539865061175,0.8120245161077179
cell5_02_2_2022,3,1,68.9027726692612,0.5866767147894689
cell5_02_2_2022,3,1,240.4060885356512,0.11971598130258838
cell5_02_2_2022,3,1,248.8714754402835,0.19018580623513046
cell5_02_2_2022,3,1,250.7518018790322,0.2610426623461983
cell5_02_2_2022,3,1,247.2006884369304,0.32426752449722207
cell5_02_2_2022,3,1,238.67868744797315,0.3723996602939929
cell5_02_2_2022,3,1,224.02678256839616,0.400288177840796
cell5_02_2_2022,3,1,205.8895903040362,0.4093796392598845
cell5_02_2_2022,3,1,190.01955795146083,0.41680823026901664
cell5_02_2_2022,3,1,179.23660152627622,0.45242523619665886
cell5_02_2_2022,3,1,171.73503215013253,0.5321244288835274
cell5_02_2_2022,3,1,164.37245239375207,0.6354861288155637
cell5_02_2_2022,3,1,155.14556727626538,0.7178310456551176
cell5_02_2_2022,3,1,144.582440548572,0.7578498344816665
cell5_02_2_2022,3,1,133.76446593105442,0.7692531604951431
cell5_02_2_2022,3,1,120.73304535165884,0.7375377617055379
cell5_02_2_2022,3,1,103.74149819256932,0.6317666962451279
cell5_02_2_2022,3,1,86.71669117121574,0.511907336663559
cell5_02_2_2022,3,1,75.50925371716274,0.48562049228143805
cell5_02_2_2022,3,1,70.01598505152987,0.5510546647940834
cell5_02_2_2022,3,1,65.48027516736278,0.59307945779593
cell5_02_2_2022,3,1,59.60052032994117,0.5426912928454908
cell5_02_2_2022,3,1,245.58530454315118,0.11231425747278376
cell5_02_2_2022,3,1,245.85796744915035,0.1536722569261862
cell5_02_2_2022,3,1,241.90492832889996,0.18791629417778286
cell5_02_2_2022,3,1,234.2340758631616,0.23100841532344604
cell5_02_2_2022,3,1,223.94517011947482,0.27740333862908134
cell5_02_2_2022,3,1,213.41913324863253,0.3125617386455232
cell5_02_2_2022,3,1,205.0532443686631,0.34811127709859846
cell5_02_2_2022,3,1,198.86195268944675,0.40968375608642843
cell5_02_2_2022,3,1,193.07823625982505,0.4916226260122735
cell5_02_2_2022,3,1,186.00379943749752,0.5564292717738765
cell5_02_2_2022,3,1,176.92138927075075,0.5836573785069573
cell5_02_2_2022,3,1,165.0982274271523,0.5882356670453517
cell5_02_2_2022,3,1,148.71205044167328,0.5715589830456018
cell5_02_2_2022,3,1,128.42563888991245,0.5163077173285819
cell5_02_2_2022,3,1,110.43862146574834,0.4619394817976215
cell5_02_2_2022,3,1,100.46434196488134,0.48613380869645034
cell5_02_2_2022,3,1,95.74943753810516,0.5648438672814295
cell5_02_2_2022,3,1,89.04413020112764,0.5694089335016309
cell5_02_2_2022,3,1,78.71062082428135,0.4509629406744368
cell5_02_2_2022,3,1,236.4842138667066,0.09161011715161162
cell5_02_2_2022,3,1,234.60738817142416,0.13368717370035166
cell5_02_2_2022,3,1,231.32943656983016,0.18477594595989977
cell5_02_2_2022,3,1,226.7938787647507,0.2187112693693699
cell5_02_2_2022,3,1,222.4694206819328,0.24237265991144796
cell5_02_2_2022,3,1,218.6881466851082,0.2838588781335351
cell5_02_2_2022,3,1,214.736721893914,0.3455204753970574
cell5_02_2_2022,3,1,210.32271767675647,0.4041244779899919
cell5_02_2_2022,3,1,204.46780741584257,0.44363590816558657
cell5_02_2_2022,3,1,194.4102818052961,0.46647641861453165
cell5_02_2_2022,3,1,177.45551370665183,0.4682816124130197
cell5_02_2_2022,3,1,155.95182210804845,0.436025268355706
cell5_02_2_2022,3,1,138.13860447173454,0.4003443914416827
cell5_02_2_2022,3,1,129.70368559096661,0.4254836652582214
cell5_02_2_2022,3,1,126.02373142983272,0.49526840342657547
cell5_02_2_2022,3,1,118.02635373574701,0.5024908623320349
cell5_02_2_2022,3,1,104.02517836697324,0.3972110674391876
cell5_02_2_2022,3,1,226.5439080221447,0.1112566214651649
cell5_02_2_2022,3,1,227.33430674991746,0.13106748315222633
cell5_02_2_2022,3,1,228.20780372230624,0.14559651346678157
cell5_02_2_2022,3,1,228.2033032151395,0.17572376963405784
cell5_02_2_2022,3,1,227.11100890970383,0.22486662737464094
cell5_02_2_2022,3,1,226.0181385097751,0.2828286477606704
cell5_02_2_2022,3,1,223.60593845639264,0.3354178556666357
cell5_02_2_2022,3,1,215.61767791979503,0.3702596846085282
cell5_02_2_2022,3,1,199.48891895138368,0.377220941101048
cell5_02_2_2022,3,1,179.14637446316067,0.349000888356723
cell5_02_2_2022,3,1,163.2740901667601,0.31313543183534565
cell5_02_2_2022,3,1,156.52181400019262,0.3270075767225205
cell5_02_2_2022,3,1,153.79051814828108,0.39016607724277136
cell5_02_2_2022,3,1,146.201275099095,0.42292534047123487
cell5_02_2_2022,3,1,131.52409944723627,0.367619029387187
cell5_02_2_2022,3,1,114.29917853369575,0.26623165539130733
cell5_02_2_2022,3,1,227.88736730697974,0.09693385931143048
cell5_02_2_2022,3,1,230.0214669356661,0.13617604997327615
cell5_02_2_2022,3,1,232.85260051086553,0.19386161871065516
cell5_02_2_2022,3,1,233.17494820452453,0.2509845952327322
cell5_02_2_2022,3,1,226.07257512930505,0.28386297918087744
cell5_02_2_2022,3,1,211.24082270223766,0.2844184182230879
cell5_02_2_2022,3,1,194.1601324075909,0.2551545719081388
cell5_02_2_2022,3,1,181.83145229480715,0.22264361779557051
cell5_02_2_2022,3,1,176.65175153674787,0.23452989256580994
cell5_02_2_2022,3,1,174.10521470373706,0.2951035567269457
cell5_02_2_2022,3,1,167.36278359079895,0.3416740356973421
cell5_02_2_2022,3,1,154.11567628440727,0.3179017679752986
cell5_02_2_2022,3,1,136.88777952055048,0.24317044743492272
cell5_02_2_2022,3,1,233.11129163083683,0.1396781108243776
cell5_02_2_2022,3,1,235.4780499724246,0.19404951062627315
cell5_02_2_2022,3,1,229.10304880221625,0.22097582997189028
cell5_02_2_2022,3,1,216.7309144539316,0.2190941684762992
cell5_02_2_2022,3,1,204.1090610491492,0.1940758902816949
cell5_02_2_2022,3,1,195.4014970762505,0.16715616397019267
cell5_02_2_2022,3,1,191.1532916275817,0.1774559979577073
cell5_02_2_2022,3,1,188.12284620456913,0.22931518435548442
cell5_02_2_2022,3,1,181.7812865449075,0.26923525727295283
cell5_02_2_2022,3,1,170.20071676179023,0.24971067650354178
cell5_02_2_2022,3,1,154.6195376114138,0.1886179669511155
cell5_02_2_2022,3,1,230.54257333335593,0.12527218017414188
cell5_02_2_2022,3,1,234.25382524425672,0.1713007358705628
cell5_02_2_2022,3,1,229.57866628119473,0.19496036962534957
cell5_02_2_2022,3,1,221.15666620792456,0.2019930142172131
cell5_02_2_2022,3,1,213.21149441073354,0.1899328080006483
cell5_02_2_2022,3,1,207.1954548539804,0.1673029812533102
cell5_02_2_2022,3,1,203.19770165264617,0.1676177461021002
cell5_02_2_2022,3,1,199.872522311096,0.20012980859443666
cell5_02_2_2022,3,1,194.36851364620966,0.22388389886850946
cell5_02_2_2022,3,1,184.7020669432202,0.20188289350364474
cell5_02_2_2022,3,1,171.21382162462092,0.14885401658311642
cell5_02_2_2022,3,1,227.25647829697536,0.14219089072766444
cell5_02_2_2022,3,1,231.212481972593,0.17305448252249453
cell5_02_2_2022,3,1,228.81186041128885,0.19092888845284772
cell5_02_2_2022,3,1,225.01262703760264,0.20897609996916153
cell5_02_2_2022,3,1,221.89029847272016,0.21642819989239634
cell5_02_2_2022,3,1,218.6587783263583,0.2044603946120833
cell5_02_2_2022,3,1,215.1671733476336,0.1940669399546575
cell5_02_2_2022,3,1,211.85064790979527,0.20079589064153258
cell5_02_2_2022,3,1,207.47521951606544,0.20475472544551995
cell5_02_2_2022,3,1,200.06119134738665,0.18215625434662447
cell5_02_2_2022,3,1,189.00081749242008,0.13825915671561473
cell5_02_2_2022,3,1,211.50818578572876,0.10950556234802815
cell5_02_2_2022,3,1,221.15017475792624,0.15193990892412604
cell5_02_2_2022,3,1,224.80860591660166,0.1665476125126052
cell5_02_2_2022,3,1,224.54540834273382,0.17374214703277638
cell5_02_2_2022,3,1,224.88808061554928,0.19420502583013693
cell5_02_2_2022,3,1,226.56536541401147,0.2195165662514216
cell5_02_2_2022,3,1,227.1254373094483,0.22797572840828847
cell5_02_2_2022,3,1,225.2756613976986,0.21736364415304618
cell5_02_2_2022,3,1,221.92275492570548,0.2000650094603924
cell5_02_2_2022,3,1,217.65646254279463,0.1805358415495312
cell5_02_2_2022,3,1,212.06172110873482,0.15652557379545823
cell5_02_2_2022,3,1,204.47314657061057,0.12817586510850174
cell5_02_2_2022,3,1,210.73322099094412,0.12234786919380451
cell5_02_2_2022,3,1,215.08826486584732,0.13587762340957385
cell5_02_2_2022,3,1,216.36864650349662,0.13667068608016214
cell5_02_2_2022,3,1,218.56660860107613,0.14892838094674168
cell5_02_2_2022,3,1,222.76141303573365,0.17589363049038942
cell5_02_2_2022,3,1,226.38588237273868,0.1977686996723203
cell5_02_2_2022,3,1,226.85283537034965,0.19397448836473158
cell5_02_2_2022,3,1,223.94746050781364,0.1635565029980793
cell5_02_2_2022,3,1,219.5663546758433,0.1272696369295962
cell5_02_2_2022,3,1,216.19177938499163,0.10711844105206302
cell5_02_2_2022,3,1,214.04083350684073,0.10464990068534454
cell5_02_2_2022,3,1,207.83486509816962,0.11587567357567441
cell5_02_2_2022,3,1,209.5309283588563,0.1170625622542775
cell5_02_2_2022,3,1,209.93208171969562,0.10839623209948875
cell5_02_2_2022,3,1,211.99757734373395,0.10941012082437093
cell5_02_2_2022,3,1,215.09188746918883,0.11875780273565525
cell5_02_2_2022,3,1,216.45582617108047,0.11520790849344098
cell5_02_2_2022,3,1,207.68615696440864,0.13293342671902716
cell5_02_2_2022,3,1,208.5459955453597,0.13233608465805807
cell5_02_2_2022,3,1,209.47215833992666,0.1413456590480945
cell5_02_2_2022,3,1,209.02357255951222,0.13242380730205983
cell5_02_2_2022,3,2,121.33691544709315,0.1983932035091265
cell5_02_2_2022,3,2,122.55113620830734,0.22121357714663192
cell5_02_2_2022,3,2,130.97957909508003,0.22414145665173496
cell5_02_2_2022,3,2,118.21902799933595,0.20210929297203759
cell5_02_2_2022,3,2,125.30279774593419,0.21168951927183752
