ID,power,ch,frame,time,mask,mask_region,mean,delta,rel
cell5_02_2_2022,3,fp,14,26.0,up,2,166.329,0.26150170648464205,0.0032510631882010856
cell5_02_2_2022,3,fp,15,28.0,up,1,129.079,0.2550462818917238,0.04345266196735189
cell5_02_2_2022,3,fp,15,28.0,up,2,156.528,0.1871672354948808,0.0030708573492404857
cell5_02_2_2022,3,fp,16,30.0,up,1,129.26,0.25680616054760413,0.043669282130226375
cell5_02_2_2022,3,fp,16,30.0,up,2,154.042,0.16831247629882473,0.0030328953936428742
cell5_02_2_2022,3,fp,17,32.0,up,1,140.451,0.36561722153080267,0.04754084152834071
cell5_02_2_2022,3,fp,17,32.0,up,2,160.649,0.2184224497535081,0.0031690181614330713
cell5_02_2_2022,3,fp,18,34.0,up,1,143.391,0.3942030958307404,0.048681120598930046
cell5_02_2_2022,3,fp,18,34.0,up,2,157.675,0.19586651497914337,0.003119655111270238
cell5_02_2_2022,3,fp,19,36.0,up,1,140.485,0.3659478064716865,0.047424468683803324
cell5_02_2_2022,3,fp,19,36.0,up,2,153.908,0.16729616989002674,0.0030278824082788976
cell5_02_2_2022,3,fp,20,38.0,up,1,148.706,0.4458813005600497,0.05049967576098173
cell5_02_2_2022,3,fp,20,38.0,up,2,152.833,0.15914296549108864,0.0030247028866914865
cell5_02_2_2022,3,fp,21,40.0,up,1,159.157,0.547497277535781,0.054237249128720806
cell5_02_2_2022,3,fp,21,40.0,up,2,181.635,0.3775881683731516,0.0036072603464114713
cell5_02_2_2022,3,fp,22,42.0,up,1,161.543,0.5706965619166149,0.054915109523766804
cell5_02_2_2022,3,fp,22,42.0,up,2,209.929,0.5921805081532048,0.004158940355200136
cell5_02_2_2022,3,fp,23,44.0,up,1,160.335,0.5589510734287493,0.05459182760313646
cell5_02_2_2022,3,fp,23,44.0,up,2,168.911,0.2810845657944637,0.003351690487574046
cell5_02_2_2022,3,fp,24,46.0,up,1,155.632,0.5132233976353454,0.05329741453099179
cell5_02_2_2022,3,fp,24,46.0,up,2,181.904,0.37962836556693247,0.003630392089897913
cell5_02_2_2022,3,fp,25,48.0,up,1,163.143,0.5862535003111388,0.055980858131299084
cell5_02_2_2022,3,fp,25,48.0,up,2,165.794,0.2574440652256356,0.0033154904055116507
cell5_02_2_2022,3,fp,26,50.0,up,1,152.215,0.4799996110765402,0.05211760713586144
cell5_02_2_2022,3,fp,26,50.0,up,2,153.517,0.16433067880166882,0.0030632918313306086
cell5_02_2_2022,3,fp,27,52.0,up,1,158.557,0.5416634256378343,0.05421201930051383
cell5_02_2_2022,3,fp,27,52.0,up,2,141.89,0.07614713689799031,0.0028272678172134923
cell5_02_2_2022,3,fp,28,54.0,up,1,162.047,0.5755969975108899,0.05558177894807364
cell5_02_2_2022,3,fp,28,54.0,up,2,169.812,0.28791808873720176,0.00339442389097893
cell5_02_2_2022,3,fp,29,56.0,up,1,164.313,0.5976295115121343,0.05636145819348692
cell5_02_2_2022,3,fp,29,56.0,up,2,153.1,0.1611679939324993,0.0030604905796583226
cell5_02_2_2022,3,fp,30,58.0,up,1,161.572,0.5709785314250156,0.055242981332127065
cell5_02_2_2022,3,fp,30,58.0,up,2,180.919,0.37215775502464965,0.003604957449862255
cell2_02_2_2022,3,ca,1,0.0,master,1,325.806,0.007453410003104499,1
cell2_02_2_2022,3,ca,2,2.0,master,1,325.044,0.005097162731960425,1
cell2_02_2_2022,3,ca,3,4.0,master,1,324.052,0.0020297122162454256,1
cell2_02_2_2022,3,ca,4,6.0,master,1,321.513,-0.005821353166215078,1
cell2_02_2_2022,3,ca,5,8.0,master,1,320.563,-0.008758931785095448,1
cell2_02_2_2022,3,ca,6,10.0,master,1,320.673,-0.008418791102909254,1
cell2_02_2_2022,3,ca,7,12.0,master,1,317.519,-0.018171552117592187,1
cell2_02_2_2022,3,ca,8,14.0,master,1,398.931,0.23356965895639886,1
cell2_02_2_2022,3,ca,9,16.0,master,1,453.647,0.40276181865183075,1
cell2_02_2_2022,3,ca,10,18.0,master,1,438.079,0.3546226355584306,1
cell2_02_2_2022,3,ca,11,20.0,master,1,426.738,0.3195541312250383,1
cell2_02_2_2022,3,ca,12,22.0,master,1,418.448,0.29391989254028184,1
cell2_02_2_2022,3,ca,13,24.0,master,1,410.98,0.2708274324078621,1
cell2_02_2_2022,3,ca,14,26.0,master,1,646.493,0.9990779095324737,1
cell2_02_2_2022,3,ca,15,28.0,master,1,587.936,0.8180086556527053,1
cell2_02_2_2022,3,ca,16,30.0,master,1,560.504,0.7331837538915187,1
cell2_02_2_2022,3,ca,17,32.0,master,1,536.98,0.6604431229120001,1
cell2_02_2_2022,3,ca,18,34.0,master,1,520.817,0.6104640879467748,1
cell2_02_2_2022,3,ca,19,36.0,master,1,688.679,1.1295249533388827,1
cell2_02_2_2022,3,ca,20,38.0,master,1,721.909,1.2322783612392993,1
cell2_02_2_2022,3,ca,21,40.0,master,1,673.969,1.0840388675665347,1
cell2_02_2_2022,3,ca,22,42.0,master,1,643.206,0.9889138875111474,1
cell2_02_2_2022,3,ca,23,44.0,master,1,619.952,0.9170081472969948,1
cell2_02_2_2022,3,ca,24,46.0,master,1,600.174,0.8558508526399246,1
cell2_02_2_2022,3,ca,25,48.0,master,1,580.421,0.7947708626833514,1
cell2_02_2_2022,3,ca,26,50.0,master,1,566.42,0.7514771382170937,1
cell2_02_2_2022,3,ca,27,52.0,master,1,555.583,0.717967096645718,1
cell2_02_2_2022,3,ca,28,54.0,master,1,536.894,0.6601771947422909,1
cell2_02_2_2022,3,ca,29,56.0,master,1,527.906,0.6323846088196622,1
cell2_02_2_2022,3,ca,30,58.0,master,1,518.381,0.6029315179303614,1
cell2_02_2_2022,3,fp,1,0.0,master,1,618.079,0.0021879929226681287,1
cell2_02_2_2022,3,fp,2,2.0,master,1,617.155,0.000689767444273743,1
cell2_02_2_2022,3,fp,3,4.0,master,1,616.366,-0.000589561454485109,1
cell2_02_2_2022,3,fp,4,6.0,master,1,616.692,-6.096675106886006e-05,1
cell2_02_2_2022,3,fp,5,8.0,master,1,615.356,-0.002227232161388087,1
cell2_02_2_2022,3,fp,6,10.0,master,1,615.199,-0.002481800776223566,1
cell2_02_2_2022,3,fp,7,12.0,master,1,615.1,-0.0026423249346228593,1
cell2_02_2_2022,3,fp,8,14.0,master,1,615.186,-0.002502879706114267,1
cell2_02_2_2022,3,fp,9,16.0,master,1,615.019,-0.0027736628824042166,1
cell2_02_2_2022,3,fp,10,18.0,master,1,613.818,-0.0047210317130879096,1
cell2_02_2_2022,3,fp,11,20.0,master,1,613.8,-0.00475021792370603,1
cell2_02_2_2022,3,fp,12,22.0,master,1,614.19,-0.00411785002698095,1
cell2_02_2_2022,3,fp,13,24.0,master,1,613.188,-0.005742549084720462,1
cell2_02_2_2022,3,fp,14,26.0,master,1,613.899,-0.004589693765306552,1
cell2_02_2_2022,3,fp,15,28.0,master,1,612.555,-0.00676893082478943,1
cell2_02_2_2022,3,fp,16,30.0,master,1,613.676,-0.004951278485741499,1
cell2_02_2_2022,3,fp,17,32.0,master,1,613.725,-0.004871827134614558,1
cell2_02_2_2022,3,fp,18,34.0,master,1,614.104,-0.004257295255489542,1
cell2_02_2_2022,3,fp,19,36.0,master,1,613.293,-0.005572296189448339,1
cell2_02_2_2022,3,fp,20,38.0,master,1,612.058,-0.007574794529077268,1
cell2_02_2_2022,3,fp,21,40.0,master,1,610.58,-0.009971306712050085,1
cell2_02_2_2022,3,fp,22,42.0,master,1,610.452,-0.010178853098667564,1
cell2_02_2_2022,3,fp,23,44.0,master,1,611.599,-0.008319042899838047,1
cell2_02_2_2022,3,fp,24,46.0,master,1,610.096,-0.010756091486447223,1
cell2_02_2_2022,3,fp,25,48.0,master,1,610.708,-0.009763760325432792,1
cell2_02_2_2022,3,fp,26,50.0,master,1,612.461,-0.006921347702461487,1
cell2_02_2_2022,3,fp,27,52.0,master,1,611.002,-0.009287052218670957,1
cell2_02_2_2022,3,fp,28,54.0,master,1,611.709,-0.008140682723838872,1
cell2_02_2_2022,3,fp,29,56.0,master,1,612.342,-0.007114300983769905,1
cell2_02_2_2022,3,fp,30,58.0,master,1,610.828,-0.009569185587978963,1
cell2_02_2_2022,3,fp,1,0.0,down,1,99.755,-0.005419816428145536,0.7526321069204445
cell2_02_2_2022,3,fp,2,2.0,down,1,100.461,0.001619165172794089,0.7590922398753772
cell2_02_2_2022,3,fp,3,4.0,down,1,100.285,-0.00013559511299257145,0.7587327991764763
cell2_02_2_2022,3,fp,4,6.0,down,1,100.577,0.0027757117247898264,0.7605417645081556
cell2_02_2_2022,3,fp,5,8.0,down,1,100.415,0.0011605346435544757,0.7609639560486056
cell2_02_2_2022,3,fp,6,10.0,down,1,100.86,0.0055972865025035855,0.7645315196775496
cell2_02_2_2022,3,fp,7,12.0,down,1,101.795,0.01491945052074514,0.7717448594529314
cell2_02_2_2022,3,fp,8,14.0,down,1,101.95,0.016464835999704976,0.7728152842822721
cell2_02_2_2022,3,fp,9,16.0,down,1,102.246,0.01941602375307334,0.7752644140159081
cell2_02_2_2022,3,fp,10,18.0,down,1,102.34,0.020353225269345836,0.7774997912677235
cell2_02_2_2022,3,fp,11,20.0,down,1,102.534,0.02228744967526977,0.778991310344979
cell2_02_2_2022,3,fp,12,22.0,down,1,102.382,0.02077197488299948,0.7773470329104544
cell2_02_2_2022,3,fp,13,24.0,down,1,102.705,0.023992358816573762,0.7810694822664451
cell2_02_2_2022,3,fp,14,26.0,down,1,102.852,0.025457982464361522,0.7812842666033069
cell2_02_2_2022,3,fp,15,28.0,down,1,102.838,0.025318399259810213,0.7828942286411298
cell2_02_2_2022,3,fp,16,30.0,down,1,102.916,0.026096077113738413,0.7820516374497646
cell2_02_2_2022,3,fp,17,32.0,down,1,103.321,0.030134019816827003,0.7850688767177699
cell2_02_2_2022,3,fp,18,34.0,down,1,103.128,0.028209765639799628,0.7831217709220395
cell2_02_2_2022,3,fp,19,36.0,down,1,103.025,0.027182832063458638,0.7833738502571291
cell2_02_2_2022,3,fp,20,38.0,down,1,105.733,0.05418221191522126,0.8055824032236623
cell2_02_2_2022,3,fp,21,40.0,down,1,105.474,0.05159992263102387,0.805557733545882
cell2_02_2_2022,3,fp,22,42.0,down,1,105.724,0.05409247985515262,0.807639043739513
cell2_02_2_2022,3,fp,23,44.0,down,1,103.665,0.033563778557228245,0.7904181226349485
cell2_02_2_2022,3,fp,24,46.0,down,1,104.247,0.039366451774999915,0.7968206765995877
cell2_02_2_2022,3,fp,25,48.0,down,1,103.877,0.03567746708328932,0.7931923269438992
cell2_02_2_2022,3,fp,26,50.0,down,1,103.469,0.03160961369351119,0.7878197454844826
cell2_02_2_2022,3,fp,27,52.0,down,1,103.985,0.03675425180411298,0.7936394524681649
cell2_02_2_2022,3,fp,28,54.0,down,1,103.725,0.03416199229101903,0.7907376637047766
cell2_02_2_2022,3,fp,29,56.0,down,1,103.684,0.033753212906261945,0.7896098905101435
cell2_02_2_2022,3,fp,30,58.0,down,1,103.948,0.03638535333494187,0.7935816238215713
cell2_02_2_2022,3,fp,1,0.0,up,1,494.407,-0.01017519090495204,0.048634576692988506
cell2_02_2_2022,3,fp,1,0.0,up,2,375.469,-0.013879835211099862,0.027826887456164788
cell2_02_2_2022,3,fp,1,0.0,up,3,773.397,0.008004898500525123,0.020268768437237582
cell2_02_2_2022,3,fp,2,2.0,up,1,500.981,0.002986249558048804,0.04935498141424746
cell2_02_2_2022,3,fp,2,2.0,up,2,374.797,-0.0156447552197773,0.02781865375704765
cell2_02_2_2022,3,fp,2,2.0,up,3,784.948,0.023059863263227197,0.020602292062204087
cell2_02_2_2022,3,fp,3,4.0,up,1,499.713,0.0004476571474791857,0.049293119685356365
cell2_02_2_2022,3,fp,3,4.0,up,2,376.785,-0.01042353352743963,0.028002023038897355
cell2_02_2_2022,3,fp,3,4.0,up,3,770.741,0.004543208048638889,0.02025533255295075
cell2_02_2_2022,3,fp,4,6.0,up,1,499.868,0.0007579740430929319,0.049282362903329345
cell2_02_2_2022,3,fp,4,6.0,up,2,384.883,0.010844803124748621,0.028588747777426562
cell2_02_2_2022,3,fp,4,6.0,up,3,737.401,-0.03891039122315495,0.01936889423359833
cell2_02_2_2022,3,fp,5,8.0,up,1,502.478,0.005983310156331799,0.04964716324983098
cell2_02_2_2022,3,fp,5,8.0,up,2,391.835,0.029103320833567276,0.02916832155725701
cell2_02_2_2022,3,fp,5,8.0,up,3,769.789,0.0033024214107640355,0.020263488502554626
cell2_02_2_2022,3,fp,6,10.0,up,1,506.445,0.01392542063955724,0.050052011764350035
cell2_02_2_2022,3,fp,6,10.0,up,2,395.269,0.03812227218743433,0.029431456840787743
cell2_02_2_2022,3,fp,6,10.0,up,3,787.299,0.026124032785962266,0.020729711759295447
cell2_02_2_2022,3,fp,7,12.0,up,1,511.37,0.023785489742124806,0.05054683844002381
cell2_02_2_2022,3,fp,7,12.0,up,2,429.151,0.12710890869638053,0.031959384192045144
cell2_02_2_2022,3,fp,7,12.0,up,3,774.307,0.00919094455143487,0.02039091157997701
cell2_02_2_2022,3,fp,8,14.0,up,1,517.764,0.03658656219731606,0.05117166787661534
cell2_02_2_2022,3,fp,8,14.0,up,2,414.34,0.08820975654084057,0.03085213063069974
cell2_02_2_2022,3,fp,8,14.0,up,3,799.743,0.04234288669532655,0.021057829718761946
cell2_02_2_2022,3,fp,9,16.0,up,1,546.388,0.09389308361698989,0.054015350757001465
cell2_02_2_2022,3,fp,9,16.0,up,2,426.167,0.11927182341975286,0.0317414189346273
cell2_02_2_2022,3,fp,9,16.0,up,3,824.88,0.07510512799391918,0.021725616194765412
cell2_02_2_2022,3,fp,10,18.0,up,1,541.198,0.08350247272514702,0.05360693074371632
cell2_02_2_2022,3,fp,10,18.0,up,2,406.03,0.0663846296478194,0.030300703943328726
cell2_02_2_2022,3,fp,10,18.0,up,3,800.137,0.042856405534951084,0.02111515215720388
cell2_02_2_2022,3,fp,11,20.0,up,1,536.926,0.07494973867313323,0.0531853415830842
cell2_02_2_2022,3,fp,11,20.0,up,2,429.727,0.1286216972752469,0.03207009998714941
cell2_02_2_2022,3,fp,11,20.0,up,3,789.479,0.02896532991891107,0.020834494014915453
cell2_02_2_2022,3,fp,12,22.0,up,1,544.501,0.09011522566845273,0.05390144384845827
cell2_02_2_2022,3,fp,12,22.0,up,2,426.315,0.11966052604071166,0.031795227473328885
cell2_02_2_2022,3,fp,12,22.0,up,3,769.801,0.0033180615784684153,0.02030226885698513
cell2_02_2_2022,3,fp,13,24.0,up,1,546.063,0.09324241915844472,0.05414442059107064
cell2_02_2_2022,3,fp,13,24.0,up,2,426.908,0.1212179628936072,0.03189150620611333
cell2_02_2_2022,3,fp,13,24.0,up,3,811.665,0.05788139330955336,0.021441360513836428
cell2_02_2_2022,3,fp,14,26.0,up,1,550.311,0.1017471041427508,0.05450243856396263
cell2_02_2_2022,3,fp,14,26.0,up,2,429.79,0.1287871585260605,0.032069624316099866
cell2_02_2_2022,3,fp,14,26.0,up,3,798.832,0.04115553729710799,0.021077935504154596
cell2_02_2_2022,3,fp,15,28.0,up,1,564.16,0.1294734182547218,0.055996517149118755
cell2_02_2_2022,3,fp,15,28.0,up,2,427.888,0.12379180457292849,0.03199774910395088
cell2_02_2_2022,3,fp,15,28.0,up,3,828.366,0.07964859671201974,0.02190516124868356
cell2_02_2_2022,3,fp,16,30.0,up,1,549.841,0.10080614323347019,0.054475725641084376
cell2_02_2_2022,3,fp,16,30.0,up,2,454.821,0.19452780248023774,0.03394970975082687
cell2_02_2_2022,3,fp,16,30.0,up,3,811.179,0.05724796651752902,0.021411491424382534
cell2_02_2_2022,3,fp,17,32.0,up,1,566.53,0.13421826369088122,0.056124626728027094
cell2_02_2_2022,3,fp,17,32.0,up,2,475.919,0.24993893691934235,0.03552165011613091
cell2_02_2_2022,3,fp,17,32.0,up,3,816.197,0.06378816331254589,0.021542207031107815
cell2_02_2_2022,3,fp,18,34.0,up,1,574.826,0.1508272247619271,0.05691133135377578
cell2_02_2_2022,3,fp,18,34.0,up,2,464.004,0.21864574956310334,0.03461102474489697
cell2_02_2_2022,3,fp,18,34.0,up,3,812.92,0.0595170941819619,0.021442489280431472
cell2_02_2_2022,3,fp,19,36.0,up,1,546.632,0.09438158247202047,0.054191449226617866
cell2_02_2_2022,3,fp,19,36.0,up,2,452.639,0.18879706519015682,0.0338078767071096
cell2_02_2_2022,3,fp,19,36.0,up,3,786.491,0.025070928160539078,0.02077278812040558
cell2_02_2_2022,3,fp,20,38.0,up,1,587.045,0.1752902063587336,0.058315478641986135
cell2_02_2_2022,3,fp,20,38.0,up,2,467.923,0.2289384899113283,0.03502001832025181
cell2_02_2_2022,3,fp,20,38.0,up,3,879.01,0.1456553178134212,0.023263274800429824
cell2_02_2_2022,3,fp,21,40.0,up,1,575.372,0.15192034105228266,0.05729409845735232
cell2_02_2_2022,3,fp,21,40.0,up,2,475.616,0.24914314709400115,0.035681892886815274
cell2_02_2_2022,3,fp,21,40.0,up,3,861.967,0.12344236963138217,0.022867414429838986
cell2_02_2_2022,3,fp,22,42.0,up,1,612.551,0.2263543530653506,0.061009244073326814
cell2_02_2_2022,3,fp,22,42.0,up,2,483.994,0.2711468670831386,0.03631811216467005
cell2_02_2_2022,3,fp,22,42.0,up,3,830.569,0.08251987083306835,0.02203910446980664
cell2_02_2_2022,3,fp,23,44.0,up,1,583.063,0.16731806520819073,0.05796333942565969
cell2_02_2_2022,3,fp,23,44.0,up,2,481.191,0.2637851546064672,0.036040044652668385
cell2_02_2_2022,3,fp,23,44.0,up,3,811.738,0.057976537663087996,0.021499015849809268
cell2_02_2_2022,3,fp,24,46.0,up,1,571.178,0.14352376647031964,0.05692167216024581
cell2_02_2_2022,3,fp,24,46.0,up,2,473.608,0.2438693980204529,0.03555943436639213
cell2_02_2_2022,3,fp,24,46.0,up,3,824.65,0.07480535811291997,0.02189477734648761
cell2_02_2_2022,3,fp,25,48.0,up,1,596.795,0.1948101401150856,0.05941507928816802
cell2_02_2_2022,3,fp,25,48.0,up,2,453.87,0.1920301255036717,0.0340433597775902
cell2_02_2_2022,3,fp,25,48.0,up,3,832.687,0.08528036043287823,0.02208602906019083
cell2_02_2_2022,3,fp,26,50.0,up,1,568.862,0.13888703143650305,0.05647197549556368
cell2_02_2_2022,3,fp,26,50.0,up,2,459.044,0.20561895902286437,0.034332870640083904
cell2_02_2_2022,3,fp,26,50.0,up,3,846.926,0.10383872276134473,0.022399376735472185
cell2_02_2_2022,3,fp,27,52.0,up,1,579.162,0.1595080896611622,0.05763173175000621
cell2_02_2_2022,3,fp,27,52.0,up,2,458.037,0.20297420537890862,0.034339358391828334
cell2_02_2_2022,3,fp,27,52.0,up,3,817.636,0.06566368008975375,0.02167638153755127
cell2_02_2_2022,3,fp,28,54.0,up,1,575.864,0.15290534694029564,0.057237418254247704
cell2_02_2_2022,3,fp,28,54.0,up,2,447.338,0.17487468280027657,0.033498520553312025
cell2_02_2_2022,3,fp,28,54.0,up,3,831.655,0.08393530601030795,0.02202256166347929
cell2_02_2_2022,3,fp,29,56.0,up,1,576.024,0.15322567405834855,0.05719405713587818
cell2_02_2_2022,3,fp,29,56.0,up,2,452.877,0.18942214102656343,0.033878216723076233
cell2_02_2_2022,3,fp,29,56.0,up,3,830.217,0.08206109258040876,0.021961762482921164
cell2_02_2_2022,3,fp,30,58.0,up,1,576.029,0.15323568428078768,0.05733635617905237
cell2_02_2_2022,3,fp,30,58.0,up,2,437.099,0.14798328998948904,0.03277898948948225
cell2_02_2_2022,3,fp,30,58.0,up,3,831.642,0.08391836249529507,0.02205397389178856
cell6_02_2_2022,3,ca,1,0.0,master,1,553.093,0.011461053959048756,1
cell6_02_2_2022,3,ca,2,2.0,master,1,548.033,0.002207650041384399,1
cell6_02_2_2022,3,ca,3,4.0,master,1,542.516,-0.007881486206393326,1
cell6_02_2_2022,3,ca,4,6.0,master,1,545.658,-0.002135597844871151,1
cell6_02_2_2022,3,ca,5,8.0,master,1,544.829,-0.0036516199491684696,1
cell6_02_2_2022,3,ca,6,10.0,master,1,538.806,-0.014666096588712381,1
cell6_02_2_2022,3,ca,7,12.0,master,1,536.376,-0.019109924952333966,1
cell6_02_2_2022,3,ca,8,14.0,master,1,843.679,0.5428661193381878,1
cell6_02_2_2022,3,ca,9,16.0,master,1,1008.109,0.8435651719432407,1
cell6_02_2_2022,3,ca,10,18.0,master,1,933.66,0.7074176090447818,1
cell6_02_2_2022,3,ca,11,20.0,master,1,888.151,0.624193664600317,1
cell6_02_2_2022,3,ca,12,22.0,master,1,859.549,0.5718881588981355,1
cell6_02_2_2022,3,ca,13,24.0,master,1,831.675,0.5209139729690881,1
cell6_02_2_2022,3,ca,14,26.0,master,1,1289.238,1.357675881423298,1
cell6_02_2_2022,3,ca,15,28.0,master,1,1144.137,1.092324466036533,1
cell6_02_2_2022,3,ca,16,30.0,master,1,1101.796,1.0148939570883453,1
cell6_02_2_2022,3,ca,17,32.0,master,1,1063.816,0.9454385656272987,1
cell6_02_2_2022,3,ca,18,34.0,master,1,1032.95,0.8889928017295455,1
cell6_02_2_2022,3,ca,19,36.0,master,1,1312.229,1.399720349698204,1
cell6_02_2_2022,3,ca,20,38.0,master,1,1239.173,1.266120215981031,1
cell6_02_2_2022,3,ca,21,40.0,master,1,1180.034,1.15797060050934,1
cell6_02_2_2022,3,ca,22,42.0,master,1,1144.392,1.0927907937043206,1
cell6_02_2_2022,3,ca,23,44.0,master,1,1114.654,1.0384078439605449,1
cell6_02_2_2022,3,ca,24,46.0,master,1,1089.003,0.9914989380530327,1
cell6_02_2_2022,3,ca,25,48.0,master,1,1061.655,0.941486667234794,1
cell6_02_2_2022,3,ca,26,50.0,master,1,1035.583,0.8938078634914449,1
cell6_02_2_2022,3,ca,27,52.0,master,1,1009.337,0.8458108596924286,1
cell6_02_2_2022,3,ca,28,54.0,master,1,989.302,0.8091721348919529,1
cell6_02_2_2022,3,ca,29,56.0,master,1,964.562,0.7639292074368109,1
cell6_02_2_2022,3,ca,30,58.0,master,1,945.378,0.7288467369315788,1
cell6_02_2_2022,3,fp,1,0.0,master,1,525.065,0.0020917268006315592,1
cell6_02_2_2022,3,fp,2,2.0,master,1,524.91,0.001795907773169846,1
cell6_02_2_2022,3,fp,3,4.0,master,1,523.85,-0.00022711267269612232,1
cell6_02_2_2022,3,fp,4,6.0,master,1,523.438,-0.0010134187327875297,1
cell6_02_2_2022,3,fp,5,8.0,master,1,522.582,-0.0026471031683171025,1
cell6_02_2_2022,3,fp,6,10.0,master,1,522.36,-0.003070792356036185,1
cell6_02_2_2022,3,fp,7,12.0,master,1,521.005,-0.005656823209006529,1
cell6_02_2_2022,3,fp,8,14.0,master,1,521.773,-0.0041910876406808665,1
cell6_02_2_2022,3,fp,9,16.0,master,1,521.284,-0.0051243489595757495,1
cell6_02_2_2022,3,fp,10,18.0,master,1,520.188,-0.0072160757602070915,1
cell6_02_2_2022,3,fp,11,20.0,master,1,520.165,-0.007259971486862723,1
cell6_02_2_2022,3,fp,12,22.0,master,1,518.829,-0.009809740652595834,1
cell6_02_2_2022,3,fp,13,24.0,master,1,518.593,-0.010260148978279206,1
cell6_02_2_2022,3,fp,14,26.0,master,1,518.807,-0.009851727869396703,1
cell6_02_2_2022,3,fp,15,28.0,master,1,518.056,-0.011285018770194225,1
cell6_02_2_2022,3,fp,16,30.0,master,1,517.265,-0.012794650065175519,1
cell6_02_2_2022,3,fp,17,32.0,master,1,518.042,-0.011311737908158512,1
cell6_02_2_2022,3,fp,18,34.0,master,1,517.033,-0.01323742435144049,1
cell6_02_2_2022,3,fp,19,36.0,master,1,516.353,-0.014535211052562244,1
cell6_02_2_2022,3,fp,20,38.0,master,1,516.398,-0.014449328109105526,1
cell6_02_2_2022,3,fp,21,40.0,master,1,514.085,-0.018863711402773643,1
cell6_02_2_2022,3,fp,22,42.0,master,1,513.96,-0.01910227513459747,1
cell6_02_2_2022,3,fp,23,44.0,master,1,514.559,-0.01795907773169781,1
cell6_02_2_2022,3,fp,24,46.0,master,1,512.83,-0.02125889127028488,1
cell6_02_2_2022,3,fp,25,48.0,master,1,512.538,-0.0218161761478254,1
cell6_02_2_2022,3,fp,26,50.0,master,1,511.524,-0.023751405140380325,1
cell6_02_2_2022,3,fp,27,52.0,master,1,514.075,-0.01888279650131953,1
cell6_02_2_2022,3,fp,28,54.0,master,1,511.925,-0.02298609268868946,1
cell6_02_2_2022,3,fp,29,56.0,master,1,512.403,-0.02207382497819512,1
cell6_02_2_2022,3,fp,30,58.0,master,1,512.045,-0.022757071506138683,1
cell6_02_2_2022,3,fp,1,0.0,down,1,75.798,0.0008397769045507471,0.8046831867071597
cell6_02_2_2022,3,fp,2,2.0,down,1,75.702,-0.0004278108759030975,0.803897356771181
cell6_02_2_2022,3,fp,3,4.0,down,1,75.772,0.0004964718806778934,0.806272156679351
cell6_02_2_2022,3,fp,4,6.0,down,1,75.688,-0.0006126674272192206,0.8060114190008821
cell6_02_2_2022,3,fp,5,8.0,down,1,75.712,-0.00029577048210575944,0.8075853324067228
cell6_02_2_2022,3,fp,6,10.0,down,1,75.644,-0.0011936451599271702,0.8071970427633717
cell6_02_2_2022,3,fp,7,12.0,down,1,75.863,0.0016980394642329751,0.8116475961571352
cell6_02_2_2022,3,fp,8,14.0,down,1,76.135,0.005289538175518805,0.8133518446287104
cell6_02_2_2022,3,fp,9,16.0,down,1,76.695,0.012683800228165794,0.8201067290260804
cell6_02_2_2022,3,fp,10,18.0,down,1,77.355,0.02139846621878579,0.8289052409910078
cell6_02_2_2022,3,fp,11,20.0,down,1,77.191,0.01923300376051053,0.827183466015362
cell6_02_2_2022,3,fp,12,22.0,down,1,76.926,0.01573393332488286,0.8264678237481969
cell6_02_2_2022,3,fp,13,24.0,down,1,76.927,0.01574713736426265,0.8268554527269399
cell6_02_2_2022,3,fp,14,26.0,down,1,77.819,0.02752514049097912,0.836096805290981
cell6_02_2_2022,3,fp,15,28.0,down,1,78.566,0.03738855790763522,0.8453470475710774
cell6_02_2_2022,3,fp,16,30.0,down,1,78.434,0.03564562470951119,0.8452186731231416
cell6_02_2_2022,3,fp,17,32.0,down,1,78.508,0.036622723623610964,0.8447514963902876
cell6_02_2_2022,3,fp,18,34.0,down,1,78.429,0.03557960451261261,0.8455431021222477
cell6_02_2_2022,3,fp,19,36.0,down,1,78.802,0.04050471120125086,0.8506878510732521
cell6_02_2_2022,3,fp,20,38.0,down,1,79.911,0.05514799087336809,0.8625853252663531
cell6_02_2_2022,3,fp,21,40.0,down,1,80.36,0.06107660455486551,0.8713349409592647
cell6_02_2_2022,3,fp,22,42.0,down,1,80.505,0.06299119026492588,0.8731188525885476
cell6_02_2_2022,3,fp,23,44.0,down,1,79.719,0.0526128153124604,0.8635831416154292
cell6_02_2_2022,3,fp,24,46.0,down,1,79.359,0.047859361135758664,0.8625828367677085
cell6_02_2_2022,3,fp,25,48.0,down,1,79.436,0.04887607216799782,0.8639105553192258
cell6_02_2_2022,3,fp,26,50.0,down,1,79.517,0.049945599357755555,0.866505280928304
cell6_02_2_2022,3,fp,27,52.0,down,1,79.641,0.051582900240841834,0.8635508783456365
cell6_02_2_2022,3,fp,28,54.0,down,1,79.735,0.0528240799425361,0.868201740002612
cell6_02_2_2022,3,fp,29,56.0,down,1,79.544,0.0503021084210082,0.8653116628650184
cell6_02_2_2022,3,fp,30,58.0,down,1,79.371,0.0480178096083154,0.8640364578769032
cell6_02_2_2022,3,fp,1,0.0,up,1,647.591,-0.0012988230707496901,0.05696761043360637
cell6_02_2_2022,3,fp,1,0.0,up,2,304.395,-0.03263173617489196,0.024524391456656785
cell6_02_2_2022,3,fp,2,2.0,up,1,647.557,-0.0013512571533968955,0.05698143173538133
