"","id","roi","int","dist","index","time","channel","mask","int_val","dist_group"
"56410","24_05_22_07",7,-0.252,105,9,90,"ch3","fret","df","max"
"56411","24_05_22_07",7,-0.2925,105,10,100,"ch3","fret","df","max"
"56412","24_05_22_07",7,-0.3267,105,11,110,"ch3","fret","df","max"
"56413","24_05_22_07",7,-0.3978,105,12,120,"ch3","fret","df","max"
"56414","24_05_22_07",7,-0.3613,105,13,130,"ch3","fret","df","max"
"56415","24_05_22_07",7,-0.4321,105,14,140,"ch3","fret","df","max"
"56416","24_05_22_07",7,-0.3947,105,15,150,"ch3","fret","df","max"
"56417","24_05_22_07",7,-0.4276,105,16,160,"ch3","fret","df","max"
"56418","24_05_22_07",7,-0.4245,105,17,170,"ch3","fret","df","max"
"56419","24_05_22_07",7,-0.4201,105,18,180,"ch3","fret","df","max"
"56420","24_05_22_07",7,-0.445,105,19,190,"ch3","fret","df","max"
"56421","24_05_22_07",7,-0.4461,105,20,200,"ch3","fret","df","max"
"56422","24_05_22_07",7,-0.4656,105,21,210,"ch3","fret","df","max"
"56423","24_05_22_07",7,-0.4732,105,22,220,"ch3","fret","df","max"
"56424","24_05_22_07",7,-0.4746,105,23,230,"ch3","fret","df","max"
"56425","24_05_22_07",7,-0.4879,105,24,240,"ch3","fret","df","max"
"56426","24_05_22_07",7,-0.5062,105,25,250,"ch3","fret","df","max"
"56427","24_05_22_07",7,-0.4763,105,26,260,"ch3","fret","df","max"
"56428","24_05_22_07",7,-0.4842,105,27,270,"ch3","fret","df","max"
"56429","24_05_22_07",7,-0.4701,105,28,280,"ch3","fret","df","max"
"56430","24_05_22_07",7,-0.5039,105,30,290,"ch3","fret","df","max"
"56431","24_05_22_07",8,0.0109,143,0,0,"ch3","fret","df","max"
"56432","24_05_22_07",8,0.0158,143,1,10,"ch3","fret","df","max"
"56433","24_05_22_07",8,-0.0143,143,2,20,"ch3","fret","df","max"
"56434","24_05_22_07",8,-0.0124,143,3,30,"ch3","fret","df","max"
"56435","24_05_22_07",8,-0.0417,143,4,40,"ch3","fret","df","max"
"56436","24_05_22_07",8,-0.0185,143,5,50,"ch3","fret","df","max"
"56437","24_05_22_07",8,0.0545,143,6,60,"ch3","fret","df","max"
"56438","24_05_22_07",8,-0.0884,143,7,70,"ch3","fret","df","max"
"56439","24_05_22_07",8,-0.1842,143,8,80,"ch3","fret","df","max"
"56440","24_05_22_07",8,-0.2713,143,9,90,"ch3","fret","df","max"
"56441","24_05_22_07",8,-0.2924,143,10,100,"ch3","fret","df","max"
"56442","24_05_22_07",8,-0.3268,143,11,110,"ch3","fret","df","max"
"56443","24_05_22_07",8,-0.3144,143,12,120,"ch3","fret","df","max"
"56444","24_05_22_07",8,-0.3104,143,13,130,"ch3","fret","df","max"
"56445","24_05_22_07",8,-0.3134,143,14,140,"ch3","fret","df","max"
"56446","24_05_22_07",8,-0.3335,143,15,150,"ch3","fret","df","max"
"56447","24_05_22_07",8,-0.326,143,16,160,"ch3","fret","df","max"
"56448","24_05_22_07",8,-0.3713,143,17,170,"ch3","fret","df","max"
"56449","24_05_22_07",8,-0.393,143,18,180,"ch3","fret","df","max"
"56450","24_05_22_07",8,-0.3984,143,19,190,"ch3","fret","df","max"
"56451","24_05_22_07",8,-0.427,143,20,200,"ch3","fret","df","max"
"56452","24_05_22_07",8,-0.4403,143,21,210,"ch3","fret","df","max"
"56453","24_05_22_07",8,-0.4334,143,22,220,"ch3","fret","df","max"
"56454","24_05_22_07",8,-0.465,143,23,230,"ch3","fret","df","max"
"56455","24_05_22_07",8,-0.46,143,24,240,"ch3","fret","df","max"
"56456","24_05_22_07",8,-0.4294,143,25,250,"ch3","fret","df","max"
"56457","24_05_22_07",8,-0.4769,143,26,260,"ch3","fret","df","max"
"56458","24_05_22_07",8,-0.4727,143,27,270,"ch3","fret","df","max"
"56459","24_05_22_07",8,-0.4452,143,28,280,"ch3","fret","df","max"
"56460","24_05_22_07",8,-0.4539,143,30,290,"ch3","fret","df","max"
"56461","24_05_22_07",9,-7e-04,157,0,0,"ch3","fret","df","mid"
"56462","24_05_22_07",9,0.0699,157,1,10,"ch3","fret","df","mid"
"56463","24_05_22_07",9,0.0101,157,2,20,"ch3","fret","df","mid"
"56464","24_05_22_07",9,-0.0794,157,3,30,"ch3","fret","df","mid"
"56465","24_05_22_07",9,-0.086,157,4,40,"ch3","fret","df","mid"
"56466","24_05_22_07",9,-0.0662,157,5,50,"ch3","fret","df","mid"
"56467","24_05_22_07",9,-0.0995,157,6,60,"ch3","fret","df","mid"
"56468","24_05_22_07",9,-0.1384,157,7,70,"ch3","fret","df","mid"
"56469","24_05_22_07",9,-0.1866,157,8,80,"ch3","fret","df","mid"
"56470","24_05_22_07",9,-0.2141,157,9,90,"ch3","fret","df","mid"
"56471","24_05_22_07",9,-0.2791,157,10,100,"ch3","fret","df","mid"
"56472","24_05_22_07",9,-0.3654,157,11,110,"ch3","fret","df","mid"
"56473","24_05_22_07",9,-0.3807,157,12,120,"ch3","fret","df","mid"
"56474","24_05_22_07",9,-0.3843,157,13,130,"ch3","fret","df","mid"
"56475","24_05_22_07",9,-0.3989,157,14,140,"ch3","fret","df","mid"
"56476","24_05_22_07",9,-0.4352,157,15,150,"ch3","fret","df","mid"
"56477","24_05_22_07",9,-0.4592,157,16,160,"ch3","fret","df","mid"
"56478","24_05_22_07",9,-0.4548,157,17,170,"ch3","fret","df","mid"
"56479","24_05_22_07",9,-0.4621,157,18,180,"ch3","fret","df","mid"
"56480","24_05_22_07",9,-0.4212,157,19,190,"ch3","fret","df","mid"
"56481","24_05_22_07",9,-0.4735,157,20,200,"ch3","fret","df","mid"
"56482","24_05_22_07",9,-0.472,157,21,210,"ch3","fret","df","mid"
"56483","24_05_22_07",9,-0.4746,157,22,220,"ch3","fret","df","mid"
"56484","24_05_22_07",9,-0.4746,157,23,230,"ch3","fret","df","mid"
"56485","24_05_22_07",9,-0.5478,157,24,240,"ch3","fret","df","mid"
"56486","24_05_22_07",9,-0.5074,157,25,250,"ch3","fret","df","mid"
"56487","24_05_22_07",9,-0.532,157,26,260,"ch3","fret","df","mid"
"56488","24_05_22_07",9,-0.5112,157,27,270,"ch3","fret","df","mid"
"56489","24_05_22_07",9,-0.5047,157,28,280,"ch3","fret","df","mid"
"56490","24_05_22_07",9,-0.4991,157,30,290,"ch3","fret","df","mid"
"56491","24_05_22_07",10,0.011,62,0,0,"ch3","fret","df","max"
"56492","24_05_22_07",10,0.001,62,1,10,"ch3","fret","df","max"
"56493","24_05_22_07",10,-0.0213,62,2,20,"ch3","fret","df","max"
"56494","24_05_22_07",10,0.0094,62,3,30,"ch3","fret","df","max"
"56495","24_05_22_07",10,-0.0221,62,4,40,"ch3","fret","df","max"
"56496","24_05_22_07",10,-0.0566,62,5,50,"ch3","fret","df","max"
"56497","24_05_22_07",10,-0.0771,62,6,60,"ch3","fret","df","max"
"56498","24_05_22_07",10,-0.1322,62,7,70,"ch3","fret","df","max"
"56499","24_05_22_07",10,-0.1615,62,8,80,"ch3","fret","df","max"
"56500","24_05_22_07",10,-0.1901,62,9,90,"ch3","fret","df","max"
"56501","24_05_22_07",10,-0.2634,62,10,100,"ch3","fret","df","max"
"56502","24_05_22_07",10,-0.2928,62,11,110,"ch3","fret","df","max"
"56503","24_05_22_07",10,-0.3215,62,12,120,"ch3","fret","df","max"
"56504","24_05_22_07",10,-0.3518,62,13,130,"ch3","fret","df","max"
"56505","24_05_22_07",10,-0.398,62,14,140,"ch3","fret","df","max"
"56506","24_05_22_07",10,-0.3695,62,15,150,"ch3","fret","df","max"
"56507","24_05_22_07",10,-0.3913,62,16,160,"ch3","fret","df","max"
"56508","24_05_22_07",10,-0.3938,62,17,170,"ch3","fret","df","max"
"56509","24_05_22_07",10,-0.4073,62,18,180,"ch3","fret","df","max"
"56510","24_05_22_07",10,-0.4092,62,19,190,"ch3","fret","df","max"
"56511","24_05_22_07",10,-0.4037,62,20,200,"ch3","fret","df","max"
"56512","24_05_22_07",10,-0.429,62,21,210,"ch3","fret","df","max"
"56513","24_05_22_07",10,-0.4196,62,22,220,"ch3","fret","df","max"
"56514","24_05_22_07",10,-0.4155,62,23,230,"ch3","fret","df","max"
"56515","24_05_22_07",10,-0.4491,62,24,240,"ch3","fret","df","max"
"56516","24_05_22_07",10,-0.4353,62,25,250,"ch3","fret","df","max"
"56517","24_05_22_07",10,-0.4435,62,26,260,"ch3","fret","df","max"
"56518","24_05_22_07",10,-0.4487,62,27,270,"ch3","fret","df","max"
"56519","24_05_22_07",10,-0.4539,62,28,280,"ch3","fret","df","max"
"56520","24_05_22_07",10,-0.4529,62,30,290,"ch3","fret","df","max"
"56521","24_05_22_07",11,0.0091,43,0,0,"ch3","fret","df","max"
"56522","24_05_22_07",11,-0.0112,43,1,10,"ch3","fret","df","max"
"56523","24_05_22_07",11,0.0061,43,2,20,"ch3","fret","df","max"
"56524","24_05_22_07",11,-0.004,43,3,30,"ch3","fret","df","max"
"56525","24_05_22_07",11,-0.0127,43,4,40,"ch3","fret","df","max"
"56526","24_05_22_07",11,-0.046,43,5,50,"ch3","fret","df","max"
"56527","24_05_22_07",11,-0.0746,43,6,60,"ch3","fret","df","max"
"56528","24_05_22_07",11,-0.1073,43,7,70,"ch3","fret","df","max"
"56529","24_05_22_07",11,-0.155,43,8,80,"ch3","fret","df","max"
"56530","24_05_22_07",11,-0.2208,43,9,90,"ch3","fret","df","max"
"56531","24_05_22_07",11,-0.2478,43,10,100,"ch3","fret","df","max"
"56532","24_05_22_07",11,-0.2484,43,11,110,"ch3","fret","df","max"
"56533","24_05_22_07",11,-0.2765,43,12,120,"ch3","fret","df","max"
"56534","24_05_22_07",11,-0.3174,43,13,130,"ch3","fret","df","max"
"56535","24_05_22_07",11,-0.3354,43,14,140,"ch3","fret","df","max"
"56536","24_05_22_07",11,-0.3512,43,15,150,"ch3","fret","df","max"
"56537","24_05_22_07",11,-0.3468,43,16,160,"ch3","fret","df","max"
"56538","24_05_22_07",11,-0.3446,43,17,170,"ch3","fret","df","max"
"56539","24_05_22_07",11,-0.3572,43,18,180,"ch3","fret","df","max"
"56540","24_05_22_07",11,-0.3602,43,19,190,"ch3","fret","df","max"
"56541","24_05_22_07",11,-0.3529,43,20,200,"ch3","fret","df","max"
"56542","24_05_22_07",11,-0.3664,43,21,210,"ch3","fret","df","max"
"56543","24_05_22_07",11,-0.3821,43,22,220,"ch3","fret","df","max"
"56544","24_05_22_07",11,-0.3749,43,23,230,"ch3","fret","df","max"
"56545","24_05_22_07",11,-0.3532,43,24,240,"ch3","fret","df","max"
"56546","24_05_22_07",11,-0.3765,43,25,250,"ch3","fret","df","max"
"56547","24_05_22_07",11,-0.3958,43,26,260,"ch3","fret","df","max"
"56548","24_05_22_07",11,-0.415,43,27,270,"ch3","fret","df","max"
"56549","24_05_22_07",11,-0.4181,43,28,280,"ch3","fret","df","max"
"56550","24_05_22_07",11,-0.397,43,30,290,"ch3","fret","df","max"
"56551","24_06_5_01",1,-0.0114,82,0,0,"ch3","fret","df","max"
"56552","24_06_5_01",1,0.028,82,1,10,"ch3","fret","df","max"
"56553","24_06_5_01",1,-0.0767,82,2,20,"ch3","fret","df","max"
"56554","24_06_5_01",1,0.0258,82,3,30,"ch3","fret","df","max"
"56555","24_06_5_01",1,0.0343,82,4,40,"ch3","fret","df","max"
"56556","24_06_5_01",1,-0.0191,82,5,50,"ch3","fret","df","max"
"56557","24_06_5_01",1,0.0199,82,6,60,"ch3","fret","df","max"
"56558","24_06_5_01",1,-0.011,82,7,70,"ch3","fret","df","max"
"56559","24_06_5_01",1,-0.033,82,8,80,"ch3","fret","df","max"
"56560","24_06_5_01",1,-0.0279,82,9,90,"ch3","fret","df","max"
"56561","24_06_5_01",1,-0.0605,82,10,100,"ch3","fret","df","max"
"56562","24_06_5_01",1,-0.0895,82,11,110,"ch3","fret","df","max"
"56563","24_06_5_01",1,-0.1876,82,12,120,"ch3","fret","df","max"
"56564","24_06_5_01",1,-0.1977,82,13,130,"ch3","fret","df","max"
"56565","24_06_5_01",1,-0.1718,82,14,140,"ch3","fret","df","max"
"56566","24_06_5_01",1,-0.1498,82,15,150,"ch3","fret","df","max"
"56567","24_06_5_01",1,-0.1321,82,16,160,"ch3","fret","df","max"
"56568","24_06_5_01",1,-0.1033,82,17,170,"ch3","fret","df","max"
"56569","24_06_5_01",1,-0.1517,82,18,180,"ch3","fret","df","max"
"56570","24_06_5_01",1,-0.1095,82,19,190,"ch3","fret","df","max"
"56571","24_06_5_01",1,-0.0894,82,20,200,"ch3","fret","df","max"
"56572","24_06_5_01",1,-0.1402,82,21,210,"ch3","fret","df","max"
"56573","24_06_5_01",1,-0.1898,82,22,220,"ch3","fret","df","max"
"56574","24_06_5_01",1,-0.2193,82,23,230,"ch3","fret","df","max"
"56575","24_06_5_01",1,-0.1427,82,24,240,"ch3","fret","df","max"
"56576","24_06_5_01",1,-0.1463,82,25,250,"ch3","fret","df","max"
"56577","24_06_5_01",1,-0.2166,82,26,260,"ch3","fret","df","max"
"56578","24_06_5_01",1,-0.184,82,27,270,"ch3","fret","df","max"
"56579","24_06_5_01",1,-0.2351,82,28,280,"ch3","fret","df","max"
"56580","24_06_5_01",1,-0.2346,82,30,290,"ch3","fret","df","max"
"56581","24_06_5_01",2,-0.004,44,0,0,"ch3","fret","df","max"
"56582","24_06_5_01",2,0.0067,44,1,10,"ch3","fret","df","max"
"56583","24_06_5_01",2,0.0451,44,2,20,"ch3","fret","df","max"
"56584","24_06_5_01",2,-5e-04,44,3,30,"ch3","fret","df","max"
"56585","24_06_5_01",2,-0.0473,44,4,40,"ch3","fret","df","max"
"56586","24_06_5_01",2,-0.1211,44,5,50,"ch3","fret","df","max"
"56587","24_06_5_01",2,-0.0947,44,6,60,"ch3","fret","df","max"
"56588","24_06_5_01",2,-0.1184,44,7,70,"ch3","fret","df","max"
"56589","24_06_5_01",2,-0.1781,44,8,80,"ch3","fret","df","max"
"56590","24_06_5_01",2,-0.221,44,9,90,"ch3","fret","df","max"
"56591","24_06_5_01",2,-0.3148,44,10,100,"ch3","fret","df","max"
"56592","24_06_5_01",2,-0.3817,44,11,110,"ch3","fret","df","max"
"56593","24_06_5_01",2,-0.4439,44,12,120,"ch3","fret","df","max"
"56594","24_06_5_01",2,-0.4383,44,13,130,"ch3","fret","df","max"
"56595","24_06_5_01",2,-0.4448,44,14,140,"ch3","fret","df","max"
"56596","24_06_5_01",2,-0.4145,44,15,150,"ch3","fret","df","max"
"56597","24_06_5_01",2,-0.3876,44,16,160,"ch3","fret","df","max"
"56598","24_06_5_01",2,-0.3666,44,17,170,"ch3","fret","df","max"
"56599","24_06_5_01",2,-0.3639,44,18,180,"ch3","fret","df","max"
"56600","24_06_5_01",2,-0.3403,44,19,190,"ch3","fret","df","max"
"56601","24_06_5_01",2,-0.3064,44,20,200,"ch3","fret","df","max"
"56602","24_06_5_01",2,-0.2696,44,21,210,"ch3","fret","df","max"
"56603","24_06_5_01",2,-0.246,44,22,220,"ch3","fret","df","max"
"56604","24_06_5_01",2,-0.2485,44,23,230,"ch3","fret","df","max"
"56605","24_06_5_01",2,-0.2487,44,24,240,"ch3","fret","df","max"
"56606","24_06_5_01",2,-0.2349,44,25,250,"ch3","fret","df","max"
"56607","24_06_5_01",2,-0.2417,44,26,260,"ch3","fret","df","max"
"56608","24_06_5_01",2,-0.1793,44,27,270,"ch3","fret","df","max"
"56609","24_06_5_01",2,-0.1909,44,28,280,"ch3","fret","df","max"
"56610","24_06_5_01",2,-0.1968,44,30,290,"ch3","fret","df","max"
"56611","24_06_5_01",3,0.0324,11,0,0,"ch3","fret","df","max"
"56612","24_06_5_01",3,0.0175,11,1,10,"ch3","fret","df","max"
"56613","24_06_5_01",3,-0.012,11,2,20,"ch3","fret","df","max"
"56614","24_06_5_01",3,0.0086,11,3,30,"ch3","fret","df","max"
"56615","24_06_5_01",3,-0.0465,11,4,40,"ch3","fret","df","max"
"56616","24_06_5_01",3,-0.0192,11,5,50,"ch3","fret","df","max"
"56617","24_06_5_01",3,0.0442,11,6,60,"ch3","fret","df","max"
"56618","24_06_5_01",3,-0.0594,11,7,70,"ch3","fret","df","max"
"56619","24_06_5_01",3,-0.1433,11,8,80,"ch3","fret","df","max"
"56620","24_06_5_01",3,-0.1913,11,9,90,"ch3","fret","df","max"
"56621","24_06_5_01",3,-0.2806,11,10,100,"ch3","fret","df","max"
"56622","24_06_5_01",3,-0.3747,11,11,110,"ch3","fret","df","max"
"56623","24_06_5_01",3,-0.4875,11,12,120,"ch3","fret","df","max"
"56624","24_06_5_01",3,-0.4746,11,13,130,"ch3","fret","df","max"
"56625","24_06_5_01",3,-0.5464,11,14,140,"ch3","fret","df","max"
"56626","24_06_5_01",3,-0.5266,11,15,150,"ch3","fret","df","max"
"56627","24_06_5_01",3,-0.5037,11,16,160,"ch3","fret","df","max"
"56628","24_06_5_01",3,-0.5012,11,17,170,"ch3","fret","df","max"
"56629","24_06_5_01",3,-0.5256,11,18,180,"ch3","fret","df","max"
"56630","24_06_5_01",3,-0.5365,11,19,190,"ch3","fret","df","max"
"56631","24_06_5_01",3,-0.5224,11,20,200,"ch3","fret","df","max"
"56632","24_06_5_01",3,-0.4401,11,21,210,"ch3","fret","df","max"
"56633","24_06_5_01",3,-0.4462,11,22,220,"ch3","fret","df","max"
"56634","24_06_5_01",3,-0.417,11,23,230,"ch3","fret","df","max"
"56635","24_06_5_01",3,-0.4071,11,24,240,"ch3","fret","df","max"
"56636","24_06_5_01",3,-0.4349,11,25,250,"ch3","fret","df","max"
"56637","24_06_5_01",3,-0.4216,11,26,260,"ch3","fret","df","max"
"56638","24_06_5_01",3,-0.3991,11,27,270,"ch3","fret","df","max"
"56639","24_06_5_01",3,-0.4485,11,28,280,"ch3","fret","df","max"
"56640","24_06_5_01",3,-0.4704,11,30,290,"ch3","fret","df","max"
"56641","24_06_5_01",4,-0.0872,25,0,0,"ch3","fret","df","max"
"56642","24_06_5_01",4,-0.0259,25,1,10,"ch3","fret","df","max"
"56643","24_06_5_01",4,0.0249,25,2,20,"ch3","fret","df","max"
"56644","24_06_5_01",4,0.0273,25,3,30,"ch3","fret","df","max"
"56645","24_06_5_01",4,0.0609,25,4,40,"ch3","fret","df","max"
"56646","24_06_5_01",4,0.0744,25,5,50,"ch3","fret","df","max"
"56647","24_06_5_01",4,0.0722,25,6,60,"ch3","fret","df","max"
"56648","24_06_5_01",4,-0.0612,25,7,70,"ch3","fret","df","max"
"56649","24_06_5_01",4,-0.1149,25,8,80,"ch3","fret","df","max"
"56650","24_06_5_01",4,-0.0934,25,9,90,"ch3","fret","df","max"
"56651","24_06_5_01",4,-0.2387,25,10,100,"ch3","fret","df","max"
"56652","24_06_5_01",4,-0.2144,25,11,110,"ch3","fret","df","max"
"56653","24_06_5_01",4,-0.2943,25,12,120,"ch3","fret","df","max"
"56654","24_06_5_01",4,-0.2782,25,13,130,"ch3","fret","df","max"
"56655","24_06_5_01",4,-0.2908,25,14,140,"ch3","fret","df","max"
"56656","24_06_5_01",4,-0.3059,25,15,150,"ch3","fret","df","max"
"56657","24_06_5_01",4,-0.2373,25,16,160,"ch3","fret","df","max"
"56658","24_06_5_01",4,-0.1841,25,17,170,"ch3","fret","df","max"
"56659","24_06_5_01",4,-0.1999,25,18,180,"ch3","fret","df","max"
"56660","24_06_5_01",4,-0.1827,25,19,190,"ch3","fret","df","max"
"56661","24_06_5_01",4,-0.1733,25,20,200,"ch3","fret","df","max"
"56662","24_06_5_01",4,-0.1209,25,21,210,"ch3","fret","df","max"
"56663","24_06_5_01",4,-0.1346,25,22,220,"ch3","fret","df","max"
"56664","24_06_5_01",4,-0.1209,25,23,230,"ch3","fret","df","max"
"56665","24_06_5_01",4,-0.1507,25,24,240,"ch3","fret","df","max"
"56666","24_06_5_01",4,-0.1547,25,25,250,"ch3","fret","df","max"
"56667","24_06_5_01",4,-0.1604,25,26,260,"ch3","fret","df","max"
"56668","24_06_5_01",4,-0.1655,25,27,270,"ch3","fret","df","max"
"56669","24_06_5_01",4,-0.18,25,28,280,"ch3","fret","df","max"
"56670","24_06_5_01",4,-0.1679,25,30,290,"ch3","fret","df","max"
"56671","24_06_5_01",5,0.0453,26,0,0,"ch3","fret","df","max"
"56672","24_06_5_01",5,-0.0072,26,1,10,"ch3","fret","df","max"
"56673","24_06_5_01",5,-3e-04,26,2,20,"ch3","fret","df","max"
"56674","24_06_5_01",5,-0.0249,26,3,30,"ch3","fret","df","max"
"56675","24_06_5_01",5,-0.0129,26,4,40,"ch3","fret","df","max"
"56676","24_06_5_01",5,-0.0243,26,5,50,"ch3","fret","df","max"
"56677","24_06_5_01",5,0.0222,26,6,60,"ch3","fret","df","max"
"56678","24_06_5_01",5,-0.0173,26,7,70,"ch3","fret","df","max"
"56679","24_06_5_01",5,-0.0382,26,8,80,"ch3","fret","df","max"
"56680","24_06_5_01",5,-0.0556,26,9,90,"ch3","fret","df","max"
"56681","24_06_5_01",5,-0.0964,26,10,100,"ch3","fret","df","max"
"56682","24_06_5_01",5,-0.0563,26,11,110,"ch3","fret","df","max"
"56683","24_06_5_01",5,-0.1701,26,12,120,"ch3","fret","df","max"
"56684","24_06_5_01",5,-0.1293,26,13,130,"ch3","fret","df","max"
"56685","24_06_5_01",5,-0.1002,26,14,140,"ch3","fret","df","max"
"56686","24_06_5_01",5,-0.0306,26,15,150,"ch3","fret","df","max"
"56687","24_06_5_01",5,-0.0297,26,16,160,"ch3","fret","df","max"
"56688","24_06_5_01",5,-0.0569,26,17,170,"ch3","fret","df","max"
"56689","24_06_5_01",5,-0.0316,26,18,180,"ch3","fret","df","max"
"56690","24_06_5_01",5,-0.067,26,19,190,"ch3","fret","df","max"
"56691","24_06_5_01",5,-0.0303,26,20,200,"ch3","fret","df","max"
"56692","24_06_5_01",5,0.0276,26,21,210,"ch3","fret","df","max"
"56693","24_06_5_01",5,0.064,26,22,220,"ch3","fret","df","max"
"56694","24_06_5_01",5,0.1829,26,23,230,"ch3","fret","df","max"
"56695","24_06_5_01",5,0.2266,26,24,240,"ch3","fret","df","max"
"56696","24_06_5_01",5,0.187,26,25,250,"ch3","fret","df","max"
"56697","24_06_5_01",5,0.1459,26,26,260,"ch3","fret","df","max"
"56698","24_06_5_01",5,0.1446,26,27,270,"ch3","fret","df","max"
"56699","24_06_5_01",5,0.0823,26,28,280,"ch3","fret","df","max"
"56700","24_06_5_01",5,0.0981,26,30,290,"ch3","fret","df","max"
"56701","24_06_5_01",6,-0.0998,45,0,0,"ch3","fret","df","max"
"56702","24_06_5_01",6,0.0078,45,1,10,"ch3","fret","df","max"
"56703","24_06_5_01",6,0.0188,45,2,20,"ch3","fret","df","max"
"56704","24_06_5_01",6,0.0248,45,3,30,"ch3","fret","df","max"
"56705","24_06_5_01",6,0.0483,45,4,40,"ch3","fret","df","max"
"56706","24_06_5_01",6,0.0208,45,5,50,"ch3","fret","df","max"
"56707","24_06_5_01",6,-0.0217,45,6,60,"ch3","fret","df","max"
"56708","24_06_5_01",6,-0.0197,45,7,70,"ch3","fret","df","max"
"56709","24_06_5_01",6,-0.1376,45,8,80,"ch3","fret","df","max"
"56710","24_06_5_01",6,-0.1238,45,9,90,"ch3","fret","df","max"
"56711","24_06_5_01",6,-0.2031,45,10,100,"ch3","fret","df","max"
"56712","24_06_5_01",6,-0.3074,45,11,110,"ch3","fret","df","max"
"56713","24_06_5_01",6,-0.3753,45,12,120,"ch3","fret","df","max"
"56714","24_06_5_01",6,-0.4441,45,13,130,"ch3","fret","df","max"
"56715","24_06_5_01",6,-0.4118,45,14,140,"ch3","fret","df","max"
"56716","24_06_5_01",6,-0.4611,45,15,150,"ch3","fret","df","max"
"56717","24_06_5_01",6,-0.4621,45,16,160,"ch3","fret","df","max"
"56718","24_06_5_01",6,-0.429,45,17,170,"ch3","fret","df","max"
"56719","24_06_5_01",6,-0.415,45,18,180,"ch3","fret","df","max"
"56720","24_06_5_01",6,-0.4048,45,19,190,"ch3","fret","df","max"
"56721","24_06_5_01",6,-0.3462,45,20,200,"ch3","fret","df","max"
"56722","24_06_5_01",6,-0.335,45,21,210,"ch3","fret","df","max"
"56723","24_06_5_01",6,-0.3695,45,22,220,"ch3","fret","df","max"
"56724","24_06_5_01",6,-0.3828,45,23,230,"ch3","fret","df","max"
"56725","24_06_5_01",6,-0.4218,45,24,240,"ch3","fret","df","max"
"56726","24_06_5_01",6,-0.4248,45,25,250,"ch3","fret","df","max"
"56727","24_06_5_01",6,-0.394,45,26,260,"ch3","fret","df","max"
"56728","24_06_5_01",6,-0.395,45,27,270,"ch3","fret","df","max"
"56729","24_06_5_01",6,-0.4618,45,28,280,"ch3","fret","df","max"
"56730","24_06_5_01",6,-0.4946,45,30,290,"ch3","fret","df","max"
"56731","24_06_5_01",7,0.005,63,0,0,"ch3","fret","df","max"
"56732","24_06_5_01",7,0.0872,63,1,10,"ch3","fret","df","max"
"56733","24_06_5_01",7,-0.0177,63,2,20,"ch3","fret","df","max"
"56734","24_06_5_01",7,-0.0411,63,3,30,"ch3","fret","df","max"
"56735","24_06_5_01",7,-0.0334,63,4,40,"ch3","fret","df","max"
"56736","24_06_5_01",7,0.0615,63,5,50,"ch3","fret","df","max"
"56737","24_06_5_01",7,0.1286,63,6,60,"ch3","fret","df","max"
"56738","24_06_5_01",7,0.0142,63,7,70,"ch3","fret","df","max"
"56739","24_06_5_01",7,0.0145,63,8,80,"ch3","fret","df","max"
"56740","24_06_5_01",7,-0.0594,63,9,90,"ch3","fret","df","max"
"56741","24_06_5_01",7,-0.1635,63,10,100,"ch3","fret","df","max"
"56742","24_06_5_01",7,-0.1771,63,11,110,"ch3","fret","df","max"
"56743","24_06_5_01",7,-0.2371,63,12,120,"ch3","fret","df","max"
"56744","24_06_5_01",7,-0.2073,63,13,130,"ch3","fret","df","max"
"56745","24_06_5_01",7,-0.2445,63,14,140,"ch3","fret","df","max"
"56746","24_06_5_01",7,-0.2723,63,15,150,"ch3","fret","df","max"
"56747","24_06_5_01",7,-0.3054,63,16,160,"ch3","fret","df","max"
"56748","24_06_5_01",7,-0.2484,63,17,170,"ch3","fret","df","max"
"56749","24_06_5_01",7,-0.2552,63,18,180,"ch3","fret","df","max"
"56750","24_06_5_01",7,-0.2496,63,19,190,"ch3","fret","df","max"
"56751","24_06_5_01",7,-0.2244,63,20,200,"ch3","fret","df","max"
"56752","24_06_5_01",7,-0.2419,63,21,210,"ch3","fret","df","max"
"56753","24_06_5_01",7,-0.1972,63,22,220,"ch3","fret","df","max"
"56754","24_06_5_01",7,-0.1464,63,23,230,"ch3","fret","df","max"
"56755","24_06_5_01",7,-0.1286,63,24,240,"ch3","fret","df","max"
"56756","24_06_5_01",7,-0.1889,63,25,250,"ch3","fret","df","max"
"56757","24_06_5_01",7,-0.1742,63,26,260,"ch3","fret","df","max"
"56758","24_06_5_01",7,-0.1425,63,27,270,"ch3","fret","df","max"
"56759","24_06_5_01",7,-0.1263,63,28,280,"ch3","fret","df","max"
"56760","24_06_5_01",7,-0.0993,63,30,290,"ch3","fret","df","max"
"56761","24_06_5_01",8,-0.0157,107,0,0,"ch3","fret","df","max"
"56762","24_06_5_01",8,-0.0166,107,1,10,"ch3","fret","df","max"
"56763","24_06_5_01",8,0.0023,107,2,20,"ch3","fret","df","max"
"56764","24_06_5_01",8,0.0224,107,3,30,"ch3","fret","df","max"
"56765","24_06_5_01",8,0.0077,107,4,40,"ch3","fret","df","max"
"56766","24_06_5_01",8,-0.0556,107,5,50,"ch3","fret","df","max"
"56767","24_06_5_01",8,-0.0877,107,6,60,"ch3","fret","df","max"
"56768","24_06_5_01",8,-0.1089,107,7,70,"ch3","fret","df","max"
