,id,lab_id,roi,dist,index,time,abs_int,dF_int,dF/F0_int
104,07_05_25_cell11_Fc,oreol,1,446,104,104.0,1.73,1.1939035373242968,2.227031178988615
105,07_05_25_cell11_Fc,oreol,1,446,105,105.0,1.9833,1.4606364652725778,2.7944236029032434
106,07_05_25_cell11_Fc,oreol,1,446,106,106.0,0.9033,0.3939143342823218,0.7732619612070585
107,07_05_25_cell11_Fc,oreol,1,446,107,107.0,0.9067,0.4103776059307338,0.8268923061132897
108,07_05_25_cell11_Fc,oreol,1,446,108,108.0,0.4967,0.013307656291172754,0.027531619366803164
109,07_05_25_cell11_Fc,oreol,1,446,109,109.0,0.77,0.29934817497465815,0.6360289263906287
110,07_05_25_cell11_Fc,oreol,1,446,110,110.0,0.6833,0.2251447634355428,0.4913801395913621
111,07_05_25_cell11_Fc,oreol,1,446,111,111.0,0.1633,-0.2826514072227331,-0.6337692336072199
112,07_05_25_cell11_Fc,oreol,1,446,112,112.0,0.1733,-0.2607170836478382,-0.6006608298204855
113,07_05_25_cell11_Fc,oreol,1,446,113,113.0,0.0,-0.42240269488002596,-1.0
114,07_05_25_cell11_Fc,oreol,1,446,114,114.0,0.9067,0.49563259013049743,1.2058187348047877
115,07_05_25_cell11_Fc,oreol,1,446,115,115.0,0.0833,-0.31659947475442257,-0.7916316649994675
116,07_05_25_cell11_Fc,oreol,1,446,116,116.0,0.0733,-0.31576656197631764,-0.8115308325257359
117,07_05_25_cell11_Fc,oreol,1,446,117,117.0,0.0,-0.37852689554519225,-1.0
118,07_05_25_cell11_Fc,oreol,1,446,118,118.0,0.7233,0.3551301050520459,0.9644948163809846
119,07_05_25_cell11_Fc,oreol,1,446,120,119.0,1.0333,0.675221417353474,1.885503908759766
120,07_05_25_cell11_Fc,oreol,2,437,0,0.0,8.6458,-0.6873304510418485,-0.07364388613778758
121,07_05_25_cell11_Fc,oreol,2,437,1,1.0,8.7139,-0.5983313173309348,-0.06425227325823943
122,07_05_25_cell11_Fc,oreol,2,437,2,2.0,8.6306,-0.6612426781209848,-0.0711641236165055
123,07_05_25_cell11_Fc,oreol,2,437,3,3.0,8.5175,-0.7543357960436836,-0.0813577604950209
