cell,feature,time,int
cell18_01,10,61,0.194574860202094
cell18_01,10,62,0.189172144128488
cell18_01,10,63,0.16723193138340373
cell18_01,10,64,0.1321107731980436
cell18_01,10,65,0.15065239022886232
cell18_01,10,66,0.1586548568385353
cell18_01,10,67,0.18994996706515493
cell18_01,10,68,0.09804773450310442
cell18_01,10,69,0.1452917186383194
cell18_01,10,70,0.1407999663644137
cell18_01,10,71,0.1755987835129567
cell18_01,10,72,0.14984653763681988
cell18_01,10,73,0.15650358078847423
cell18_01,10,74,0.13159923198744272
cell18_01,10,75,0.15607612854399974
cell18_01,10,76,0.13573360615531235
cell18_01,10,77,0.12401721020840055
cell18_01,10,78,0.13309881855002595
cell18_01,10,79,0.121389430016958
cell18_01,10,80,0.12347063192858047
cell18_01,10,81,0.1311087130183735
cell18_01,10,82,0.11223074012305033
cell18_01,10,83,0.13848051238210027
cell18_01,10,84,0.11178226563704399
cell18_01,10,85,0.15784900424649287
cell18_01,10,86,0.09746611915406515
cell18_01,10,87,0.11857244965173169
cell18_01,10,88,0.10086471486833073
cell18_01,10,89,0.12774515437332712
cell18_01,10,90,0.09310750774319235
cell18_01,10,91,0.1043123624795035
cell18_01,10,92,0.11640715877398304
cell18_01,10,93,0.08772581391111801
cell18_01,10,94,0.11380040082407195
cell18_01,10,95,0.09396241223214176
cell18_01,10,96,0.0855465082056816
cell18_01,10,97,0.07137050999957957
cell18_01,10,98,0.07794346418510799
cell18_01,10,99,0.0640687847742912
cell18_01,10,100,0.085441396998024
cell18_01,10,101,0.05869409835606075
cell18_01,10,102,0.06770563255924773
cell18_01,10,103,0.08230207559598059
cell18_01,10,104,0.09572127310694734
cell18_01,10,105,0.09396941964598564
cell18_01,10,106,0.06195254579344953
cell18_01,10,107,0.05273078917494714
cell18_01,10,108,0.021638893949799044
cell18_01,10,109,0.042822305999747866
cell18_01,10,110,0.06869367791123007
cell18_01,10,111,0.08789399184337034
cell18_01,10,112,0.039437725113169834
cell18_01,10,113,0.04768545120737746
cell18_01,10,114,0.05282188555491718
cell18_01,10,115,0.04064300029431146
cell18_01,10,116,0.05694925230894293
cell18_01,10,117,0.04987176432665774
cell30_01,2,1,0.007682796845022296
cell30_01,2,2,0.0015317532605955478
cell30_01,2,3,0.11205751826514981
cell30_01,2,4,0.12269917249665688
cell30_01,2,5,0.11712486192128045
cell30_01,2,6,0.12012015271021867
cell30_01,2,7,0.11575744656111309
cell30_01,2,8,0.1154900098835293
cell30_01,2,9,0.1068343636751224
cell30_01,2,10,0.11334586539020547
cell30_01,2,11,0.11767136295808209
cell30_01,2,12,0.11282727078932561
cell30_01,2,13,0.10902269335865573
cell30_01,2,14,0.1113761361213929
cell30_01,2,15,0.10762272048991281
cell30_01,2,16,0.11480397666711872
cell30_01,2,17,0.11007151024204939
cell30_01,2,18,0.09418809712990044
cell30_01,2,19,0.10105773143931306
cell30_01,2,20,0.11060173252456332
cell30_01,2,21,0.11758531811398998
cell30_01,2,22,0.11869459894188085
cell30_01,2,23,0.11114125695238454
cell30_01,2,24,0.11691091257921346
cell30_01,2,25,0.10411813724540203
cell30_01,2,26,0.10855060948431214
cell30_01,2,27,0.10403209240130991
cell30_01,2,28,0.11854343908063786
cell30_01,2,29,0.10576229142846062
cell30_01,2,30,0.11071568380457734
cell30_01,2,31,0.10710877696168661
cell30_01,2,32,0.09992519524815392
cell30_01,2,33,0.11231797833375305
cell30_01,2,34,0.10843665820429824
cell30_01,2,35,0.09543691013740037
cell30_01,2,36,0.10271583884033247
cell30_01,2,37,0.11427142884827804
cell30_01,2,38,0.10609484312319514
cell30_01,2,39,0.09658805061917386
cell30_01,2,40,0.09586713435786122
cell30_01,2,41,0.11247844034030335
cell30_01,2,42,0.1057181062382511
cell30_01,2,43,0.094936919827135
cell30_01,2,44,0.09410902889478873
cell30_01,2,45,0.08850216081083687
cell30_01,2,46,0.09962752659832158
cell30_01,2,47,0.08887192108680049
cell30_01,2,48,0.09385089436251225
cell30_01,2,49,0.09117187651402098
cell30_01,2,50,0.08956260537586472
cell30_01,2,51,0.08924400689909101
cell30_01,2,52,0.08199996124106111
cell30_01,2,53,0.08900680219375577
cell30_01,2,54,0.07867676983004188
cell30_01,2,55,0.0832045890583514
cell30_01,2,56,0.09006027014980321
cell30_01,2,57,0.08848820759287604
cell30_01,2,58,0.07978139958527923
cell30_01,2,59,0.07610937772523774
cell30_01,2,60,0.06833045871204038
cell30_01,2,61,0.07178388015736112
cell30_01,2,62,0.06437704695645415
cell30_01,2,63,0.07356524098370174
cell30_01,2,64,0.0640724016976414
cell30_01,2,65,0.06555609387414955
cell30_01,2,66,0.0792883858839944
cell30_01,2,67,0.06580260072479197
cell30_01,2,68,0.06523749539737585
cell30_01,2,69,0.0613678029495551
cell30_01,2,70,0.07527683572023783
cell30_01,2,71,0.059507373888102774
cell30_01,2,72,0.054856301234472035
cell30_01,2,73,0.05841669735082638
cell30_01,2,74,0.06460960058913574
cell30_01,2,75,0.05425398732582695
cell30_01,2,76,0.06003527063428994
cell30_01,2,77,0.06279568225421982
