"","id","roi","int","index_app","i_app"
"2169","24_05_30_cell3_ch1",5,3.2664,23,"100"
"2170","24_05_30_cell3_ch1",5,2.7371,24,"100"
"2171","24_05_30_cell3_ch1",5,2.3589,25,"100"
"2172","24_05_30_cell3_ch1",5,2.0798,26,"100"
"2173","24_05_30_cell3_ch1",5,1.8606,27,"100"
"2174","24_05_30_cell3_ch1",5,1.6886,28,"100"
"2175","24_05_30_cell3_ch1",5,1.5502,29,"100"
"2176","24_05_30_cell3_ch1",5,1.4364,30,"100"
"2177","24_05_30_cell3_ch1",5,1.3408,31,"100"
"2178","24_05_30_cell3_ch1",5,1.2613,32,"100"
"2179","24_05_30_cell3_ch1",5,1.1951,33,"100"
"2180","24_05_30_cell3_ch1",5,1.137,34,"100"
"2181","24_05_30_cell3_ch1",5,1.0842,35,"100"
"2182","24_05_30_cell3_ch1",5,1.0393,36,"100"
"2183","24_05_30_cell3_ch1",5,0.9987,37,"100"
"2184","24_05_30_cell3_ch1",5,0.9582,38,"100"
"2185","24_05_30_cell3_ch1",5,0.9246,39,"100"
"2186","24_05_30_cell3_ch1",5,0.8969,40,"100"
"2187","24_05_30_cell3_ch1",5,0.8694,41,"100"
"2188","24_05_30_cell3_ch1",5,0.8461,42,"100"
"2189","24_05_30_cell3_ch1",5,0.8209,43,"100"
"2190","24_05_30_cell3_ch1",5,0.7991,44,"100"
"2191","24_05_30_cell3_ch1",5,0.7814,45,"100"
"2192","24_05_30_cell3_ch1",5,0.7591,46,"100"
"2193","24_05_30_cell3_ch1",5,0.7369,47,"100"
"2194","24_05_30_cell3_ch1",5,0.7216,48,"100"
"2195","24_05_30_cell3_ch1",5,0.7039,49,"100"
"2196","24_05_30_cell3_ch1",5,0.6868,50,"100"
"2197","24_05_30_cell3_ch1",5,0.6749,51,"100"
"2198","24_05_30_cell3_ch1",5,0.6572,52,"100"
"2199","24_05_30_cell3_ch1",5,0.6448,53,"100"
"2200","24_05_30_cell3_ch1",5,0.6375,54,"100"
"2201","24_05_30_cell4_ch1",1,0.0093,0,"25"
"2202","24_05_30_cell4_ch1",1,-0.0105,1,"25"
"2203","24_05_30_cell4_ch1",1,0.0031,2,"25"
"2204","24_05_30_cell4_ch1",1,-0.0017,3,"25"
"2205","24_05_30_cell4_ch1",1,0.0796,4,"25"
"2206","24_05_30_cell4_ch1",1,0.4719,5,"25"
"2207","24_05_30_cell4_ch1",1,0.8682,6,"25"
"2208","24_05_30_cell4_ch1",1,1.193,7,"25"
"2209","24_05_30_cell4_ch1",1,1.4884,8,"25"
"2210","24_05_30_cell4_ch1",1,1.7381,9,"25"
"2211","24_05_30_cell4_ch1",1,1.9606,10,"25"
"2212","24_05_30_cell4_ch1",1,2.1593,11,"25"
"2213","24_05_30_cell4_ch1",1,2.3276,12,"25"
"2214","24_05_30_cell4_ch1",1,2.4931,13,"25"
"2215","24_05_30_cell4_ch1",1,2.6268,14,"25"
"2216","24_05_30_cell4_ch1",1,2.7484,15,"25"
"2217","24_05_30_cell4_ch1",1,2.8552,16,"25"
"2218","24_05_30_cell4_ch1",1,2.9803,17,"25"
"2219","24_05_30_cell4_ch1",1,3.0479,18,"25"
"2220","24_05_30_cell4_ch1",1,3.1419,19,"25"
"2221","24_05_30_cell4_ch1",1,3.2261,20,"25"
"2222","24_05_30_cell4_ch1",1,3.2932,21,"25"
"2223","24_05_30_cell4_ch1",1,3.374,22,"25"
"2224","24_05_30_cell4_ch1",1,3.4666,23,"25"
"2225","24_05_30_cell4_ch1",1,3.3732,24,"25"
"2226","24_05_30_cell4_ch1",1,2.7834,25,"25"
"2227","24_05_30_cell4_ch1",1,2.227,26,"25"
"2228","24_05_30_cell4_ch1",1,1.8151,27,"25"
"2229","24_05_30_cell4_ch1",1,1.5255,28,"25"
"2230","24_05_30_cell4_ch1",1,1.2961,29,"25"
"2231","24_05_30_cell4_ch1",1,1.1296,30,"25"
"2232","24_05_30_cell4_ch1",1,0.9951,31,"25"
"2233","24_05_30_cell4_ch1",1,0.8725,32,"25"
"2234","24_05_30_cell4_ch1",1,0.7975,33,"25"
"2235","24_05_30_cell4_ch1",1,0.7238,34,"25"
"2236","24_05_30_cell4_ch1",1,0.6778,35,"25"
"2237","24_05_30_cell4_ch1",1,0.6272,36,"25"
"2238","24_05_30_cell4_ch1",1,0.5928,37,"25"
"2239","24_05_30_cell4_ch1",1,0.5647,38,"25"
"2240","24_05_30_cell4_ch1",1,0.5325,39,"25"
"2241","24_05_30_cell4_ch1",1,0.5039,40,"25"
"2242","24_05_30_cell4_ch1",1,0.4804,41,"25"
"2243","24_05_30_cell4_ch1",1,0.4745,42,"25"
"2244","24_05_30_cell4_ch1",1,0.4515,43,"25"
"2245","24_05_30_cell4_ch1",1,0.4408,44,"25"
"2246","24_05_30_cell4_ch1",1,0.4318,45,"25"
"2247","24_05_30_cell4_ch1",1,0.4213,46,"25"
"2248","24_05_30_cell4_ch1",1,0.4079,47,"25"
"2249","24_05_30_cell4_ch1",1,0.3925,48,"25"
"2250","24_05_30_cell4_ch1",1,0.3771,49,"25"
"2251","24_05_30_cell4_ch1",1,0.3775,50,"25"
"2252","24_05_30_cell4_ch1",1,0.3678,51,"25"
"2253","24_05_30_cell4_ch1",1,0.3505,52,"25"
"2254","24_05_30_cell4_ch1",1,0.3569,53,"25"
"2255","24_05_30_cell4_ch1",1,0.3423,54,"25"
"2256","24_05_30_cell4_ch1",2,0.0044,0,"25"
"2257","24_05_30_cell4_ch1",2,-0.0043,1,"25"
"2258","24_05_30_cell4_ch1",2,0.0015,2,"25"
"2259","24_05_30_cell4_ch1",2,-0.0024,3,"25"
"2260","24_05_30_cell4_ch1",2,0.1146,4,"25"
"2261","24_05_30_cell4_ch1",2,0.5034,5,"25"
"2262","24_05_30_cell4_ch1",2,0.8184,6,"25"
"2263","24_05_30_cell4_ch1",2,1.061,7,"25"
"2264","24_05_30_cell4_ch1",2,1.2708,8,"25"
"2265","24_05_30_cell4_ch1",2,1.4479,9,"25"
"2266","24_05_30_cell4_ch1",2,1.6058,10,"25"
"2267","24_05_30_cell4_ch1",2,1.7446,11,"25"
"2268","24_05_30_cell4_ch1",2,1.874,12,"25"
"2269","24_05_30_cell4_ch1",2,1.9951,13,"25"
"2270","24_05_30_cell4_ch1",2,2.0953,14,"25"
"2271","24_05_30_cell4_ch1",2,2.1857,15,"25"
"2272","24_05_30_cell4_ch1",2,2.2703,16,"25"
"2273","24_05_30_cell4_ch1",2,2.3603,17,"25"
"2274","24_05_30_cell4_ch1",2,2.4184,18,"25"
"2275","24_05_30_cell4_ch1",2,2.4889,19,"25"
"2276","24_05_30_cell4_ch1",2,2.5583,20,"25"
"2277","24_05_30_cell4_ch1",2,2.6221,21,"25"
"2278","24_05_30_cell4_ch1",2,2.6825,22,"25"
"2279","24_05_30_cell4_ch1",2,2.7509,23,"25"
"2280","24_05_30_cell4_ch1",2,2.5948,24,"25"
"2281","24_05_30_cell4_ch1",2,2.0953,25,"25"
"2282","24_05_30_cell4_ch1",2,1.7556,26,"25"
"2283","24_05_30_cell4_ch1",2,1.5144,27,"25"
"2284","24_05_30_cell4_ch1",2,1.3375,28,"25"
"2285","24_05_30_cell4_ch1",2,1.1959,29,"25"
"2286","24_05_30_cell4_ch1",2,1.0859,30,"25"
"2287","24_05_30_cell4_ch1",2,0.9944,31,"25"
"2288","24_05_30_cell4_ch1",2,0.9128,32,"25"
"2289","24_05_30_cell4_ch1",2,0.8538,33,"25"
"2290","24_05_30_cell4_ch1",2,0.7992,34,"25"
"2291","24_05_30_cell4_ch1",2,0.7599,35,"25"
"2292","24_05_30_cell4_ch1",2,0.7191,36,"25"
"2293","24_05_30_cell4_ch1",2,0.688,37,"25"
"2294","24_05_30_cell4_ch1",2,0.6597,38,"25"
"2295","24_05_30_cell4_ch1",2,0.6326,39,"25"
"2296","24_05_30_cell4_ch1",2,0.6069,40,"25"
"2297","24_05_30_cell4_ch1",2,0.5859,41,"25"
"2298","24_05_30_cell4_ch1",2,0.5685,42,"25"
"2299","24_05_30_cell4_ch1",2,0.5487,43,"25"
"2300","24_05_30_cell4_ch1",2,0.5348,44,"25"
"2301","24_05_30_cell4_ch1",2,0.521,45,"25"
"2302","24_05_30_cell4_ch1",2,0.5078,46,"25"
"2303","24_05_30_cell4_ch1",2,0.492,47,"25"
"2304","24_05_30_cell4_ch1",2,0.4793,48,"25"
"2305","24_05_30_cell4_ch1",2,0.4671,49,"25"
"2306","24_05_30_cell4_ch1",2,0.4594,50,"25"
"2307","24_05_30_cell4_ch1",2,0.449,51,"25"
"2308","24_05_30_cell4_ch1",2,0.4357,52,"25"
"2309","24_05_30_cell4_ch1",2,0.4313,53,"25"
"2310","24_05_30_cell4_ch1",2,0.4211,54,"25"
"2311","24_05_30_cell4_ch1",3,0.0013,0,"25"
"2312","24_05_30_cell4_ch1",3,-0.004,1,"25"
"2313","24_05_30_cell4_ch1",3,3e-04,2,"25"
"2314","24_05_30_cell4_ch1",3,-0.0029,3,"25"
"2315","24_05_30_cell4_ch1",3,0.0889,4,"25"
"2316","24_05_30_cell4_ch1",3,0.5104,5,"25"
"2317","24_05_30_cell4_ch1",3,1.0636,6,"25"
"2318","24_05_30_cell4_ch1",3,1.6079,7,"25"
"2319","24_05_30_cell4_ch1",3,2.0934,8,"25"
"2320","24_05_30_cell4_ch1",3,2.5829,9,"25"
"2321","24_05_30_cell4_ch1",3,3.0196,10,"25"
"2322","24_05_30_cell4_ch1",3,3.4083,11,"25"
"2323","24_05_30_cell4_ch1",3,3.7332,12,"25"
"2324","24_05_30_cell4_ch1",3,4.0594,13,"25"
"2325","24_05_30_cell4_ch1",3,4.3421,14,"25"
"2326","24_05_30_cell4_ch1",3,4.6132,15,"25"
"2327","24_05_30_cell4_ch1",3,4.8258,16,"25"
"2328","24_05_30_cell4_ch1",3,5.0101,17,"25"
"2329","24_05_30_cell4_ch1",3,5.1896,18,"25"
"2330","24_05_30_cell4_ch1",3,5.3465,19,"25"
"2331","24_05_30_cell4_ch1",3,5.4767,20,"25"
"2332","24_05_30_cell4_ch1",3,5.6644,21,"25"
"2333","24_05_30_cell4_ch1",3,5.7856,22,"25"
"2334","24_05_30_cell4_ch1",3,5.9009,23,"25"
"2335","24_05_30_cell4_ch1",3,5.9011,24,"25"
"2336","24_05_30_cell4_ch1",3,5.1588,25,"25"
"2337","24_05_30_cell4_ch1",3,4.3447,26,"25"
"2338","24_05_30_cell4_ch1",3,3.5823,27,"25"
"2339","24_05_30_cell4_ch1",3,2.9902,28,"25"
"2340","24_05_30_cell4_ch1",3,2.498,29,"25"
"2341","24_05_30_cell4_ch1",3,2.0958,30,"25"
"2342","24_05_30_cell4_ch1",3,1.7775,31,"25"
"2343","24_05_30_cell4_ch1",3,1.4978,32,"25"
"2344","24_05_30_cell4_ch1",3,1.3103,33,"25"
"2345","24_05_30_cell4_ch1",3,1.1226,34,"25"
"2346","24_05_30_cell4_ch1",3,1.0062,35,"25"
"2347","24_05_30_cell4_ch1",3,0.8833,36,"25"
"2348","24_05_30_cell4_ch1",3,0.8104,37,"25"
"2349","24_05_30_cell4_ch1",3,0.7321,38,"25"
"2350","24_05_30_cell4_ch1",3,0.6647,39,"25"
"2351","24_05_30_cell4_ch1",3,0.619,40,"25"
"2352","24_05_30_cell4_ch1",3,0.5689,41,"25"
"2353","24_05_30_cell4_ch1",3,0.5439,42,"25"
"2354","24_05_30_cell4_ch1",3,0.5071,43,"25"
"2355","24_05_30_cell4_ch1",3,0.4834,44,"25"
"2356","24_05_30_cell4_ch1",3,0.447,45,"25"
"2357","24_05_30_cell4_ch1",3,0.4442,46,"25"
"2358","24_05_30_cell4_ch1",3,0.4181,47,"25"
"2359","24_05_30_cell4_ch1",3,0.403,48,"25"
"2360","24_05_30_cell4_ch1",3,0.3909,49,"25"
"2361","24_05_30_cell4_ch1",3,0.3872,50,"25"
"2362","24_05_30_cell4_ch1",3,0.3623,51,"25"
"2363","24_05_30_cell4_ch1",3,0.3543,52,"25"
"2364","24_05_30_cell4_ch1",3,0.3516,53,"25"
"2365","24_05_30_cell4_ch1",3,0.3331,54,"25"
"2366","24_05_30_cell4_ch1",4,0.0031,0,"25"
"2367","24_05_30_cell4_ch1",4,-0.0035,1,"25"
"2368","24_05_30_cell4_ch1",4,-2e-04,2,"25"
"2369","24_05_30_cell4_ch1",4,-0.0034,3,"25"
"2370","24_05_30_cell4_ch1",4,0.1322,4,"25"
"2371","24_05_30_cell4_ch1",4,0.5993,5,"25"
"2372","24_05_30_cell4_ch1",4,0.9983,6,"25"
"2373","24_05_30_cell4_ch1",4,1.3397,7,"25"
"2374","24_05_30_cell4_ch1",4,1.622,8,"25"
"2375","24_05_30_cell4_ch1",4,1.8861,9,"25"
"2376","24_05_30_cell4_ch1",4,2.1182,10,"25"
"2377","24_05_30_cell4_ch1",4,2.3211,11,"25"
"2378","24_05_30_cell4_ch1",4,2.5022,12,"25"
"2379","24_05_30_cell4_ch1",4,2.6753,13,"25"
"2380","24_05_30_cell4_ch1",4,2.8278,14,"25"
"2381","24_05_30_cell4_ch1",4,2.9648,15,"25"
"2382","24_05_30_cell4_ch1",4,3.0862,16,"25"
"2383","24_05_30_cell4_ch1",4,3.193,17,"25"
"2384","24_05_30_cell4_ch1",4,3.2915,18,"25"
"2385","24_05_30_cell4_ch1",4,3.3797,19,"25"
"2386","24_05_30_cell4_ch1",4,3.4693,20,"25"
"2387","24_05_30_cell4_ch1",4,3.5786,21,"25"
"2388","24_05_30_cell4_ch1",4,3.6557,22,"25"
"2389","24_05_30_cell4_ch1",4,3.7293,23,"25"
"2390","24_05_30_cell4_ch1",4,3.5594,24,"25"
"2391","24_05_30_cell4_ch1",4,2.8891,25,"25"
"2392","24_05_30_cell4_ch1",4,2.4169,26,"25"
"2393","24_05_30_cell4_ch1",4,2.0456,27,"25"
"2394","24_05_30_cell4_ch1",4,1.7701,28,"25"
"2395","24_05_30_cell4_ch1",4,1.5497,29,"25"
"2396","24_05_30_cell4_ch1",4,1.3705,30,"25"
"2397","24_05_30_cell4_ch1",4,1.2277,31,"25"
"2398","24_05_30_cell4_ch1",4,1.1013,32,"25"
"2399","24_05_30_cell4_ch1",4,1.0111,33,"25"
"2400","24_05_30_cell4_ch1",4,0.9221,34,"25"
"2401","24_05_30_cell4_ch1",4,0.8627,35,"25"
"2402","24_05_30_cell4_ch1",4,0.8,36,"25"
"2403","24_05_30_cell4_ch1",4,0.7558,37,"25"
"2404","24_05_30_cell4_ch1",4,0.7125,38,"25"
"2405","24_05_30_cell4_ch1",4,0.6755,39,"25"
"2406","24_05_30_cell4_ch1",4,0.6457,40,"25"
"2407","24_05_30_cell4_ch1",4,0.6144,41,"25"
"2408","24_05_30_cell4_ch1",4,0.5942,42,"25"
"2409","24_05_30_cell4_ch1",4,0.5678,43,"25"
"2410","24_05_30_cell4_ch1",4,0.5521,44,"25"
"2411","24_05_30_cell4_ch1",4,0.5292,45,"25"
"2412","24_05_30_cell4_ch1",4,0.5189,46,"25"
"2413","24_05_30_cell4_ch1",4,0.5009,47,"25"
"2414","24_05_30_cell4_ch1",4,0.4849,48,"25"
"2415","24_05_30_cell4_ch1",4,0.4728,49,"25"
"2416","24_05_30_cell4_ch1",4,0.464,50,"25"
"2417","24_05_30_cell4_ch1",4,0.4489,51,"25"
"2418","24_05_30_cell4_ch1",4,0.4389,52,"25"
"2419","24_05_30_cell4_ch1",4,0.4299,53,"25"
"2420","24_05_30_cell4_ch1",4,0.4187,54,"25"
"2421","24_05_30_cell4_ch1",5,0.0029,0,"25"
"2422","24_05_30_cell4_ch1",5,-0.003,1,"25"
"2423","24_05_30_cell4_ch1",5,4e-04,2,"25"
"2424","24_05_30_cell4_ch1",5,-0.0035,3,"25"
"2425","24_05_30_cell4_ch1",5,0.2234,4,"25"
"2426","24_05_30_cell4_ch1",5,0.7791,5,"25"
"2427","24_05_30_cell4_ch1",5,1.1916,6,"25"
"2428","24_05_30_cell4_ch1",5,1.5128,7,"25"
"2429","24_05_30_cell4_ch1",5,1.7836,8,"25"
"2430","24_05_30_cell4_ch1",5,2.0139,9,"25"
"2431","24_05_30_cell4_ch1",5,2.2166,10,"25"
"2432","24_05_30_cell4_ch1",5,2.3886,11,"25"
"2433","24_05_30_cell4_ch1",5,2.5513,12,"25"
"2434","24_05_30_cell4_ch1",5,2.6977,13,"25"
"2435","24_05_30_cell4_ch1",5,2.8265,14,"25"
"2436","24_05_30_cell4_ch1",5,2.9408,15,"25"
"2437","24_05_30_cell4_ch1",5,3.0433,16,"25"
"2438","24_05_30_cell4_ch1",5,3.1437,17,"25"
"2439","24_05_30_cell4_ch1",5,3.2232,18,"25"
"2440","24_05_30_cell4_ch1",5,3.3055,19,"25"
"2441","24_05_30_cell4_ch1",5,3.3924,20,"25"
"2442","24_05_30_cell4_ch1",5,3.4783,21,"25"
"2443","24_05_30_cell4_ch1",5,3.5542,22,"25"
"2444","24_05_30_cell4_ch1",5,3.6275,23,"25"
"2445","24_05_30_cell4_ch1",5,3.3473,24,"25"
"2446","24_05_30_cell4_ch1",5,2.6614,25,"25"
"2447","24_05_30_cell4_ch1",5,2.2127,26,"25"
"2448","24_05_30_cell4_ch1",5,1.8923,27,"25"
"2449","24_05_30_cell4_ch1",5,1.6554,28,"25"
"2450","24_05_30_cell4_ch1",5,1.469,29,"25"
"2451","24_05_30_cell4_ch1",5,1.3235,30,"25"
"2452","24_05_30_cell4_ch1",5,1.2046,31,"25"
"2453","24_05_30_cell4_ch1",5,1.1028,32,"25"
"2454","24_05_30_cell4_ch1",5,1.0245,33,"25"
"2455","24_05_30_cell4_ch1",5,0.9559,34,"25"
"2456","24_05_30_cell4_ch1",5,0.9057,35,"25"
"2457","24_05_30_cell4_ch1",5,0.8528,36,"25"
"2458","24_05_30_cell4_ch1",5,0.8126,37,"25"
"2459","24_05_30_cell4_ch1",5,0.7753,38,"25"
"2460","24_05_30_cell4_ch1",5,0.7427,39,"25"
"2461","24_05_30_cell4_ch1",5,0.7112,40,"25"
"2462","24_05_30_cell4_ch1",5,0.6851,41,"25"
"2463","24_05_30_cell4_ch1",5,0.6625,42,"25"
"2464","24_05_30_cell4_ch1",5,0.6384,43,"25"
"2465","24_05_30_cell4_ch1",5,0.6216,44,"25"
"2466","24_05_30_cell4_ch1",5,0.6,45,"25"
"2467","24_05_30_cell4_ch1",5,0.5862,46,"25"
"2468","24_05_30_cell4_ch1",5,0.5671,47,"25"
"2469","24_05_30_cell4_ch1",5,0.5532,48,"25"
"2470","24_05_30_cell4_ch1",5,0.5399,49,"25"
"2471","24_05_30_cell4_ch1",5,0.5277,50,"25"
"2472","24_05_30_cell4_ch1",5,0.5153,51,"25"
"2473","24_05_30_cell4_ch1",5,0.5026,52,"25"
"2474","24_05_30_cell4_ch1",5,0.4942,53,"25"
"2475","24_05_30_cell4_ch1",5,0.4823,54,"25"
"2476","24_05_30_cell4_ch1",1,0.3064,0,"50"
"2477","24_05_30_cell4_ch1",1,0.3002,1,"50"
"2478","24_05_30_cell4_ch1",1,0.2997,2,"50"
"2479","24_05_30_cell4_ch1",1,0.2997,3,"50"
"2480","24_05_30_cell4_ch1",1,0.3144,4,"50"
"2481","24_05_30_cell4_ch1",1,0.7809,5,"50"
"2482","24_05_30_cell4_ch1",1,1.2749,6,"50"
"2483","24_05_30_cell4_ch1",1,1.6943,7,"50"
"2484","24_05_30_cell4_ch1",1,2.0741,8,"50"
"2485","24_05_30_cell4_ch1",1,2.3288,9,"50"
"2486","24_05_30_cell4_ch1",1,2.6263,10,"50"
"2487","24_05_30_cell4_ch1",1,2.8086,11,"50"
"2488","24_05_30_cell4_ch1",1,3.0102,12,"50"
"2489","24_05_30_cell4_ch1",1,3.1669,13,"50"
"2490","24_05_30_cell4_ch1",1,3.2865,14,"50"
"2491","24_05_30_cell4_ch1",1,3.4267,15,"50"
"2492","24_05_30_cell4_ch1",1,3.5041,16,"50"
"2493","24_05_30_cell4_ch1",1,3.6026,17,"50"
"2494","24_05_30_cell4_ch1",1,3.6823,18,"50"
"2495","24_05_30_cell4_ch1",1,3.7629,19,"50"
"2496","24_05_30_cell4_ch1",1,3.8186,20,"50"
"2497","24_05_30_cell4_ch1",1,3.8911,21,"50"
"2498","24_05_30_cell4_ch1",1,3.9427,22,"50"
"2499","24_05_30_cell4_ch1",1,3.9889,23,"50"
"2500","24_05_30_cell4_ch1",1,3.9992,24,"50"
"2501","24_05_30_cell4_ch1",1,3.3525,25,"50"
"2502","24_05_30_cell4_ch1",1,2.716,26,"50"
"2503","24_05_30_cell4_ch1",1,2.2579,27,"50"
"2504","24_05_30_cell4_ch1",1,1.8998,28,"50"
"2505","24_05_30_cell4_ch1",1,1.6414,29,"50"
"2506","24_05_30_cell4_ch1",1,1.4399,30,"50"
"2507","24_05_30_cell4_ch1",1,1.2869,31,"50"
"2508","24_05_30_cell4_ch1",1,1.1684,32,"50"
"2509","24_05_30_cell4_ch1",1,1.0721,33,"50"
"2510","24_05_30_cell4_ch1",1,0.9943,34,"50"
"2511","24_05_30_cell4_ch1",1,0.9273,35,"50"
"2512","24_05_30_cell4_ch1",1,0.8712,36,"50"
"2513","24_05_30_cell4_ch1",1,0.8263,37,"50"
"2514","24_05_30_cell4_ch1",1,0.7937,38,"50"
"2515","24_05_30_cell4_ch1",1,0.7585,39,"50"
"2516","24_05_30_cell4_ch1",1,0.733,40,"50"
"2517","24_05_30_cell4_ch1",1,0.6972,41,"50"
"2518","24_05_30_cell4_ch1",1,0.6718,42,"50"
"2519","24_05_30_cell4_ch1",1,0.6574,43,"50"
"2520","24_05_30_cell4_ch1",1,0.6412,44,"50"
"2521","24_05_30_cell4_ch1",1,0.6251,45,"50"
"2522","24_05_30_cell4_ch1",1,0.6077,46,"50"
"2523","24_05_30_cell4_ch1",1,0.5915,47,"50"
"2524","24_05_30_cell4_ch1",1,0.5734,48,"50"
"2525","24_05_30_cell4_ch1",1,0.548,49,"50"
"2526","24_05_30_cell4_ch1",1,0.5431,50,"50"
"2527","24_05_30_cell4_ch1",1,0.5411,51,"50"
"2528","24_05_30_cell4_ch1",1,0.5209,52,"50"
"2529","24_05_30_cell4_ch1",1,0.5074,53,"50"
"2530","24_05_30_cell4_ch1",1,0.4975,54,"50"
"2531","24_05_30_cell4_ch1",2,0.3759,0,"50"
"2532","24_05_30_cell4_ch1",2,0.3692,1,"50"
"2533","24_05_30_cell4_ch1",2,0.3647,2,"50"
"2534","24_05_30_cell4_ch1",2,0.3605,3,"50"
"2535","24_05_30_cell4_ch1",2,0.3877,4,"50"
"2536","24_05_30_cell4_ch1",2,0.8965,5,"50"
"2537","24_05_30_cell4_ch1",2,1.2843,6,"50"
"2538","24_05_30_cell4_ch1",2,1.581,7,"50"
"2539","24_05_30_cell4_ch1",2,1.8354,8,"50"
"2540","24_05_30_cell4_ch1",2,2.0153,9,"50"
"2541","24_05_30_cell4_ch1",2,2.2116,10,"50"
"2542","24_05_30_cell4_ch1",2,2.3496,11,"50"
"2543","24_05_30_cell4_ch1",2,2.4841,12,"50"
"2544","24_05_30_cell4_ch1",2,2.5971,13,"50"
"2545","24_05_30_cell4_ch1",2,2.6867,14,"50"
"2546","24_05_30_cell4_ch1",2,2.7822,15,"50"
"2547","24_05_30_cell4_ch1",2,2.8501,16,"50"
"2548","24_05_30_cell4_ch1",2,2.9256,17,"50"
"2549","24_05_30_cell4_ch1",2,2.9905,18,"50"
"2550","24_05_30_cell4_ch1",2,3.0509,19,"50"
"2551","24_05_30_cell4_ch1",2,3.0988,20,"50"
"2552","24_05_30_cell4_ch1",2,3.1537,21,"50"
"2553","24_05_30_cell4_ch1",2,3.1941,22,"50"
"2554","24_05_30_cell4_ch1",2,3.2349,23,"50"
"2555","24_05_30_cell4_ch1",2,3.2284,24,"50"
"2556","24_05_30_cell4_ch1",2,2.6025,25,"50"
"2557","24_05_30_cell4_ch1",2,2.1999,26,"50"
"2558","24_05_30_cell4_ch1",2,1.9249,27,"50"
"2559","24_05_30_cell4_ch1",2,1.7109,28,"50"
"2560","24_05_30_cell4_ch1",2,1.5518,29,"50"
"2561","24_05_30_cell4_ch1",2,1.4224,30,"50"
"2562","24_05_30_cell4_ch1",2,1.3175,31,"50"
"2563","24_05_30_cell4_ch1",2,1.2333,32,"50"
"2564","24_05_30_cell4_ch1",2,1.1621,33,"50"
"2565","24_05_30_cell4_ch1",2,1.101,34,"50"
"2566","24_05_30_cell4_ch1",2,1.0468,35,"50"
"2567","24_05_30_cell4_ch1",2,1.0009,36,"50"
"2568","24_05_30_cell4_ch1",2,0.9598,37,"50"
"2569","24_05_30_cell4_ch1",2,0.9255,38,"50"
"2570","24_05_30_cell4_ch1",2,0.8917,39,"50"
"2571","24_05_30_cell4_ch1",2,0.8629,40,"50"
"2572","24_05_30_cell4_ch1",2,0.8332,41,"50"
"2573","24_05_30_cell4_ch1",2,0.807,42,"50"
"2574","24_05_30_cell4_ch1",2,0.7876,43,"50"
"2575","24_05_30_cell4_ch1",2,0.7685,44,"50"
"2576","24_05_30_cell4_ch1",2,0.7487,45,"50"
"2577","24_05_30_cell4_ch1",2,0.7304,46,"50"
"2578","24_05_30_cell4_ch1",2,0.7118,47,"50"
"2579","24_05_30_cell4_ch1",2,0.6947,48,"50"
"2580","24_05_30_cell4_ch1",2,0.672,49,"50"
"2581","24_05_30_cell4_ch1",2,0.663,50,"50"
"2582","24_05_30_cell4_ch1",2,0.6503,51,"50"
"2583","24_05_30_cell4_ch1",2,0.6329,52,"50"
"2584","24_05_30_cell4_ch1",2,0.6208,53,"50"
"2585","24_05_30_cell4_ch1",2,0.6063,54,"50"
"2586","24_05_30_cell4_ch1",3,0.2908,0,"50"
"2587","24_05_30_cell4_ch1",3,0.2674,1,"50"
"2588","24_05_30_cell4_ch1",3,0.2823,2,"50"
"2589","24_05_30_cell4_ch1",3,0.2709,3,"50"
"2590","24_05_30_cell4_ch1",3,0.292,4,"50"
"2591","24_05_30_cell4_ch1",3,0.7907,5,"50"
"2592","24_05_30_cell4_ch1",3,1.4724,6,"50"
"2593","24_05_30_cell4_ch1",3,2.1766,7,"50"
"2594","24_05_30_cell4_ch1",3,2.8014,8,"50"
"2595","24_05_30_cell4_ch1",3,3.3966,9,"50"
"2596","24_05_30_cell4_ch1",3,3.8688,10,"50"
"2597","24_05_30_cell4_ch1",3,4.3317,11,"50"
"2598","24_05_30_cell4_ch1",3,4.7052,12,"50"
"2599","24_05_30_cell4_ch1",3,5.0675,13,"50"
"2600","24_05_30_cell4_ch1",3,5.3337,14,"50"
"2601","24_05_30_cell4_ch1",3,5.566,15,"50"
"2602","24_05_30_cell4_ch1",3,5.789,16,"50"
"2603","24_05_30_cell4_ch1",3,5.9742,17,"50"
"2604","24_05_30_cell4_ch1",3,6.1291,18,"50"
"2605","24_05_30_cell4_ch1",3,6.2947,19,"50"
"2606","24_05_30_cell4_ch1",3,6.4458,20,"50"
"2607","24_05_30_cell4_ch1",3,6.5591,21,"50"
"2608","24_05_30_cell4_ch1",3,6.6609,22,"50"
"2609","24_05_30_cell4_ch1",3,6.7381,23,"50"
"2610","24_05_30_cell4_ch1",3,6.8139,24,"50"
"2611","24_05_30_cell4_ch1",3,6.0784,25,"50"
"2612","24_05_30_cell4_ch1",3,5.1201,26,"50"
"2613","24_05_30_cell4_ch1",3,4.2918,27,"50"
"2614","24_05_30_cell4_ch1",3,3.5632,28,"50"
"2615","24_05_30_cell4_ch1",3,2.9942,29,"50"
"2616","24_05_30_cell4_ch1",3,2.5408,30,"50"
"2617","24_05_30_cell4_ch1",3,2.1546,31,"50"
"2618","24_05_30_cell4_ch1",3,1.8544,32,"50"
"2619","24_05_30_cell4_ch1",3,1.6393,33,"50"
