id,name,group,treat,cell_num,cell_area,dot_num,dot_area,dot_rel_area,dot_sum_int,dot_mean_int,dot_men_int_per_dot,dot_mean_int_dens
11,7D_TBI_GFAP_GLT1_40_target,tbi7,non,12,704,8,134,"0,19",37610,280,4701,266
12,7D_TBI_GFAP_GLT1_40_target,tbi7,non,13,2006,20,160,"0,08",72978,456,3648,376
13,7D_TBI_GFAP_GLT1_40_target,tbi7,non,14,3650,49,424,"0,116",116260,274,2372,265
14,7D_TBI_GFAP_GLT1_40_target,tbi7,non,15,980,8,79,"0,081",25664,324,3208,349
15,7D_TBI_GFAP_GLT1_40_target,tbi7,non,16,652,5,41,"0,063",7358,179,1471,176
16,7D_TBI_GFAP_GLT1_40_target,tbi7,non,17,2030,20,122,"0,06",38226,313,1911,351
17,7D_TBI_GFAP_GLT1_40_target,tbi7,non,18,2539,21,201,"0,079",92685,461,4413,481
18,7D_TBI_GFAP_GLT1_40_target,tbi7,non,19,574,12,80,"0,139",19775,247,1647,250
19,7D_TBI_GFAP_GLT1_40_target,tbi7,non,20,1531,20,224,"0,146",62072,277,3103,241
20,7D_TBI_GFAP_GLT1_40_target,tbi7,non,21,639,9,78,"0,122",38981,499,4331,529
21,7D_TBI_GFAP_GLT1_40_target,tbi7,non,22,2215,25,187,"0,084",96774,517,3870,461
22,7D_TBI_GFAP_GLT1_40_target,tbi7,non,23,879,11,99,"0,113",20973,211,1906,234
23,7D_TBI_GFAP_GLT1_40_target,tbi7,non,24,1666,7,64,"0,038",82007,1281,11715,789
24,7D_TBI_GFAP_GLT1_40_target,tbi7,non,25,611,4,46,"0,075",30735,668,7683,583
25,7D_TBI_GFAP_GLT1_40_target,tbi7,non,26,3750,38,390,"0,104",179347,459,4719,424
26,7D_TBI_GFAP_GLT1_40_target,tbi7,non,27,4898,48,611,"0,125",241043,394,5021,337
27,7D_TBI_GFAP_GLT1_40_target,tbi7,non,28,2094,23,322,"0,154",62801,195,2730,181
28,7D_TBI_GFAP_GLT1_40_target,tbi7,non,29,983,9,95,"0,097",34822,366,3869,343
29,7D_TBI_GFAP_GLT1_40_target,tbi7,non,30,567,10,107,"0,189",28058,262,2805,249
30,7D_TBI_GFAP_GLT1_40_target,tbi7,non,31,733,10,94,"0,128",22912,243,2291,226
31,7D_TBI_GFAP_GLT1_40_target,tbi7,non,32,712,10,47,"0,066",8990,191,899,179
32,7D_TBI_GFAP_GLT1_40_target,tbi7,non,33,2959,32,351,"0,119",130259,371,4070,372
33,7D_TBI_GFAP_GLT1_40_target,tbi7,non,34,2128,23,197,"0,093",88430,448,3844,372
34,7D_TBI_GFAP_GLT1_40_target,tbi7,non,35,3752,28,259,"0,069",95745,369,3419,339
35,7D_TBI_GFAP_GLT1_40_target,tbi7,non,36,604,9,51,"0,084",13801,270,1533,296
36,7D_TBI_GFAP_GLT1_40_target,tbi7,non,37,704,16,126,"0,179",31231,247,1951,234
37,7D_TBI_GFAP_GLT1_40_target,tbi7,non,38,5427,56,530,"0,098",158090,298,2823,269
38,7D_TBI_GFAP_GLT1_40_target,tbi7,non,39,1118,8,80,"0,072",30073,375,3759,330
39,7D_TBI_GFAP_GLT1_40_target,tbi7,non,40,1028,17,195,"0,19",37828,193,2225,185
40,7D_TBI_GFAP_GLT1_40_target,tbi7,non,41,630,7,102,"0,162",26250,257,3750,192
41,7D_TBI_GFAP_GLT1_40_target,tbi7,non,42,3135,26,287,"0,092",123967,431,4767,403
42,7D_TBI_GFAP_GLT1_40_target,tbi7,non,43,945,7,54,"0,057",25734,476,3676,428
43,7D_TBI_GFAP_GLT1_40_target,tbi7,non,44,3903,37,345,"0,088",164914,478,4457,409
44,7D_TBI_GFAP_GLT1_40_target,tbi7,non,45,1946,17,106,"0,054",98912,933,5818,850
45,7D_TBI_GFAP_GLT1_40_target,tbi7,non,46,2976,40,309,"0,104",122902,397,3072,380
46,7D_TBI_GFAP_GLT1_40_target,tbi7,non,47,2044,20,183,"0,09",73715,402,3685,397
47,7D_TBI_GFAP_GLT1_40_target,tbi7,non,48,729,5,31,"0,043",14019,452,2803,283
48,7D_TBI_GFAP_GLT1_40_target,tbi7,non,49,1605,14,121,"0,075",79232,654,5659,536
49,7D_TBI_GFAP_GLT1_40_target,tbi7,non,50,1902,20,132,"0,069",84779,642,4238,415
50,7D_TBI_GFAP_GLT1_40_target,tbi7,non,51,968,10,127,"0,131",21114,166,2111,128
51,7D_TBI_GFAP_GLT1_40_target,tbi7,non,52,1043,8,57,"0,055",32988,578,4123,400
52,7D_TBI_GFAP_GLT1_40_target,tbi7,non,53,781,9,96,"0,123",30726,320,3414,246
0,7D_TBI_GFAP_GLT1_41_target,tbi7,non,1,579,4,35,"0,06",11835,338,2958,331
1,7D_TBI_GFAP_GLT1_41_target,tbi7,non,2,843,10,109,"0,129",18750,172,1875,181
2,7D_TBI_GFAP_GLT1_41_target,tbi7,non,3,3326,35,389,"0,117",119245,306,3407,336
3,7D_TBI_GFAP_GLT1_41_target,tbi7,non,4,3388,25,207,"0,061",86168,416,3446,407
4,7D_TBI_GFAP_GLT1_41_target,tbi7,non,5,5005,54,458,"0,092",150959,329,2795,333
5,7D_TBI_GFAP_GLT1_41_target,tbi7,non,6,4588,36,305,"0,066",101078,331,2807,358
6,7D_TBI_GFAP_GLT1_41_target,tbi7,non,7,672,12,108,"0,161",16363,151,1363,161
7,7D_TBI_GFAP_GLT1_41_target,tbi7,non,8,1425,17,152,"0,107",32417,213,1906,225
8,7D_TBI_GFAP_GLT1_41_target,tbi7,non,9,2320,23,168,"0,072",34140,203,1484,183
9,7D_TBI_GFAP_GLT1_41_target,tbi7,non,10,593,7,47,"0,079",20219,430,2888,394
10,7D_TBI_GFAP_GLT1_41_target,tbi7,non,11,850,7,65,"0,076",54095,832,7727,590
11,7D_TBI_GFAP_GLT1_41_target,tbi7,non,12,969,15,108,"0,111",35995,333,2399,292
12,7D_TBI_GFAP_GLT1_41_target,tbi7,non,13,912,8,50,"0,055",41251,825,5156,459
13,7D_TBI_GFAP_GLT1_41_target,tbi7,non,14,1345,15,106,"0,079",43488,410,2899,426
14,7D_TBI_GFAP_GLT1_41_target,tbi7,non,15,2417,23,184,"0,076",64397,349,2799,328
15,7D_TBI_GFAP_GLT1_41_target,tbi7,non,16,665,1,14,"0,021",4295,306,4295,120
16,7D_TBI_GFAP_GLT1_41_target,tbi7,non,17,996,13,110,"0,11",36853,335,2834,306
17,7D_TBI_GFAP_GLT1_41_target,tbi7,non,18,615,4,31,"0,05",15404,496,3851,391
18,7D_TBI_GFAP_GLT1_41_target,tbi7,non,19,515,8,29,"0,056",14668,505,1833,368
19,7D_TBI_GFAP_GLT1_41_target,tbi7,non,20,586,8,70,"0,119",21557,307,2694,193
20,7D_TBI_GFAP_GLT1_41_target,tbi7,non,21,2047,25,229,"0,112",60499,264,2419,234
21,7D_TBI_GFAP_GLT1_41_target,tbi7,non,22,835,12,150,"0,18",39163,261,3263,249
22,7D_TBI_GFAP_GLT1_41_target,tbi7,non,23,716,10,93,"0,13",17242,185,1724,195
23,7D_TBI_GFAP_GLT1_41_target,tbi7,non,24,837,6,50,"0,06",16272,325,2712,345
24,7D_TBI_GFAP_GLT1_41_target,tbi7,non,25,670,7,50,"0,075",20824,416,2974,345
25,7D_TBI_GFAP_GLT1_41_target,tbi7,non,26,2565,36,209,"0,081",81183,388,2255,374
26,7D_TBI_GFAP_GLT1_41_target,tbi7,non,27,1606,21,182,"0,113",47404,260,2257,261
27,7D_TBI_GFAP_GLT1_41_target,tbi7,non,28,532,3,20,"0,038",11857,592,3952,397
28,7D_TBI_GFAP_GLT1_41_target,tbi7,non,29,683,10,114,"0,167",37504,328,3750,297
29,7D_TBI_GFAP_GLT1_41_target,tbi7,non,30,619,5,33,"0,053",10668,323,2133,333
30,7D_TBI_GFAP_GLT1_41_target,tbi7,non,31,5330,49,419,"0,079",252595,602,5155,608
31,7D_TBI_GFAP_GLT1_41_target,tbi7,non,32,1190,14,133,"0,112",39490,296,2820,289
32,7D_TBI_GFAP_GLT1_41_target,tbi7,non,33,695,7,66,"0,095",22934,347,3276,338
33,7D_TBI_GFAP_GLT1_41_target,tbi7,non,34,649,6,72,"0,111",24409,339,4068,330
34,7D_TBI_GFAP_GLT1_41_target,tbi7,non,35,834,18,161,"0,193",32426,201,1801,204
35,7D_TBI_GFAP_GLT1_41_target,tbi7,non,36,2551,23,198,"0,078",93544,472,4067,404
36,7D_TBI_GFAP_GLT1_41_target,tbi7,non,37,974,11,95,"0,098",49100,516,4463,387
37,7D_TBI_GFAP_GLT1_41_target,tbi7,non,38,1000,8,72,"0,072",15907,220,1988,228
38,7D_TBI_GFAP_GLT1_41_target,tbi7,non,39,581,5,46,"0,079",48310,1050,9662,979
39,7D_TBI_GFAP_GLT1_41_target,tbi7,non,40,2058,18,121,"0,059",55235,456,3068,396
40,7D_TBI_GFAP_GLT1_41_target,tbi7,non,41,524,5,52,"0,099",19806,380,3961,303
41,7D_TBI_GFAP_GLT1_41_target,tbi7,non,42,894,10,82,"0,092",32370,394,3237,338
42,7D_TBI_GFAP_GLT1_41_target,tbi7,non,43,2480,30,264,"0,106",94391,357,3146,337
43,7D_TBI_GFAP_GLT1_41_target,tbi7,non,44,1126,10,63,"0,056",34138,541,3413,484
44,7D_TBI_GFAP_GLT1_41_target,tbi7,non,45,975,10,115,"0,118",36822,320,3682,325
45,7D_TBI_GFAP_GLT1_41_target,tbi7,non,46,1500,17,159,"0,106",44475,279,2616,237
46,7D_TBI_GFAP_GLT1_41_target,tbi7,non,47,1813,18,113,"0,062",52328,463,2907,377
47,7D_TBI_GFAP_GLT1_41_target,tbi7,non,48,546,6,57,"0,104",19121,335,3186,271
48,7D_TBI_GFAP_GLT1_41_target,tbi7,non,49,618,9,192,"0,311",37774,196,4197,198
49,7D_TBI_GFAP_GLT1_41_target,tbi7,non,50,1285,12,77,"0,06",43664,567,3638,548
50,7D_TBI_GFAP_GLT1_41_target,tbi7,non,51,1590,14,177,"0,111",83758,473,5982,358
51,7D_TBI_GFAP_GLT1_41_target,tbi7,non,52,665,5,75,"0,113",36377,485,7275,459
52,7D_TBI_GFAP_GLT1_41_target,tbi7,non,53,1103,10,99,"0,09",76424,771,7642,486
0,7D_TBI_GFAP_GLT1_42_target,tbi7,non,1,5033,52,459,"0,091",212305,462,4082,478
1,7D_TBI_GFAP_GLT1_42_target,tbi7,non,2,1050,9,91,"0,087",34122,374,3791,350
2,7D_TBI_GFAP_GLT1_42_target,tbi7,non,3,939,5,83,"0,088",59087,711,11817,892
3,7D_TBI_GFAP_GLT1_42_target,tbi7,non,4,1080,6,65,"0,06",45653,702,7608,685
4,7D_TBI_GFAP_GLT1_42_target,tbi7,non,5,903,6,53,"0,059",43965,829,7327,819
5,7D_TBI_GFAP_GLT1_42_target,tbi7,non,6,883,9,84,"0,095",44324,527,4924,397
6,7D_TBI_GFAP_GLT1_42_target,tbi7,non,7,515,12,61,"0,118",32636,535,2719,445
7,7D_TBI_GFAP_GLT1_42_target,tbi7,non,8,653,9,53,"0,081",30027,566,3336,347
8,7D_TBI_GFAP_GLT1_42_target,tbi7,non,9,627,3,111,"0,177",80992,729,26997,633
9,7D_TBI_GFAP_GLT1_42_target,tbi7,non,10,741,5,38,"0,051",12550,330,2510,297
10,7D_TBI_GFAP_GLT1_42_target,tbi7,non,11,1009,10,96,"0,095",63086,657,6308,504
11,7D_TBI_GFAP_GLT1_42_target,tbi7,non,12,1162,14,125,"0,108",36684,293,2620,262
12,7D_TBI_GFAP_GLT1_42_target,tbi7,non,13,931,11,83,"0,089",48168,580,4378,592
13,7D_TBI_GFAP_GLT1_42_target,tbi7,non,14,3163,38,356,"0,113",139996,393,3684,369
14,7D_TBI_GFAP_GLT1_42_target,tbi7,non,15,1433,17,123,"0,086",55533,451,3266,365
15,7D_TBI_GFAP_GLT1_42_target,tbi7,non,16,696,5,78,"0,112",53490,685,10698,603
16,7D_TBI_GFAP_GLT1_42_target,tbi7,non,17,2120,13,124,"0,058",55579,448,4275,417
17,7D_TBI_GFAP_GLT1_42_target,tbi7,non,18,1934,17,140,"0,072",55590,397,3270,412
18,7D_TBI_GFAP_GLT1_42_target,tbi7,non,19,626,5,37,"0,059",27118,732,5423,701
19,7D_TBI_GFAP_GLT1_42_target,tbi7,non,20,1075,13,139,"0,129",30686,220,2360,273
20,7D_TBI_GFAP_GLT1_42_target,tbi7,non,21,668,6,41,"0,061",12539,305,2089,330
21,7D_TBI_GFAP_GLT1_42_target,tbi7,non,22,626,2,25,"0,04",50827,2033,25413,335
22,7D_TBI_GFAP_GLT1_42_target,tbi7,non,23,871,8,86,"0,099",37383,434,4672,329
23,7D_TBI_GFAP_GLT1_42_target,tbi7,non,24,1435,14,123,"0,086",84378,686,6027,443
24,7D_TBI_GFAP_GLT1_42_target,tbi7,non,25,1301,14,117,"0,09",79267,677,5661,559
25,7D_TBI_GFAP_GLT1_42_target,tbi7,non,26,1688,13,101,"0,06",34390,340,2645,262
26,7D_TBI_GFAP_GLT1_42_target,tbi7,non,27,550,6,46,"0,084",20054,435,3342,362
27,7D_TBI_GFAP_GLT1_42_target,tbi7,non,28,2725,21,122,"0,045",53262,436,2536,378
28,7D_TBI_GFAP_GLT1_42_target,tbi7,non,29,728,7,48,"0,066",35473,739,5067,511
29,7D_TBI_GFAP_GLT1_42_target,tbi7,non,30,2151,23,169,"0,079",56758,335,2467,350
30,7D_TBI_GFAP_GLT1_42_target,tbi7,non,31,545,7,84,"0,154",28059,334,4008,284
31,7D_TBI_GFAP_GLT1_42_target,tbi7,non,32,802,8,49,"0,061",37882,773,4735,386
32,7D_TBI_GFAP_GLT1_42_target,tbi7,non,33,1016,10,46,"0,045",45970,999,4597,654
33,7D_TBI_GFAP_GLT1_42_target,tbi7,non,34,1112,7,85,"0,076",62979,740,8997,788
34,7D_TBI_GFAP_GLT1_42_target,tbi7,non,35,1019,7,97,"0,095",62530,644,8932,610
35,7D_TBI_GFAP_GLT1_42_target,tbi7,non,36,980,8,65,"0,066",43548,669,5443,627
36,7D_TBI_GFAP_GLT1_42_target,tbi7,non,37,544,7,30,"0,055",18076,602,2582,470
37,7D_TBI_GFAP_GLT1_42_target,tbi7,non,38,1025,10,82,"0,08",51989,634,5198,559
38,7D_TBI_GFAP_GLT1_42_target,tbi7,non,39,1870,16,166,"0,089",71806,432,4487,367
39,7D_TBI_GFAP_GLT1_42_target,tbi7,non,40,532,6,42,"0,079",22415,533,3735,419
40,7D_TBI_GFAP_GLT1_42_target,tbi7,non,41,4088,44,370,"0,091",72437,195,1646,189
41,7D_TBI_GFAP_GLT1_42_target,tbi7,non,42,675,8,73,"0,108",22180,303,2772,273
42,7D_TBI_GFAP_GLT1_42_target,tbi7,non,43,1253,18,156,"0,125",49161,315,2731,288
43,7D_TBI_GFAP_GLT1_42_target,tbi7,non,44,1034,8,116,"0,112",31121,268,3890,244
44,7D_TBI_GFAP_GLT1_42_target,tbi7,non,45,529,2,16,"0,03",4208,263,2104,170
0,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,1,972,11,141,"0,145",35915,254,3265,244
1,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,2,928,5,39,"0,042",20747,531,4149,448
2,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,3,1339,14,205,"0,153",71414,348,5101,359
3,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,4,719,8,106,"0,147",19636,185,2454,163
4,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,5,674,11,62,"0,092",10300,166,936,147
5,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,6,984,14,92,"0,093",13561,147,968,139
6,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,7,1115,11,79,"0,071",23861,302,2169,232
7,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,8,1037,7,131,"0,126",22664,173,3237,149
8,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,9,806,9,87,"0,108",26809,308,2978,321
9,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,10,615,7,61,"0,099",19157,314,2736,235
10,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,11,1126,10,94,"0,083",37939,403,3793,399
11,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,12,1403,14,186,"0,133",48497,260,3464,251
12,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,13,756,13,97,"0,128",15712,161,1208,161
13,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,14,978,12,138,"0,141",36336,263,3028,284
14,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,15,563,6,36,"0,064",12998,361,2166,310
15,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,16,845,12,97,"0,115",17424,179,1452,178
16,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,17,1579,18,187,"0,118",62992,336,3499,324
17,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,18,821,22,113,"0,138",24316,215,1105,212
18,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,19,501,6,57,"0,114",13264,232,2210,173
19,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,20,3097,27,447,"0,144",157630,352,5838,357
20,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,21,714,11,142,"0,199",42548,299,3868,254
21,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,22,1866,26,235,"0,126",49288,209,1895,187
22,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,23,1594,14,167,"0,105",46442,278,3317,263
23,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,24,3113,45,406,"0,13",142349,350,3163,323
24,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,25,743,8,58,"0,078",13629,234,1703,267
25,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,26,1300,17,156,"0,12",37629,241,2213,215
26,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,27,500,5,52,"0,104",15576,299,3115,267
27,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,28,2190,24,253,"0,116",68730,271,2863,271
28,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,29,1085,10,98,"0,09",23403,238,2340,176
29,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,30,635,12,126,"0,198",31879,253,2656,212
30,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,31,1929,28,328,"0,17",102360,312,3655,293
31,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,32,747,9,103,"0,138",22664,220,2518,215
32,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,33,1566,28,267,"0,17",80718,302,2882,299
33,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,34,1429,14,157,"0,11",47833,304,3416,264
34,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,35,639,9,95,"0,149",26588,279,2954,265
35,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,36,578,8,85,"0,147",17515,206,2189,187
36,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,37,1257,17,208,"0,165",57606,276,3388,312
37,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,38,1068,14,110,"0,103",16321,148,1165,142
38,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,39,594,10,91,"0,153",23272,255,2327,227
39,7D_TBI_cef_GFAP_GLT1_1_target,tbi7,cef,40,828,7,77,"0,093",21456,278,3065,232
0,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,1,1278,12,108,"0,085",49419,457,4118,423
1,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,2,742,7,91,"0,123",24924,273,3560,251
2,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,3,504,8,80,"0,159",29971,374,3746,326
3,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,4,2430,27,308,"0,127",86559,281,3205,268
4,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,5,1271,12,89,"0,07",24604,276,2050,248
5,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,6,1023,14,46,"0,045",27969,608,1997,434
6,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,7,823,6,49,"0,06",11086,226,1847,228
7,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,8,787,13,127,"0,161",33224,261,2555,241
8,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,9,3147,43,310,"0,099",118817,383,2763,337
9,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,10,575,5,75,"0,13",19167,255,3833,230
10,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,11,1274,12,123,"0,097",33859,275,2821,271
11,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,12,2461,27,265,"0,108",82647,311,3061,298
12,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,13,993,5,35,"0,035",11951,341,2390,173
13,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,14,2104,22,136,"0,065",33583,246,1526,236
14,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,15,1065,9,77,"0,072",33102,429,3678,404
15,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,16,559,4,65,"0,116",19093,293,4773,294
16,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,17,848,8,71,"0,084",19661,276,2457,252
17,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,18,659,10,74,"0,112",20086,271,2008,285
18,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,19,1047,10,103,"0,098",43712,424,4371,395
19,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,20,1239,14,213,"0,172",61460,288,4390,269
20,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,21,729,9,107,"0,147",28687,268,3187,243
21,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,22,3798,32,259,"0,068",80233,309,2507,305
22,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,23,648,7,73,"0,113",15297,209,2185,211
23,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,24,1012,9,52,"0,051",22418,431,2490,396
24,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,25,2774,32,231,"0,083",58927,255,1841,254
25,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,26,571,8,68,"0,119",18436,271,2304,233
26,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,27,515,5,15,"0,029",3820,254,764,165
27,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,28,1106,9,72,"0,065",27178,377,3019,328
28,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,29,1075,9,75,"0,07",44160,588,4906,487
29,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,30,4227,57,411,"0,097",132784,323,2329,300
30,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,31,555,2,36,"0,065",15000,416,7500,266
31,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,32,766,11,108,"0,141",35422,327,3220,337
32,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,33,898,16,166,"0,185",34907,210,2181,202
33,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,34,2274,25,192,"0,084",27238,141,1089,128
34,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,35,798,9,104,"0,13",44239,425,4915,416
35,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,36,1490,13,147,"0,099",69452,472,5342,486
36,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,37,1478,21,187,"0,127",53844,287,2564,274
37,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,38,858,12,155,"0,181",41996,270,3499,257
38,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,39,2877,34,304,"0,106",66036,217,1942,202
39,7D_TBI_cef_GFAP_GLT1_2_target,tbi7,cef,40,3675,41,421,"0,115",127936,303,3120,294
0,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,1,522,4,48,"0,092",17857,372,4464,311
1,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,2,884,9,71,"0,08",24208,340,2689,312
2,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,3,1662,21,129,"0,078",43050,333,2050,337
3,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,4,595,9,47,"0,079",18275,388,2030,310
4,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,5,544,5,52,"0,096",22529,433,4505,328
5,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,6,747,7,77,"0,103",37782,490,5397,409
6,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,7,986,18,105,"0,106",25779,245,1432,225
7,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,8,775,11,74,"0,095",23577,318,2143,279
8,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,9,2747,28,253,"0,092",110033,434,3929,374
9,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,10,758,8,97,"0,128",26913,277,3364,267
10,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,11,1261,7,27,"0,021",12067,446,1723,400
11,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,12,1300,17,129,"0,099",35165,272,2068,267
12,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,13,2964,32,277,"0,093",82468,297,2577,290
13,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,14,3673,38,267,"0,073",76196,285,2005,268
14,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,15,718,6,53,"0,074",11436,215,1906,197
15,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,16,913,13,134,"0,147",38914,290,2993,250
16,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,17,690,8,78,"0,113",33028,423,4128,439
17,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,18,1639,13,110,"0,067",70496,640,5422,649
18,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,19,2087,22,121,"0,058",53182,439,2417,377
19,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,20,649,7,100,"0,154",26409,264,3772,271
20,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,21,644,13,138,"0,214",37316,270,2870,254
21,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,22,1348,17,152,"0,113",54786,360,3222,324
22,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,23,1040,18,134,"0,129",29227,218,1623,211
23,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,24,629,3,31,"0,049",15312,493,5104,403
24,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,25,520,6,55,"0,106",14409,261,2401,230
25,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,26,3404,36,331,"0,097",105819,319,2939,311
26,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,27,1303,11,66,"0,051",44451,673,4041,570
27,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,28,2217,20,166,"0,075",48696,293,2434,238
28,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,29,717,6,70,"0,098",36095,515,6015,361
29,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,30,567,7,53,"0,093",14969,282,2138,289
30,7D_TBI_cef_GFAP_GLT1_3_target,tbi7,cef,31,1137,13,104,"0,091",16618,159,1278,152
