"","frame","power","mean","sd","time"
"545",78,50,0.376478679761936,0.0415954137534197,74
"546",78,100,0.507051689654603,0.211787310233018,74
"547",79,2,0.0398145254996099,0.0377410329245885,75
"548",79,5,0.283439449019464,0.187090874845922,75
"549",79,10,0.162647502714967,0.0284897693626924,75
"550",79,20,0.230899319885405,0.024632273112752,75
"551",79,30,0.292427610677218,0.127191282187276,75
"552",79,50,0.370368969397604,0.0320202901858358,75
"553",79,100,0.498380676819788,0.212256822754165,75
"554",80,2,0.0262359072686426,0.042247110197957,76
"555",80,5,0.279012015836564,0.187915713052746,76
"556",80,10,0.16454695219895,0.0396350717333512,76
"557",80,20,0.229842348795471,0.0226337578276303,76
"558",80,30,0.287334531620227,0.145538979517322,76
"559",80,50,0.366241642024075,0.0267401118822442,76
"560",80,100,0.510674511337942,0.205442854140341,76
"561",81,2,0.0285363226078404,0.0392957121728162,77
"562",81,5,0.285651081855284,0.191540241590733,77
"563",81,10,0.158609655268914,0.0479273753445766,77
"564",81,20,0.21701224639076,0.0174686719264673,77
"565",81,30,0.290661732814955,0.129076560545559,77
"566",81,50,0.367022216553719,0.0312094113223257,77
"567",81,100,0.492317760251588,0.202672613568115,77
"568",82,2,0.0351873325963114,0.0367805152518174,78
"569",82,5,0.286344387652618,0.184162062285168,78
"570",82,10,0.155418877304789,0.0226718146254433,78
"571",82,20,0.222213231475375,0.0219752001776462,78
"572",82,30,0.286663048915078,0.116261591062812,78
"573",82,50,0.362121095548095,0.0168751484514578,78
"574",82,100,0.510377382937681,0.245047819232213,78
"575",83,2,0.032002294013149,0.0296886894493343,79
"576",83,5,0.284621200366844,0.188185094586915,79
"577",83,10,0.154026026792714,0.042241634500888,79
"578",83,20,0.213213325526856,0.0222758064042299,79
"579",83,30,0.275124639550975,0.117102824075319,79
"580",83,50,0.369222748142291,0.0279223313320957,79
"581",83,100,0.486810604240264,0.190048578902284,79
"582",84,2,0.0262060593147532,0.0470603467402458,80
"583",84,5,0.283575966667798,0.193235701848366,80
"584",84,10,0.168591050728338,0.0339744996724217,80
"585",84,20,0.224045416483519,0.0238803774436615,80
"586",84,30,0.26867686591638,0.133696056871213,80
"587",84,50,0.364576861290099,0.0262893597511198,80
"588",84,100,0.501133296751147,0.219005768634527,80
"589",85,2,0.0311660264198731,0.0406890308080237,81
"590",85,5,0.283429595418886,0.190308474929884,81
"591",85,10,0.149207484758335,0.0453677086698257,81
"592",85,20,0.213178181977262,0.0340026693628853,81
"593",85,30,0.277376250311129,0.121596999323817,81
"594",85,50,0.356518206314426,0.0445933241575444,81
"595",85,100,0.496984204464271,0.204837639616921,81
"596",86,2,0.0150597867334023,0.0614683754450916,82
"597",86,5,0.282075824088042,0.202529933234828,82
"598",86,10,0.172782474668941,0.0303367518720467,82
"599",86,20,0.214162133584087,0.0349170496456522,82
"600",86,30,0.26694447199512,0.11845010761566,82
"601",86,50,0.349243792801331,0.0245743304758901,82
"602",86,100,0.514041299287301,0.232352851081761,82
"603",87,2,0.0362761557837355,0.0209046420778406,83
"604",87,5,0.29453284886433,0.195125954508717,83
"605",87,10,0.147286953620589,0.0401248936416378,83
"606",87,20,0.206502990606343,0.0298686560503976,83
"607",87,30,0.267024153305938,0.11559870360693,83
"608",87,50,0.353323679144489,0.0408099666939217,83
"609",87,100,0.506619055512328,0.223071245916543,83
"610",88,2,0.0123916233871521,0.0662031521508405,84
"611",88,5,0.288240551914429,0.186336532822542,84
"612",88,10,0.157949545977469,0.0435672296325766,84
"613",88,20,0.211752620625722,0.0257927296963791,84
"614",88,30,0.263081675895197,0.118927041194164,84
"615",88,50,0.352959981707014,0.0279821753325644,84
"616",88,100,0.535597034393797,0.246747745122905,84
"617",89,2,0.0235866899594364,0.0474702588766333,85
"618",89,5,0.288845384603677,0.200917386269429,85
"619",89,10,0.147239582975309,0.0410382604628419,85
"620",89,20,0.199445850921791,0.0246839894670329,85
"621",89,30,0.266303138671734,0.119674934483946,85
"622",89,50,0.348322628590374,0.0441741625239127,85
"623",89,100,0.513389974789873,0.234787388897518,85
"624",90,2,0.0262442959269825,0.0502744570531009,86
"625",90,5,0.291148272805242,0.196863492089653,86
"626",90,10,0.147399072054548,0.0384761656731477,86
"627",90,20,0.196773915697985,0.0279734851735881,86
"628",90,30,0.260125574923392,0.120487470113198,86
"629",90,50,0.338033357688431,0.0258359381549377,86
"630",90,100,0.496493234727438,0.215533855250864,86
"631",91,2,0.0240219318895526,0.0326007219380943,87
"632",91,5,0.291489586353323,0.184275197133471,87
"633",91,10,0.142845873484229,0.047182203586484,87
"634",91,20,0.194651432420769,0.0258969612445044,87
"635",91,30,0.259885789780184,0.127022426740514,87
"636",91,50,0.34074270684134,0.0202518237068814,87
"637",91,100,0.497662202448293,0.234718656981041,87
"638",92,2,0.0164909875116765,0.0578824481961242,88
"639",92,5,0.293593886263108,0.190412694713179,88
"640",92,10,0.150359007775168,0.0431870358095464,88
"641",92,20,0.191467412303744,0.0360926745248952,88
"642",92,30,0.25747879599841,0.124485061668307,88
"643",92,50,0.337342355051796,0.0244374285852191,88
"644",92,100,0.474408596289964,0.217840892235523,88
"645",93,2,0.0112565128209817,0.0568619897821809,89
"646",93,5,0.291386740020654,0.200517996413311,89
"647",93,10,0.150797418509937,0.0474829235498339,89
"648",93,20,0.195936245131025,0.0288410884214385,89
"649",93,30,0.256240608966493,0.118258689789637,89
"650",93,50,0.326002875385408,0.0215959868951073,89
"651",93,100,0.476721342759595,0.222012975881467,89
"652",94,2,0.0162535127847169,0.064239492557141,90
"653",94,5,0.309878248082844,0.183962619750501,90
"654",94,10,0.142907047026493,0.0579232059585531,90
"655",94,20,0.188480670876033,0.0203142639347105,90
"656",94,30,0.246027219234726,0.118149272375926,90
"657",94,50,0.334615330364235,0.0310307579045365,90
"658",94,100,0.475597591174041,0.240206021484638,90
"659",95,2,0.0268502120680329,0.0525249630730251,91
"660",95,5,0.295891101024689,0.188176837115842,91
"661",95,10,0.149659968100811,0.0455471574219112,91
"662",95,20,0.174804385473005,0.0344149234069688,91
"663",95,30,0.25027225664232,0.116601844761451,91
"664",95,50,0.331563224607175,0.0233089328940744,91
"665",95,100,0.462881726462618,0.222299013529605,91
"666",96,2,0.00914131324150087,0.0550068384168583,92
"667",96,5,0.297822518503818,0.197369364565834,92
"668",96,10,0.14402496851087,0.0542511538204579,92
"669",96,20,0.185347020620348,0.0159178573544684,92
"670",96,30,0.250649652767905,0.10858428186103,92
"671",96,50,0.336309538933007,0.0444940326071661,92
"672",96,100,0.463022071314065,0.248577774275608,92
"673",97,2,0.0182520077910428,0.0540794653175873,93
"674",97,5,0.291803516879342,0.207060530879087,93
"675",97,10,0.136455759128163,0.0580416511214767,93
"676",97,20,0.179667863342176,0.0295024449814395,93
"677",97,30,0.240287730729386,0.112831565434379,93
"678",97,50,0.33083036745043,0.0360932177972798,93
"679",97,100,0.455382484796918,0.245215942410136,93
"680",98,2,0.0116220125976078,0.0595181220910824,94
"681",98,5,0.292365134289819,0.208640224608432,94
"682",98,10,0.142641707905349,0.0726165185858349,94
"683",98,20,0.182064752746316,0.0316633010234705,94
"684",98,30,0.239795872628777,0.0996706014670224,94
"685",98,50,0.321893637496243,0.0465327104472108,94
"686",98,100,0.431020233392361,0.185566790021566,94
"687",99,2,0.00489184923095343,0.0561338983424549,95
"688",99,5,0.294168194091404,0.21315060319613,95
"689",99,10,0.126220461439955,0.0512585235471695,95
"690",99,20,0.175914513387661,0.0215898990870938,95
"691",99,30,0.238323047477515,0.10900897809984,95
"692",99,50,0.318295546385808,0.0344294058326974,95
"693",99,100,0.461955852092176,0.261657717543949,95
"694",100,2,0.0107564379689892,0.0569359095341762,96
"695",100,5,0.286086052875311,0.208585923852565,96
"696",100,10,0.122192668437151,0.0686634340026952,96
"697",100,20,0.174858529182169,0.0304817870348921,96
"698",100,30,0.226447363287843,0.0971041303274593,96
"699",100,50,0.325775430994521,0.0340938783754803,96
"700",100,100,0.418645473365943,0.204288594478124,96
"701",101,2,0.0064353171355923,0.0601363749945372,97
"702",101,5,0.297652882744673,0.202685664301802,97
"703",101,10,0.126211352826327,0.0534961993546429,97
"704",101,20,0.167970435156748,0.0173462133536277,97
"705",101,30,0.232150724839038,0.100486212873362,97
"706",101,50,0.320225071692309,0.0457220078691279,97
"707",101,100,0.447157630782423,0.247035048391752,97
"708",102,2,0.0167946344509573,0.044770762307087,98
"709",102,5,0.293944265380827,0.195151766317651,98
"710",102,10,0.128338760879027,0.072880780148086,98
"711",102,20,0.172893831684499,0.0308724592169,98
"712",102,30,0.236694025716934,0.0996779093421009,98
"713",102,50,0.323982560194656,0.0387703048263453,98
"714",102,100,0.458383088046945,0.287331153983581,98
"715",103,2,0.00144755948613682,0.0677643588089086,99
"716",103,5,0.295958158300407,0.204397529443561,99
"717",103,10,0.117542408219512,0.0513205006742667,99
"718",103,20,0.178743255488042,0.0245642030319675,99
"719",103,30,0.234750046893098,0.105128492537774,99
"720",103,50,0.320264412762071,0.0416791196195663,99
"721",103,100,0.450472482128923,0.273087172049513,99
"722",104,2,0.00856125905474877,0.0586425231431577,100
"723",104,5,0.292046387324789,0.20996679453201,100
"724",104,10,0.119882362242783,0.0570289005242246,100
"725",104,20,0.162892104305894,0.0198726151717217,100
"726",104,30,0.229922552380639,0.101531849217717,100
"727",104,50,0.314502935009289,0.0309512895493596,100
"728",104,100,0.411452718065302,0.228000139994323,100
"729",105,2,0.00184775467628225,0.0832472859698788,101
"730",105,5,0.290668369604245,0.203844912584391,101
"731",105,10,0.127989873975493,0.0469331565693908,101
"732",105,20,0.161923313087218,0.0368998723375627,101
"733",105,30,0.22801302554871,0.106130688676405,101
"734",105,50,0.304066964459467,0.0466259529307128,101
"735",105,100,0.415833442415142,0.255196226105552,101
"736",106,2,0.0102088841194916,0.0696050174140926,102
"737",106,5,0.286046864956052,0.206046212946993,102
"738",106,10,0.126065676775422,0.0545307580726569,102
"739",106,20,0.162003874123083,0.0109521688981733,102
"740",106,30,0.23240139664172,0.0977031519645668,102
"741",106,50,0.311346106788977,0.0421505274307592,102
"742",106,100,0.418477145779441,0.282548927914272,102
"743",107,2,0.0196088764095485,0.0656204981229081,103
"744",107,5,0.295657560819633,0.205358859759981,103
"745",107,10,0.111250394895554,0.0701809529084225,103
"746",107,20,0.159871696203915,0.0212384222516358,103
"747",107,30,0.222901320103975,0.0943722249790264,103
"748",107,50,0.306819990763785,0.0421722687852051,103
"749",107,100,0.403169490418626,0.24881143619888,103
"750",108,2,0.00985283890242685,0.0651603254721556,104
"751",108,5,0.290530806716195,0.19642029674929,104
"752",108,10,0.107358421473669,0.0725232370195502,104
"753",108,20,0.156080520483845,0.0239178369144388,104
"754",108,30,0.215181005008946,0.0936090310230858,104
"755",108,50,0.310503832060468,0.048220258713889,104
"756",108,100,0.386383575986774,0.234770595012999,104
"757",109,2,0.00968320263667242,0.0606685779422417,105
"758",109,5,0.286971394576187,0.204334927296161,105
"759",109,10,0.109173806939063,0.0902913043301451,105
"760",109,20,0.161551459345554,0.0333286269132345,105
"761",109,30,0.217516059805155,0.0900560535132128,105
"762",109,50,0.315293553979613,0.0470722702068185,105
"763",109,100,0.407974425476873,0.267306033966785,105
"764",110,2,0.0059967442368534,0.0722051023364636,106
"765",110,5,0.278835987483149,0.207654623339556,106
"766",110,10,0.107639508838606,0.0824157994887704,106
"767",110,20,0.147142825348668,0.0312735608103248,106
"768",110,30,0.220532745556626,0.103286530223942,106
"769",110,50,0.31184212755634,0.0460187581323757,106
"770",110,100,0.385897137772419,0.238796231951882,106
"771",111,2,0.0134171539983643,0.0675025708745267,107
"772",111,5,0.282474553347161,0.218702632970951,107
"773",111,10,0.116558784341205,0.067459166035769,107
"774",111,20,0.161976950229104,0.0328719760513922,107
"775",111,30,0.218974041569967,0.098319970516794,107
"776",111,50,0.30770227058256,0.0569145623283464,107
"777",111,100,0.397585436555845,0.267487089700368,107
"778",112,2,0.00995393561052423,0.0714946596481382,108
"779",112,5,0.276376515314099,0.229361013567894,108
"780",112,10,0.115258614546084,0.060598016846292,108
"781",112,20,0.156563231319531,0.029919712677006,108
"782",112,30,0.216337176643873,0.0776142262285211,108
"783",112,50,0.302995119862766,0.0462173531940842,108
"784",112,100,0.375895473298675,0.241240064452539,108
"785",113,2,-0.00487913703617926,0.0812923680000787,109
"786",113,5,0.276381542208068,0.222183638514001,109
"787",113,10,0.100952897040613,0.0803658671816608,109
"788",113,20,0.158135910180095,0.0329841093323698,109
"789",113,30,0.219252996110625,0.0863492416165004,109
"790",113,50,0.293549500025163,0.0564579472988228,109
"791",113,100,0.393366429747597,0.271663087980833,109
"792",114,2,0.0158063234888443,0.0650983241342951,110
"793",114,5,0.290127789281004,0.231503155026945,110
"794",114,10,0.100031477554155,0.0735483453034073,110
"795",114,20,0.155121234129951,0.0476343974121175,110
"796",114,30,0.209716235423989,0.0824993524342462,110
"797",114,50,0.297579336867123,0.0368703461311849,110
"798",114,100,0.383078161130688,0.281571054282439,110
"799",115,2,-0.00127449850426838,0.080673627846112,111
"800",115,5,0.280345105940991,0.229638025071968,111
"801",115,10,0.106951915961861,0.0798647015100874,111
"802",115,20,0.148871042947681,0.0299836172555181,111
"803",115,30,0.209242960549391,0.0862737724926523,111
"804",115,50,0.294363150080344,0.0533612914579683,111
"805",115,100,0.387477283805617,0.283065011430234,111
"806",116,2,0.000213518846042912,0.0717178776435549,112
"807",116,5,0.287876351210701,0.233641453777049,112
"808",116,10,0.0940384479628091,0.0646847013182071,112
"809",116,20,0.158044475064887,0.019918064023975,112
"810",116,30,0.215320351320085,0.0830893207723336,112
"811",116,50,0.290758502344497,0.0515063994808056,112
"812",116,100,0.373377572337326,0.250793860393371,112
"813",117,2,0.010606618047512,0.0850356430504172,113
"814",117,5,0.290717051305308,0.23210243866636,113
"815",117,10,0.0973184904391966,0.0620232976383567,113
"816",117,20,0.141606442851402,0.0399310278356623,113
"817",117,30,0.214374955270911,0.0653648504213076,113
"818",117,50,0.30204727342586,0.059185389665331,113
"819",117,100,0.363658386448105,0.250605891636443,113
"820",118,2,-0.00636972658806202,0.086068085225734,114
"821",118,5,0.278766528938542,0.224126058231493,114
"822",118,10,0.101658522173782,0.0777882135629401,114
"823",118,20,0.151864628274892,0.0387110633209828,114
"824",118,30,0.207371628039757,0.0723900941059061,114
"825",118,50,0.304922199670476,0.0646928221281657,114
"826",118,100,0.344737462957858,0.245315339729186,114
