cell,power,stimul,frame,time,mask,int,delta,rel
cell8_02_22_01,50,20,107,87.0,down,430.807,-0.12052348009002035,0.9418110986743153
cell8_02_22_01,50,20,108,88.0,cell,461.779,-0.06844534856111846,461.779
cell8_02_22_01,50,20,108,88.0,up,496.71,0.04686585170001103,1.0756444099883278
cell8_02_22_01,50,20,108,88.0,down,433.305,-0.11542390569421174,0.9383384692677667
cell8_02_22_01,50,20,109,89.0,cell,453.463,-0.08522135717425529,453.463
cell8_02_22_01,50,20,109,89.0,up,494.767,0.04277078546447499,1.0910857115133978
cell8_02_22_01,50,20,109,89.0,down,425.935,-0.13046948747848303,0.9392938343370903
cell8_02_22_01,50,20,110,90.0,cell,456.822,-0.07844518919307125,456.822
cell8_02_22_01,50,20,110,90.0,up,490.776,0.03435935502390659,1.0743265429423277
cell8_02_22_01,50,20,110,90.0,down,429.516,-0.12315900873092865,0.9402261712439419
cell8_02_22_01,50,20,111,91.0,cell,460.187,-0.07165691730956887,460.187
cell8_02_22_01,50,20,111,91.0,up,485.094,0.02238397347459315,1.0541236497336952
cell8_02_22_01,50,20,111,91.0,down,432.01,-0.11806760018683474,0.9387705432791452
cell8_02_22_01,50,20,112,92.0,cell,459.483,-0.07307710851491381,459.483
cell8_02_22_01,50,20,112,92.0,up,483.445,0.01890854155364668,1.0521499163189934
cell8_02_22_01,50,20,112,92.0,down,431.685,-0.11873107563865129,0.9395015702430776
cell8_02_22_01,50,20,113,93.0,cell,457.409,-0.07726102408293282,457.409
cell8_02_22_01,50,20,113,93.0,up,496.359,0.04612608420198058,1.0851535496678029
cell8_02_22_01,50,20,113,93.0,down,428.939,-0.12433693284076915,0.9377581114494906
cell8_02_22_01,50,20,114,94.0,cell,462.835,-0.0663150617531011,462.835
cell8_02_22_01,50,20,114,94.0,up,506.465,0.0674254868660709,1.094266855358821
cell8_02_22_01,50,20,114,94.0,down,434.439,-0.11310888673310403,0.9386476822193656
cell8_02_22_01,50,20,115,95.0,cell,459.555,-0.07293186168709444,459.555
cell8_02_22_01,50,20,115,95.0,up,488.751,0.030091465612192395,1.0635310245781244
cell8_02_22_01,50,20,115,95.0,down,431.077,-0.11997228509928047,0.9380313564208854
cell8_02_22_01,50,20,116,96.0,cell,459.553,-0.07293589632120055,459.553
cell8_02_22_01,50,20,116,96.0,up,482.951,0.017867387297159445,1.050914693190992
cell8_02_22_01,50,20,116,96.0,down,431.219,-0.11968239736340985,0.9383444347006765
cell8_02_22_01,50,20,117,97.0,cell,456.846,-0.07839677358379812,456.846
cell8_02_22_01,50,20,117,97.0,up,477.502,0.006383076480156823,1.0452143610757236
cell8_02_22_01,50,20,117,97.0,down,428.221,-0.12580270322355167,0.9373421240417996
cell8_02_22_01,50,20,118,98.0,cell,459.974,-0.07208660584186788,459.974
cell8_02_22_01,50,20,118,98.0,up,485.098,0.02239240387343114,1.0546204785487876
cell8_02_22_01,50,20,118,98.0,down,430.779,-0.12058064105202305,0.9365290212055464
cell8_02_22_01,50,20,119,99.0,cell,457.942,-0.07618579409365887,457.942
cell8_02_22_01,50,20,119,99.0,up,490.151,0.033042105205476305,1.0703342344663735
cell8_02_22_01,50,20,119,99.0,down,428.436,-0.12536378869388842,0.935568259735949
cell8_02_22_01,50,20,120,100.0,cell,456.842,-0.07840484285201035,456.842
cell8_02_22_01,50,20,120,100.0,up,479.061,0.00966882442724926,1.0486360711143021
cell8_02_22_01,50,20,120,100.0,down,430.329,-0.1214992993699229,0.9419646179641977
cell11_01_22_01,10,20,1,-19.0,cell,359.972,0.001356108538754832,359.972
cell11_01_22_01,10,20,1,-19.0,up,161.823,0.04365643173115935,0.4495432978120521
cell11_01_22_01,10,20,1,-19.0,down,408.103,-0.0021633897148031905,1.1337076217039104
cell11_01_22_01,10,20,2,-18.0,cell,358.624,-0.0023937054309711406,358.624
cell11_01_22_01,10,20,2,-18.0,up,155.794,0.004773178875217021,0.4344215668778442
cell11_01_22_01,10,20,2,-18.0,down,408.025,-0.0023541044500594286,1.1377515169090746
cell11_01_22_01,10,20,3,-17.0,cell,359.501,4.5899058234799363e-05,359.501
cell11_01_22_01,10,20,3,-17.0,up,168.032,0.08370057122071752,0.46740342864136686
cell11_01_22_01,10,20,3,-17.0,down,406.856,-0.005212380418193399,1.1317242511147396
cell11_01_22_01,10,20,4,-16.0,cell,359.664,0.0004993261183723323,359.664
cell11_01_22_01,10,20,4,-16.0,up,154.752,-0.0019470648593810874,0.4302682503670093
cell11_01_22_01,10,20,4,-16.0,down,408.9,-0.00021467633019864074,1.1368944348058188
cell11_01_22_01,10,20,5,-15.0,cell,359.803,0.0008859909119865492,359.803
cell11_01_22_01,10,20,5,-15.0,up,148.436,-0.042681286958921975,0.4125479776433215
cell11_01_22_01,10,20,5,-15.0,down,412.074,0.007545946358302177,1.1452767208722552
cell11_01_22_01,10,20,6,-14.0,cell,358.047,-0.003998781588635792,358.047
cell11_01_22_01,10,20,6,-14.0,up,149.638,-0.03492914399444318,0.41792837253209775
cell11_01_22_01,10,20,6,-14.0,down,407.279,-0.00417811973853498,1.137501501199563
cell11_01_22_01,10,20,7,-13.0,cell,361.609,0.005909851467865825,361.609
cell11_01_22_01,10,20,7,-13.0,up,158.691,0.0234570043062445,0.4388469313540316
cell11_01_22_01,10,20,7,-13.0,down,410.761,0.004335581648156819,1.1359258204303544
cell11_01_22_01,10,20,8,-12.0,cell,358.646,-0.0023325066866581277,358.646
cell11_01_22_01,10,20,8,-12.0,up,143.383,-0.075269954512592,0.39978976483775086
cell11_01_22_01,10,20,8,-12.0,down,408.676,-0.0007623699288829769,1.1394968855082728
cell11_01_22_01,10,20,9,-11.0,cell,359.654,0.000471508507320977,359.654
cell11_01_22_01,10,20,9,-11.0,up,147.394,-0.04940153069352008,0.40982166193063335
cell11_01_22_01,10,20,9,-11.0,down,410.288,0.0031790679330777546,1.1407853103260357
cell11_01_22_01,10,20,10,-10.0,cell,359.325,-0.00044369089626946365,359.325
cell11_01_22_01,10,20,10,-10.0,up,162.596,0.048641794885520485,0.45250400055659923
cell11_01_22_01,10,20,10,-10.0,down,408.916,-0.00017555535886399568,1.1380115494329646
cell11_01_22_01,10,20,11,-9.0,cell,356.284,-0.00890302641699427,356.284
cell11_01_22_01,10,20,11,-9.0,up,150.259,-0.030924085108468814,0.4217393989064903
cell11_01_22_01,10,20,11,-9.0,down,405.661,-0.008134227964746115,1.1385888785351013
cell11_01_22_01,10,20,12,-8.0,cell,355.592,-0.010828005101749824,355.592
cell11_01_22_01,10,20,12,-8.0,up,141.422,-0.08791716944881749,0.39770860986748857
cell11_01_22_01,10,20,12,-8.0,down,406.511,-0.006055926362595581,1.1431950100114738
cell11_01_22_01,10,20,13,-7.0,cell,359.218,-0.0007413393345191543,359.218
cell11_01_22_01,10,20,13,-7.0,up,150.284,-0.030762850853799917,0.41836433586290217
cell11_01_22_01,10,20,13,-7.0,down,408.309,-0.0016597072088702083,1.1366607463991225
cell11_01_22_01,10,20,14,-6.0,cell,358.13,-0.003767895416909417,358.13
cell11_01_22_01,10,20,14,-6.0,up,151.539,-0.022668891269423157,0.4231396420294306
cell11_01_22_01,10,20,14,-6.0,down,408.618,-0.0009041834499708743,1.140976740289839
cell11_01_22_01,10,20,15,-5.0,cell,358.809,-0.0018790796265205948,358.809
cell11_01_22_01,10,20,15,-5.0,up,152.546,-0.016174375491361432,0.4251454116256838
cell11_01_22_01,10,20,15,-5.0,down,408.222,-0.0018724274905021932,1.137713936941381
cell11_01_22_01,10,20,16,-4.0,cell,355.233,-0.01182665733849433,355.233
cell11_01_22_01,10,20,16,-4.0,up,147.092,-0.051349240489919866,0.4140718908434746
cell11_01_22_01,10,20,16,-4.0,down,408.502,-0.0011878104921466688,1.1499550998921835
cell11_01_22_01,10,20,17,-3.0,cell,357.377,-0.005862561529078331,357.377
cell11_01_22_01,10,20,17,-3.0,up,135.514,-0.12602004851216247,0.37919060264090865
cell11_01_22_01,10,20,17,-3.0,down,413.041,0.009910320063336862,1.1557570856546449
cell11_01_22_01,10,20,18,-2.0,cell,357.853,-0.004538443243032621,357.853
cell11_01_22_01,10,20,18,-2.0,up,136.833,-0.11751332923583348,0.3823720913335923
cell11_01_22_01,10,20,18,-2.0,down,411.651,0.006511685678643758,1.150335472945595
cell11_01_22_01,10,20,19,-1.0,cell,357.595,-0.005256137608158186,357.595
cell11_01_22_01,10,20,19,-1.0,up,150.943,-0.02651271590072863,0.4221060137865462
cell11_01_22_01,10,20,19,-1.0,down,410.859,0.00457519759758112,1.1489506285043134
cell11_01_22_01,10,20,20,0.0,cell,333.384,-0.0726053557246556,333.384
cell11_01_22_01,10,20,20,0.0,up,168.199,0.08477761604190552,0.5045203129124374
cell11_01_22_01,10,20,20,0.0,down,371.743,-0.09106579707267551,1.1150595109543349
cell11_01_22_01,10,20,21,1.0,cell,327.505,-0.08895932926176227,327.505
cell11_01_22_01,10,20,21,1.0,up,176.365,0.13744317298694203,0.5385108624295812
cell11_01_22_01,10,20,21,1.0,down,360.184,-0.11932825380121355,1.0997816827224012
cell11_01_22_01,10,20,22,2.0,cell,314.057,-0.12636845260365873,314.057
cell11_01_22_01,10,20,22,2.0,up,187.004,0.2060580224038221,0.5954460496024606
cell11_01_22_01,10,20,22,2.0,down,341.746,-0.1644102831429202,1.0881655240927601
cell11_01_22_01,10,20,23,3.0,cell,310.201,-0.13709492342507104,310.201
cell11_01_22_01,10,20,23,3.0,up,193.45,0.24763066262764102,0.6236279057772218
cell11_01_22_01,10,20,23,3.0,down,336.574,-0.1770561371268287,1.0850190682815335
cell11_01_22_01,10,20,24,4.0,cell,311.857,-0.1324883270349624,311.857
cell11_01_22_01,10,20,24,4.0,up,188.096,0.213100734647758,0.6031482378141263
cell11_01_22_01,10,20,24,4.0,down,340.471,-0.16752773554614586,1.0917535921912926
cell11_01_22_01,10,20,25,5.0,cell,307.576,-0.14439704632605843,307.576
cell11_01_22_01,10,20,25,5.0,up,190.415,0.2280568241108414,0.6190827632845215
cell11_01_22_01,10,20,25,5.0,down,336.956,-0.17612212393621515,1.0955211069784379
cell11_01_22_01,10,20,26,6.0,cell,312.115,-0.13177063266983685,312.115
cell11_01_22_01,10,20,26,6.0,up,160.617,0.035878491285933414,0.5146083975457764
cell11_01_22_01,10,20,26,6.0,down,347.385,-0.15062258580818305,1.1130032199669992
cell11_01_22_01,10,20,27,7.0,cell,312.526,-0.1306273288556251,312.526
cell11_01_22_01,10,20,27,7.0,up,177.642,0.14567901871542732,0.5684071085285703
cell11_01_22_01,10,20,27,7.0,down,346.382,-0.15307498169872058,1.1083301869284474
cell11_01_22_01,10,20,28,8.0,cell,310.899,-0.13515325417368473,310.899
cell11_01_22_01,10,20,28,8.0,up,156.312,0.008113952631955811,0.5027742128472591
cell11_01_22_01,10,20,28,8.0,down,347.871,-0.14943428630389466,1.1189196491465072
cell11_01_22_01,10,20,29,9.0,cell,315.561,-0.1221846839015312,315.561
cell11_01_22_01,10,20,29,9.0,up,166.911,0.07647082724136577,0.5289341838820387
cell11_01_22_01,10,20,29,9.0,down,352.296,-0.1386148926691701,1.1164117238822289
cell11_01_22_01,10,20,30,10.0,cell,317.39,-0.11709684284023368,317.39
cell11_01_22_01,10,20,30,10.0,up,166.33,0.07272374316286152,0.5240555783105959
cell11_01_22_01,10,20,30,10.0,down,354.134,-0.13412087108710818,1.1157692428872996
cell11_01_22_01,10,20,31,11.0,cell,321.135,-0.10667914750149167,321.135
cell11_01_22_01,10,20,31,11.0,up,167.557,0.08063712038200903,0.5217649898017968
cell11_01_22_01,10,20,31,11.0,down,360.27,-0.1191179785802902,1.1218646363678826
cell11_01_22_01,10,20,32,12.0,cell,322.567,-0.10269566559893394,322.567
cell11_01_22_01,10,20,32,12.0,up,173.532,0.11917210724786678,0.5379719562137478
cell11_01_22_01,10,20,32,12.0,down,361.691,-0.1156435473136363,1.121289530547142
cell11_01_22_01,10,20,33,13.0,cell,322.773,-0.10212262281127545,322.773
cell11_01_22_01,10,20,33,13.0,up,160.245,0.03347932557646087,0.496463458839494
cell11_01_22_01,10,20,33,13.0,down,362.758,-0.11303466753776033,1.1238796305762873
cell11_01_22_01,10,20,34,14.0,cell,321.603,-0.10537728330428701,321.603
cell11_01_22_01,10,20,34,14.0,up,160.018,0.03201531854406759,0.4975637665071532
cell11_01_22_01,10,20,34,14.0,down,362.103,-0.11463618230177033,1.125931661085251
cell11_01_22_01,10,20,35,15.0,cell,319.187,-0.11209801813430054,319.187
cell11_01_22_01,10,20,35,15.0,up,158.181,0.020167825510999805,0.49557469445810765
cell11_01_22_01,10,20,35,15.0,down,359.59,-0.1207806198620106,1.1265809697763378
cell11_01_22_01,10,20,36,16.0,cell,323.642,-0.09970527241091055,323.642
cell11_01_22_01,10,20,36,16.0,up,155.996,0.0060759516529414,0.4820017179476088
cell11_01_22_01,10,20,36,16.0,down,365.451,-0.10645011905000583,1.1291828625456524
cell11_01_22_01,10,20,37,17.0,cell,323.584,-0.09986661455500855,323.584
cell11_01_22_01,10,20,37,17.0,up,141.291,-0.08876203694328232,0.4366439626186709
cell11_01_22_01,10,20,37,17.0,down,366.508,-0.10386568988121408,1.132651799841772
cell11_01_22_01,10,20,38,18.0,cell,324.416,-0.09755218931553371,324.416
cell11_01_22_01,10,20,38,18.0,up,149.589,-0.03524516313359419,0.46110241171828764
cell11_01_22_01,10,20,38,18.0,down,366.122,-0.10480948331466117,1.1285571611757743
cell11_01_22_01,10,20,39,19.0,cell,323.157,-0.10105442654690255,323.157
cell11_01_22_01,10,20,39,19.0,up,146.44,-0.05555422985168384,0.45315434912441943
cell11_01_22_01,10,20,39,19.0,down,366.133,-0.10478258764686871,1.132987990357628
cell11_01_22_01,10,20,40,20.0,cell,326.119,-0.09281485015348351,326.119
cell11_01_22_01,10,20,40,20.0,up,136.082,-0.12235680624608607,0.41727712890079993
cell11_01_22_01,10,20,40,20.0,down,371.491,-0.09168195237119545,1.139127128440845
cell11_01_22_01,10,20,41,21.0,cell,326.826,-0.09084814505215093,326.826
cell11_01_22_01,10,20,41,21.0,up,157.064,0.012963879012395008,0.4805737609614902
cell11_01_22_01,10,20,41,21.0,down,369.38,-0.09684347552665384,1.1302038393518263
cell11_01_22_01,10,20,42,22.0,cell,325.779,-0.09376064892923054,325.779
cell11_01_22_01,10,20,42,22.0,up,154.376,-0.0043720280496007775,0.4738672535676026
cell11_01_22_01,10,20,42,22.0,down,367.741,-0.10085093002774168,1.1288051102127517
cell11_01_22_01,10,20,43,23.0,cell,327.146,-0.08995798149850677,327.146
cell11_01_22_01,10,20,43,23.0,up,134.798,-0.13063779756587868,0.41204232972434324
cell11_01_22_01,10,20,43,23.0,down,373.481,-0.08681628156145489,1.1416340105029559
cell11_01_22_01,10,20,44,24.0,cell,325.284,-0.09513762067627389,325.284
cell11_01_22_01,10,20,44,24.0,up,140.752,-0.09223824747394287,0.4327049593585913
cell11_01_22_01,10,20,44,24.0,down,369.773,-0.09588256666824772,1.1367697150797458
cell11_01_22_01,10,20,45,25.0,cell,328.146,-0.08717622039336871,328.146
cell11_01_22_01,10,20,45,25.0,up,146.415,-0.05571546410635274,0.4461885867875884
cell11_01_22_01,10,20,45,25.0,down,373.544,-0.08666224273682493,1.138346955318669
cell11_01_22_01,10,20,46,26.0,cell,324.74,-0.09665089871746894,324.74
cell11_01_22_01,10,20,46,26.0,up,137.628,-0.1123860799373638,0.4238098170844367
cell11_01_22_01,10,20,46,26.0,down,369.514,-0.09651583739172656,1.1378764550101619
cell11_01_22_01,10,20,47,27.0,cell,326.519,-0.09170214571142836,326.519
cell11_01_22_01,10,20,47,27.0,up,139.574,-0.09983560555393954,0.4274605765667542
cell11_01_22_01,10,20,47,27.0,down,371.596,-0.0914252209968121,1.138053222017708
cell11_01_22_01,10,20,48,28.0,cell,324.939,-0.09609732825754644,324.939
cell11_01_22_01,10,20,48,28.0,up,145.39,-0.062326068547776045,0.44743782679210553
cell11_01_22_01,10,20,48,28.0,down,369.699,-0.09606350116067028,1.137748931337882
cell11_01_22_01,10,20,49,29.0,cell,324.521,-0.09726010439949416,324.521
cell11_01_22_01,10,20,49,29.0,up,132.5,-0.14545845025504034,0.4082940703375128
cell11_01_22_01,10,20,49,29.0,down,369.649,-0.09618575419609092,1.1390603381599342
cell11_01_22_01,10,20,50,30.0,cell,326.057,-0.0929873193420021,326.057
cell11_01_22_01,10,20,50,30.0,up,133.617,-0.13825450375643572,0.409796446633564
cell11_01_22_01,10,20,50,30.0,down,372.742,-0.08862318142497154,1.1431804868473918
cell11_01_22_01,10,20,51,31.0,cell,327.546,-0.08884527705645161,327.546
cell11_01_22_01,10,20,51,31.0,up,150.961,-0.026396627237367045,0.4608848833446295
cell11_01_22_01,10,20,51,31.0,down,372.313,-0.0896721124688805,1.1366739328216495
cell11_01_22_01,10,20,52,32.0,cell,329.427,-0.08361278441768685,329.427
cell11_01_22_01,10,20,52,32.0,up,137.365,-0.11408226429648007,0.41698160745779794
cell11_01_22_01,10,20,52,32.0,down,374.993,-0.08311934977033544,1.138318959890962
cell11_01_22_01,10,20,53,33.0,cell,328.65,-0.08577421279637924,328.65
cell11_01_22_01,10,20,53,33.0,up,128.95,-0.16835371441801858,0.39236269587707284
cell11_01_22_01,10,20,53,33.0,down,376.292,-0.07994321591010788,1.1449627263045794
cell11_01_22_01,10,20,54,34.0,cell,325.759,-0.09381628415133325,325.759
cell11_01_22_01,10,20,54,34.0,up,137.152,-0.1154559801462589,0.42102290343474774
cell11_01_22_01,10,20,54,34.0,down,370.729,-0.09354508863100564,1.1380468383068463
cell11_01_22_01,10,20,55,35.0,cell,327.351,-0.08938772047195351,327.351
cell11_01_22_01,10,20,55,35.0,up,127.986,-0.17457090727804972,0.39097482518764265
cell11_01_22_01,10,20,55,35.0,down,374.623,-0.08402402223244802,1.1444076847176272
cell11_01_22_01,10,20,56,36.0,cell,327.338,-0.08942388336632025,327.338
cell11_01_22_01,10,20,56,36.0,up,139.961,-0.09733969929166558,0.4275733339850552
cell11_01_22_01,10,20,56,36.0,down,372.231,-0.0898726074469703,1.137145702607091
cell11_01_22_01,10,20,57,37.0,cell,327.485,-0.08901496448386498,327.485
cell11_01_22_01,10,20,57,37.0,up,146.525,-0.055006033385809665,0.4474250729041025
cell11_01_22_01,10,20,57,37.0,down,371.889,-0.09070881820924728,1.1355909430966304
cell11_01_22_01,10,20,58,38.0,cell,327.711,-0.08838628647410378,327.711
cell11_01_22_01,10,20,58,38.0,up,141.975,-0.08435066773554231,0.4332323297051365
cell11_01_22_01,10,20,58,38.0,down,373.129,-0.08767694293081596,1.1385916249378263
cell11_01_22_01,10,20,59,39.0,cell,326.881,-0.09069514819136847,326.881
cell11_01_22_01,10,20,59,39.0,up,129.589,-0.16423256686868243,0.3964409066296298
cell11_01_22_01,10,20,59,39.0,down,374.068,-0.08538103092561687,1.1443552852567143
cell11_01_22_01,10,20,60,40.0,cell,328.59,-0.08594111846268754,328.59
cell11_01_22_01,10,20,60,40.0,up,125.443,-0.19097165566296623,0.381761465656289
cell11_01_22_01,10,20,60,40.0,down,376.877,-0.07851285539568657,1.1469521287927205
cell11_01_22_01,10,20,61,41.0,cell,329.82,-0.08251955230336767,329.82
cell11_01_22_01,10,20,61,41.0,up,137.879,-0.11076728802048841,0.41804317506518707
cell11_01_22_01,10,20,61,41.0,down,375.905,-0.08088945440426346,1.1397277302771207
cell11_01_22_01,10,20,62,42.0,cell,330.167,-0.08155428119988482,330.167
cell11_01_22_01,10,20,62,42.0,up,137.011,-0.11636534134259122,0.4149748460627501
cell11_01_22_01,10,20,62,42.0,down,378.245,-0.07516801234657852,1.1456172179533388
cell11_01_22_01,10,20,63,43.0,cell,328.249,-0.08688969899953947,328.249
cell11_01_22_01,10,20,63,43.0,up,146.486,-0.05525755882309319,0.446264878186986
cell11_01_22_01,10,20,63,43.0,down,372.043,-0.09033227886015179,1.1334170096481633
cell11_01_22_01,10,20,64,44.0,cell,327.839,-0.08803022105264614,327.839
cell11_01_22_01,10,20,64,44.0,up,134.213,-0.13441067912513008,0.40938692467949206
cell11_01_22_01,10,20,64,44.0,down,374.918,-0.08330272932346634,1.1436040251464896
cell11_01_22_01,10,20,65,45.0,cell,328.159,-0.08714005749900199,328.159
cell11_01_22_01,10,20,65,45.0,up,128.16,-0.17344871686555452,0.390542389512401
cell11_01_22_01,10,20,65,45.0,down,375.514,-0.08184547314125258,1.1443050472484375
cell11_01_22_01,10,20,66,46.0,cell,328.883,-0.08512606245888206,328.883
cell11_01_22_01,10,20,66,46.0,up,139.45,-0.10063532745709725,0.4240109704667009
cell11_01_22_01,10,20,66,46.0,down,374.834,-0.08350811442297298,1.1397183800926165
cell11_01_22_01,10,20,67,47.0,cell,329.762,-0.08268089444746567,329.762
cell11_01_22_01,10,20,67,47.0,up,137.585,-0.1126634028553941,0.41722515025988444
cell11_01_22_01,10,20,67,47.0,down,376.211,-0.08014126582748918,1.140856132604727
cell11_01_22_01,10,20,68,48.0,cell,326.899,-0.0906450764914759,326.899
cell11_01_22_01,10,20,68,48.0,up,125.918,-0.18790820482425785,0.3851893092361861
cell11_01_22_01,10,20,68,48.0,down,374.129,-0.08523188222240363,1.144478875738378
cell11_01_22_01,10,20,69,49.0,cell,330.064,-0.08184080259371392,330.064
cell11_01_22_01,10,20,69,49.0,up,138.901,-0.10417603168962528,0.42083050559891416
cell11_01_22_01,10,20,69,49.0,down,376.684,-0.07898475211241011,1.1412453342382083
cell11_01_22_01,10,20,70,50.0,cell,325.814,-0.09366328729055064,325.814
cell11_01_22_01,10,20,70,50.0,up,142.22,-0.08277057203978745,0.43650671855721357
cell11_01_22_01,10,20,70,50.0,down,370.571,-0.09393140822293469,1.1373697876702658
cell11_01_22_01,10,20,71,51.0,cell,329.375,-0.08375743599515409,329.375
cell11_01_22_01,10,20,71,51.0,up,131.709,-0.15055990207276307,0.3998755218216319
cell11_01_22_01,10,20,71,51.0,down,375.506,-0.08186503362691998,1.1400561669829221
cell11_01_22_01,10,20,72,52.0,cell,328.559,-0.08602735305694667,328.559
cell11_01_22_01,10,20,72,52.0,up,134.408,-0.133153051938713,0.40908330010743876
cell11_01_22_01,10,20,72,52.0,down,373.133,-0.08766716268798241,1.1356651316810678
cell11_01_22_01,10,20,73,53.0,cell,327.371,-0.0893320852498508,327.371
cell11_01_22_01,10,20,73,53.0,up,136.195,-0.12162802741498283,0.41602646538636595
cell11_01_22_01,10,20,73,53.0,down,373.853,-0.08590671897792547,1.1419856981834067
cell11_01_22_01,10,20,74,54.0,cell,324.08,-0.09848686104686012,324.08
cell11_01_22_01,10,20,74,54.0,up,126.379,-0.18493504516816406,0.3899623549740805
cell11_01_22_01,10,20,74,54.0,down,370.683,-0.09365756142359259,1.1438009133547273
cell11_01_22_01,10,20,75,55.0,cell,324.637,-0.09693742011129818,324.637
cell11_01_22_01,10,20,75,55.0,up,117.014,-0.2453333969671192,0.3604456670065334
cell11_01_22_01,10,20,75,55.0,down,372.871,-0.08830776859358644,1.1485782581775952
cell11_01_22_01,10,20,76,56.0,cell,327.676,-0.08848364811278368,327.676
cell11_01_22_01,10,20,76,56.0,up,130.16,-0.1605499764920457,0.3972216457720431
cell11_01_22_01,10,20,76,56.0,down,374.793,-0.08360836191201788,1.143791428118019
cell11_01_22_01,10,20,77,57.0,cell,328.547,-0.08606073419020834,328.547
cell11_01_22_01,10,20,77,57.0,up,130.989,-0.15520344860722624,0.3986918157828256
cell11_01_22_01,10,20,77,57.0,down,374.549,-0.08420495672487056,1.1400164968786808
cell11_01_22_01,10,20,78,58.0,cell,327.404,-0.0892402871333812,327.404
cell11_01_22_01,10,20,78,58.0,up,134.55,-0.13223724137219373,0.41096015931387525
cell11_01_22_01,10,20,78,58.0,down,372.574,-0.08903395162398482,1.1379641055087903
cell11_01_22_01,10,20,79,59.0,cell,327.728,-0.08833899653531643,327.728
cell11_01_22_01,10,20,79,59.0,up,130.383,-0.15911176694039936,0.39783906166088956
cell11_01_22_01,10,20,79,59.0,down,372.723,-0.08866963757843138,1.137293731387004
cell11_01_22_01,10,20,80,60.0,cell,326.436,-0.09193303188315488,326.436
cell11_01_22_01,10,20,80,60.0,up,125.493,-0.19064918715362852,0.3844337021652024
cell11_01_22_01,10,20,80,60.0,down,373.931,-0.08571600424266937,1.1454955948486074
cell11_01_22_01,10,20,81,61.0,cell,329.406,-0.08367120140089479,329.406
cell11_01_22_01,10,20,81,61.0,up,139.291,-0.10166077731679114,0.4228550785353029
cell11_01_22_01,10,20,81,61.0,down,374.778,-0.08364503782264403,1.1377388390011112
cell11_01_22_01,10,20,82,62.0,cell,327.551,-0.08883136825092593,327.551
cell11_01_22_01,10,20,82,62.0,up,132.408,-0.14605179231222182,0.40423628686830443
cell11_01_22_01,10,20,82,62.0,down,374.564,-0.08416828081424427,1.143528793989333
cell11_01_22_01,10,20,83,63.0,cell,323.688,-0.09957731140007423,323.688
cell11_01_22_01,10,20,83,63.0,up,128.294,-0.17258450126052932,0.39635080694990243
cell11_01_22_01,10,20,83,63.0,down,368.6,-0.09875062287921539,1.1387508959244705
cell11_01_22_01,10,20,84,64.0,cell,326.221,-0.0925311105207595,326.221
cell11_01_22_01,10,20,84,64.0,up,139.06,-0.10315058182993138,0.4262754390428575
cell11_01_22_01,10,20,84,64.0,down,371.13,-0.09256461928693227,1.137664344110281
cell11_01_22_01,10,20,85,65.0,cell,325.942,-0.093307221869093,325.942
cell11_01_22_01,10,20,85,65.0,up,123.504,-0.203476984455083,0.378914039921213
cell11_01_22_01,10,20,85,65.0,down,373.614,-0.08649108848723609,1.1462591504009916
cell11_01_22_01,10,20,86,66.0,cell,327.544,-0.08885084057866191,327.544
cell11_01_22_01,10,20,86,66.0,up,136.085,-0.12233745813552571,0.41547089856629954
cell11_01_22_01,10,20,86,66.0,down,372.877,-0.0882930982293359,1.138402779473903
cell11_01_22_01,10,20,87,67.0,cell,326.829,-0.09083979976883555,326.829
cell11_01_22_01,10,20,87,67.0,up,129.599,-0.16416807316681495,0.39653457924480384
cell11_01_22_01,10,20,87,67.0,down,373.535,-0.08668424828320055,1.1429065352217826
cell11_01_22_01,10,20,88,68.0,cell,325.672,-0.09405829736748023,325.672
cell11_01_22_01,10,20,88,68.0,up,141.117,-0.08988422735577763,0.43331020167530515
cell11_01_22_01,10,20,88,68.0,down,369.365,-0.09688015143728,1.1341625930383945
cell11_01_22_01,10,20,89,69.0,cell,327.555,-0.08882024120650533,327.555
cell11_01_22_01,10,20,89,69.0,up,126.174,-0.1862571660564487,0.38519943215643176
cell11_01_22_01,10,20,89,69.0,down,374.757,-0.08369638409752073,1.144104043595732
cell11_01_22_01,10,20,90,70.0,cell,325.929,-0.0933433847634599,325.929
cell11_01_22_01,10,20,90,70.0,up,137.943,-0.110354528328536,0.42323021271503924
cell11_01_22_01,10,20,90,70.0,down,371.537,-0.09156947957860849,1.1399323165474688
cell11_01_22_01,10,20,91,71.0,cell,324.967,-0.09601943894660267,324.967
cell11_01_22_01,10,20,91,71.0,up,128.429,-0.17171383628531753,0.39520628248406764
cell11_01_22_01,10,20,91,71.0,down,371.699,-0.09117337974384561,1.1438053710069023
cell11_01_22_01,10,20,92,72.0,cell,326.525,-0.0916854551447976,326.525
cell11_01_22_01,10,20,92,72.0,up,127.035,-0.18070425832565323,0.38905137432049613
cell11_01_22_01,10,20,92,72.0,down,373.133,-0.08766716268798241,1.1427394533343542
cell11_01_22_01,10,20,93,73.0,cell,329.366,-0.08378247184510038,329.366
cell11_01_22_01,10,20,93,73.0,up,136.592,-0.11906762745084119,0.41471190104625255
cell11_01_22_01,10,20,93,73.0,down,375.981,-0.08070362979042406,1.1415294839175871
cell11_01_22_01,10,20,94,74.0,cell,328.342,-0.08663099521676175,328.342
