"","cell","power","stimul","frame","time","mask","int","delta","rel"
"4049","cell3_01_17_03",10,20,30,10,"up",423.91,0.0105790035291953,0.944484177645284
"4050","cell3_01_17_03",10,20,30,10,"down",451.807,-0.0852803892053421,1.00663952926183
"4051","cell3_01_17_03",10,20,31,11,"cell",449.326,-0.0508247291796099,449.326
"4052","cell3_01_17_03",10,20,31,11,"up",420.111,0.00152238860053724,0.934980392855076
"4053","cell3_01_17_03",10,20,31,11,"down",460.176,-0.0683366755781949,1.02414727836804
"4054","cell3_01_17_03",10,20,32,12,"cell",449.823,-0.0497748453322526,449.823
"4055","cell3_01_17_03",10,20,32,12,"up",416.214,-0.00776785314123169,0.925283945018374
"4056","cell3_01_17_03",10,20,32,12,"down",459.168,-0.0703774526526559,1.02077483810299
"4057","cell3_01_17_03",10,20,33,13,"cell",444.537,-0.0609412155880503,444.537
"4058","cell3_01_17_03",10,20,33,13,"up",416.578,-0.00690009640681966,0.937105347811318
"4059","cell3_01_17_03",10,20,33,13,"down",449.589,-0.0897709086013288,1.01136463331511
"4060","cell3_01_17_03",10,20,34,14,"cell",444.157,-0.0617439436805973,444.157
"4061","cell3_01_17_03",10,20,34,14,"up",417.424,-0.00488327718343332,0.939811823296717
"4062","cell3_01_17_03",10,20,34,14,"down",449.892,-0.0891574607307319,1.01291210090126
"4063","cell3_01_17_03",10,20,35,15,"cell",447.171,-0.0553770424412907,447.171
"4064","cell3_01_17_03",10,20,35,15,"up",418.504,-0.00230861434506769,0.935892533281452
"4065","cell3_01_17_03",10,20,35,15,"down",454.752,-0.079317999836009,1.01695324607365
"4066","cell3_01_17_03",10,20,36,16,"cell",448.451,-0.0526731162348167,448.451
"4067","cell3_01_17_03",10,20,36,16,"up",426.456,0.0166485327759348,0.950953392901343
"4068","cell3_01_17_03",10,20,36,16,"down",453.567,-0.0817171276467593,1.01140815830492
"4069","cell3_01_17_03",10,20,37,17,"cell",444.537,-0.0609412155880503,444.537
"4070","cell3_01_17_03",10,20,37,17,"up",415.945,-0.00840913490375052,0.935681394349627
"4071","cell3_01_17_03",10,20,37,17,"down",451.094,-0.0867239150526543,1.01475017827537
"4072","cell3_01_17_03",10,20,38,18,"cell",449.258,-0.0509683752593289,449.258
"4073","cell3_01_17_03",10,20,38,18,"up",426.737,0.0173184219033243,0.949870675647401
"4074","cell3_01_17_03",10,20,38,18,"down",452.749,-0.0833732344393279,1.00777059061831
"4075","cell3_01_17_03",10,20,39,19,"cell",445.743,-0.0583936101153881,445.743
"4076","cell3_01_17_03",10,20,39,19,"up",420.103,0.0015033170239568,0.942478064714421
"4077","cell3_01_17_03",10,20,39,19,"down",452.986,-0.0828934088771779,1.01624927368461
"4078","cell3_01_17_03",10,20,40,20,"cell",446.622,-0.0565367732907861,446.622
"4079","cell3_01_17_03",10,20,40,20,"up",416.206,-0.00778692471781213,0.931897667378678
"4080","cell3_01_17_03",10,20,40,20,"down",455.292,-0.0782247264032621,1.01941238900009
"4081","cell3_01_17_03",10,20,41,21,"cell",445.392,-0.0591350773798197,445.392
"4082","cell3_01_17_03",10,20,41,21,"up",426.792,0.0174495389923151,0.958239034378705
"4083","cell3_01_17_03",10,20,41,21,"down",450.955,-0.0870053317325651,1.0124901210619
"4084","cell3_01_17_03",10,20,42,22,"cell",447.944,-0.0537441245056622,447.944
"4085","cell3_01_17_03",10,20,42,22,"up",423.431,0.00943709288143866,0.945276641723072
"4086","cell3_01_17_03",10,20,42,22,"down",452.788,-0.0832942758025184,1.01081385173147
"4087","cell3_01_17_03",10,20,43,23,"cell",449.585,-0.0502776066112688,449.585
"4088","cell3_01_17_03",10,20,43,23,"up",432.639,0.0313884775255774,0.962307461325445
"4089","cell3_01_17_03",10,20,43,23,"down",454.889,-0.0790406323169602,1.01179754662633
"4090","cell3_01_17_03",10,20,44,24,"cell",441.818,-0.0666849463344586,441.818
"4091","cell3_01_17_03",10,20,44,24,"up",412.542,-0.0165217067916745,0.93373742129112
"4092","cell3_01_17_03",10,20,44,24,"down",446.727,-0.0955652577948878,1.01111090992219
"4093","cell3_01_17_03",10,20,45,25,"cell",444.562,-0.0608884045293301,444.562
"4094","cell3_01_17_03",10,20,45,25,"up",427.515,0.0191731327257765,0.961654392413207
"4095","cell3_01_17_03",10,20,45,25,"down",450.545,-0.0878354097092804,1.01345819030866
"4096","cell3_01_17_03",10,20,46,26,"cell",447.121,-0.0554826645587311,447.121
"4097","cell3_01_17_03",10,20,46,26,"up",425.592,0.0145888025052423,0.951849723005629
"4098","cell3_01_17_03",10,20,46,26,"down",452.255,-0.0843733771722483,1.01148235041521
"4099","cell3_01_17_03",10,20,47,27,"cell",450.427,-0.0484989301535726,450.427
"4100","cell3_01_17_03",10,20,47,27,"up",427.029,0.018014534448512,0.948053735677479
"4101","cell3_01_17_03",10,20,47,27,"down",454.503,-0.0798221203633313,1.00904919110089
"4102","cell3_01_17_03",10,20,48,28,"cell",447.243,-0.0552249465921765,447.243
"4103","cell3_01_17_03",10,20,48,28,"up",430.055,0.0252283582900806,0.961568990459325
"4104","cell3_01_17_03",10,20,48,28,"down",449.383,-0.0901879721701175,1.00478487086438
"4105","cell3_01_17_03",10,20,49,29,"cell",446.798,-0.056164983437396,446.798
"4106","cell3_01_17_03",10,20,49,29,"up",433.172,0.0326591213152523,0.969502996880022
"4107","cell3_01_17_03",10,20,49,29,"down",446.427,-0.0961726319241916,0.999169647133604
"4108","cell3_01_17_03",10,20,50,30,"cell",442.608,-0.0650161168789004,442.608
"4109","cell3_01_17_03",10,20,50,30,"up",426.437,0.0166032377815561,0.963464284423237
"4110","cell3_01_17_03",10,20,50,30,"down",446.968,-0.0950773339110136,1.00985070310523
"4111","cell3_01_17_03",10,20,51,31,"cell",443.935,-0.0622129058820325,443.935
"4112","cell3_01_17_03",10,20,51,31,"up",423.807,0.0103334569807216,0.954660029058308
"4113","cell3_01_17_03",10,20,51,31,"down",445.106,-0.0988471026735597,1.00263777354793
"4114","cell3_01_17_03",10,20,52,32,"cell",442.137,-0.0660110772251889,442.137
"4115","cell3_01_17_03",10,20,52,32,"up",422.853,0.00805917147349865,0.956384559536976
"4116","cell3_01_17_03",10,20,52,32,"down",442.254,-0.104621206062809,1.00026462386093
"4117","cell3_01_17_03",10,20,53,33,"cell",444.031,-0.062010111416547,444.031
"4118","cell3_01_17_03",10,20,53,33,"up",437.767,0.0436133581136685,0.985892876848688
"4119","cell3_01_17_03",10,20,53,33,"down",437.856,-0.113525310798403,0.986093313304702
"4120","cell3_01_17_03",10,20,54,34,"cell",442.664,-0.0648978201073672,442.664
"4121","cell3_01_17_03",10,20,54,34,"up",430.006,0.0251115448835251,0.97140494822258
"4122","cell3_01_17_03",10,20,54,34,"down",443.062,-0.10298534507455,1.00089910180182
"4123","cell3_01_17_03",10,20,55,35,"cell",440.872,-0.0686833167964307,440.872
"4124","cell3_01_17_03",10,20,55,35,"up",423.477,0.00954675444677643,0.960544103503965
"4125","cell3_01_17_03",10,20,55,35,"down",438.349,-0.112527192645914,0.994277250539839
"4126","cell3_01_17_03",10,20,56,36,"cell",441.369,-0.0676334329490732,441.369
"4127","cell3_01_17_03",10,20,56,36,"up",439.868,0.0486220309131185,0.996599217434845
"4128","cell3_01_17_03",10,20,56,36,"down",438.626,-0.111966383866524,0.993785245452218
"4129","cell3_01_17_03",10,20,57,37,"cell",439.707,-0.0711443121327917,439.707
"4130","cell3_01_17_03",10,20,57,37,"up",423.922,0.0106076108940661,0.964101094592536
"4131","cell3_01_17_03",10,20,57,37,"down",439.32,-0.110561325047401,0.999119868457859
"4132","cell3_01_17_03",10,20,58,38,"cell",441.84,-0.0666384726027848,441.84
"4133","cell3_01_17_03",10,20,58,38,"up",435.261,0.0376391867498315,0.98510999456817
"4134","cell3_01_17_03",10,20,58,38,"down",439.342,-0.110516784277918,0.994346369726598
"4135","cell3_01_17_03",10,20,59,39,"cell",438.833,-0.0729905867456496,438.833
"4136","cell3_01_17_03",10,20,59,39,"up",427.502,0.0191421414138332,0.974179243584689
"4137","cell3_01_17_03",10,20,59,39,"down",435.48,-0.11833571390249,0.992359280181755
"4138","cell3_01_17_03",10,20,60,40,"cell",438.887,-0.0728765148588141,438.887
"4139","cell3_01_17_03",10,20,60,40,"up",428.655,0.0218908323884956,0.976686481941821
"4140","cell3_01_17_03",10,20,60,40,"down",441.22,-0.106714622228476,1.00531571908031
"4141","cell3_01_17_03",10,20,61,41,"cell",442.623,-0.0649844302436683,442.623
"4142","cell3_01_17_03",10,20,61,41,"up",427.544,0.0192422671908807,0.965932633414893
"4143","cell3_01_17_03",10,20,61,41,"down",444.088,-0.100908125552331,1.00330981444706
"4144","cell3_01_17_03",10,20,62,42,"cell",441.518,-0.0673186790391009,441.518
"4145","cell3_01_17_03",10,20,62,42,"up",427.824,0.0199097723711978,0.96898427697172
"4146","cell3_01_17_03",10,20,62,42,"down",442.341,-0.10444506756531,1.00186402366381
"4147","cell3_01_17_03",10,20,63,43,"cell",440.313,-0.0698641720694142,440.313
"4148","cell3_01_17_03",10,20,63,43,"up",421.332,0.00443318797613383,0.956892029079314
"4149","cell3_01_17_03",10,20,63,43,"down",440.135,-0.108911291996125,0.99959574211981
"4150","cell3_01_17_03",10,20,64,44,"cell",437.792,-0.0751896392307586,437.792
"4151","cell3_01_17_03",10,20,64,44,"up",421.445,0.00470257399533319,0.962660350120605
"4152","cell3_01_17_03",10,20,64,44,"down",434.436,-0.120449375872468,0.99233425919158
"4153","cell3_01_17_03",10,20,65,45,"cell",438.726,-0.0732166180769721,438.726
"4154","cell3_01_17_03",10,20,65,45,"up",429.376,0.0236096582278118,0.978688292920866
"4155","cell3_01_17_03",10,20,65,45,"down",435.758,-0.117772880542669,0.993234957581725
"4156","cell3_01_17_03",10,20,66,46,"cell",440.47,-0.0695325186206513,440.47
"4157","cell3_01_17_03",10,20,66,46,"up",431.887,0.0295957493270118,0.980513996412922
"4158","cell3_01_17_03",10,20,66,46,"down",439.534,-0.110128064835164,0.997874997162122
"4159","cell3_01_17_03",10,20,67,47,"cell",440.99,-0.0684340485992713,440.99
"4160","cell3_01_17_03",10,20,67,47,"up",429.189,0.0231638601252431,0.973239756003538
"4161","cell3_01_17_03",10,20,67,47,"down",438.232,-0.112764068556343,0.993745889929477
"4162","cell3_01_17_03",10,20,68,48,"cell",444.17,-0.0617164819300627,444.17
"4163","cell3_01_17_03",10,20,68,48,"up",437.191,0.0422402045998735,0.984287547560619
"4164","cell3_01_17_03",10,20,68,48,"down",441.791,-0.105558586802368,0.994643942634577
"4165","cell3_01_17_03",10,20,69,49,"cell",437.948,-0.0748600982243446,437.948
"4166","cell3_01_17_03",10,20,69,49,"up",427.189,0.0183959659801218,0.975433156447798
"4167","cell3_01_17_03",10,20,69,49,"down",436.231,-0.116815253998799,0.99607944322157
"4168","cell3_01_17_03",10,20,70,50,"cell",433.651,-0.0839372629971714,433.651
"4169","cell3_01_17_03",10,20,70,50,"up",427.647,0.0194878137393545,0.986154765006883
"4170","cell3_01_17_03",10,20,70,50,"down",429.925,-0.129582258196767,0.991407837177823
"4171","cell3_01_17_03",10,20,71,51,"cell",438.684,-0.073305340655622,438.684
"4172","cell3_01_17_03",10,20,71,51,"up",425.271,0.0138235554949504,0.969424460431655
"4173","cell3_01_17_03",10,20,71,51,"down",438.444,-0.112334857504968,0.999452909155565
"4174","cell3_01_17_03",10,20,72,52,"cell",431.894,-0.0876488242040266,431.894
"4175","cell3_01_17_03",10,20,72,52,"up",424.92,0.0129867900724816,0.983852519368178
"4176","cell3_01_17_03",10,20,72,52,"down",430.189,-0.12904776896298,0.99605227208528
"4177","cell3_01_17_03",10,20,73,53,"cell",436.168,-0.0786202456052223,436.168
"4178","cell3_01_17_03",10,20,73,53,"up",421.237,0.00420671300424064,0.965767777553603
"4179","cell3_01_17_03",10,20,73,53,"down",436.15,-0.116979245013712,0.999958731497955
"4180","cell3_01_17_03",10,20,74,54,"cell",439.021,-0.0725934475840738,439.021
"4181","cell3_01_17_03",10,20,74,54,"up",433.145,0.032594754744293,0.986615674421041
"4182","cell3_01_17_03",10,20,74,54,"down",437.659,-0.113924153143313,0.996897642709574
"4183","cell3_01_17_03",10,20,75,55,"cell",434.712,-0.0816959616650864,434.712
"4184","cell3_01_17_03",10,20,75,55,"up",429.718,0.0244249681266277,0.988511934338137
"4185","cell3_01_17_03",10,20,75,55,"down",436.544,-0.116181560323892,1.00421428439979
"4186","cell3_01_17_03",10,20,76,56,"cell",436.969,-0.0769281792838273,436.969
"4187","cell3_01_17_03",10,20,76,56,"up",424.96,0.0130821479553839,0.972517501241507
"4188","cell3_01_17_03",10,20,76,56,"down",434.117,-0.121095217029961,0.993473221212489
"4189","cell3_01_17_03",10,20,77,57,"cell",437.428,-0.0759585682457246,437.428
"4190","cell3_01_17_03",10,20,77,57,"up",430.166,0.0254929764151348,0.983398410709877
"4191","cell3_01_17_03",10,20,77,57,"down",434.899,-0.119511995132909,0.994218477097945
"4192","cell3_01_17_03",10,20,78,58,"cell",439.207,-0.0722005333071956,439.207
"4193","cell3_01_17_03",10,20,78,58,"up",428.059,0.0204699999332496,0.97461789088061
"4194","cell3_01_17_03",10,20,78,58,"down",436.656,-0.115954807315619,0.994191804775425
"4195","cell3_01_17_03",10,20,79,59,"cell",434.387,-0.0823825054284489,434.387
"4196","cell3_01_17_03",10,20,79,59,"up",424.536,0.0120713543966182,0.97732206534726
"4197","cell3_01_17_03",10,20,79,59,"down",430.647,-0.128120511125576,0.991390165911963
"4198","cell3_01_17_03",10,20,80,60,"cell",434.588,-0.0819579045163385,434.588
"4199","cell3_01_17_03",10,20,80,60,"up",420.525,0.00250934268857733,0.967640615939695
"4200","cell3_01_17_03",10,20,80,60,"down",436.107,-0.117066301972245,1.00349526448038
"4201","cell3_01_17_03",10,20,81,61,"cell",434.818,-0.0814720427761128,434.818
"4202","cell3_01_17_03",10,20,81,61,"up",426.141,0.0158975894480782,0.980044524375716
"4203","cell3_01_17_03",10,20,81,61,"down",427.106,-0.135289550431792,0.982263843723121
"4204","cell3_01_17_03",10,20,82,62,"cell",435.035,-0.0810136427864214,435.035
"4205","cell3_01_17_03",10,20,82,62,"up",428.321,0.0210945940662605,0.984566758996403
"4206","cell3_01_17_03",10,20,82,62,"down",430.792,-0.127826946963079,0.990246761754801
"4207","cell3_01_17_03",10,20,83,63,"cell",438.849,-0.0729567876680688,438.849
"4208","cell3_01_17_03",10,20,83,63,"up",431.874,0.0295647580150685,0.984106150407088
"4209","cell3_01_17_03",10,20,83,63,"down",435.767,-0.117754659318789,0.992977083233641
"4210","cell3_01_17_03",10,20,84,64,"cell",432.188,-0.0870277661534772,432.188
"4211","cell3_01_17_03",10,20,84,64,"up",413.244,-0.0148481759467368,0.956167223523097
"4212","cell3_01_17_03",10,20,84,64,"down",430.353,-0.128715737772293,0.995754162540376
"4213","cell3_01_17_03",10,20,85,65,"cell",438.331,-0.0740510328047511,438.331
"4214","cell3_01_17_03",10,20,85,65,"up",433.502,0.0334458238491973,0.988983211317475
"4215","cell3_01_17_03",10,20,85,65,"down",435.389,-0.118519950721712,0.993288177199422
"4216","cell3_01_17_03",10,20,86,66,"cell",430.734,-0.0900992573286437,430.734
"4217","cell3_01_17_03",10,20,86,66,"up",421.462,0.00474310109556671,0.978473953762647
"4218","cell3_01_17_03",10,20,86,66,"down",425.368,-0.138808271220893,0.987542195415268
"4219","cell3_01_17_03",10,20,87,67,"cell",432.134,-0.0871418380403127,432.134
"4220","cell3_01_17_03",10,20,87,67,"up",431.218,0.0280008887354687,0.997880287133158
"4221","cell3_01_17_03",10,20,87,67,"down",428.318,-0.132835758949405,0.991169405786168
"4222","cell3_01_17_03",10,20,88,68,"cell",435.334,-0.080382022524128,435.334
"4223","cell3_01_17_03",10,20,88,68,"up",425.733,0.0149249390424734,0.977945669302191
"4224","cell3_01_17_03",10,20,88,68,"down",432.533,-0.124302152432685,0.993565859776631
"4225","cell3_01_17_03",10,20,89,69,"cell",433.645,-0.0839499376512643,433.645
"4226","cell3_01_17_03",10,20,89,69,"up",420.126,0.00155814780662562,0.968824729905798
"4227","cell3_01_17_03",10,20,89,69,"down",431.583,-0.126225503842147,0.995244958433742
"4228","cell3_01_17_03",10,20,90,70,"cell",438.2,-0.074327762752445,438.2
"4229","cell3_01_17_03",10,20,90,70,"up",435.834,0.0390051884224087,0.994600638977636
"4230","cell3_01_17_03",10,20,90,70,"down",431.607,-0.126176913911803,0.984954358740301
"4231","cell3_01_17_03",10,20,91,71,"cell",431.668,-0.0881262361748572,431.668
"4232","cell3_01_17_03",10,20,91,71,"up",424.12,0.011079632414433,0.982514339724047
"4233","cell3_01_17_03",10,20,91,71,"down",427.634,-0.134220571964218,0.990654855120139
"4234","cell3_01_17_03",10,20,92,72,"cell",436.876,-0.0771246364222665,436.876
"4235","cell3_01_17_03",10,20,92,72,"up",429.519,0.0239505626591881,0.983159981321931
"4236","cell3_01_17_03",10,20,92,72,"down",431.376,-0.126644591991367,0.987410615369121
"4237","cell3_01_17_03",10,20,93,73,"cell",436.97,-0.0769260668414784,436.97
"4238","cell3_01_17_03",10,20,93,73,"up",427.731,0.0196880652934496,0.978856672082752
"4239","cell3_01_17_03",10,20,93,73,"down",435.775,-0.117738462675341,0.997265258484564
"4240","cell3_01_17_03",10,20,94,74,"cell",434.097,-0.0829951137096032,434.097
"4241","cell3_01_17_03",10,20,94,74,"up",427.874,0.0200289697248258,0.985664494341127
"4242","cell3_01_17_03",10,20,94,74,"down",432.434,-0.124502585895355,0.99616905898912
"4243","cell3_01_17_03",10,20,95,75,"cell",439.816,-0.0709140559167717,439.816
"4244","cell3_01_17_03",10,20,95,75,"up",427.847,0.0199646031538666,0.972786347017844
"4245","cell3_01_17_03",10,20,95,75,"down",437.401,-0.114446494894514,0.994509067428197
"4246","cell3_01_17_03",10,20,96,76,"cell",435.018,-0.0810495543063513,435.018
"4247","cell3_01_17_03",10,20,96,76,"up",420.378,0.00215890246891093,0.966346220156407
"4248","cell3_01_17_03",10,20,96,76,"down",431.994,-0.125393401285001,0.993048563507717
"4249","cell3_01_17_03",10,20,97,77,"cell",431.983,-0.0874608168349827,431.983
"4250","cell3_01_17_03",10,20,97,77,"up",424.187,0.0112393568682946,0.981952993520578
"4251","cell3_01_17_03",10,20,97,77,"down",423.884,-0.141812748580516,0.981251577029652
"4252","cell3_01_17_03",10,20,98,78,"cell",437.529,-0.075745211568495,437.529
"4253","cell3_01_17_03",10,20,98,78,"up",428.761,0.0221435307781871,0.979960185496276
"4254","cell3_01_17_03",10,20,98,78,"down",431.32,-0.126757968495504,0.985808940664505
"4255","cell3_01_17_03",10,20,99,79,"cell",435.02,-0.0810453294216537,435.02
"4256","cell3_01_17_03",10,20,99,79,"up",430.84,0.0270997567420407,0.990391246379477
"4257","cell3_01_17_03",10,20,99,79,"down",430.06,-0.12930893983858,0.988598225368949
"4258","cell3_01_17_03",10,20,100,80,"cell",432.783,-0.0857708629559365,432.783
"4259","cell3_01_17_03",10,20,100,80,"up",422.517,0.00725816525711823,0.976279105232877
"4260","cell3_01_17_03",10,20,100,80,"down",432.132,-0.125114009185521,0.99849578195077
"4261","cell3_01_17_03",10,20,101,81,"cell",440.657,-0.0691374919014244,440.657
"4262","cell3_01_17_03",10,20,101,81,"up",437.752,0.0435775989075801,0.993407570967896
"4263","cell3_01_17_03",10,20,101,81,"down",434.249,-0.120827972413067,0.985458077370835
"4264","cell3_01_17_03",10,20,102,82,"cell",434.814,-0.081480492545508,434.814
"4265","cell3_01_17_03",10,20,102,82,"up",424.298,0.0115039749933488,0.975814946160887
"4266","cell3_01_17_03",10,20,102,82,"down",431.575,-0.126241700485596,0.992550837829509
"4267","cell3_01_17_03",10,20,103,83,"cell",437.453,-0.0759057571870044,437.453
"4268","cell3_01_17_03",10,20,103,83,"up",428.502,0.0215260884863939,0.979538373265242
"4269","cell3_01_17_03",10,20,103,83,"down",429.814,-0.129806986624609,0.982537552605651
"4270","cell3_01_17_03",10,20,104,84,"cell",433.856,-0.0835042123156658,433.856
"4271","cell3_01_17_03",10,20,104,84,"up",423.565,0.00975654178916182,0.976280148251955
"4272","cell3_01_17_03",10,20,104,84,"down",434.645,-0.120026238562386,1.00181857574864
"4273","cell3_01_17_03",10,20,105,85,"cell",435.528,-0.0799722087084592,435.528
"4274","cell3_01_17_03",10,20,105,85,"up",426.628,0.0170585716724151,0.979565033706214
"4275","cell3_01_17_03",10,20,105,85,"down",433.194,-0.122963904767786,0.994640987491045
"4276","cell3_01_17_03",10,20,106,86,"cell",433.959,-0.0832866307537386,433.959
"4277","cell3_01_17_03",10,20,106,86,"up",425.088,0.0133872931806718,0.979557976675216
"4278","cell3_01_17_03",10,20,106,86,"down",432.588,-0.12419080050898,0.99684071536712
"4279","cell3_01_17_03",10,20,107,87,"cell",435.522,-0.0799848833625521,435.522
"4280","cell3_01_17_03",10,20,107,87,"up",428.485,0.0214855613861604,0.983842377652564
"4281","cell3_01_17_03",10,20,107,87,"down",433.904,-0.121526452661767,0.996284917868673
"4282","cell3_01_17_03",10,20,108,88,"cell",436.967,-0.076932404168525,436.967
"4283","cell3_01_17_03",10,20,108,88,"up",417.454,-0.00481175877125643,0.955344453929015
"4284","cell3_01_17_03",10,20,108,88,"down",438.008,-0.11321757457289,1.00238233093117
"4285","cell3_01_17_03",10,20,109,89,"cell",437.999,-0.0747523636645553,437.999
"4286","cell3_01_17_03",10,20,109,89,"up",426.225,0.0160978410021733,0.973118660088265
"4287","cell3_01_17_03",10,20,109,89,"down",437.357,-0.114535576433479,0.998534243228866
"4288","cell3_01_17_03",10,20,110,90,"cell",437.847,-0.0750734549015742,437.847
"4289","cell3_01_17_03",10,20,110,90,"up",421.473,0.00476932451336493,0.962603375151594
"4290","cell3_01_17_03",10,20,110,90,"down",438.911,-0.111389378443685,1.00243007260527
"4291","cell3_01_17_03",10,20,111,91,"cell",436.462,-0.0779991875546729,436.462
"4292","cell3_01_17_03",10,20,111,91,"up",428.021,0.0203794099444922,0.980660401134578
"4293","cell3_01_17_03",10,20,111,91,"down",430.777,-0.127857315669544,0.986974811094666
"4294","cell3_01_17_03",10,20,112,92,"cell",434.97,-0.0811509515390939,434.97
"4295","cell3_01_17_03",10,20,112,92,"up",423.83,0.0103882877633904,0.974389038324482
"4296","cell3_01_17_03",10,20,112,92,"down",431.071,-0.127262089022826,0.991036163413569
"4297","cell3_01_17_03",10,20,113,93,"cell",434.409,-0.0823360316967752,434.409
"4298","cell3_01_17_03",10,20,113,93,"up",421.943,0.00588977963746838,0.971303541132896
"4299","cell3_01_17_03",10,20,113,93,"down",434.852,-0.119607150413166,1.00101977629377
"4300","cell3_01_17_03",10,20,114,94,"cell",441.317,-0.0677432799512112,441.317
"4301","cell3_01_17_03",10,20,114,94,"up",425.744,0.0149511624602716,0.964712440264028
"4302","cell3_01_17_03",10,20,114,94,"down",439.204,-0.110796176377398,0.995212058452314
"4303","cell3_01_17_03",10,20,115,95,"cell",433.646,-0.0839478252089154,433.646
"4304","cell3_01_17_03",10,20,115,95,"up",425.363,0.0140428786256259,0.980899166601329
"4305","cell3_01_17_03",10,20,115,95,"down",428.476,-0.132515875241305,0.988077833071215
"4306","cell3_01_17_03",10,20,116,96,"cell",437.104,-0.0766429995667383,437.104
"4307","cell3_01_17_03",10,20,116,96,"up",424.25,0.0113895455338659,0.970592810864234
"4308","cell3_01_17_03",10,20,116,96,"down",433.972,-0.121388781192458,0.992834657198287
"4309","cell3_01_17_03",10,20,117,97,"cell",437.962,-0.0748305240314612,437.962
"4310","cell3_01_17_03",10,20,117,97,"up",425.468,0.0142931930682448,0.97147241084843
"4311","cell3_01_17_03",10,20,117,97,"down",435.277,-0.118746703729986,0.993869331129185
"4312","cell3_01_17_03",10,20,118,98,"cell",437.091,-0.0766704613172727,437.091
"4313","cell3_01_17_03",10,20,118,98,"up",427.147,0.0182958402030741,0.977249588758405
"4314","cell3_01_17_03",10,20,118,98,"down",436.286,-0.116703902075094,0.99815827825327
"4315","cell3_01_17_03",10,20,119,99,"cell",436.708,-0.0774795267368661,436.708
"4316","cell3_01_17_03",10,20,119,99,"up",420.389,0.00218512588670915,0.962631781419163
"4317","cell3_01_17_03",10,20,119,99,"down",439.605,-0.109984319624562,1.00663372322009
"4318","cell3_01_17_03",10,20,120,100,"cell",437.652,-0.0754853811595916,437.652
"4319","cell3_01_17_03",10,20,120,100,"up",423.548,0.0097160146889283,0.967773482127352
"4320","cell3_01_17_03",10,20,120,100,"down",435.801,-0.117685823584135,0.995770612267281
"4321","cell15_01_17_03",10,20,1,-19,"cell",814.1,-0.00305402722209908,814.1
"4322","cell15_01_17_03",10,20,1,-19,"up",733.977,0.00481628740508193,0.901580886868935
"4323","cell15_01_17_03",10,20,1,-19,"down",756.692,0.00129957275933537,0.929482864512959
"4324","cell15_01_17_03",10,20,2,-18,"cell",819.514,0.00357595127761784,819.514
"4325","cell15_01_17_03",10,20,2,-18,"up",728.474,-0.00271733289853806,0.888909768472534
"4326","cell15_01_17_03",10,20,2,-18,"down",758.651,0.00389183733070058,0.925732812374163
"4327","cell15_01_17_03",10,20,3,-17,"cell",817.072,0.000585480738957181,817.072
"4328","cell15_01_17_03",10,20,3,-17,"up",739.158,0.0119090889302602,0.904642430532438
"4329","cell15_01_17_03",10,20,3,-17,"down",752.929,-0.00367985122333315,0.921496514383065
"4330","cell15_01_17_03",10,20,4,-16,"cell",819.168,0.0031522400546954,819.168
"4331","cell15_01_17_03",10,20,4,-16,"up",730.857,0.000544999862415256,0.892194275166999
"4332","cell15_01_17_03",10,20,4,-16,"down",758.333,0.00347104093779904,0.925735624438455
"4333","cell15_01_17_03",10,20,5,-15,"cell",815.18,-0.00173146039910429,815.18
"4334","cell15_01_17_03",10,20,5,-15,"up",718.095,-0.0169262089899924,0.880903604111975
"4335","cell15_01_17_03",10,20,5,-15,"down",755.163,-0.000723690400244772,0.92637576976864
"4336","cell15_01_17_03",10,20,6,-14,"cell",818.602,0.00245911707153323,818.602
"4337","cell15_01_17_03",10,20,6,-14,"up",731.738,0.0017510909922517,0.893887383612549
"4338","cell15_01_17_03",10,20,6,-14,"down",764.838,0.0120788413649206,0.93432217365704
"4339","cell15_01_17_03",10,20,7,-13,"cell",812.975,-0.00443170099605208,812.975
"4340","cell15_01_17_03",10,20,7,-13,"up",721.856,-0.0117773908976946,0.887919062701805
"4341","cell15_01_17_03",10,20,7,-13,"down",755.075,-0.000840137200796102,0.928780097788985
"4342","cell15_01_17_03",10,20,8,-12,"cell",817.585,0.00121369997987979,817.585
"4343","cell15_01_17_03",10,20,8,-12,"up",741.612,0.0152686208628576,0.907076328455145
"4344","cell15_01_17_03",10,20,8,-12,"down",751.13,-0.00606039433915045,0.918717931468899
"4345","cell15_01_17_03",10,20,9,-11,"cell",816.863,0.000329539566729534,816.863
"4346","cell15_01_17_03",10,20,9,-11,"up",726.197,-0.00583455140323428,0.88900709176447
"4347","cell15_01_17_03",10,20,9,-11,"down",753.789,-0.00254184839976287,0.922785093706044
"4348","cell15_01_17_03",10,20,10,-10,"cell",814.88,-0.00209884007215836,814.88
"4349","cell15_01_17_03",10,20,10,-10,"up",732.625,0.00296539613659308,0.899058757117612
"4350","cell15_01_17_03",10,20,10,-10,"down",750.499,-0.00689537082946766,0.920993275083448
"4351","cell15_01_17_03",10,20,11,-9,"cell",817.448,0.001045929929185,817.448
"4352","cell15_01_17_03",10,20,11,-9,"up",715.833,-0.0200228924584258,0.875692398782553
"4353","cell15_01_17_03",10,20,11,-9,"down",760.742,0.00665877210289294,0.930630449887944
"4354","cell15_01_17_03",10,20,12,-8,"cell",817.405,0.000993272176047233,817.405
