"","cell","stimul","frame","time","mask","int","delta"
"1247","cell3_01",20,76,11.2,"up",1689.311,-0.0263228864736075
"1248","cell3_01",20,76,11.2,"down",2108.96,-0.0691358706931488
"1249","cell3_01",20,77,11.4,"cell",2003.084,-0.0699365391797994
"1250","cell3_01",20,77,11.4,"up",1671.613,-0.0365235763141342
"1251","cell3_01",20,77,11.4,"down",2094.637,-0.0754578336151871
"1252","cell3_01",20,78,11.6,"cell",2013.254,-0.0652144479462109
"1253","cell3_01",20,78,11.6,"up",1585.966,-0.0858883905740278
"1254","cell3_01",20,78,11.6,"down",2119.934,-0.0642921074377938
"1255","cell3_01",20,79,11.8,"cell",2014.376,-0.0646934856685229
"1256","cell3_01",20,79,11.8,"up",1606.294,-0.0741718337270265
"1257","cell3_01",20,79,11.8,"down",2109.574,-0.0688648600645003
"1258","cell3_01",20,80,12,"cell",2009.777,-0.0668288738281368
"1259","cell3_01",20,80,12,"up",1649.21,-0.0494361118829737
"1260","cell3_01",20,80,12,"down",2107.069,-0.0699705304631394
"1261","cell3_01",20,81,12.2,"cell",2017.598,-0.0631974603042533
"1262","cell3_01",20,81,12.2,"up",1583.319,-0.087414055960392
"1263","cell3_01",20,81,12.2,"down",2124.813,-0.0621385881264327
"1264","cell3_01",20,82,12.4,"cell",2008.514,-0.0674153046273525
"1265","cell3_01",20,82,12.4,"up",1593.908,-0.0813108180396474
"1266","cell3_01",20,82,12.4,"down",2112.759,-0.0674590476015602
"1267","cell3_01",20,83,12.6,"cell",2012.028,-0.0657836990624724
"1268","cell3_01",20,83,12.6,"up",1605.588,-0.0745787546800954
"1269","cell3_01",20,83,12.6,"down",2102.126,-0.0721522984393758
"1270","cell3_01",20,84,12.8,"cell",2012.492,-0.0655682565519134
"1271","cell3_01",20,84,12.8,"up",1637.723,-0.0560569348120127
"1272","cell3_01",20,84,12.8,"down",2110.969,-0.0682491274472942
"1273","cell3_01",20,85,13,"cell",2011.158,-0.0661876537697706
"1274","cell3_01",20,85,13,"up",1650.891,-0.0484672250244628
"1275","cell3_01",20,85,13,"down",2102.315,-0.0720688766009157
"1276","cell3_01",20,86,13.2,"cell",1997.269,-0.0726365352981197
"1277","cell3_01",20,86,13.2,"up",1576.765,-0.0911916195955378
"1278","cell3_01",20,86,13.2,"down",2104.565,-0.0710757594763896
"1279","cell3_01",20,87,13.4,"cell",2009.392,-0.0670076353940101
"1280","cell3_01",20,87,13.4,"up",1655.639,-0.045730595158782
"1281","cell3_01",20,87,13.4,"down",2100.685,-0.0727883347844612
"1282","cell3_01",20,88,13.6,"cell",2012.496,-0.0655663992888913
"1283","cell3_01",20,88,13.6,"up",1639.328,-0.0551318524753619
"1284","cell3_01",20,88,13.6,"down",2103.713,-0.0714518198275434
"1285","cell3_01",20,89,13.8,"cell",2017.551,-0.0632192831447625
"1286","cell3_01",20,89,13.8,"up",1602.37,-0.076433530355698
"1287","cell3_01",20,89,13.8,"down",2115.02,-0.0664610752377587
"1288","cell3_01",20,90,14,"cell",2005.862,-0.0686466700109784
"1289","cell3_01",20,90,14,"up",1620.261,-0.0661216000846581
"1290","cell3_01",20,90,14,"down",2098.762,-0.0736371188868894
"1291","cell3_01",20,91,14.2,"cell",2006.675,-0.0682691813017447
"1292","cell3_01",20,91,14.2,"up",1581.765,-0.0883097431573734
"1293","cell3_01",20,91,14.2,"down",2112.815,-0.0674343300197942
"1294","cell3_01",20,92,14.4,"cell",2001.287,-0.07077091459246
"1295","cell3_01",20,92,14.4,"up",1635.916,-0.0570984449567653
"1296","cell3_01",20,92,14.4,"down",2104.501,-0.071104008141265
"1297","cell3_01",20,93,14.6,"cell",2000.152,-0.0712979129749696
"1298","cell3_01",20,93,14.6,"up",1600.655,-0.0774220139739883
"1299","cell3_01",20,93,14.6,"down",2094.763,-0.0754022190562138
"1300","cell3_01",20,94,14.8,"cell",1986.444,-0.0776627533515706
"1301","cell3_01",20,94,14.8,"up",1658.092,-0.0443167465782184
"1302","cell3_01",20,94,14.8,"down",2073.662,-0.0847158921427133
"1303","cell3_01",20,95,15,"cell",2006.382,-0.0684052258181106
"1304","cell3_01",20,95,15,"up",1628.21,-0.0615399929232642
"1305","cell3_01",20,95,15,"down",2104.145,-0.0712611413396345
"1306","cell3_01",20,96,15.2,"cell",1995.319,-0.0735419510213741
"1307","cell3_01",20,96,15.2,"up",1595.849,-0.080192073606352
"1308","cell3_01",20,96,15.2,"down",2104.885,-0.0709345161520125
"1309","cell3_01",20,97,15.4,"cell",1994.193,-0.0740647705620841
"1310","cell3_01",20,97,15.4,"up",1609.983,-0.0720455852909488
"1311","cell3_01",20,97,15.4,"down",2089.762,-0.0776095873849935
"1312","cell3_01",20,98,15.6,"cell",2008.585,-0.0673823382087108
"1313","cell3_01",20,98,15.6,"up",1659.244,-0.0436527622468654
"1314","cell3_01",20,98,15.6,"down",2103.254,-0.0716544157209469
"1315","cell3_01",20,99,15.8,"cell",2011.284,-0.0661291499845755
"1316","cell3_01",20,99,15.8,"up",1642.235,-0.0534563295142131
"1317","cell3_01",20,99,15.8,"down",2113.64,-0.0670701870741347
"1318","cell3_01",20,100,16,"cell",1982.564,-0.0794642984829691
"1319","cell3_01",20,100,16,"up",1601.958,-0.0766709969742026
"1320","cell3_01",20,100,16,"down",2079.179,-0.0822807689533753
"1321","cell3_01",20,101,16.2,"cell",1996.954,-0.072782794761107
"1322","cell3_01",20,101,16.2,"up",1604.782,-0.0750433131619275
"1323","cell3_01",20,101,16.2,"down",2094.766,-0.0754008949000477
"1324","cell3_01",20,102,16.4,"cell",2011.704,-0.0659341373672593
"1325","cell3_01",20,102,16.4,"up",1680.723,-0.0312727974437987
"1326","cell3_01",20,102,16.4,"down",2108.004,-0.0695578351247253
"1327","cell3_01",20,103,16.6,"cell",2001.589,-0.0706306912342945
"1328","cell3_01",20,103,16.6,"up",1621.21,-0.0655746199366944
"1329","cell3_01",20,103,16.6,"down",2083.372,-0.0804300400186476
"1330","cell3_01",20,104,16.8,"cell",2006.984,-0.0681257077332905
"1331","cell3_01",20,104,16.8,"up",1650.151,-0.0488937427373111
"1332","cell3_01",20,104,16.8,"down",2094.929,-0.0753289490816931
"1333","cell3_01",20,105,17,"cell",2000.025,-0.07135688107592
"1334","cell3_01",20,105,17,"up",1698.261,-0.0211643276492932
"1335","cell3_01",20,105,17,"down",2086.176,-0.0791923953887938
"1336","cell3_01",20,106,17.2,"cell",1996.263,-0.0731036369481679
"1337","cell3_01",20,106,17.2,"up",1642.059,-0.0535577715648365
"1338","cell3_01",20,106,17.2,"down",2093.694,-0.0758740600367108
"1339","cell3_01",20,107,17.4,"cell",2001.8,-0.0705327206098808
"1340","cell3_01",20,107,17.4,"up",1635.412,-0.0573889381017322
"1341","cell3_01",20,107,17.4,"down",2105.729,-0.0705619868839683
"1342","cell3_01",20,108,17.6,"cell",2006.066,-0.0685519495968534
"1343","cell3_01",20,108,17.6,"up",1660.924,-0.0426844517636421
"1344","cell3_01",20,108,17.6,"down",2095.103,-0.0752521480240631
"1345","cell3_01",20,109,17.8,"cell",1993.718,-0.0742853205459537
"1346","cell3_01",20,109,17.8,"up",1621.471,-0.0654241859866223
"1347","cell3_01",20,109,17.8,"down",2078.793,-0.0824511437134051
"1348","cell3_01",20,110,18,"cell",2003.205,-0.0698803569733821
"1349","cell3_01",20,110,18,"up",1590.16,-0.0834710726176954
"1350","cell3_01",20,110,18,"down",2101.392,-0.0724762753146658
"1351","cell3_01",20,111,18.2,"cell",1997.885,-0.0723505167927224
"1352","cell3_01",20,111,18.2,"up",1628.471,-0.0613895589731921
"1353","cell3_01",20,111,18.2,"down",2094.374,-0.0755739179724097
"1354","cell3_01",20,112,18.4,"cell",1998.904,-0.0718773790378525
"1355","cell3_01",20,112,18.4,"up",1663.605,-0.0411391896174984
"1356","cell3_01",20,112,18.4,"down",2097.255,-0.0743022866676275
"1357","cell3_01",20,113,18.6,"cell",1993.907,-0.0741975648681615
"1358","cell3_01",20,113,18.6,"up",1605.689,-0.0745205407760444
"1359","cell3_01",20,113,18.6,"down",2091.525,-0.0768314249447538
"1360","cell3_01",20,114,18.8,"cell",1993.685,-0.0743006429658858
"1361","cell3_01",20,114,18.8,"up",1622.63,-0.0647561670282557
"1362","cell3_01",20,114,18.8,"down",2081.259,-0.0813626873449246
"1363","cell3_01",20,115,19,"cell",1987.935,-0.0769704585600976
"1364","cell3_01",20,115,19,"up",1657.109,-0.0448833234859616
"1365","cell3_01",20,115,19,"down",2084.728,-0.0798315214315998
"1366","cell3_01",20,116,19.2,"cell",1986.941,-0.0774319884210796
"1367","cell3_01",20,116,19.2,"up",1573.824,-0.0928867393164662
"1368","cell3_01",20,116,19.2,"down",2078.9,-0.0824039154768165
"1369","cell3_01",20,117,19.4,"cell",2003.055,-0.0699500043367093
"1370","cell3_01",20,117,19.4,"up",1566.697,-0.0969945659914258
"1371","cell3_01",20,117,19.4,"down",2100.956,-0.0726687193441294
"1372","cell3_01",20,118,19.6,"cell",2003.924,-0.0695465139451667
"1373","cell3_01",20,118,19.6,"up",1604,-0.0754940386368563
"1374","cell3_01",20,118,19.6,"down",2115.773,-0.0661287120400839
"1375","cell3_01",20,119,19.8,"cell",1995.423,-0.0734936621828005
"1376","cell3_01",20,119,19.8,"up",1612.471,-0.0706115635753182
"1377","cell3_01",20,119,19.8,"down",2092.2,-0.0765334898073961
"1378","cell3_01",20,120,20,"cell",1984.631,-0.0785045578163194
"1379","cell3_01",20,120,20,"up",1645.395,-0.0516349836052932
"1380","cell3_01",20,120,20,"down",2078.224,-0.082702291999563
"1381","cell3_01",20,121,20.2,"cell",2002.273,-0.0703130992575222
"1382","cell3_01",20,121,20.2,"up",1641.134,-0.0540909187058969
"1383","cell3_01",20,121,20.2,"down",2107.829,-0.0696350775677438
"1384","cell3_01",20,122,20.4,"cell",1982.746,-0.0793797930154654
"1385","cell3_01",20,122,20.4,"up",1636.143,-0.0569676077664726
"1386","cell3_01",20,122,20.4,"down",2072.739,-0.0851232908564632
"1387","cell3_01",20,123,20.6,"cell",1985.731,-0.0779938104852528
"1388","cell3_01",20,123,20.6,"up",1587.857,-0.084798464905114
"1389","cell3_01",20,123,20.6,"down",2089.518,-0.0777172854198311
"1390","cell3_01",20,124,20.8,"cell",1992.243,-0.0749701862853386
"1391","cell3_01",20,124,20.8,"up",1646.706,-0.0508793556032065
"1392","cell3_01",20,124,20.8,"down",2083.707,-0.0802821759134403
"1393","cell3_01",20,125,21,"cell",1982.043,-0.0797062069915926
"1394","cell3_01",20,125,21,"up",1619.176,-0.0667469672717398
"1395","cell3_01",20,125,21,"down",2079.831,-0.0819929856799571
"1396","cell3_01",20,126,21.2,"cell",1995.271,-0.0735642381776389
"1397","cell3_01",20,126,21.2,"up",1647.151,-0.0506228686002098
"1398","cell3_01",20,126,21.2,"down",2082.144,-0.0809720612759445
"1399","cell3_01",20,127,21.4,"cell",1981.732,-0.0798506091915577
"1400","cell3_01",20,127,21.4,"up",1667.571,-0.0388532852267464
"1401","cell3_01",20,127,21.4,"down",2075.777,-0.0837823620456587
"1402","cell3_01",20,128,21.6,"cell",1989.017,-0.0764680689126302
"1403","cell3_01",20,128,21.6,"up",1605.395,-0.0746899951106085
"1404","cell3_01",20,128,21.6,"down",2080.31,-0.0817815620787803
"1405","cell3_01",20,129,21.8,"cell",1971.615,-0.0845480916901039
"1406","cell3_01",20,129,21.8,"up",1574.857,-0.0922913436443415
"1407","cell3_01",20,129,21.8,"down",2063.682,-0.0891209183217221
"1408","cell3_01",20,130,22,"cell",1996.963,-0.0727786159193073
"1409","cell3_01",20,130,22,"up",1651.908,-0.0478810513569403
"1410","cell3_01",20,130,22,"down",2087.002,-0.0788278110577455
"1411","cell3_01",20,131,22.2,"cell",1988.801,-0.0765683611158215
"1412","cell3_01",20,131,22.2,"up",1658.345,-0.0441709236304473
"1413","cell3_01",20,131,22.2,"down",2086.963,-0.0788450250879039
"1414","cell3_01",20,132,22.4,"cell",1978.268,-0.081458998968662
"1415","cell3_01",20,132,22.4,"up",1596.639,-0.079736737129122
"1416","cell3_01",20,132,22.4,"down",2084.28,-0.0800292620857276
"1417","cell3_01",20,133,22.6,"cell",1975.586,-0.0827042938249535
"1418","cell3_01",20,133,22.6,"up",1557.874,-0.102079925154211
"1419","cell3_01",20,133,22.6,"down",2077.619,-0.0829693301597133
"1420","cell3_01",20,134,22.8,"cell",1978.028,-0.0815704347499856
"1421","cell3_01",20,134,22.8,"up",1632.454,-0.0590938562025503
"1422","cell3_01",20,134,22.8,"down",2070.12,-0.0862792791894115
"1423","cell3_01",20,135,23,"cell",1984.207,-0.0787014276966578
"1424","cell3_01",20,135,23,"up",1596.79,-0.0796497044606894
"1425","cell3_01",20,135,23,"down",2090.436,-0.0773120936330244
"1426","cell3_01",20,136,23.2,"cell",1971.232,-0.0847259246244662
"1427","cell3_01",20,136,23.2,"up",1605.723,-0.0745009440162649
"1428","cell3_01",20,136,23.2,"down",2066.075,-0.088064683086615
"1429","cell3_01",20,137,23.4,"cell",1978.091,-0.0815411828573882
"1430","cell3_01",20,137,23.4,"up",1645.899,-0.0513444904603263
"1431","cell3_01",20,137,23.4,"down",2077.555,-0.0829975788245889
"1432","cell3_01",20,138,23.6,"cell",1981.399,-0.0800052263381443
"1433","cell3_01",20,138,23.6,"up",1583,-0.0875979196771469
"1434","cell3_01",20,138,23.6,"down",2076.008,-0.0836804020208741
"1435","cell3_01",20,139,23.8,"cell",1987.781,-0.0770419631864469
"1436","cell3_01",20,139,23.8,"up",1626.571,-0.0624846720196946
"1437","cell3_01",20,139,23.8,"down",2083.772,-0.0802534858631762
"1438","cell3_01",20,140,24,"cell",1986.471,-0.0776502168261717
"1439","cell3_01",20,140,24,"up",1654.471,-0.0464038014947371
"1440","cell3_01",20,140,24,"down",2084.41,-0.0799718819851996
"1441","cell3_01",20,141,24.2,"cell",1974.789,-0.083074353482099
"1442","cell3_01",20,141,24.2,"up",1650.193,-0.0488695349752306
"1443","cell3_01",20,141,24.2,"down",2074.875,-0.0841804916662465
"1444","cell3_01",20,142,24.4,"cell",1979.55,-0.0808637461700917
"1445","cell3_01",20,142,24.4,"up",1588.059,-0.0846820370970121
"1446","cell3_01",20,142,24.4,"down",2084.709,-0.0798399077539848
"1447","cell3_01",20,143,24.6,"cell",1967.057,-0.0866644429037417
"1448","cell3_01",20,143,24.6,"up",1619.008,-0.066843798320062
"1449","cell3_01",20,143,24.6,"down",2063.504,-0.0891994849209067
"1450","cell3_01",20,144,24.8,"cell",1977.994,-0.0815862214856732
"1451","cell3_01",20,144,24.8,"up",1570.218,-0.0949651486036703
"1452","cell3_01",20,144,24.8,"down",2085.22,-0.0796143598203702
"1453","cell3_01",20,145,25,"cell",1970.049,-0.0852752101632406
"1454","cell3_01",20,145,25,"up",1603.899,-0.0755522525409073
"1455","cell3_01",20,145,25,"down",2064.548,-0.0887386785751267
"1456","cell3_01",20,146,25.2,"cell",1971.141,-0.0847681773582181
"1457","cell3_01",20,146,25.2,"up",1599.101,-0.0783177011709698
"1458","cell3_01",20,146,25.2,"down",2068.525,-0.0869832888843532
"1459","cell3_01",20,147,25.4,"cell",1983.113,-0.0792093891331913
"1460","cell3_01",20,147,25.4,"up",1600.63,-0.0774364233561791
"1461","cell3_01",20,147,25.4,"down",2077.478,-0.083031565499517
"1462","cell3_01",20,148,25.6,"cell",1971.278,-0.0847045660997125
"1463","cell3_01",20,148,25.6,"up",1628.773,-0.061215493636327
"1464","cell3_01",20,148,25.6,"down",2081.187,-0.0813944670929095
"1465","cell3_01",20,149,25.8,"cell",1981.699,-0.0798659316114897
"1466","cell3_01",20,149,25.8,"up",1612.462,-0.0706167509529069
"1467","cell3_01",20,149,25.8,"down",2074.53,-0.0843327696253404
"1468","cell3_01",20,150,26,"cell",1979.159,-0.081045293630498
"1469","cell3_01",20,150,26,"up",1645.42,-0.0516205742231023
"1470","cell3_01",20,150,26,"down",2075.773,-0.0837841275872134
"1471","cell3_01",20,151,26.2,"cell",1966.774,-0.0867958442625526
"1472","cell3_01",20,151,26.2,"up",1600.471,-0.0775280670269128
"1473","cell3_01",20,151,26.2,"down",2069.87,-0.0863896255365811
"1474","cell3_01",20,152,26.4,"cell",1967.492,-0.0864624655500927
"1475","cell3_01",20,152,26.4,"up",1563.916,-0.0985974656663328
"1476","cell3_01",20,152,26.4,"down",2057.248,-0.0919607919124777
"1477","cell3_01",20,153,26.6,"cell",1970.49,-0.0850704469150584
"1478","cell3_01",20,153,26.6,"up",1624.664,-0.0635838196932105
"1479","cell3_01",20,153,26.6,"down",2063.752,-0.0890900213445145
"1480","cell3_01",20,154,26.8,"cell",1979.299,-0.080980289424726
"1481","cell3_01",20,154,26.8,"up",1588.361,-0.0845079717601469
"1482","cell3_01",20,154,26.8,"down",2079.882,-0.0819704750251345
"1483","cell3_01",20,155,27,"cell",1962.589,-0.0887390056993832
"1484","cell3_01",20,155,27,"up",1670.647,-0.0370803548419877
"1485","cell3_01",20,155,27,"down",2056.84,-0.0921408771510584
"1486","cell3_01",20,156,27.2,"cell",1968.73,-0.085887642644765
"1487","cell3_01",20,156,27.2,"up",1575.252,-0.0920636754057265
"1488","cell3_01",20,156,27.2,"down",2069.12,-0.0867206645780898
"1489","cell3_01",20,157,27.4,"cell",1954.03,-0.0927130842508369
"1490","cell3_01",20,157,27.4,"up",1636.311,-0.0568707767181503
"1491","cell3_01",20,157,27.4,"down",2047.469,-0.0962770996283622
"1492","cell3_01",20,158,27.6,"cell",1966.479,-0.0869328174104294
"1493","cell3_01",20,158,27.6,"up",1581.597,-0.0884065742056958
"1494","cell3_01",20,158,27.6,"down",2064.908,-0.0885797798352025
"1495","cell3_01",20,159,27.8,"cell",1976.628,-0.0822204768077068
"1496","cell3_01",20,159,27.8,"up",1636.723,-0.0566333100996456
"1497","cell3_01",20,159,27.8,"down",2073.546,-0.0847670928477999
"1498","cell3_01",20,160,28,"cell",1960.164,-0.0898649714065073
"1499","cell3_01",20,160,28,"up",1603.588,-0.0757315052553611
"1500","cell3_01",20,160,28,"down",2052.13,-0.0942198023317329
"1501","cell3_01",20,161,28.2,"cell",1976.781,-0.082149436497113
"1502","cell3_01",20,161,28.2,"up",1597.664,-0.0791459524592983
"1503","cell3_01",20,161,28.2,"down",2069.147,-0.0867087471725954
"1504","cell3_01",20,162,28.4,"cell",1962.837,-0.0886238553920155
"1505","cell3_01",20,162,28.4,"up",1575.042,-0.0921847142161294
"1506","cell3_01",20,162,28.4,"down",2064.177,-0.0889024325543262
"1507","cell3_01",20,163,28.6,"cell",1974.138,-0.0833766230389394
"1508","cell3_01",20,163,28.6,"up",1639.294,-0.0551514492351413
"1509","cell3_01",20,163,28.6,"down",2070.598,-0.0860682969736233
"1510","cell3_01",20,164,28.8,"cell",1963.695,-0.0882254724737835
"1511","cell3_01",20,164,28.8,"up",1505.462,-0.132288906729625
"1512","cell3_01",20,164,28.8,"down",2061.022,-0.0902950034556061
"1513","cell3_01",20,165,29,"cell",1966.398,-0.0869704269866262
"1514","cell3_01",20,165,29,"up",1611.445,-0.0712029246204296
"1515","cell3_01",20,165,29,"down",2069.957,-0.0863512250077661
"1516","cell3_01",20,166,29.2,"cell",1972.322,-0.0842198204509548
"1517","cell3_01",20,166,29.2,"up",1583.639,-0.0872296158683495
"1518","cell3_01",20,166,29.2,"down",2071.8,-0.085537751736432
"1519","cell3_01",20,167,29.4,"cell",1962.653,-0.0887092894910302
"1520","cell3_01",20,167,29.4,"up",1590.361,-0.0833552211848812
"1521","cell3_01",20,167,29.4,"down",2057.674,-0.0917727617369008
"1522","cell3_01",20,168,29.6,"cell",1972.144,-0.0843024686554364
"1523","cell3_01",20,168,29.6,"up",1543,-0.110652931182462
"1524","cell3_01",20,168,29.6,"down",2074.527,-0.0843340937815065
"1525","cell3_01",20,169,29.8,"cell",1966.171,-0.0870758266631281
"1526","cell3_01",20,169,29.8,"up",1614.168,-0.0696334547122053
"1527","cell3_01",20,169,29.8,"down",2072.469,-0.0852424649114063
"1528","cell3_01",20,170,30,"cell",1966.485,-0.0869300315158964
"1529","cell3_01",20,170,30,"up",1604.437,-0.0752421626361608
"1530","cell3_01",20,170,30,"down",2057.53,-0.0918363212328704
"1531","cell3_01",20,171,30.2,"cell",1965.355,-0.0874547083196284
"1532","cell3_01",20,171,30.2,"up",1611.697,-0.0710576780479461
"1533","cell3_01",20,171,30.2,"down",2053.592,-0.0935744968934853
"1534","cell3_01",20,172,30.4,"cell",1958.109,-0.0908191402840909
"1535","cell3_01",20,172,30.4,"up",1592.361,-0.0822024706096154
"1536","cell3_01",20,172,30.4,"down",2052.7,-0.0939682126601864
"1537","cell3_01",20,173,30.6,"cell",1961.521,-0.0892348949262733
"1538","cell3_01",20,173,30.6,"up",1624.504,-0.0636760397392318
"1539","cell3_01",20,173,30.6,"down",2064.277,-0.0888582940154584
"1540","cell3_01",20,174,30.8,"cell",1951.517,-0.0938799097444463
"1541","cell3_01",20,174,30.8,"up",1569.899,-0.0951490123204253
"1542","cell3_01",20,174,30.8,"down",2054.338,-0.0932452233935313
"1543","cell3_01",20,175,31,"cell",1951.121,-0.0940637787836303
"1544","cell3_01",20,175,31,"up",1595.496,-0.0803955340828863
"1545","cell3_01",20,175,31,"down",2044.135,-0.0977486785142154
"1546","cell3_01",20,176,31.2,"cell",1958.093,-0.090826569336179
"1547","cell3_01",20,176,31.2,"up",1581.261,-0.0886002363023405
"1548","cell3_01",20,176,31.2,"down",2056.712,-0.0921973744808093
"1549","cell3_01",20,177,31.4,"cell",1968.66,-0.085920144747651
"1550","cell3_01",20,177,31.4,"up",1603.874,-0.0755666619230981
"1551","cell3_01",20,177,31.4,"down",2067.046,-0.0876360978742085
"1552","cell3_01",20,178,31.6,"cell",1971.647,-0.0845332335859275
"1553","cell3_01",20,178,31.6,"up",1530.555,-0.117825921637053
"1554","cell3_01",20,178,31.6,"down",2075.304,-0.0839911373345035
"1555","cell3_01",20,179,31.8,"cell",1956.401,-0.0916121915945106
"1556","cell3_01",20,179,31.8,"up",1617.403,-0.0677688806567128
"1557","cell3_01",20,179,31.8,"down",2050.373,-0.0949953164596406
"1558","cell3_01",20,180,32,"cell",1956.449,-0.0915899044382459
"1559","cell3_01",20,180,32,"up",1600.05,-0.0777707210230063
"1560","cell3_01",20,180,32,"down",2046.794,-0.0965750347657199
"1561","cell3_01",20,181,32.2,"cell",1965.437,-0.0874166344276762
"1562","cell3_01",20,181,32.2,"up",1554.513,-0.104017122495945
"1563","cell3_01",20,181,32.2,"down",2057.993,-0.0916319597979125
"1564","cell3_01",20,182,32.4,"cell",1971.628,-0.0845420555852823
"1565","cell3_01",20,182,32.4,"up",1570.445,-0.0948343114133778
"1566","cell3_01",20,182,32.4,"down",2075.17,-0.0840502829765864
"1567","cell3_01",20,183,32.6,"cell",1966.216,-0.08705493245413
"1568","cell3_01",20,183,32.6,"up",1601.462,-0.0769568791168686
"1569","cell3_01",20,183,32.6,"down",2064.212,-0.0888869840657225
"1570","cell3_01",20,184,32.8,"cell",1939.907,-0.0992706156659766
"1571","cell3_01",20,184,32.8,"up",1546.101,-0.108865591415513
"1572","cell3_01",20,184,32.8,"down",2052.229,-0.0941761051782539
"1573","cell3_01",20,185,33,"cell",1958.42,-0.0906747380841256
"1574","cell3_01",20,185,33,"up",1600.975,-0.0772375738819459
"1575","cell3_01",20,185,33,"down",2054.528,-0.0931613601696826
"1576","cell3_01",20,186,33.2,"cell",1958.619,-0.0905823392487782
"1577","cell3_01",20,186,33.2,"up",1542.706,-0.110822385517026
"1578","cell3_01",20,186,33.2,"down",2054.428,-0.0932054987085504
"1579","cell3_01",20,187,33.4,"cell",1945.683,-0.0965887278621214
"1580","cell3_01",20,187,33.4,"up",1610.378,-0.0718179170523339
"1581","cell3_01",20,187,33.4,"down",2037.869,-0.100514399359673
"1582","cell3_01",20,188,33.6,"cell",1946.675,-0.0961281266326505
"1583","cell3_01",20,188,33.6,"up",1598.168,-0.0788554593143314
"1584","cell3_01",20,188,33.6,"down",2042.631,-0.0984125221387875
"1585","cell3_01",20,189,33.8,"cell",1943.384,-0.0976561897840506
"1586","cell3_01",20,189,33.8,"up",1591.958,-0.0824347498505315
"1587","cell3_01",20,189,33.8,"down",2048.471,-0.0958348314689066
"1588","cell3_01",20,190,34,"cell",1954.578,-0.0924586392168146
"1589","cell3_01",20,190,34,"up",1582.941,-0.0876319258191172
"1590","cell3_01",20,190,34,"down",2042.276,-0.0985692139517682
"1591","cell3_01",20,191,34.2,"cell",1939.777,-0.0993309767141936
"1592","cell3_01",20,191,34.2,"up",1565.487,-0.0976919800894615
"1593","cell3_01",20,191,34.2,"down",2033.568,-0.102412797916378
"1594","cell3_01",20,192,34.4,"cell",1936.689,-0.100764783767224
"1595","cell3_01",20,192,34.4,"up",1578.706,-0.0900728751622425
"1596","cell3_01",20,192,34.4,"down",2037.4,-0.100721409106963
"1597","cell3_01",20,193,34.6,"cell",1945.616,-0.0966198370177409
"1598","cell3_01",20,193,34.6,"up",1596.445,-0.0798485539349228
"1599","cell3_01",20,193,34.6,"down",2033.352,-0.102508137160333
"1600","cell3_01",20,194,34.8,"cell",1937.328,-0.10046808599945
"1601","cell3_01",20,194,34.8,"up",1543.151,-0.11056589851403
"1602","cell3_01",20,194,34.8,"down",2038.812,-0.10009817293815
"1603","cell3_01",20,195,35,"cell",1938.789,-0.0997897206806425
"1604","cell3_01",20,195,35,"up",1606.235,-0.0742058398689969
"1605","cell3_01",20,195,35,"down",2035.335,-0.101632869934584
"1606","cell3_01",20,196,35.2,"cell",1932.087,-0.102901564874105
"1607","cell3_01",20,196,35.2,"up",1560.84,-0.100370396051092
"1608","cell3_01",20,196,35.2,"down",2025.254,-0.106082476037849
"1609","cell3_01",20,197,35.4,"cell",1951.968,-0.093670503338709
"1610","cell3_01",20,197,35.4,"up",1556.773,-0.102714514345895
"1611","cell3_01",20,197,35.4,"down",2054.076,-0.0933608663653651
"1612","cell3_01",20,198,35.6,"cell",1950.005,-0.0945819551667851
"1613","cell3_01",20,198,35.6,"up",1612.176,-0.0707815942851699
"1614","cell3_01",20,198,35.6,"down",2041.351,-0.0989774954362956
"1615","cell3_01",20,199,35.8,"cell",1938.764,-0.0998013285745304
"1616","cell3_01",20,199,35.8,"up",1537.042,-0.114086975146179
"1617","cell3_01",20,199,35.8,"down",2044.175,-0.0977310230986683
"1618","cell3_01",20,200,36,"cell",1929.61,-0.104051675000516
"1619","cell3_01",20,200,36,"up",1591.899,-0.0824687559925019
"1620","cell3_01",20,200,36,"down",2027.272,-0.105191760323497
"1621","cell2_01",20,1,-19,"cell",1409.256,-0.0012904328601793
"1622","cell2_01",20,1,-19,"up",1581.088,0.00288530726035851
"1623","cell2_01",20,1,-19,"down",1988.102,-0.00225544944831264
"1624","cell2_01",20,2,-18,"cell",1414.075,0.00212468930644391
"1625","cell2_01",20,2,-18,"up",1584.958,0.00534005117031021
"1626","cell2_01",20,2,-18,"down",1991.286,-0.00065753412557943
"1627","cell2_01",20,3,-17,"cell",1417.491,0.00454553539924009
"1628","cell2_01",20,3,-17,"up",1592.856,0.0103497585090176
"1629","cell2_01",20,3,-17,"down",2001.043,0.00423909269725594
"1630","cell2_01",20,4,-16,"cell",1410.17,-0.000642700621064628
"1631","cell2_01",20,4,-16,"up",1581.229,0.00297474366638005
"1632","cell2_01",20,4,-16,"down",1995.968,0.00169216422273621
"1633","cell2_01",20,5,-15,"cell",1417.207,0.00434427067723955
"1634","cell2_01",20,5,-15,"up",1577.632,0.000693163861704103
"1635","cell2_01",20,5,-15,"down",2002.696,0.00506866368609955
"1636","cell2_01",20,6,-14,"cell",1410.639,-0.000310330358324289
"1637","cell2_01",20,6,-14,"up",1575.071,-0.000931280363977154
