cell,power,stimul,frame,time,mask,int,delta,rel
cell9_01_22_01,50,20,108,88.0,cell,411.847,-0.10269465904981022,411.847
cell9_01_22_01,50,20,108,88.0,up,335.355,0.2295789721848343,0.8142708335862591
cell9_01_22_01,50,20,108,88.0,down,535.928,-0.12758986787396673,1.3012793585967606
cell9_01_22_01,50,20,109,89.0,cell,412.891,-0.10042006004592763,412.891
cell9_01_22_01,50,20,109,89.0,up,341.538,0.2522489391900044,0.8271868362352292
cell9_01_22_01,50,20,109,89.0,down,536.081,-0.12734080689895647,1.2983596154917398
cell9_01_22_01,50,20,110,90.0,cell,408.775,-0.10938773198077484,408.775
cell9_01_22_01,50,20,110,90.0,up,338.204,0.24002482953526766,0.8273597945079812
cell9_01_22_01,50,20,110,90.0,down,532.057,-0.13389127332667652,1.3015888936456488
cell9_01_22_01,50,20,111,91.0,cell,410.308,-0.10604773171932665,410.308
cell9_01_22_01,50,20,111,91.0,up,346.258,0.2695548172854924,0.8438977548573267
cell9_01_22_01,50,20,111,91.0,down,531.461,-0.13486147163455953,1.2952733068816598
cell9_01_22_01,50,20,112,92.0,cell,406.951,-0.11336174403353498,406.951
cell9_01_22_01,50,20,112,92.0,up,337.72,0.23825024373056092,0.8298787814749196
cell9_01_22_01,50,20,112,92.0,down,528.403,-0.1398394354357444,1.298443792987362
cell9_01_22_01,50,20,113,93.0,cell,407.64,-0.11186059584035972,407.64
cell9_01_22_01,50,20,113,93.0,up,363.72,0.33357923323960564,0.8922578745952312
cell9_01_22_01,50,20,113,93.0,down,527.871,-0.1407054513749957,1.2949440682955549
cell9_01_22_01,50,20,114,94.0,cell,408.507,-0.10997163287449174,408.507
cell9_01_22_01,50,20,114,94.0,up,347.204,0.27302332590378314,0.8499340280582708
cell9_01_22_01,50,20,114,94.0,down,529.385,-0.13824088721705133,1.2959019062096855
cell9_01_22_01,50,20,115,95.0,cell,409.065,-0.10875589892414077,409.065
cell9_01_22_01,50,20,115,95.0,up,350.581,0.2854050950411695,0.8570300563480132
cell9_01_22_01,50,20,115,95.0,down,529.166,-0.13859738625971293,1.2935988168139538
cell9_01_22_01,50,20,116,96.0,cell,409.427,-0.1079671969706872,409.427
cell9_01_22_01,50,20,116,96.0,up,362.516,0.32916476772541753,0.8854227982033427
cell9_01_22_01,50,20,116,96.0,down,530.64,-0.1361979360821635,1.2960552186348238
cell9_01_22_01,50,20,117,97.0,cell,410.053,-0.10660330906222897,410.053
cell9_01_22_01,50,20,117,97.0,up,324.86,0.19109905891954873,0.7922390520249821
cell9_01_22_01,50,20,117,97.0,down,534.47,-0.1299632724593583,1.303416875379524
cell9_01_22_01,50,20,118,98.0,cell,409.612,-0.10756413105524824,409.612
cell9_01_22_01,50,20,118,98.0,up,345.505,0.2667939430893267,0.8434933546868744
cell9_01_22_01,50,20,118,98.0,down,533.475,-0.13158298272167973,1.3023910432311554
cell9_01_22_01,50,20,119,99.0,cell,411.537,-0.10337006680000523,411.537
cell9_01_22_01,50,20,119,99.0,up,354.946,0.3014093657798995,0.8624886705205123
cell9_01_22_01,50,20,119,99.0,down,534.62,-0.1297190950328777,1.299081249073595
cell9_01_22_01,50,20,120,100.0,cell,408.343,-0.11032894536169165,408.343
cell9_01_22_01,50,20,120,100.0,up,350.0,0.28327485877560193,0.8571225660780275
cell9_01_22_01,50,20,120,100.0,down,532.662,-0.13290642437320468,1.304447486549298
