cell,power,stimul,frame,time,mask,int,delta,rel
cell2_01_27_01,20,20,91,71.0,down,1790.042,-0.09929405934969456,1.3417147311574078
cell2_01_27_01,20,20,92,72.0,cell,1327.727,-0.05906829032492838,1327.727
cell2_01_27_01,20,20,92,72.0,up,1554.341,0.033929390797971824,1.170678158989009
cell2_01_27_01,20,20,92,72.0,down,1779.137,-0.1047811922118238,1.3399870605930284
cell2_01_27_01,20,20,93,73.0,cell,1330.877,-0.056835952739358195,1330.877
cell2_01_27_01,20,20,93,73.0,up,1580.141,0.05109124799828235,1.187293040604053
cell2_01_27_01,20,20,93,73.0,down,1773.538,-0.10759847390784043,1.3326084980054507
cell2_01_27_01,20,20,94,74.0,cell,1325.474,-0.06066494320756019,1325.474
cell2_01_27_01,20,20,94,74.0,up,1593.189,0.05977062446144708,1.2019768022609272
cell2_01_27_01,20,20,94,74.0,down,1763.119,-0.11284106329715957,1.3301799959863414
cell2_01_27_01,20,20,95,75.0,cell,1330.872,-0.05683949613235108,1330.872
cell2_01_27_01,20,20,95,75.0,up,1586.483,0.05530987196589345,1.1920627979249694
cell2_01_27_01,20,20,95,75.0,down,1766.6,-0.11108950809376004,1.3274003811035169
cell2_01_27_01,20,20,96,76.0,cell,1324.691,-0.06121983855025902,1324.691
cell2_01_27_01,20,20,96,76.0,up,1585.619,0.054735149306162106,1.1969727279795817
cell2_01_27_01,20,20,96,76.0,down,1763.866,-0.11246519092228466,1.331530145520729
cell2_01_27_01,20,20,97,77.0,cell,1324.438,-0.06139913423570319,1324.438
cell2_01_27_01,20,20,97,77.0,up,1584.645,0.054087255937437254,1.1964659727371156
cell2_01_27_01,20,20,97,77.0,down,1758.093,-0.11537002521967775,1.3274256703598053
cell2_01_27_01,20,20,98,78.0,cell,1331.63,-0.056302317754617,1331.63
cell2_01_27_01,20,20,98,78.0,up,1594.715,0.06078570175166689,1.1975661407448013
cell2_01_27_01,20,20,98,78.0,down,1768.882,-0.10994126075846615,1.3283584779555881
cell2_01_27_01,20,20,99,79.0,cell,1329.6,-0.05774093530976243,1329.6
cell2_01_27_01,20,20,99,79.0,up,1593.053,0.05968015885760051,1.1981445547533094
cell2_01_27_01,20,20,99,79.0,down,1762.042,-0.11338298370912778,1.3252421780986763
cell2_01_27_01,20,20,100,80.0,cell,1327.753,-0.059049864681365055,1327.753
cell2_01_27_01,20,20,100,80.0,up,1579.917,0.05094224582724079,1.1899178536971862
cell2_01_27_01,20,20,100,80.0,down,1764.928,-0.1119308181483661,1.3292592824117138
cell2_01_27_01,20,20,101,81.0,cell,1324.55,-0.06131976223266079,1324.55
cell2_01_27_01,20,20,101,81.0,up,1569.104,0.043749565133172796,1.184631761730399
cell2_01_27_01,20,20,101,81.0,down,1760.67,-0.11407334100273991,1.329258993620475
cell2_01_27_01,20,20,102,82.0,cell,1330.867,-0.05684303952534413,1330.867
cell2_01_27_01,20,20,102,82.0,up,1575.443,0.047966193535993205,1.1837719321314601
cell2_01_27_01,20,20,102,82.0,down,1770.14,-0.1093082655140316,1.330065288266972
cell2_01_27_01,20,20,103,83.0,cell,1345.884,-0.04620081301026188,1345.884
cell2_01_27_01,20,20,103,83.0,up,1596.499,0.06197239761388997,1.1862084696749498
cell2_01_27_01,20,20,103,83.0,down,1786.314,-0.10116989899297901,1.3272421694588836
cell2_01_27_01,20,20,104,84.0,cell,1338.934,-0.051126129270488416,1338.934
cell2_01_27_01,20,20,104,84.0,up,1579.349,0.05056441889352854,1.179557020734405
cell2_01_27_01,20,20,104,84.0,down,1775.156,-0.10678433535021321,1.3257979855616482
cell2_01_27_01,20,20,105,85.0,cell,1333.236,-0.055164179925275454,1333.236
cell2_01_27_01,20,20,105,85.0,up,1571.6,0.0454098750390632,1.1787860513817507
cell2_01_27_01,20,20,105,85.0,down,1765.636,-0.11157456963242049,1.3243236756283208
cell2_01_27_01,20,20,106,86.0,cell,1328.596,-0.05845244862275048,1328.596
cell2_01_27_01,20,20,106,86.0,up,1571.221,0.045157768687167234,1.18261759029833
cell2_01_27_01,20,20,106,86.0,down,1757.05,-0.1158948376520667,1.322486293801878
cell2_01_27_01,20,20,107,87.0,cell,1329.166,-0.05804850182155209,1329.166
cell2_01_27_01,20,20,107,87.0,up,1576.109,0.04840920891953607,1.1857879301757643
cell2_01_27_01,20,20,107,87.0,down,1757.953,-0.11544046984147498,1.3225985317108624
cell2_01_27_01,20,20,108,88.0,cell,1335.12,-0.053829029445525,1335.12
cell2_01_27_01,20,20,108,88.0,up,1588.688,0.05677661208708287,1.189921505183055
cell2_01_27_01,20,20,108,88.0,down,1770.118,-0.10931933538317123,1.3258119120378693
cell2_01_27_01,20,20,109,89.0,cell,1340.834,-0.049779639933160244,1340.834
cell2_01_27_01,20,20,109,89.0,up,1589.275,0.05716707759780311,1.1852884100492678
cell2_01_27_01,20,20,109,89.0,down,1770.221,-0.10926750826856328,1.32023874692915
cell2_01_27_01,20,20,110,90.0,cell,1340.13,-0.0502785496665702,1340.13
cell2_01_27_01,20,20,110,90.0,up,1576.197,0.0484677454867309,1.176152313581518
cell2_01_27_01,20,20,110,90.0,down,1775.72,-0.10650054415954459,1.3250356308716318
cell2_01_27_01,20,20,111,91.0,cell,1333.404,-0.05504512192071178,1333.404
cell2_01_27_01,20,20,111,91.0,up,1582.333,0.05254934067204516,1.1866868555966534
cell2_01_27_01,20,20,111,91.0,down,1761.502,-0.11365469867891682,1.3210564840063477
cell2_01_27_01,20,20,112,92.0,cell,1340.623,-0.04992917111746353,1340.623
cell2_01_27_01,20,20,112,92.0,up,1597.781,0.06282516896779682,1.191819773344184
cell2_01_27_01,20,20,112,92.0,down,1765.288,-0.11174967483517342,1.3167669061324474
cell2_01_27_01,20,20,113,93.0,cell,1336.007,-0.05320043152857223,1336.007
cell2_01_27_01,20,20,113,93.0,up,1586.205,0.055124949628618775,1.1872729708751526
cell2_01_27_01,20,20,113,93.0,down,1760.618,-0.11409950614797894,1.3178209395609453
cell2_01_27_01,20,20,114,94.0,cell,1333.882,-0.05470637355058393,1333.882
cell2_01_27_01,20,20,114,94.0,up,1583.456,0.05329634709204305,1.1871035069069076
cell2_01_27_01,20,20,114,94.0,down,1757.416,-0.11571067528365411,1.317519840585599
cell2_01_27_01,20,20,115,95.0,cell,1331.492,-0.056400115401223035,1331.492
cell2_01_27_01,20,20,115,95.0,up,1568.56,0.043387702717786344,1.178046882745071
cell2_01_27_01,20,20,115,95.0,down,1757.734,-0.11555066535700056,1.3201235906787272
cell2_01_27_01,20,20,116,96.0,cell,1338.721,-0.051277077811988855,1338.721
cell2_01_27_01,20,20,116,96.0,up,1587.227,0.05580477203399552,1.1856294179295015
cell2_01_27_01,20,20,116,96.0,down,1763.613,-0.1125924944173895,1.3173865204176225
cell2_01_27_01,20,20,117,97.0,cell,1337.682,-0.052013394875927745,1337.682
cell2_01_27_01,20,20,117,97.0,up,1575.464,0.047980162489528314,1.1777567463717087
cell2_01_27_01,20,20,117,97.0,down,1767.841,-0.11046506683911517,1.3215704479839003
cell2_01_27_01,20,20,118,98.0,cell,1332.297,-0.05582962912935503,1332.297
cell2_01_27_01,20,20,118,98.0,up,1581.741,0.052155549220006966,1.1872285233697892
cell2_01_27_01,20,20,118,98.0,down,1754.564,-0.11714573286483632,1.316946596742318
cell2_01_27_01,20,20,119,99.0,cell,1344.235,-0.04736942401934304,1344.235
cell2_01_27_01,20,20,119,99.0,up,1591.109,0.0583870328732049,1.183653899801746
cell2_01_27_01,20,20,119,99.0,down,1768.961,-0.10990150986473778,1.3159611228691412
cell2_01_27_01,20,20,120,100.0,cell,1343.795,-0.04768124260272417,1343.795
cell2_01_27_01,20,20,120,100.0,up,1594.304,0.06051230937533648,1.1864190594547532
cell2_01_27_01,20,20,120,100.0,down,1768.737,-0.11001422125961322,1.3162253171056597
